target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
KCNMA1_KCNMB1	SCG3	3	3	2.338085083714886	4.294380989355447	1.3254294422328008
KCNMA1_KCNMB1	PI16	3	3	2.331682629387273	7.31423614023295	0.9183676317119849
KCNMA1_KCNMB1	LOX	4	3	2.1968008892162074	8.858485770385432	-5.928297460311477
KCNMA1_KCNMB1	ERRFI1	4	3	2.1188285179818473	6.338068263515197	-7.2433948262927625
KCNMA1_KCNMB1	LYZ	5	3	1.8873437640822726	6.9525678002991285	-3.4820287350832193
KCNMA1_KCNMB1	TIMP1	4	3	1.8354674607109283	5.06078390322234	-5.4223757567804345
KCNMA1_KCNMB1	SCG5	3	3	1.7830224004851576	2.5714493090225754	0.6493441340732898
KCNMA1_KCNMB1	NKX2-2	3	3	1.7429975507302258	4.299846652603525	0.29351270905670496
KCNMA1_KCNMB1	RASD1	5	3	1.6420551637998464	3.503362729102506	-1.6182938508028792
KCNMA1_KCNMB1	NEURL1	3	3	1.5757115602143874	1.8255393748519102	1.0157311404036191
KCNMA1_KCNMB1	COL14A1	4	3	1.5156976003245815	9.91459856014115	-3.9142426426772867
KCNMA1_KCNMB1	IGF1	4	3	1.4671842347136403	3.106160290754541	-1.0820522206261314
KCNMA1_KCNMB1	ERO1B	3	3	1.445432170673717	3.57517078599164	1.0960383868437371
KCNMA1_KCNMB1	MXRA8	4	3	1.4221960827392142	4.800715156526491	-2.324132052769781
KCNMA1_KCNMB1	MARCO	5	3	1.4147363451860095	2.990662083856449	-5.199334278242744
KCNMA1_KCNMB1	MS4A7	4	3	1.4038434127266057	4.021726131105696	-4.259609694159022
KCNMA1_KCNMB1	ATF3	4	3	1.1940239155062073	3.763646380362325	-2.284019033384639
KCNMA1_KCNMB1	JUN	4	3	1.0823428453061543	5.453711804309343	-1.1946508538514795
KCNMA1_KCNMB1	SRPX	4	3	1.0541793458734132	3.192767549840312	-2.791179459398103
KCNMA1_KCNMB1	ISG15	5	3	1.05335890659421	3.946697586085804	-5.563143121971043
KCNMA1_KCNMB1	MMP9	6	3	1.0516174886539618	8.713633241954232	-5.764254476080714
KCNMA1_KCNMB1	TGFBI	5	3	1.0079071824619115	5.754001653553181	-2.5738381097199525
KCNMA1_KCNMB1	IGHV1-46	4	3	0.9430775152930646	1.1753688956478936	-1.476061708165937
KCNMA1_KCNMB1	SCG2	4	3	0.9124110097536494	2.998391212817475	-0.10047818328278514
KCNMA1_KCNMB1	MZB1	4	3	0.7637640581495327	1.4378514221337697	-2.4468331462728274
KCNMA1_KCNMB1	HBA1	3	3	0.7559551638084943	2.38824689699913	0.11771475903230741
KCNMA1_KCNMB1	PLIN2	3	3	0.7487291862168184	3.261611554168168	0.3126566160178827
KCNMA1_KCNMB1	APOC1	6	3	0.6928551929327094	4.454140327061577	-2.2953493932125673
KCNMA1_KCNMB1	HTRA1	5	3	0.6342993835375175	10.61080562733346	-6.95440659048479
KCNMA1_KCNMB1	SPRR3	3	3	0.6246889827588892	0.7876127023643641	0.13739057336670366
KCNMA1_KCNMB1	PLAUR	6	3	0.5632735032916656	3.453461143319956	-8.721374245086036
KCNMA1_KCNMB1	SDC1	5	3	0.5340512207001793	6.053832831053633	-9.80342258782961
KCNMA1_KCNMB1	PRELP	5	3	0.5156363185868702	9.819182396178364	-3.838638353258707
KCNMA1_KCNMB1	S100A8	3	3	0.5010829011120556	3.03749240588359	0.30693101502644254
KCNMA1_KCNMB1	SLC30A8	4	3	0.3009982745598703	4.523592421092419	-2.6368559764140005
KCNMA1_KCNMB1	IGFBP3	6	3	0.2951225796854712	8.015942205287638	-3.3145861016182874
KCNMA1_KCNMB1	HBA2	5	3	0.21720349928912086	2.854139221515399	-0.8219969798694124
KCNMA1_KCNMB1	BTG2	5	3	0.04392235723167656	2.4104498359870616	-1.5399357270706873
KCNMA1_KCNMB1	ENG	5	3	0.023998411364018334	8.930036183999059	-7.555815227082066
KCNMA1_KCNMB1	KCNK6	10	3	-0.35495572085544314	1.9374458028077612	-2.2043204966893657
KCNMA1_KCNMB1	INS	6	3	-0.4162142624130764	2.6469874057574763	-7.01199370042619
KCNMA1_KCNMB1	JCHAIN	6	3	-0.5527352468939499	2.703794469040754	-7.717398010450975
KCNMA1_KCNMB1	IGHG2	8	3	-0.6875695314610438	2.7525445192333153	-2.466130831864107
KCNMA1_KCNMB1	APOD	7	3	-0.6985521016690206	2.744783618637616	-7.907223255558517
KCNMA1_KCNMB1	KRT7	9	3	-1.5960813100525286	0.5079171911777263	-8.47513746424549
KCNMA1_KCNMB1	SYNM	2	2	10.708038654990657	12.116990968341621	9.299086341639693
KCNMA1_KCNMB1	RGMA	2	2	10.280944122607977	11.485577413198435	9.07631083201752
KCNMA1_KCNMB1	PRUNE2	2	2	10.07221097379739	10.830112599697452	9.314309347897325
KCNMA1_KCNMB1	RBPMS2	2	2	9.786289566155295	10.833093939031556	8.739485193279034
KCNMA1_KCNMB1	TBC1D1	2	2	9.650010497350287	9.767661924958384	9.532359069742188
KCNMA1_KCNMB1	GASK1B	2	2	9.077093492924668	9.711133916004824	8.443053069844513
KCNMA1_KCNMB1	CFL2	2	2	8.630755923013727	10.257151003016405	7.004360843011046
KCNMA1_KCNMB1	CRYAB	2	2	8.487859227084762	8.53597672991568	8.439741724253842
KCNMA1_KCNMB1	ELL2	2	2	8.465123413550973	9.88440931136159	7.045837515740355
KCNMA1_KCNMB1	PPP1R12B	2	2	8.439209086103046	9.038539794568402	7.839878377637691
KCNMA1_KCNMB1	FAM83D	2	2	8.34373114963875	8.545118543944254	8.142343755333247
KCNMA1_KCNMB1	STOM	2	2	8.314583902666506	8.98198401650523	7.647183788827782
KCNMA1_KCNMB1	SCRG1	2	2	7.980836228026417	8.650551765445096	7.311120690607739
KCNMA1_KCNMB1	CPXM2	2	2	7.949463231765229	8.095658295123911	7.803268168406546
KCNMA1_KCNMB1	CNN3	2	2	7.920643481111108	9.648950233075823	6.192336729146395
KCNMA1_KCNMB1	JPH2	2	2	7.895006520062527	9.632061333059495	6.157951707065559
KCNMA1_KCNMB1	RAMP1	2	2	7.706614131962915	8.366301873983037	7.046926389942793
KCNMA1_KCNMB1	CD93	2	2	7.490448886040092	10.454731530912547	4.526166241167637
KCNMA1_KCNMB1	CLIC4	2	2	7.39814664111919	9.835348281418023	4.960945000820358
KCNMA1_KCNMB1	CKB	3	2	7.39056565003205	10.671549531542704	-6.8231377169777385
KCNMA1_KCNMB1	ST6GALNAC5	2	2	7.301747984289825	9.255101176080498	5.348394792499153
KCNMA1_KCNMB1	SGK1	3	2	7.168366277401295	7.6899502453731	-4.040871657540305
KCNMA1_KCNMB1	CEMIP	3	2	6.903038688478794	9.339638015938462	-1.0485473952237714
KCNMA1_KCNMB1	ITPRIP	2	2	6.836273557259661	8.628241819877227	5.044305294642094
KCNMA1_KCNMB1	LRP1	2	2	6.7577806535430724	7.038119498173558	6.4774418089125865
KCNMA1_KCNMB1	PXDN	2	2	6.680961638857356	8.72415676612417	4.637766511590543
KCNMA1_KCNMB1	SH3BP5	3	2	6.653817607678653	8.553283493117052	-2.2154221827561735
KCNMA1_KCNMB1	SPEG	2	2	6.616878465721159	7.542254690754475	5.691502240687844
KCNMA1_KCNMB1	ITGB3	2	2	6.497258235605944	6.523870711798629	6.470645759413258
KCNMA1_KCNMB1	NTRK3	2	2	6.476325550092854	10.535765889379078	2.416885210806629
KCNMA1_KCNMB1	ZBTB16	2	2	6.310706601929883	8.99202612804151	3.629387075818256
KCNMA1_KCNMB1	STAB1	2	2	6.228960848767247	10.046265883060464	2.41165581447403
KCNMA1_KCNMB1	ELN	2	2	6.20731631662848	8.84689760793525	3.567735025321709
KCNMA1_KCNMB1	CLEC14A	2	2	6.040393401873172	9.397856266572045	2.6829305371742986
KCNMA1_KCNMB1	CCN5	2	2	5.942949989874181	8.933829851593448	2.952070128154916
KCNMA1_KCNMB1	ANGPTL2	2	2	5.903066207512899	7.865271687322757	3.940860727703042
KCNMA1_KCNMB1	HLA-DMA	2	2	5.819161858957618	6.479210424669344	5.159113293245892
KCNMA1_KCNMB1	GABARAPL1	2	2	5.574194845093045	7.8542103815981665	3.2941793085879234
KCNMA1_KCNMB1	COL4A2	2	2	5.496550157874833	6.274482565167328	4.718617750582339
KCNMA1_KCNMB1	PI15	2	2	5.282017279805357	9.327771387901857	1.236263171708858
KCNMA1_KCNMB1	ADAMTS16	2	2	5.035939845816153	6.869603756259558	3.202275935372748
KCNMA1_KCNMB1	KLF9	2	2	4.980042761368429	8.478990093386658	1.4810954293502
KCNMA1_KCNMB1	RDH10	2	2	4.960350967984305	6.627929193542834	3.2927727424257762
KCNMA1_KCNMB1	CLDN5	2	2	4.958788821541037	8.389809882211784	1.5277677608702904
KCNMA1_KCNMB1	CYP26A1	2	2	4.92055430563678	7.221628322941626	2.6194802883319337
KCNMA1_KCNMB1	ACKR1	2	2	4.810492946086377	8.340961606165877	1.280024286006878
KCNMA1_KCNMB1	ADAM19	2	2	4.6401797450201325	7.278377247833986	2.0019822422062785
KCNMA1_KCNMB1	HPGD	2	2	4.639115231454327	5.298047812004977	3.980182650903677
KCNMA1_KCNMB1	PFKFB3	3	2	4.598953052509608	7.090685805292524	-0.4526608667185236
KCNMA1_KCNMB1	PGF	2	2	4.59033637655749	9.174235154244966	0.006437598870013454
KCNMA1_KCNMB1	RGS2	2	2	4.580796761064908	6.588665054709121	2.572928467420696
KCNMA1_KCNMB1	NRXN1	2	2	4.5297184052305735	8.476127554603204	0.5833092558579421
KCNMA1_KCNMB1	CTSB	2	2	4.246412430789614	5.460098786069586	3.032726075509642
KCNMA1_KCNMB1	GJA1	3	2	4.2429093983749695	5.454327848808013	-1.9503995779379222
KCNMA1_KCNMB1	VGLL3	2	2	4.165204421441089	7.932284621375397	0.3981242215067819
KCNMA1_KCNMB1	PTGER3	2	2	4.03802198499093	6.11343767417702	1.9626062958048394
KCNMA1_KCNMB1	CXCL13	2	2	3.916685799947205	7.047799176655198	0.7855724232392115
KCNMA1_KCNMB1	CITED2	2	2	3.748047929660822	6.289156662328932	1.2069391969927108
KCNMA1_KCNMB1	LOXL1	3	2	3.7317929848200526	7.228160510937133	-4.075380978163606
KCNMA1_KCNMB1	IL32	3	2	3.6717165983330573	3.8237413691142903	-3.6120652082228135
KCNMA1_KCNMB1	CALB2	2	2	3.6444373763278346	4.500196944182552	2.788677808473117
KCNMA1_KCNMB1	COL6A1	2	2	3.575571356422431	5.449128590160292	1.7020141226845706
