target_gene	orig.ident	partner_gene	local_corr_z
KCNMA1_KCNMB1	IU_PDA_T1	SLC44A1	3.211995820379002
KCNMA1_KCNMB1	IU_PDA_T1	EPYC	3.1788864895033306
KCNMA1_KCNMB1	IU_PDA_T1	SMOC2	3.173507810411404
KCNMA1_KCNMB1	IU_PDA_T1	APOC1	3.113144689689395
KCNMA1_KCNMB1	IU_PDA_T1	CHMP1B	3.0432722039291455
KCNMA1_KCNMB1	IU_PDA_T1	SOCS3	3.0069157953718717
KCNMA1_KCNMB1	IU_PDA_T1	LAPTM5	3.0003020316881517
KCNMA1_KCNMB1	IU_PDA_T1	CCN5	2.952070128154916
KCNMA1_KCNMB1	IU_PDA_T1	CRISPLD2	2.871459357115534
KCNMA1_KCNMB1	IU_PDA_T1	GEM	2.8154020645026856
KCNMA1_KCNMB1	IU_PDA_T1	IGHG1	2.770530617966094
KCNMA1_KCNMB1	IU_PDA_T1	IFIT1	2.7490502969891493
KCNMA1_KCNMB1	IU_PDA_T1	CXCL10	2.6958272004294384
KCNMA1_KCNMB1	IU_PDA_T1	ACTA2	2.635477945579172
KCNMA1_KCNMB1	IU_PDA_T1	CCL2	2.469012910123797
KCNMA1_KCNMB1	IU_PDA_T1	NTRK3	2.416885210806629
KCNMA1_KCNMB1	IU_PDA_T1	MUSTN1	2.4007823577939833
KCNMA1_KCNMB1	IU_PDA_T1	OASL	2.396325240608115
KCNMA1_KCNMB1	IU_PDA_T1	ADM	2.3642506591909327
KCNMA1_KCNMB1	IU_PDA_T1	ITGAX	2.3368010923958855
KCNMA1_KCNMB1	IU_PDA_T1	KCND2	2.255153410681065
KCNMA1_KCNMB1	IU_PDA_T1	MCAM	2.2360881351315105
KCNMA1_KCNMB1	IU_PDA_T1	MMP3	2.193671219630835
KCNMA1_KCNMB1	IU_PDA_T1	IGF1	2.1598740641312575
KCNMA1_KCNMB1	IU_PDA_T1	IFIT2	2.1004197628068386
KCNMA1_KCNMB1	IU_PDA_T1	CD68	2.019655660702612
KCNMA1_KCNMB1	IU_PDA_T1	S1PR3	2.008036101001084
KCNMA1_KCNMB1	IU_PDA_T1	APOE	2.007396453828478
KCNMA1_KCNMB1	IU_PDA_T1	IGHG3	1.966964695993439
KCNMA1_KCNMB1	IU_PDA_T1	ADAMTS12	1.7834100948257636
KCNMA1_KCNMB1	IU_PDA_T1	SEMA3C	1.7579792894770372
KCNMA1_KCNMB1	IU_PDA_T1	S100A9	1.6875779485475346
KCNMA1_KCNMB1	IU_PDA_T1	RSAD2	1.6510953480458177
KCNMA1_KCNMB1	IU_PDA_T1	CCL8	1.5715430657271168
KCNMA1_KCNMB1	IU_PDA_T1	ACP5	1.4515891446122613
KCNMA1_KCNMB1	IU_PDA_T1	CLU	1.4217680843479068
KCNMA1_KCNMB1	IU_PDA_T1	IGHJ2	1.35973130506585
KCNMA1_KCNMB1	IU_PDA_T1	IGFBP4	1.3336401048611903
KCNMA1_KCNMB1	IU_PDA_T1	MYC	1.2779775237937998
KCNMA1_KCNMB1	IU_PDA_T1	KCNMB4	1.1887280247254264
KCNMA1_KCNMB1	IU_PDA_T1	IFIT3	1.0972581693977235
KCNMA1_KCNMB1	IU_PDA_T1	KCNAB1	0.9900385911642268
KCNMA1_KCNMB1	IU_PDA_T1	MX1	0.9427074223754642
KCNMA1_KCNMB1	IU_PDA_T1	KCNAB2	0.9198870049313216
KCNMA1_KCNMB1	IU_PDA_T1	CXCL9	0.8073228746200689
KCNMA1_KCNMB1	IU_PDA_T1	IGHG2	0.8003385939290587
KCNMA1_KCNMB1	IU_PDA_T1	KCNJ15	0.7378789360109668
