gene	orig.ident	first_type	n_high_spots	n_other_spots	high_neighbor_fraction	other_neighbor_fraction	delta_neighbor_fraction	enrichment_ratio
KCNN3	IU_PDA_T2	PVL	20	4098	0.0	0.00027655767040832925	-0.00027655767040832925	0.26556357195316893
KCNN3	IU_PDA_T2	C1Q-TAM	20	4098	0.0	0.0016105417276720349	-0.0016105417276720349	0.05846101172644014
KCNN3	IU_PDA_T2	CD4+ cells	20	4098	0.0	0.0013502521555230197	-0.0013502521555230197	0.06895352619830167
KCNN3	IU_PDA_T2	FCN1-TAM	20	4098	0.0	0.001187571172929885	-0.001187571172929885	0.07766560956195431
KCNN4	IU_PDA_T2	myCAF	73	4045	0.7707762557077622	0.6666337041615182	0.10414255154624397	1.1561981206233052
KCNN4	IU_PDA_T2	Tumor Epithelial cells	73	4045	0.17990867579908676	0.2054223320972421	-0.02551365629815533	0.8758594453566065
KCNN4	IU_PDA_T2	Normal Epithelial cells	73	4045	0.020091324200913245	0.10099711578079783	-0.08090579157988459	0.19972205977362156
KCNN4	IU_PDA_T2	iCAF	73	4045	0.01643835616438356	0.009344870210135973	0.007093485954247587	1.751041125650944
KCNN4	IU_PDA_T2	B cells	73	4045	0.0018264840182648401	0.004746600741656358	-0.002920116723391518	0.39749179289863507
KCNN4	IU_PDA_T2	DCs	73	4045	0.0036529680365296802	0.0034445817882159005	0.00020838624831377977	1.0587900804000538
KCNN4	IU_PDA_T2	SPP1-TAM	73	4045	0.0036529680365296802	0.004878450762257921	-0.001225482725728241	0.7538425537882718
KCNN4	IU_PDA_T2	PVL	73	4045	0.0	0.00028018129377832714	-0.00028018129377832714	0.26303240489866697
KCNN4	IU_PDA_T2	C1Q-TAM	73	4045	0.0018264840182648401	0.001598681499793984	0.00022780251847085613	1.1341054921116667
KCNN4	IU_PDA_T2	CD4+ cells	73	4045	0.0009132420091324201	0.0013514627111660491	-0.00043822070203362905	0.6980833894922595
KCNN4	IU_PDA_T2	FCN1-TAM	73	4045	0.0	0.0012031314379892875	-0.0012031314379892875	0.07673822999336008
KCNQ4	IU_PDA_T2	myCAF	20	4098	0.6733333333333335	0.6684561574751933	0.004877175858140181	1.0072950877852338
KCNQ4	IU_PDA_T2	Tumor Epithelial cells	20	4098	0.2666666666666667	0.20466894420042572	0.061997722466240995	1.3027691660389589
KCNQ4	IU_PDA_T2	Normal Epithelial cells	20	4098	0.056666666666666664	0.09977224662436812	-0.04310557995770146	0.5683928076653079
KCNQ4	IU_PDA_T2	iCAF	20	4098	0.0	0.009516837481698395	-0.009516837481698395	0.010398428817197748
KCNQ4	IU_PDA_T2	B cells	20	4098	0.0	0.004717748495200903	-0.004717748495200903	0.020756583723623778
KCNQ4	IU_PDA_T2	DCs	20	4098	0.0	0.0034651049292337686	-0.0034651049292337686	0.028049665293159422
KCNQ4	IU_PDA_T2	SPP1-TAM	20	4098	0.0	0.004880429477794036	-0.004880429477794036	0.020078589697106332
KCNQ4	IU_PDA_T2	PVL	20	4098	0.0	0.00027655767040832925	-0.00027655767040832925	0.26556357195316893
KCNQ4	IU_PDA_T2	C1Q-TAM	20	4098	0.003333333333333333	0.0015942736294127214	0.0017390597039206117	2.0264337906996843
KCNQ4	IU_PDA_T2	CD4+ cells	20	4098	0.0	0.0013502521555230197	-0.0013502521555230197	0.06895352619830167
KCNQ4	IU_PDA_T2	FCN1-TAM	20	4098	0.0	0.001187571172929885	-0.001187571172929885	0.07766560956195431
KCNS3	IU_PDA_T2	myCAF	49	4069	0.7959183673469387	0.6669451953797019	0.1289731719672368	1.1933499751749526
KCNS3	IU_PDA_T2	Tumor Epithelial cells	49	4069	0.15782312925170064	0.20553780617678646	-0.047714676925085825	0.7679673897898638
KCNS3	IU_PDA_T2	Normal Epithelial cells	49	4069	0.00816326530612245	0.10066355369869597	-0.09250028839257352	0.0820064894776472
KCNS3	IU_PDA_T2	iCAF	49	4069	0.010884353741496601	0.009453592201196041	0.0014307615403005604	1.1497616299889208
KCNS3	IU_PDA_T2	B cells	49	4069	0.006802721088435375	0.0046694519537969935	0.0021332691346383813	1.4472776233630094
KCNS3	IU_PDA_T2	DCs	49	4069	0.006802721088435375	0.0034078807241746502	0.0033948403642607245	1.96777531255983
KCNS3	IU_PDA_T2	SPP1-TAM	49	4069	0.005442176870748299	0.004849676415171612	0.0005925004555766868	1.1197048869216117
KCNS3	IU_PDA_T2	PVL	49	4069	0.0013605442176870747	0.000262144671090358	0.0010983995465967168	4.033040754927075
KCNS3	IU_PDA_T2	C1Q-TAM	49	4069	0.0027210884353741495	0.0015892520684852949	0.0011318363668888546	1.6700221879282588
KCNS3	IU_PDA_T2	CD4+ cells	49	4069	0.0027210884353741495	0.0013271073973949376	0.0013939810379792119	1.9767877599988652
KCNS3	IU_PDA_T2	FCN1-TAM	49	4069	0.0013605442176870747	0.0011796510199066114	0.00018089319778046334	1.1413613516235581
KCNAB2	IU_PDA_T3	myCAF	61	4293	0.4393442622950819	0.5908688562776623	-0.1515245939825804	0.7435996967133109
KCNAB2	IU_PDA_T3	Tumor Epithelial cells	61	4293	0.022950819672131147	0.08090690270983676	-0.057956083037705615	0.28455377135820376
KCNAB2	IU_PDA_T3	Normal Epithelial cells	61	4293	0.012021857923497267	0.06955508968087523	-0.05753323175737796	0.17402687985951282
KCNAB2	IU_PDA_T3	iCAF	61	4293	0.2426229508196721	0.13237052566193006	0.11025242515774206	1.8322789134173934
KCNAB2	IU_PDA_T3	B cells	61	4293	0.17158469945355198	0.07126329683981641	0.10032140261373557	2.405784304485247
KCNAB2	IU_PDA_T3	DCs	61	4293	0.04153005464480874	0.016880192561534377	0.02464986208327436	2.4516833065317685
KCNAB2	IU_PDA_T3	SPP1-TAM	61	4293	0.0	0.00335429769392033	-0.00335429769392033	0.028949444680463725
KCNAB2	IU_PDA_T3	PVL	61	4293	0.01639344262295082	0.010979113285193003	0.005414329337757817	1.488696992113435
KCNAB2	IU_PDA_T3	C1Q-TAM	61	4293	0.012021857923497267	0.0023138442425654146	0.009708013680931852	5.021806175287537
KCNAB2	IU_PDA_T3	CD4+ cells	61	4293	0.02841530054644809	0.014783756502834103	0.013631544043613986	1.9158671764764712
KCNAB2	IU_PDA_T3	FCN1-TAM	61	4293	0.009836065573770491	0.005295442192716816	0.004540623381053675	1.8415664961034997
KCNC4	IU_PDA_T3	myCAF	20	4334	0.35666666666666674	0.5898169512382719	-0.2331502845716052	0.604774393951202
KCNC4	IU_PDA_T3	Tumor Epithelial cells	20	4334	0.03	0.08032610367635651	-0.05032610367635651	0.37425659859298555
KCNC4	IU_PDA_T3	Normal Epithelial cells	20	4334	0.003333333333333333	0.06905091524380803	-0.0657175819104747	0.04964986104997017
KCNC4	IU_PDA_T3	iCAF	20	4334	0.2833333333333333	0.13322565759113972	0.1501076757421936	2.1258723823625765
KCNC4	IU_PDA_T3	B cells	20	4334	0.16333333333333333	0.0722504230118439	0.09108291032148944	2.2589133073427776
KCNC4	IU_PDA_T3	DCs	20	4334	0.06999999999999999	0.016982002768804894	0.0530179972311951	4.103734260482408
KCNC4	IU_PDA_T3	SPP1-TAM	20	4334	0.0	0.0033225657591139774	-0.0033225657591139774	0.029217846211927183
KCNC4	IU_PDA_T3	PVL	20	4334	0.01	0.011059836948161875	-0.0010598369481618752	0.9050311439956621
KCNC4	IU_PDA_T3	C1Q-TAM	20	4334	0.003333333333333333	0.002445777572681124	0.0008875557606522091	1.348638376807392
KCNC4	IU_PDA_T3	CD4+ cells	20	4334	0.06333333333333332	0.014751576680510721	0.048581756652822605	4.2711514540119495
KCNC4	IU_PDA_T3	FCN1-TAM	20	4334	0.01	0.005337640363021062	0.004662359636978938	1.8574233170486119
KCND2	IU_PDA_T3	myCAF	20	4334	0.45999999999999996	0.5893401015228437	-0.1293401015228437	0.7805712553511578
KCND2	IU_PDA_T3	Tumor Epithelial cells	20	4334	0.003333333333333333	0.0804491616674348	-0.07711582833410147	0.04262407283031221
KCND2	IU_PDA_T3	Normal Epithelial cells	20	4334	0.16999999999999998	0.06828180279956869	0.10171819720043129	2.4875038831394023
KCND2	IU_PDA_T3	iCAF	20	4334	0.23333333333333334	0.1334563913244115	0.09987694200892183	1.7478260008262614
KCND2	IU_PDA_T3	B cells	20	4334	0.056666666666666664	0.07274265497615706	-0.016075988309490398	0.7793052942022445
KCND2	IU_PDA_T3	DCs	20	4334	0.013333333333333332	0.017243500999846263	-0.003910167666512931	0.7745456545049588
KCND2	IU_PDA_T3	SPP1-TAM	20	4334	0.0	0.0033225657591139774	-0.0033225657591139774	0.029217846211927183
KCND2	IU_PDA_T3	PVL	20	4334	0.003333333333333333	0.011090601445931448	-0.007757268112598115	0.30680507655659434
KCND2	IU_PDA_T3	C1Q-TAM	20	4334	0.013333333333333332	0.0023996308260267633	0.010933702507306568	5.374126928449675
KCND2	IU_PDA_T3	CD4+ cells	20	4334	0.026666666666666665	0.014920781418243382	0.011745885248423283	1.7819756456982594
KCND2	IU_PDA_T3	FCN1-TAM	20	4334	0.016666666666666666	0.0053068758652514885	0.011359790801415179	3.1009897553634334
KCND3	IU_PDA_T3	myCAF	20	4334	0.22333333333333333	0.5904322411936633	-0.36709890786033	0.37835924568944745
KCND3	IU_PDA_T3	Tumor Epithelial cells	20	4334	0.0	0.08046454391631959	-0.08046454391631959	0.0012412408131282607
KCND3	IU_PDA_T3	Normal Epithelial cells	20	4334	0.006666666666666666	0.06903553299492324	-0.06236886632825657	0.09787538149396427
KCND3	IU_PDA_T3	iCAF	20	4334	0.44333333333333325	0.1324873096446699	0.3108460236886633	3.344462863917532
KCND3	IU_PDA_T3	B cells	20	4334	0.14999999999999997	0.07231195200738304	0.07768804799261693	2.07286222562673
KCND3	IU_PDA_T3	DCs	20	4334	0.06666666666666667	0.01699738501768968	0.049669281648976986	3.905080607214907
KCND3	IU_PDA_T3	SPP1-TAM	20	4334	0.0	0.0033225657591139774	-0.0033225657591139774	0.029217846211927183
KCND3	IU_PDA_T3	PVL	20	4334	0.04666666666666667	0.010890632210429217	0.03577603445623745	4.255138901135179
KCND3	IU_PDA_T3	C1Q-TAM	20	4334	0.0	0.002461159821565911	-0.002461159821565911	0.039044810541678465
KCND3	IU_PDA_T3	CD4+ cells	20	4334	0.043333333333333335	0.014843870173819444	0.02848946315951389	2.9064313881303203
KCND3	IU_PDA_T3	FCN1-TAM	20	4334	0.01666666666666667	0.0053068758652514885	0.011359790801415182	3.100989755363434
KCNE4	IU_PDA_T3	myCAF	31	4323	0.47096774193548385	0.589590562109647	-0.11862282017416315	0.7988388694067204
KCNE4	IU_PDA_T3	Tumor Epithelial cells	31	4323	0.01935483870967742	0.0805304957976704	-0.061175657087992975	0.24128387798205148
KCNE4	IU_PDA_T3	Normal Epithelial cells	31	4323	0.002150537634408602	0.06922661731821976	-0.06707607968381116	0.03246282195016512
KCNE4	IU_PDA_T3	iCAF	31	4323	0.3741935483870968	0.13219215051276104	0.24200139787433575	2.829295214692213
KCNE4	IU_PDA_T3	B cells	31	4323	0.0774193548387097	0.07263474439046914	0.0047846104482405505	1.0657816355627079
KCNE4	IU_PDA_T3	DCs	31	4323	0.027956989247311825	0.017148585087516474	0.010808404159795351	1.626625552470263
KCNE4	IU_PDA_T3	SPP1-TAM	31	4323	0.0	0.0033310201249132495	-0.0033310201249132495	0.02914585060981781
KCNE4	IU_PDA_T3	PVL	31	4323	0.01075268817204301	0.011057136247975994	-0.0003044480759329844	0.9727127043027538
KCNE4	IU_PDA_T3	C1Q-TAM	31	4323	0.002150537634408602	0.0024520009252833657	-0.0003014632908747636	0.8818717940545848
KCNE4	IU_PDA_T3	CD4+ cells	31	4323	0.004301075268817204	0.015051276119978446	-0.010750200851161242	0.2904755503078684
KCNE4	IU_PDA_T3	FCN1-TAM	31	4323	0.01075268817204301	0.005320379366180882	0.005432308805862128	2.0022008495854875
KCNJ15	IU_PDA_T3	myCAF	23	4331	0.6405797101449275	0.5884707150003857	0.052108995144541814	1.0885348078259511
KCNJ15	IU_PDA_T3	Tumor Epithelial cells	23	4331	0.02028985507246377	0.08041252982375027	-0.060122674751286506	0.25325070665521426
KCNJ15	IU_PDA_T3	Normal Epithelial cells	23	4331	0.0	0.06911413838220519	-0.06911413838220519	0.0014447915171289598
KCNJ15	IU_PDA_T3	iCAF	23	4331	0.16231884057971016	0.13376433464173	0.028554505937980174	1.2133092882013905
KCNJ15	IU_PDA_T3	B cells	23	4331	0.0898550724637681	0.0725775417532513	0.017277530710516797	1.2377286063028385
KCNJ15	IU_PDA_T3	DCs	23	4331	0.04057971014492753	0.017101516201031414	0.02347819394389612	2.364890959000949
KCNJ15	IU_PDA_T3	SPP1-TAM	23	4331	0.0	0.0033248672362041045	-0.0033248672362041045	0.029198212106707346
KCNJ15	IU_PDA_T3	PVL	23	4331	0.002898550724637681	0.011098283691218402	-0.008199732966580721	0.2677687766554011
KCNJ15	IU_PDA_T3	C1Q-TAM	23	4331	0.017391304347826087	0.0023705071961825576	0.01502079715164353	7.080045901041598
KCNJ15	IU_PDA_T3	CD4+ cells	23	4331	0.008695652173913044	0.015008081274532476	-0.0063124291006194325	0.582181947137111
KCNJ15	IU_PDA_T3	FCN1-TAM	23	4331	0.017391304347826087	0.00529515893173246	0.012096145416093627	3.242036901813639
KCNJ8	IU_PDA_T3	myCAF	46	4308	0.35652173913043483	0.591225626740948	-0.2347038876105132	0.6030885911302912
KCNJ8	IU_PDA_T3	Tumor Epithelial cells	46	4308	0.010144927536231885	0.0808418446301445	-0.07069691709391261	0.12657146106621409
KCNJ8	IU_PDA_T3	Normal Epithelial cells	46	4308	0.0782608695652174	0.06864747756112598	0.00961339200409142	1.1398362870193135
KCNJ8	IU_PDA_T3	iCAF	46	4308	0.30869565217391304	0.13204890126895674	0.1766467509049563	2.336725082151346
KCNJ8	IU_PDA_T3	B cells	46	4308	0.12318840579710146	0.072129371711544	0.05105903408555745	1.7069012629580576
KCNJ8	IU_PDA_T3	DCs	46	4308	0.04492753623188405	0.01692974311358722	0.02799779311829683	2.644052580919951
KCNJ8	IU_PDA_T3	SPP1-TAM	46	4308	0.0	0.003342618384401109	-0.003342618384401109	0.02904765757747395
KCNJ8	IU_PDA_T3	PVL	46	4308	0.03333333333333333	0.010817084493964764	0.02251624883936857	3.062478205771524
KCNJ8	IU_PDA_T3	C1Q-TAM	46	4308	0.002898550724637681	0.002445063447848961	0.00045348727678872023	1.17818309290953
KCNJ8	IU_PDA_T3	CD4+ cells	46	4308	0.024637681159420288	0.014871556793562397	0.00976612436585789	1.6523118804890895
KCNJ8	IU_PDA_T3	FCN1-TAM	46	4308	0.013043478260869565	0.005277004023522118	0.007766474237347446	2.444386912000141
KCNK1	IU_PDA_T3	myCAF	51	4303	0.5934640522875817	0.5886900611976151	0.004773991089966567	1.0081081380352381
KCNK1	IU_PDA_T3	Tumor Epithelial cells	51	4303	0.14771241830065363	0.07929351615152128	0.06841890214913235	1.8617693920817908
KCNK1	IU_PDA_T3	Normal Epithelial cells	51	4303	0.03529411764705882	0.06914555736307942	-0.0338514397160206	0.5111391834348983
KCNK1	IU_PDA_T3	iCAF	51	4303	0.12549019607843137	0.13401502827484688	-0.008524832196415505	0.9364364135319329
KCNK1	IU_PDA_T3	B cells	51	4303	0.03137254901960784	0.0731582616778987	-0.041785712658290855	0.42961091757795294
KCNK1	IU_PDA_T3	DCs	51	4303	0.0065359477124183	0.017352234874893572	-0.010816287162475272	0.38023483868903457
KCNK1	IU_PDA_T3	SPP1-TAM	51	4303	0.0	0.003346502440158024	-0.003346502440158024	0.02901492215262002
KCNK1	IU_PDA_T3	PVL	51	4303	0.022222222222222223	0.010922612131071398	0.011299610091150825	2.025129974345972
KCNK1	IU_PDA_T3	C1Q-TAM	51	4303	0.01045751633986928	0.002354946161592685	0.008102570178276595	4.300508298324524
KCNK1	IU_PDA_T3	CD4+ cells	51	4303	0.0065359477124183	0.01507475404756375	-0.00853880633514545	0.4373018298430792
KCNK1	IU_PDA_T3	FCN1-TAM	51	4303	0.02091503267973856	0.005174684328762867	0.015740348350975694	3.9841308730350993
KCNK15	IU_PDA_T3	myCAF	20	4334	0.3566666666666667	0.5898169512382719	-0.23315028457160525	0.604774393951202
KCNK15	IU_PDA_T3	Tumor Epithelial cells	20	4334	0.06999999999999999	0.08014151668973908	-0.010141516689739088	0.8736125997100459
KCNK15	IU_PDA_T3	Normal Epithelial cells	20	4334	0.056666666666666664	0.06880479926165145	-0.012138132594984787	0.8238419859712125
KCNK15	IU_PDA_T3	iCAF	20	4334	0.31000000000000005	0.1331025996000614	0.17689740039993865	2.3280326429894775
KCNK15	IU_PDA_T3	B cells	20	4334	0.13666666666666666	0.07237348100292218	0.06429318566374448	1.8871270535653188
KCNK15	IU_PDA_T3	DCs	20	4334	0.016666666666666666	0.017228118750961478	-0.0005614520842948112	0.9675987859753293
KCNK15	IU_PDA_T3	SPP1-TAM	20	4334	0.0	0.0033225657591139774	-0.0033225657591139774	0.029217846211927183
KCNK15	IU_PDA_T3	PVL	20	4334	0.026666666666666665	0.010982925703737939	0.015683740962928724	2.415126418977894
KCNK15	IU_PDA_T3	C1Q-TAM	20	4334	0.003333333333333333	0.002445777572681124	0.0008875557606522091	1.348638376807392
KCNK15	IU_PDA_T3	CD4+ cells	20	4334	0.013333333333333332	0.01498231041378253	-0.001648977080449197	0.8906681380233146
KCNK15	IU_PDA_T3	FCN1-TAM	20	4334	0.01	0.005337640363021062	0.004662359636978938	1.8574233170486119
KCNK17	IU_PDA_T3	myCAF	20	4334	0.6100000000000001	0.588647900323028	0.021352099676972047	1.036266965309357
KCNK17	IU_PDA_T3	Tumor Epithelial cells	20	4334	0.026666666666666665	0.08034148592524129	-0.053674819258574626	0.3327470441252465
KCNK17	IU_PDA_T3	Normal Epithelial cells	20	4334	0.05	0.06883556375942101	-0.018835563759421012	0.7267656528471218
KCNK17	IU_PDA_T3	iCAF	20	4334	0.1733333333333333	0.1337332718043376	0.0396000615289957	1.2958910067362803
KCNK17	IU_PDA_T3	B cells	20	4334	0.10999999999999999	0.07249653899400048	0.03750346100599951	1.5166012254261718
KCNK17	IU_PDA_T3	DCs	20	4334	0.023333333333333334	0.017197354253191903	0.006135979080141431	1.354735122512112
KCNK17	IU_PDA_T3	SPP1-TAM	20	4334	0.0	0.0033225657591139774	-0.0033225657591139774	0.029217846211927183
KCNK17	IU_PDA_T3	PVL	20	4334	0.0	0.011105983694816234	-0.011105983694816234	0.008923803810838928
KCNK17	IU_PDA_T3	C1Q-TAM	20	4334	0.0	0.002461159821565911	-0.002461159821565911	0.039044810541678465
KCNK17	IU_PDA_T3	CD4+ cells	20	4334	0.0	0.015043839409321677	-0.015043839409321677	0.006603345247998718
KCNK17	IU_PDA_T3	FCN1-TAM	20	4334	0.006666666666666666	0.005353022611905849	0.0013136440547608175	1.2409020002764475
KCNK3	IU_PDA_T3	myCAF	51	4303	0.03660130718954248	0.5952901076768154	-0.558688800487273	0.06164245377329039
KCNK3	IU_PDA_T3	Tumor Epithelial cells	51	4303	0.009150326797385621	0.08093578123789508	-0.07178545444050946	0.11415113985548712
KCNK3	IU_PDA_T3	Normal Epithelial cells	51	4303	0.5777777777777778	0.06271593461925735	0.5150618431585204	9.199541187764465
KCNK3	IU_PDA_T3	iCAF	51	4303	0.32156862745098036	0.13169106824695925	0.1898775592040211	2.440746795133456
KCNK3	IU_PDA_T3	B cells	51	4303	0.0130718954248366	0.07337516461383485	-0.060303269188998254	0.17927003626415047
KCNK3	IU_PDA_T3	DCs	51	4303	0.00130718954248366	0.017414207142303906	-0.016107017599820247	0.08034560348922261
KCNK3	IU_PDA_T3	SPP1-TAM	51	4303	0.0	0.003346502440158024	-0.003346502440158024	0.02901492215262002
KCNK3	IU_PDA_T3	PVL	51	4303	0.00261437908496732	0.01115500813386015	-0.00854062904889283	0.2411707795040362
KCNK3	IU_PDA_T3	C1Q-TAM	51	4303	0.01045751633986928	0.0023549461615926855	0.008102570178276595	4.300508298324523
KCNK3	IU_PDA_T3	CD4+ cells	51	4303	0.0196078431372549	0.014919823379037914	0.004688019758216987	1.312122162818487
KCNK3	IU_PDA_T3	FCN1-TAM	51	4303	0.00522875816993464	0.005360601130993869	-0.0001318429610592288	0.9758555957674879
KCNK6	IU_PDA_T3	myCAF	35	4319	0.5028571428571429	0.589442000463071	-0.08658485760592816	0.8531319947723524
KCNK6	IU_PDA_T3	Tumor Epithelial cells	35	4319	0.045714285714285714	0.08037354325846936	-0.03465925754418365	0.5693086679076236
KCNK6	IU_PDA_T3	Normal Epithelial cells	35	4319	0.007619047619047619	0.06924442386354804	-0.061625376244500416	0.11131461174494313
KCNK6	IU_PDA_T3	iCAF	35	4319	0.20190476190476186	0.1333642046770084	0.06854055722775346	1.5135501117593728
KCNK6	IU_PDA_T3	B cells	35	4319	0.13523809523809527	0.0721617658408578	0.06307632939723747	1.872886631862146
KCNK6	IU_PDA_T3	DCs	35	4319	0.03238095238095238	0.017102724396079433	0.015278227984872945	1.8881283936836724
KCNK6	IU_PDA_T3	SPP1-TAM	35	4319	0.0019047619047619048	0.0033186694450875924	-0.0014139075403256877	0.5864158372031605
KCNK6	IU_PDA_T3	PVL	35	4319	0.022857142857142854	0.010959327004707933	0.01189781585243492	2.0758173483223747
KCNK6	IU_PDA_T3	C1Q-TAM	35	4319	0.009523809523809525	0.0023925291348305916	0.007131280388978933	3.86106199896581
KCNK6	IU_PDA_T3	CD4+ cells	35	4319	0.02857142857142857	0.014864551979624947	0.013706876591803623	1.9159563621060145
KCNK6	IU_PDA_T3	FCN1-TAM	35	4319	0.009523809523809523	0.005325306783977761	0.004198502739831762	1.773873793133865
KCNMA1	IU_PDA_T3	myCAF	69	4285	0.36038647342995167	0.5924231816413857	-0.23203670821143407	0.608392185486052
KCNMA1	IU_PDA_T3	Tumor Epithelial cells	69	4285	0.010628019323671497	0.08121353558926389	-0.0705855162655924	0.13193399162793204
KCNMA1	IU_PDA_T3	Normal Epithelial cells	69	4285	0.007729468599033816	0.06973162193698888	-0.062002153337955064	0.11211924314315046
KCNMA1	IU_PDA_T3	iCAF	69	4285	0.35265700483091783	0.13039284325165276	0.22226416157926507	2.7032670607891744
KCNMA1	IU_PDA_T3	B cells	69	4285	0.10241545893719808	0.0721898094126795	0.03022564952451859	1.418117709398983
KCNMA1	IU_PDA_T3	DCs	69	4285	0.030917874396135265	0.017005056398288695	0.01391281799784657	1.8133745761422044
KCNMA1	IU_PDA_T3	SPP1-TAM	69	4285	0.0	0.003360560093348886	-0.003360560093348886	0.02889705634420209
KCNMA1	IU_PDA_T3	PVL	69	4285	0.09275362318840581	0.009739401011279692	0.08301422217712612	9.436918271951747
KCNMA1	IU_PDA_T3	C1Q-TAM	69	4285	0.008695652173913044	0.002349280435628158	0.0063463717382848854	3.5911168218911014
KCNMA1	IU_PDA_T3	CD4+ cells	69	4285	0.02222222222222222	0.014858031894204623	0.007364190328017597	1.492323480796347
KCNMA1	IU_PDA_T3	FCN1-TAM	69	4285	0.011594202898550723	0.005258654220147792	0.006335548678402931	2.1823022009112196
KCNMB1	IU_PDA_T3	myCAF	30	4324	0.28666666666666657	0.5908418131359862	-0.3041751464693196	0.4852705635176919
KCNMB1	IU_PDA_T3	Tumor Epithelial cells	30	4324	0.006666666666666667	0.08060437866173198	-0.07393771199506531	0.08384509959526215
KCNMB1	IU_PDA_T3	Normal Epithelial cells	30	4324	0.0044444444444444444	0.06919518963922232	-0.06475074519477787	0.0655809511180298
KCNMB1	IU_PDA_T3	iCAF	30	4324	0.43777777777777777	0.13180696885599733	0.3059708089217804	3.319595481386646
KCNMB1	IU_PDA_T3	B cells	30	4324	0.1377777777777778	0.07221708294788734	0.06556069482989046	1.9065727233098486
KCNMB1	IU_PDA_T3	DCs	30	4324	0.03111111111111111	0.01712920135676851	0.0139819097543426	1.8115239624180137
KCNMB1	IU_PDA_T3	SPP1-TAM	30	4324	0.0	0.0033302497687326496	-0.0033302497687326496	0.029152396105822438
KCNMB1	IU_PDA_T3	PVL	30	4324	0.07333333333333333	0.010622880049337077	0.06271045328399626	6.848284508962051
KCNMB1	IU_PDA_T3	C1Q-TAM	30	4324	0.0022222222222222222	0.0024514338575393133	-0.00022921163531709103	0.9101635989348553
KCNMB1	IU_PDA_T3	CD4+ cells	30	4324	0.006666666666666667	0.015032377428307158	-0.008365710761640492	0.44716480927899027
KCNMB1	IU_PDA_T3	FCN1-TAM	30	4324	0.01111111111111111	0.005319148936170201	0.0057919621749409084	2.0687955328709196
KCNMB4	IU_PDA_T3	myCAF	43	4311	0.24186046511627912	0.5922059846903279	-0.3503455195740488	0.40850585908359843
KCNMB4	IU_PDA_T3	Tumor Epithelial cells	43	4311	0.018604651162790697	0.08070826567694946	-0.06210361451415876	0.23146952859460013
KCNMB4	IU_PDA_T3	Normal Epithelial cells	43	4311	0.05581395348837209	0.06887806386762485	-0.013064110379252758	0.8106048554171661
KCNMB4	IU_PDA_T3	iCAF	43	4311	0.34573643410852717	0.1318023660403616	0.21393406806816556	2.6219122862640885
KCNMB4	IU_PDA_T3	B cells	43	4311	0.18294573643410855	0.07156885486739313	0.11137688156671542	2.554048572044201
KCNMB4	IU_PDA_T3	DCs	43	4311	0.04496124031007751	0.016948890435320597	0.028012349874756915	2.6430599974249973
KCNMB4	IU_PDA_T3	SPP1-TAM	43	4311	0.0015503875968992248	0.003324827959483487	-0.001774440362584262	0.4818891974790252
KCNMB4	IU_PDA_T3	PVL	43	4311	0.03875968992248062	0.010778628315162811	0.02798106160731781	3.5721130271835237
KCNMB4	IU_PDA_T3	C1Q-TAM	43	4311	0.0	0.0024742905744993405	-0.0024742905744993405	0.03884565363000968
KCNMB4	IU_PDA_T3	CD4+ cells	43	4311	0.046511627906976744	0.014660171653908635	0.03185145625306811	3.157932644681239
KCNMB4	IU_PDA_T3	FCN1-TAM	43	4311	0.020155038759689922	0.0052114745225392296	0.014943564237150693	3.813449292421099
KCNN3	IU_PDA_T3	myCAF	20	4334	0.4800000000000001	0.5892478080295348	-0.10924780802953471	0.8146293130455491
KCNN3	IU_PDA_T3	Tumor Epithelial cells	20	4334	0.006666666666666666	0.08043377941855001	-0.07376711275188334	0.08402271339457396
KCNN3	IU_PDA_T3	Normal Epithelial cells	20	4334	0.0	0.06906629749269283	-0.06906629749269283	0.0014457908493737811
KCNN3	IU_PDA_T3	iCAF	20	4334	0.2833333333333333	0.1332256575911397	0.15010767574219364	2.125872382362577
KCNN3	IU_PDA_T3	B cells	20	4334	0.10333333333333332	0.07252730349177004	0.030806029841563276	1.4241659590880191
KCNN3	IU_PDA_T3	DCs	20	4334	0.023333333333333334	0.017197354253191903	0.006135979080141431	1.354735122512112
KCNN3	IU_PDA_T3	SPP1-TAM	20	4334	0.0	0.0033225657591139774	-0.0033225657591139774	0.029217846211927183
KCNN3	IU_PDA_T3	PVL	20	4334	0.04333333333333333	0.010906014459314004	0.032427318874019326	3.946327119039647
KCNN3	IU_PDA_T3	C1Q-TAM	20	4334	0.01666666666666667	0.002384248577141976	0.014282418089524695	6.749190407489745
KCNN3	IU_PDA_T3	CD4+ cells	20	4334	0.03666666666666667	0.01487463467158902	0.02179203199507765	2.4552630146245304
KCNN3	IU_PDA_T3	FCN1-TAM	20	4334	0.006666666666666666	0.005353022611905849	0.0013136440547608175	1.2409020002764475
KCNN4	IU_PDA_T3	myCAF	33	4321	0.5595959595959596	0.5889686029468496	-0.02937264335088996	0.9501371432733783
KCNN4	IU_PDA_T3	Tumor Epithelial cells	33	4321	0.10101010101010102	0.07993520018514139	0.021074900824959636	1.2633203987271617
KCNN4	IU_PDA_T3	Normal Epithelial cells	33	4321	0.022222222222222223	0.06910437398750228	-0.04688215176528006	0.3225550776061268
