gene	n_sections_tested	n_sections_fdr_lt_0_05	n_sections_auc_gt_0_60	median_log2fc	max_log2fc	median_auc	max_auc	median_pct_positive_icaf	median_pct_positive_other	min_fdr	top_section	top_section_fdr
TLCD4	8	0	0	-14.996313233572355	0.949779253306381	0.4959257023705005	0.5007997906226667	0.0	0.014527888249313274	0.49362759866047967	IU_PDA_T3	0.49362759866047967
RNASEH2A	8	0	0	-14.996979436105487	0.5214724788142223	0.49694253364651775	0.5048710098682995	0.0	0.00664272867153224	0.09259306778799603	IU_PDA_T3	0.09259306778799603
ANKRD33B	8	0	0	-14.997023018525168	0.6965177372668638	0.49547102748043037	0.49890506227747045	0.0	0.012325923929705676	0.0741234149772078	IU_PDA_T3	0.0741234149772078
RTN4RL2	8	0	0	-15.006011812948287	0.6372915453489465	0.49368624342013745	0.510137865736785	0.0	0.01746966814297299	0.10889752299809717	IU_PDA_T3	0.10889752299809717
HAUS5	8	0	0	-15.008865264985863	-0.24649155908700687	0.4948044955210277	0.4977268703477049	0.0	0.01359022422089732	0.19608401955619525	IU_PDA_T3	0.19608401955619525
RRAGC	8	0	0	-15.009653357311446	0.9668946519314766	0.4963119160579874	0.5011198904570847	0.0	0.009300004161919478	0.5395556287202143	IU_PDA_T3	0.5395556287202143
TRAJ47	8	0	0	-15.010535579911348	1.0197591064421039	0.49580925597885744	0.50841531249615	0.0	0.01319366916854164	0.5206583854882868	IU_PDA_T12	0.5206583854882868
C19orf18	8	0	0	-15.013538714666524	1.19383366816832	0.4967701578942517	0.5051551392773103	0.0	0.01220163816163852	0.2951882661057389	IU_PDA_T3	0.2951882661057389
MTMR8	8	0	0	-15.026013142830024	0.22813895059373399	0.49464844334615	0.50219911542584	0.0	0.020396180860403863	0.21698173236375495	IU_PDA_T3	0.21698173236375495
SAXO2	8	0	0	-15.031074976052086	0.06875830387925695	0.4937265241729486	0.5013648015149066	0.0	0.014530960846692866	0.12943391084368958	IU_PDA_T3	0.12943391084368958
C1orf226	8	0	0	-15.036082638281847	0.5672103309199023	0.4934207638279192	0.49885304328414504	0.0	0.013903903072126113	0.33581813072302025	IU_PDA_T3	0.33581813072302025
OSCP1	8	0	0	-15.036923809383804	0.2122107934825657	0.4951835327016687	0.4963235294117647	0.0	0.017006695050727275	0.15525264862480082	IU_PDA_T3	0.15525264862480082
FRRS1	8	0	0	-15.039585125792922	-0.005713787925299692	0.49444695015882895	0.5021422688189425	0.0	0.019450465764248435	0.09888820596607059	IU_PDA_T3	0.09888820596607059
KBTBD3	8	0	0	-15.041721393958605	0.826044136608444	0.4956809394498001	0.504950319703335	0.0	0.016031755102378663	0.27781409474230406	IU_PDA_T3	0.27781409474230406
FAM166C	8	0	0	-15.050494806819135	0.33015117600911686	0.4964263510576807	0.4991369390103567	0.0	0.008994678627980764	0.15950127152415627	IU_PDA_T3	0.15950127152415627
PIANP	8	0	0	-15.060386748830627	0.5122611884727891	0.4960291054892577	0.505679508186623	0.0	0.01168133870179714	0.2023936239135894	IU_PDA_T3	0.2023936239135894
HOXC8	8	0	0	-15.065414358577282	5.399391549229514	0.4924225627230948	0.5405677898646856	0.0	0.02316680064786178	0.2932998882568696	IU_PDA_T12	0.2932998882568696
GPAT2	8	0	0	-15.086751704155782	0.672417544616074	0.4953172829801642	0.5079625534378889	0.0	0.012347560975609757	0.3360691060247669	IU_PDA_T9	0.3360691060247669
SENP8	8	0	0	-15.091696603421056	0.6390265220992422	0.49418352418944245	0.5011338706325197	0.0	0.014202662451951661	0.08062463632238843	IU_PDA_T3	0.08062463632238843
OSBP2	8	0	0	-15.094737795511037	0.4239599073254267	0.4960714477746363	0.49880804247927163	0.0	0.011913982228603832	0.39903045325398145	IU_PDA_T3	0.39903045325398145
TLR8	8	0	0	-15.095149634945539	0.3626287164753094	0.49370655454606277	0.49669117647058825	0.0	0.014864504383633681	0.10242623762368455	IU_PDA_T3	0.10242623762368455
FGA	8	0	0	-15.111522818027822	0.6908124890833091	0.49673566993906026	0.49893955461293743	0.0	0.009212874538713497	0.42157268131373715	IU_PDA_T3	0.42157268131373715
NEK5	8	0	0	-15.132144725505643	0.41010577221466515	0.4962064473640421	0.5006627716324504	0.0	0.009116782159932162	0.30243145301707225	IU_PDA_T12	0.30243145301707225
SSTR1	8	0	0	-15.139598252408414	1.3257732464631158	0.4963303322667113	0.5067066860500931	0.0	0.009015648950939315	0.32794584294570994	IU_PDA_T3	0.32794584294570994
RINL	8	0	0	-15.139606944673744	2.635852144845425	0.49441621078134224	0.5048773600988791	0.0	0.014505315438728638	0.22173837467628782	IU_PDA_T12	0.22173837467628782
UBE2D1	8	0	0	-15.142213290987053	0.15902571344346556	0.49564856582945815	0.500000227758889	0.0	0.008702868341083652	0.15427424529568262	IU_PDA_T12	0.15427424529568262
ANKRD34A	8	0	0	-15.143541853606312	2.861214353678133	0.49618829165200873	0.5767718470461024	0.0	0.00981554735373585	0.06098752550509123	IU_PDA_T6	0.06098752550509123
AR	8	0	0	-15.147766905708327	0.06867619663857934	0.4954899354103851	0.5005958016765583	0.0	0.010113048639225825	0.7879996814433923	IU_PDA_T3	0.7879996814433923
LINC02694	8	0	0	-15.149585027988222	0.9295469394573928	0.49626982612567294	0.5006768285921965	0.0	0.010947019316740482	0.15640325388161608	IU_PDA_T3	0.15640325388161608
MYB	8	0	0	-15.150514401660297	0.5726249428239627	0.49609471953338297	0.5029321539011199	0.0	0.018037661638783814	0.9785353139790642	IU_PDA_T2	0.9785353139790642
CDKL3	8	0	0	-15.160387147757554	0.4949448417161166	0.49490568589732575	0.5064071566731141	0.0	0.01684100662686925	0.354981662078499	IU_PDA_T3	0.354981662078499
PCSK4	8	0	0	-15.161259118398679	0.8450598904230401	0.4963998479815807	0.5035524867407185	0.0	0.010429470295580919	0.4113314902591276	IU_PDA_T3	0.4113314902591276
CDHR5	8	0	0	-15.164251253222865	-0.4798891639816328	0.48932723130587263	0.4968137254901961	0.0	0.030070389810155584	0.14826057781365087	IU_PDA_T3	0.14826057781365087
PHF7	8	0	0	-15.172373461808881	0.6686694295996469	0.4949640820637892	0.4992155983863738	0.0	0.010071835872421553	0.6359418330779952	IU_PDA_T9	0.6359418330779952
FOXQ1	8	0	0	-15.173089263612859	-13.422851671861531	0.4945429104477612	0.49787910922587486	0.0	0.010914179104477612	0.08112910373961475	IU_PDA_T12	0.08112910373961475
LMNTD2	8	0	0	-15.184343351663795	0.47531272372944067	0.493149171647964	0.504389996074175	0.0	0.020458408708128	0.15578048928670105	IU_PDA_T12	0.15578048928670105
TLDC2	8	0	0	-15.187757489400143	1.250022157071886	0.49462854094925757	0.5070678152989442	0.0	0.01915456187780023	0.10780664657207831	IU_PDA_T3	0.10780664657207831
CAPNS2	8	0	0	-15.191605031715248	0.37808194876901513	0.49742132399821004	0.5045437605489781	0.0	0.014856303442101943	0.7567177564074089	IU_PDA_T3	0.7567177564074089
ZNF792	8	0	0	-15.19521287893044	0.45568259001588796	0.4934500292654375	0.49896460809072457	0.0	0.015416026970133424	0.587377812974882	IU_PDA_T12	0.587377812974882
RSPH9	8	0	0	-15.199499548160379	0.24338930044599708	0.49632564285218295	0.4999584200864862	0.0	0.008619706108351128	0.5924940182117365	IU_PDA_T3	0.5924940182117365
LILRA5	8	0	0	-15.20109443434654	1.1027399020019881	0.4953047263681592	0.5041036417800152	0.0	0.012387584497253716	0.0626453243625287	IU_PDA_T3	0.0626453243625287
HARBI1	8	0	0	-15.209678838732481	0.11966947370642654	0.49436181962340886	0.49683544303797467	0.0	0.01433105785990492	0.16265695744812136	IU_PDA_T3	0.16265695744812136
RBBP8NL	8	0	0	-15.228570583478437	-0.2152498626449227	0.493173490706602	0.4983627000438769	0.0	0.019712101258413814	0.27994820706304263	IU_PDA_T3	0.27994820706304263
ZNF547	8	0	0	-15.231542727926488	1.1093490694196084	0.49621183916604616	0.5088500411826741	0.0	0.01382058859111826	0.4910130562819371	IU_PDA_T9	0.4910130562819371
SGO2	8	0	0	-15.241501449198324	0.6565216356300422	0.49475505589419655	0.5083189001531841	0.0	0.017957732130412817	0.15439463149379384	IU_PDA_T3	0.15439463149379384
SIGLEC7	8	0	0	-15.244852975357976	0.3257185263425387	0.4955525680421422	0.5022669714954314	0.0	0.01188178898555775	0.3119151594026573	IU_PDA_T3	0.3119151594026573
NOG	8	0	0	-15.250240796342673	-0.5483902936543773	0.4913367485311929	0.4949626865671642	0.0	0.018318461878269656	0.15397672224594483	IU_PDA_T3	0.15397672224594483
TCEANC	8	0	0	-15.254088114605022	1.6074861385196724	0.49536086811894364	0.5006019598334218	0.0	0.01021090173871965	0.42714950697432436	IU_PDA_T12	0.42714950697432436
INSYN1	8	0	0	-15.256466951377327	0.8536043902420496	0.4962894964023079	0.5035170773387525	0.0	0.02242952622509139	0.7504946365949078	IU_PDA_T3	0.7504946365949078
PUS10	8	0	0	-15.268474244567287	1.5801246055390161	0.49383938409793904	0.4999535371866493	0.0	0.0171560166068729	0.7554761832546095	IU_PDA_T12	0.7554761832546095
