pathway	sample_id	gsva_score	Patient	Dataset	StromaState	n_cells
HALLMARK_E2F_TARGETS	peng_T15___Activated	-0.312448267971517	peng_T15	Peng	Activated	1165
HALLMARK_E2F_TARGETS	peng_T16___Normal	-0.0684070524628364	peng_T16	Peng	Normal	94
HALLMARK_E2F_TARGETS	peng_T16___Activated	0.110924104925649	peng_T16	Peng	Activated	673
HALLMARK_E2F_TARGETS	peng_T17___Normal	0.18929969750942	peng_T17	Peng	Normal	23
HALLMARK_E2F_TARGETS	peng_T17___Activated	0.247814714959029	peng_T17	Peng	Activated	305
HALLMARK_E2F_TARGETS	peng_T18___Normal	0.137481198207067	peng_T18	Peng	Normal	81
HALLMARK_E2F_TARGETS	peng_T18___Activated	0.295724260948713	peng_T18	Peng	Activated	967
HALLMARK_E2F_TARGETS	peng_T19___Normal	0.310655188494366	peng_T19	Peng	Normal	660
HALLMARK_E2F_TARGETS	peng_T19___Activated	0.431489305508126	peng_T19	Peng	Activated	1046
HALLMARK_E2F_TARGETS	peng_T2___Normal	0.154639567711971	peng_T2	Peng	Normal	25
HALLMARK_E2F_TARGETS	peng_T2___Activated	0.155790839110451	peng_T2	Peng	Activated	62
HALLMARK_E2F_TARGETS	peng_T20___Normal	0.251019699860525	peng_T20	Peng	Normal	58
HALLMARK_E2F_TARGETS	peng_T20___Activated	0.0840915222008358	peng_T20	Peng	Activated	93
HALLMARK_E2F_TARGETS	peng_T22___Normal	-0.045448676137927	peng_T22	Peng	Normal	26
HALLMARK_E2F_TARGETS	peng_T22___Activated	-0.277260435640475	peng_T22	Peng	Activated	118
HALLMARK_E2F_TARGETS	peng_T23___Normal	0.133206717307178	peng_T23	Peng	Normal	56
HALLMARK_E2F_TARGETS	peng_T23___Activated	-0.185583412486893	peng_T23	Peng	Activated	1282
HALLMARK_E2F_TARGETS	peng_T24___Normal	-0.153141308497065	peng_T24	Peng	Normal	467
HALLMARK_E2F_TARGETS	peng_T24___Activated	-0.352852427234454	peng_T24	Peng	Activated	917
HALLMARK_E2F_TARGETS	peng_T3___Normal	0.000720846174691536	peng_T3	Peng	Normal	119
HALLMARK_E2F_TARGETS	peng_T3___Activated	-0.0586921450141962	peng_T3	Peng	Activated	339
HALLMARK_E2F_TARGETS	peng_T4___Normal	0.0512091075592177	peng_T4	Peng	Normal	46
HALLMARK_E2F_TARGETS	peng_T4___Activated	0.0734196186794683	peng_T4	Peng	Activated	176
HALLMARK_E2F_TARGETS	peng_T5___Normal	0.192183234808419	peng_T5	Peng	Normal	173
HALLMARK_E2F_TARGETS	peng_T5___Activated	0.0393517817357952	peng_T5	Peng	Activated	238
HALLMARK_E2F_TARGETS	peng_T6___Normal	0.0688693500212637	peng_T6	Peng	Normal	147
HALLMARK_E2F_TARGETS	peng_T6___Activated	-0.00763751122462966	peng_T6	Peng	Activated	216
HALLMARK_E2F_TARGETS	peng_T7___Normal	0.0186560529760434	peng_T7	Peng	Normal	125
HALLMARK_E2F_TARGETS	peng_T7___Activated	0.0123532175421419	peng_T7	Peng	Activated	299
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	PDAC2___Normal	0.217680211791666	PDAC2	Powers	Normal	47
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	PDAC2___Activated	0.442529783999927	PDAC2	Powers	Activated	1924
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N1___Normal	-0.445797465018593	peng_N1	Peng	Normal	397
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N1___Activated	0.203111476200818	peng_N1	Peng	Activated	381
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N10___Normal	-0.285672823074486	peng_N10	Peng	Normal	42
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N10___Activated	0.239618809070131	peng_N10	Peng	Activated	22
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N11___Normal	-0.501713857735353	peng_N11	Peng	Normal	28
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N11___Activated	0.0935513918664976	peng_N11	Peng	Activated	22
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N2___Normal	-0.451986228573539	peng_N2	Peng	Normal	223
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N2___Activated	0.0649913361442864	peng_N2	Peng	Activated	232
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N3___Normal	-0.398505808029196	peng_N3	Peng	Normal	172
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N3___Activated	0.228984019479339	peng_N3	Peng	Activated	40
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N4___Normal	-0.372651750187061	peng_N4	Peng	Normal	85
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N4___Activated	0.10553260178452	peng_N4	Peng	Activated	48
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N6___Normal	-0.487769584085427	peng_N6	Peng	Normal	214
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N6___Activated	0.158257182372773	peng_N6	Peng	Activated	124
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N7___Normal	-0.417625370535443	peng_N7	Peng	Normal	118
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N7___Activated	0.185349282785837	peng_N7	Peng	Activated	58
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N8___Normal	-0.431459722529429	peng_N8	Peng	Normal	263
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N8___Activated	0.201368829299156	peng_N8	Peng	Activated	203
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N9___Normal	-0.338600189027695	peng_N9	Peng	Normal	124
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_N9___Activated	0.0968958594923873	peng_N9	Peng	Activated	235
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T1___Normal	-0.229368392601782	peng_T1	Peng	Normal	89
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T1___Activated	0.304804445410047	peng_T1	Peng	Activated	248
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T10___Normal	-0.296927111698045	peng_T10	Peng	Normal	112
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T10___Activated	0.0512553659737841	peng_T10	Peng	Activated	222
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T12___Normal	-0.213538644256418	peng_T12	Peng	Normal	71
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T12___Activated	0.283457846086794	peng_T12	Peng	Activated	319
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T13___Normal	-0.277515976583149	peng_T13	Peng	Normal	199
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T13___Activated	0.439057592793813	peng_T13	Peng	Activated	522
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T14___Normal	-0.285282629620979	peng_T14	Peng	Normal	108
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T14___Activated	0.390198084461554	peng_T14	Peng	Activated	186
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T15___Normal	-0.299207146534928	peng_T15	Peng	Normal	140
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T15___Activated	0.401447577014223	peng_T15	Peng	Activated	1165
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T16___Normal	-0.00945401118975042	peng_T16	Peng	Normal	94
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T16___Activated	0.462932441162246	peng_T16	Peng	Activated	673
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T17___Normal	-0.0827865876845695	peng_T17	Peng	Normal	23
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T17___Activated	0.500604295914342	peng_T17	Peng	Activated	305
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T18___Normal	0.113268746019885	peng_T18	Peng	Normal	81
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T18___Activated	0.540563327457194	peng_T18	Peng	Activated	967
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T19___Normal	-0.312322362850859	peng_T19	Peng	Normal	660
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T19___Activated	0.148039948132506	peng_T19	Peng	Activated	1046
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T2___Normal	-0.251268827513981	peng_T2	Peng	Normal	25
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T2___Activated	0.110015537563546	peng_T2	Peng	Activated	62
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T20___Normal	-0.10048954759618	peng_T20	Peng	Normal	58
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T20___Activated	0.168081173483821	peng_T20	Peng	Activated	93
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T22___Normal	-0.019011832642705	peng_T22	Peng	Normal	26
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T22___Activated	0.160303105081056	peng_T22	Peng	Activated	118
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T23___Normal	-0.0912640464410885	peng_T23	Peng	Normal	56
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T23___Activated	0.498469917083678	peng_T23	Peng	Activated	1282
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T24___Normal	-0.471822154358416	peng_T24	Peng	Normal	467
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T24___Activated	0.383652969518926	peng_T24	Peng	Activated	917
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T3___Normal	-0.222951178553883	peng_T3	Peng	Normal	119
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T3___Activated	0.391070306669887	peng_T3	Peng	Activated	339
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T4___Normal	-0.210359313647703	peng_T4	Peng	Normal	46
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T4___Activated	0.223558593383359	peng_T4	Peng	Activated	176
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T5___Normal	-0.410383135058201	peng_T5	Peng	Normal	173
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T5___Activated	0.154969905444247	peng_T5	Peng	Activated	238
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T6___Normal	-0.405694395921356	peng_T6	Peng	Normal	147
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T6___Activated	0.356089541123948	peng_T6	Peng	Activated	216
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T7___Normal	-0.265222381218029	peng_T7	Peng	Normal	125
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	peng_T7___Activated	0.259034211045128	peng_T7	Peng	Activated	299
HALLMARK_ESTROGEN_RESPONSE_EARLY	PDAC2___Normal	0.0991881846160627	PDAC2	Powers	Normal	47
HALLMARK_ESTROGEN_RESPONSE_EARLY	PDAC2___Activated	0.0224684421252618	PDAC2	Powers	Activated	1924
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N1___Normal	0.0166274711978954	peng_N1	Peng	Normal	397
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N1___Activated	0.0928245892572026	peng_N1	Peng	Activated	381
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N10___Normal	0.15834264132066	peng_N10	Peng	Normal	42
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N10___Activated	0.187419353863858	peng_N10	Peng	Activated	22
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N11___Normal	0.0368493806819299	peng_N11	Peng	Normal	28
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N11___Activated	-0.0250263730858389	peng_N11	Peng	Activated	22
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N2___Normal	-0.154656189979606	peng_N2	Peng	Normal	223
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N2___Activated	-0.0813964712956796	peng_N2	Peng	Activated	232
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N3___Normal	-0.144836627027983	peng_N3	Peng	Normal	172
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N3___Activated	-0.182272292604128	peng_N3	Peng	Activated	40
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N4___Normal	0.107255879995526	peng_N4	Peng	Normal	85
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N4___Activated	-0.0357000607094667	peng_N4	Peng	Activated	48
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N6___Normal	-0.0323250279976231	peng_N6	Peng	Normal	214
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N6___Activated	0.12045153326608	peng_N6	Peng	Activated	124
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N7___Normal	-0.186662709009498	peng_N7	Peng	Normal	118
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N7___Activated	-0.11012029965073	peng_N7	Peng	Activated	58
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N8___Normal	-0.0124323154526678	peng_N8	Peng	Normal	263
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N8___Activated	0.147502743446828	peng_N8	Peng	Activated	203
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N9___Normal	0.019397485214577	peng_N9	Peng	Normal	124
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_N9___Activated	0.00593694031555297	peng_N9	Peng	Activated	235
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T1___Normal	0.0647393079217289	peng_T1	Peng	Normal	89
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T1___Activated	-0.00548159383367985	peng_T1	Peng	Activated	248
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T10___Normal	0.156507991837931	peng_T10	Peng	Normal	112
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T10___Activated	0.100518241058223	peng_T10	Peng	Activated	222
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T12___Normal	-0.2409810557837	peng_T12	Peng	Normal	71
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T12___Activated	-0.281760645722527	peng_T12	Peng	Activated	319
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T13___Normal	-0.181446498466083	peng_T13	Peng	Normal	199
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T13___Activated	-0.114814290479677	peng_T13	Peng	Activated	522
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T14___Normal	0.215466055210775	peng_T14	Peng	Normal	108
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T14___Activated	0.226041245594256	peng_T14	Peng	Activated	186
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T15___Normal	-0.0473353589130755	peng_T15	Peng	Normal	140
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T15___Activated	-0.0577785166597607	peng_T15	Peng	Activated	1165
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T16___Normal	0.129850362065469	peng_T16	Peng	Normal	94
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T16___Activated	0.097327647332301	peng_T16	Peng	Activated	673
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T17___Normal	-0.101842290086077	peng_T17	Peng	Normal	23
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T17___Activated	0.0771812952175765	peng_T17	Peng	Activated	305
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T18___Normal	0.120410561479069	peng_T18	Peng	Normal	81
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T18___Activated	0.156020147804338	peng_T18	Peng	Activated	967
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T19___Normal	-0.0228350452498013	peng_T19	Peng	Normal	660
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T19___Activated	-0.255036436411525	peng_T19	Peng	Activated	1046
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T2___Normal	-0.0920930632602564	peng_T2	Peng	Normal	25
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T2___Activated	-0.191331208149418	peng_T2	Peng	Activated	62
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T20___Normal	0.0420045185774313	peng_T20	Peng	Normal	58
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T20___Activated	0.0907231856306701	peng_T20	Peng	Activated	93
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T22___Normal	0.101874863244728	peng_T22	Peng	Normal	26
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T22___Activated	-0.0249177320224696	peng_T22	Peng	Activated	118
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T23___Normal	-0.0447038555655698	peng_T23	Peng	Normal	56
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T23___Activated	-0.0115009999081127	peng_T23	Peng	Activated	1282
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T24___Normal	-0.156784814907804	peng_T24	Peng	Normal	467
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T24___Activated	0.00813573322655284	peng_T24	Peng	Activated	917
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T3___Normal	-0.0118765608342171	peng_T3	Peng	Normal	119
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T3___Activated	-0.0448120458759695	peng_T3	Peng	Activated	339
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T4___Normal	-0.0667783261146196	peng_T4	Peng	Normal	46
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T4___Activated	0.0332366103403496	peng_T4	Peng	Activated	176
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T5___Normal	-0.0653505218462371	peng_T5	Peng	Normal	173
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T5___Activated	0.0105472763086774	peng_T5	Peng	Activated	238
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T6___Normal	-0.0355097118277049	peng_T6	Peng	Normal	147
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T6___Activated	-0.01421890922717	peng_T6	Peng	Activated	216
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T7___Normal	-0.224077375348937	peng_T7	Peng	Normal	125
HALLMARK_ESTROGEN_RESPONSE_EARLY	peng_T7___Activated	-0.22476195369813	peng_T7	Peng	Activated	299
HALLMARK_ESTROGEN_RESPONSE_LATE	PDAC2___Normal	-0.0696359345058816	PDAC2	Powers	Normal	47
HALLMARK_ESTROGEN_RESPONSE_LATE	PDAC2___Activated	-0.139050991209483	PDAC2	Powers	Activated	1924
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N1___Normal	0.143671425489336	peng_N1	Peng	Normal	397
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N1___Activated	0.0941604618906053	peng_N1	Peng	Activated	381
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N10___Normal	0.219617131651711	peng_N10	Peng	Normal	42
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N10___Activated	0.106908271863575	peng_N10	Peng	Activated	22
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N11___Normal	0.0309802317383068	peng_N11	Peng	Normal	28
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N11___Activated	0.0874961298181907	peng_N11	Peng	Activated	22
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N2___Normal	0.0839100427182472	peng_N2	Peng	Normal	223
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N2___Activated	-0.014934066449575	peng_N2	Peng	Activated	232
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N3___Normal	0.030298942140302	peng_N3	Peng	Normal	172
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N3___Activated	-0.184385359038619	peng_N3	Peng	Activated	40
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N4___Normal	0.178009231215725	peng_N4	Peng	Normal	85
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N4___Activated	0.00414433861093666	peng_N4	Peng	Activated	48
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N6___Normal	-0.0472933483058075	peng_N6	Peng	Normal	214
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N6___Activated	-0.00148038780941834	peng_N6	Peng	Activated	124
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N7___Normal	-0.0916614057931357	peng_N7	Peng	Normal	118
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N7___Activated	-0.0340278072321966	peng_N7	Peng	Activated	58
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N8___Normal	0.089617267939579	peng_N8	Peng	Normal	263
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N8___Activated	0.00339378194808054	peng_N8	Peng	Activated	203
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N9___Normal	0.160976028784148	peng_N9	Peng	Normal	124
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_N9___Activated	-0.00420997273690527	peng_N9	Peng	Activated	235
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T1___Normal	0.00179830563596334	peng_T1	Peng	Normal	89
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T1___Activated	-0.101671040609965	peng_T1	Peng	Activated	248
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T10___Normal	0.0164343300602767	peng_T10	Peng	Normal	112
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T10___Activated	0.0577739179753488	peng_T10	Peng	Activated	222
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T12___Normal	-0.173019293631779	peng_T12	Peng	Normal	71
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T12___Activated	-0.186341384637798	peng_T12	Peng	Activated	319
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T13___Normal	-0.00691467448928701	peng_T13	Peng	Normal	199
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T13___Activated	-0.0461004799061975	peng_T13	Peng	Activated	522
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T14___Normal	0.182750819142448	peng_T14	Peng	Normal	108
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T14___Activated	0.193237327117852	peng_T14	Peng	Activated	186
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T15___Normal	-0.036973945580533	peng_T15	Peng	Normal	140
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T15___Activated	-0.192361180388399	peng_T15	Peng	Activated	1165
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T16___Normal	0.114501468620924	peng_T16	Peng	Normal	94
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T16___Activated	0.133957718404486	peng_T16	Peng	Activated	673
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T17___Normal	-0.010003629091614	peng_T17	Peng	Normal	23
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T17___Activated	0.184971787763087	peng_T17	Peng	Activated	305
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T18___Normal	0.0149327699350953	peng_T18	Peng	Normal	81
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T18___Activated	0.13015853795709	peng_T18	Peng	Activated	967
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T19___Normal	0.0405275610349979	peng_T19	Peng	Normal	660
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T19___Activated	-0.129578524532399	peng_T19	Peng	Activated	1046
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T2___Normal	-0.0405376729806901	peng_T2	Peng	Normal	25
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T2___Activated	-0.242883253073547	peng_T2	Peng	Activated	62
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T20___Normal	0.0040084089408163	peng_T20	Peng	Normal	58
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T20___Activated	0.0373792522297258	peng_T20	Peng	Activated	93
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T22___Normal	-0.0145627670926903	peng_T22	Peng	Normal	26
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T22___Activated	0.000497036950094204	peng_T22	Peng	Activated	118
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T23___Normal	-0.0360795050557239	peng_T23	Peng	Normal	56
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T23___Activated	-0.148136898046337	peng_T23	Peng	Activated	1282
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T24___Normal	0.00913723104706338	peng_T24	Peng	Normal	467
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T24___Activated	-0.00502417556045542	peng_T24	Peng	Activated	917
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T3___Normal	-0.14949826423119	peng_T3	Peng	Normal	119
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T3___Activated	-0.0903498362253042	peng_T3	Peng	Activated	339
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T4___Normal	-0.154777804740618	peng_T4	Peng	Normal	46
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T4___Activated	-0.00781865011688648	peng_T4	Peng	Activated	176
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T5___Normal	-0.0273649132851937	peng_T5	Peng	Normal	173
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T5___Activated	-0.0314849656810846	peng_T5	Peng	Activated	238
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T6___Normal	0.13825543694732	peng_T6	Peng	Normal	147
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T6___Activated	0.0734839949459842	peng_T6	Peng	Activated	216
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T7___Normal	-0.178745256026739	peng_T7	Peng	Normal	125
HALLMARK_ESTROGEN_RESPONSE_LATE	peng_T7___Activated	-0.281081122472838	peng_T7	Peng	Activated	299
HALLMARK_FATTY_ACID_METABOLISM	PDAC2___Normal	0.0142065943269795	PDAC2	Powers	Normal	47
HALLMARK_FATTY_ACID_METABOLISM	PDAC2___Activated	-0.218295821460944	PDAC2	Powers	Activated	1924
HALLMARK_FATTY_ACID_METABOLISM	peng_N1___Normal	0.275421582242219	peng_N1	Peng	Normal	397
HALLMARK_FATTY_ACID_METABOLISM	peng_N1___Activated	0.0412078237774302	peng_N1	Peng	Activated	381
HALLMARK_FATTY_ACID_METABOLISM	peng_N10___Normal	0.258864051528559	peng_N10	Peng	Normal	42
HALLMARK_FATTY_ACID_METABOLISM	peng_N10___Activated	-0.00388418840189958	peng_N10	Peng	Activated	22
HALLMARK_FATTY_ACID_METABOLISM	peng_N11___Normal	0.00846834322311679	peng_N11	Peng	Normal	28
HALLMARK_FATTY_ACID_METABOLISM	peng_N11___Activated	0.132042104477583	peng_N11	Peng	Activated	22
HALLMARK_FATTY_ACID_METABOLISM	peng_N2___Normal	0.305438639594673	peng_N2	Peng	Normal	223
HALLMARK_FATTY_ACID_METABOLISM	peng_N2___Activated	0.238093157758387	peng_N2	Peng	Activated	232
