target_gene	orig.ident	partner_gene	local_corr_z
KCNA5	IU_PDA_T1	CCL19	0.24856175564935573
KCNA5	IU_PDA_T1	ITGB5	0.24821382661677835
KCNA5	IU_PDA_T1	LMCD1	0.24510789478449063
KCNA5	IU_PDA_T1	KIAA1755	0.24457849886535438
KCNA5	IU_PDA_T1	SLIT3	0.2419179064251065
KCNA5	IU_PDA_T1	CTSD	0.24044341374093334
KCNA5	IU_PDA_T1	C1QTNF3	0.23802009567060645
KCNA5	IU_PDA_T1	KLK7	0.23675718193821635
KCNA5	IU_PDA_T1	CCDC80	0.2350726812112427
KCNA5	IU_PDA_T1	MCAM	0.23314809525125615
KCNA5	IU_PDA_T1	SFRP4	0.2318057183634324
KCNA5	IU_PDA_T1	CLIC4	0.225037293932397
KCNA5	IU_PDA_T1	HMOX1	0.22027551769914197
KCNA5	IU_PDA_T1	ITGB4	0.2129601043341944
KCNA5	IU_PDA_T1	BOC	0.21092291473188515
KCNA5	IU_PDA_T1	PABPC1	0.2108191965776075
KCNA5	IU_PDA_T1	GGT5	0.20216268104338617
KCNA5	IU_PDA_T1	PCDH18	0.19748358840135635
KCNA5	IU_PDA_T1	IGKC	0.1938082302480726
KCNA5	IU_PDA_T1	LRRC15	0.1934786120547134
KCNA5	IU_PDA_T1	C12orf75	0.19257053698075563
KCNA5	IU_PDA_T1	PDZK1IP1	0.18958324535230356
KCNA5	IU_PDA_T1	RGS2	0.18843294013405604
KCNA5	IU_PDA_T1	WFDC2	0.18618468428579926
KCNA5	IU_PDA_T1	LUM	0.1841720865250311
KCNA5	IU_PDA_T1	SLPI	0.1837859715057607
KCNA5	IU_PDA_T1	HEYL	0.1733482463861533
KCNA5	IU_PDA_T1	S100G	0.17109306522098797
KCNA5	IU_PDA_T1	TSPAN8	0.17054107591600084
KCNA5	IU_PDA_T1	IGHG2	0.15833372483033128
KCNA5	IU_PDA_T1	IGHG1	0.15527174797281454
KCNA5	IU_PDA_T1	SEMA3C	0.15250735511300956
KCNA5	IU_PDA_T1	S100A16	0.15194884488152843
KCNA5	IU_PDA_T1	OASL	0.14060455707410113
KCNA5	IU_PDA_T1	SPEG	0.1339847757432111
