pathway	n_patients	mean_low	mean_high	delta_high_minus_low	median_delta	p_value	padj_BH	CellType2	gene	n_deg_methods	pathway_label	direction	significant
HALLMARK_APICAL_SURFACE	24	0.0418678480585594	0.0450242401068798	0.00315639204832036	0.00371145997357017	0.00310504222263277	0.0141138282846944	qPSC	KCNK6	3	APICAL SURFACE	KCN-high	TRUE
HALLMARK_GLYCOLYSIS	24	0.0525004998545884	0.0557759880895809	0.00327548823499248	0.00275687281766329	0.0044711106157731	0.0186296275657212	qPSC	KCNK6	3	GLYCOLYSIS	KCN-high	TRUE
HALLMARK_HEDGEHOG_SIGNALING	24	0.0346571360559951	0.0381413468948556	0.00348421083886049	0.00385034603728469	0.00755291453333936	0.0290496712820744	qPSC	KCNK6	3	HEDGEHOG SIGNALING	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	24	0.0853746629280051	0.0894632425481832	0.00408857962017803	0.00254360029359014	0.0114527779643349	0.0409027784440532	qPSC	KCNK6	3	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_TGF_BETA_SIGNALING	24	0.0700105129639845	0.074325094018115	0.00431458105413054	0.00498232003901188	0.0134574432388689	0.044858144129563	qPSC	KCNK6	3	TGF BETA SIGNALING	KCN-high	TRUE
HALLMARK_MYOGENESIS	24	0.0782561623904165	0.086428014403503	0.0081718520130865	0.00753737556477745	3.65024048696362e-05	0.00182512024348181	qPSC	KCNMB1	0	MYOGENESIS	KCN-high	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	24	0.148539473428808	0.160525394458598	0.01198592102979	0.0122101691887912	0.00015326769400449	0.00191584617505613	qPSC	KCNMB1	0	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
HALLMARK_ANGIOGENESIS	24	0.114911010231739	0.126864901948399	0.0119538917166607	0.0103743112391878	9.61926880352055e-05	0.00191584617505613	qPSC	KCNMB1	0	ANGIOGENESIS	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	24	0.0579220369992111	0.0634706149726402	0.00554857797342903	0.00510615667018037	0.00015326769400449	0.00191584617505613	qPSC	KCNMB1	0	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_HYPOXIA	24	0.0857053710964827	0.0911871016939216	0.00548173059743892	0.00541200862698026	0.000192568328661774	0.00192568328661774	qPSC	KCNMB1	0	HYPOXIA	KCN-high	TRUE
HALLMARK_APICAL_JUNCTION	24	0.056803899604153	0.0628974790162477	0.00609357941209476	0.00662253738365656	0.000269628495000937	0.00192591782143526	qPSC	KCNMB1	0	APICAL JUNCTION	KCN-high	TRUE
HALLMARK_KRAS_SIGNALING_UP	24	0.0330561473619788	0.0302135837589932	-0.00284256360298555	-0.00284722166346532	0.000269628495000937	0.00192591782143526	qPSC	KCNMB1	0	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	24	0.141891100263471	0.153569645933099	0.011678545669628	0.011507485599336	0.000417809173819042	0.00261130733636901	qPSC	KCNMB1	0	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_GLYCOLYSIS	24	0.0512060881167334	0.0547876812243453	0.00358159310761186	0.00331097424358343	0.000575603284313693	0.00319779602396496	qPSC	KCNMB1	0	GLYCOLYSIS	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V1	24	0.12110923912259	0.127188096105731	0.00607885698314143	0.00464041394699039	0.00193520642643671	0.00967603213218356	qPSC	KCNMB1	0	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_ESTROGEN_RESPONSE_EARLY	24	0.0302489885219065	0.0287443720391634	-0.00150461648274306	-0.00137325614985827	0.00534099252506721	0.0242772387503055	qPSC	KCNMB1	0	ESTROGEN RESPONSE EARLY	KCN-low	TRUE
HALLMARK_INTERFERON_GAMMA_RESPONSE	24	0.0862994486101117	0.0835086285942377	-0.0027908200158739	-0.00175297486600249	0.00894142292881201	0.03725592887005	qPSC	KCNMB1	0	INTERFERON GAMMA RESPONSE	KCN-low	TRUE
HALLMARK_NOTCH_SIGNALING	24	0.0669511009249998	0.072621192073699	0.00567009114869914	0.00415860161227882	0.0145715040034927	0.0455359500109146	qPSC	KCNMB1	0	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	24	0.0729648715579613	0.0697510488696878	-0.00321382268827342	-0.00277536477255846	0.0145715040034927	0.0455359500109146	qPSC	KCNMB1	0	TNFA SIGNALING VIA NFKB	KCN-low	TRUE
HALLMARK_XENOBIOTIC_METABOLISM	24	0.0399275019634313	0.037476689070438	-0.00245081289299325	-0.00343682072739326	0.0134574432388689	0.0455359500109146	qPSC	KCNMB1	0	XENOBIOTIC METABOLISM	KCN-low	TRUE
HALLMARK_UV_RESPONSE_UP	24	0.0566947866657684	0.0545062257923976	-0.00218856087337076	-0.00213158875078237	0.0145715040034927	0.0455359500109146	qPSC	KCNMB1	0	UV RESPONSE UP	KCN-low	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	30	0.143103207752509	0.160608440128414	0.0175052323759046	0.0183957075758479	4.96712828365052e-06	0.000248356414182526	qPSC	KCNS3	2	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_INTERFERON_ALPHA_RESPONSE	30	0.0962134267956412	0.103557403636799	0.00734397684115834	0.00568161715376692	3.25565716829133e-05	0.000542609528048556	qPSC	KCNS3	2	INTERFERON ALPHA RESPONSE	KCN-high	TRUE
HALLMARK_FATTY_ACID_METABOLISM	30	0.0538689195168381	0.057929265794689	0.00406034627785086	0.00500961591806209	2.71740710986199e-05	0.000542609528048556	qPSC	KCNS3	2	FATTY ACID METABOLISM	KCN-high	TRUE
HALLMARK_MYOGENESIS	30	0.0759917971046076	0.0812831734306152	0.00529137632600757	0.00571685352338486	7.84386455908428e-05	0.000980483069885536	qPSC	KCNS3	2	MYOGENESIS	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	30	0.085291151539096	0.0920082527164758	0.00671710117737978	0.00586141299239373	0.000196971402763225	0.00152609183640297	qPSC	KCNS3	2	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	30	0.0575595420135487	0.0622665519707982	0.00470700995724954	0.00386457252663189	0.000213652857096415	0.00152609183640297	qPSC	KCNS3	2	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_G2M_CHECKPOINT	30	0.0341882624850584	0.0324099264495506	-0.00177833603550777	-0.00202836776388009	0.000196971402763225	0.00152609183640297	qPSC	KCNS3	2	G2M CHECKPOINT	KCN-low	TRUE
HALLMARK_KRAS_SIGNALING_UP	30	0.0324296129629067	0.0306085424258249	-0.0018210705370818	-0.00189558409381212	0.000294571449171283	0.00184107155732052	qPSC	KCNS3	2	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_GLYCOLYSIS	30	0.0509578292077418	0.054779986443467	0.00382215723572527	0.00336318237821831	0.000436147991913023	0.00218073995956511	qPSC	KCNS3	2	GLYCOLYSIS	KCN-high	TRUE
HALLMARK_PROTEIN_SECRETION	30	0.0630743781062172	0.0656800384623129	0.00260566035609573	0.00257479137876822	0.000436147991913023	0.00218073995956511	qPSC	KCNS3	2	PROTEIN SECRETION	KCN-high	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	30	0.143449299683854	0.151642257474982	0.0081929577911275	0.00642531170001634	0.000639357171617894	0.00290616896189952	qPSC	KCNS3	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V1	30	0.121651562635778	0.128841564438938	0.00719000180316056	0.00662531404134122	0.00092796365667373	0.00309321218891243	qPSC	KCNS3	2	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_NOTCH_SIGNALING	30	0.0662582635214182	0.0719943837254231	0.00573612020400492	0.00749416621335343	0.000862022685140612	0.00309321218891243	qPSC	KCNS3	2	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_APICAL_JUNCTION	30	0.0576161956976373	0.0608904779684638	0.00327428227082647	0.00348750625572743	0.000862022685140612	0.00309321218891243	qPSC	KCNS3	2	APICAL JUNCTION	KCN-high	TRUE
HALLMARK_P53_PATHWAY	30	0.0565857030353492	0.0591960928233711	0.00261038978802187	0.00156837531801029	0.00092796365667373	0.00309321218891243	qPSC	KCNS3	2	P53 PATHWAY	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V2	30	0.0393713293240564	0.0360918613452082	-0.00327946797884813	-0.00292562173931461	0.0010740843242482	0.00335651351327564	qPSC	KCNS3	2	MYC TARGETS V2	KCN-low	TRUE
HALLMARK_HYPOXIA	30	0.0850347416935174	0.0899515148072175	0.00491677311370013	0.0040814923345524	0.00143214664806085	0.00421219602370839	qPSC	KCNS3	2	HYPOXIA	KCN-high	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	30	0.11470402636436	0.122668886693209	0.00796486032884987	0.00831021144103582	0.00203380505022599	0.00535211855322629	qPSC	KCNS3	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	TRUE
HALLMARK_ANGIOGENESIS	30	0.107127266554632	0.114303427101762	0.0071761605471299	0.00624818485265236	0.00203380505022599	0.00535211855322629	qPSC	KCNS3	2	ANGIOGENESIS	KCN-high	TRUE
HALLMARK_IL6_JAK_STAT3_SIGNALING	30	0.0399897659577777	0.0374153414842909	-0.00257442447348682	-0.00222703218797476	0.00249831139293561	0.00624577848233903	qPSC	KCNS3	2	IL6 JAK STAT3 SIGNALING	KCN-low	TRUE
HALLMARK_APICAL_SURFACE	30	0.0401558509920421	0.0435551758200742	0.00339932482803212	0.0039312349818599	0.0026735215637881	0.0063655275328288	qPSC	KCNS3	2	APICAL SURFACE	KCN-high	TRUE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	30	0.0241667484886039	0.0205545015314767	-0.00361224695712715	-0.00443709318228804	0.00398221030461881	0.00905047796504276	qPSC	KCNS3	2	WNT BETA CATENIN SIGNALING	KCN-low	TRUE
HALLMARK_MITOTIC_SPINDLE	30	0.0351884513774774	0.0338060776623044	-0.00138237371517297	-0.00132556897364873	0.00453359441257982	0.00985564002734744	qPSC	KCNS3	2	MITOTIC SPINDLE	KCN-low	TRUE
HALLMARK_KRAS_SIGNALING_DN	30	0.011353952739219	0.0104166956415761	-0.000937257097642869	-0.000830479014997505	0.00749783555542991	0.015620490740479	qPSC	KCNS3	2	KRAS SIGNALING DN	KCN-low	TRUE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	30	0.0607749004253413	0.0636038241850282	0.00282892375968694	0.00261629084941075	0.0128186200937373	0.0246511924879564	qPSC	KCNS3	2	CHOLESTEROL HOMEOSTASIS	KCN-high	TRUE
HALLMARK_PANCREAS_BETA_CELLS	30	0.0498079413141447	0.052444387296561	0.00263644598241625	0.00289517926638563	0.0128186200937373	0.0246511924879564	qPSC	KCNS3	2	PANCREAS BETA CELLS	KCN-high	TRUE
HALLMARK_INTERFERON_GAMMA_RESPONSE	30	0.0855478638099249	0.088292243552268	0.00274437974234306	0.00326949780030167	0.013579415038449	0.0251470648860166	qPSC	KCNS3	2	INTERFERON GAMMA RESPONSE	KCN-high	TRUE
HALLMARK_APOPTOSIS	30	0.0953662001675627	0.0982521829099987	0.00288598274243595	0.00327801930632014	0.0143798288568261	0.025678265815761	qPSC	KCNS3	2	APOPTOSIS	KCN-high	TRUE
HALLMARK_TGF_BETA_SIGNALING	30	0.0694749835872161	0.0728528108543149	0.00337782726709884	0.00177299427939824	0.0180125995198179	0.0310562060686516	qPSC	KCNS3	2	TGF BETA SIGNALING	KCN-high	TRUE
HALLMARK_COMPLEMENT	30	0.0594515295132423	0.0615983039260536	0.00214677441281125	0.00232072827090665	0.0201135801863983	0.0335226336439971	qPSC	KCNS3	2	COMPLEMENT	KCN-high	TRUE
HALLMARK_COAGULATION	30	0.0774686319290468	0.0811910761783398	0.00372244424929304	0.00472605683284435	0.023665459415354	0.0369772803364906	qPSC	KCNS3	2	COAGULATION	KCN-high	TRUE
HALLMARK_PEROXISOME	30	0.0393504591951636	0.0407094638805679	0.00135900468540426	0.00174626344936589	0.023665459415354	0.0369772803364906	qPSC	KCNS3	2	PEROXISOME	KCN-high	TRUE
HALLMARK_HEME_METABOLISM	30	0.0289240302992879	0.027477392936165	-0.00144663736312287	-0.000765898145267903	0.0277493136978864	0.0420444146937672	qPSC	KCNS3	2	HEME METABOLISM	KCN-low	TRUE
HALLMARK_IL2_STAT5_SIGNALING	30	0.0415147734814247	0.0400329801300695	-0.00148179335135519	-0.00255160469695317	0.0307977888767094	0.0452908659951609	qPSC	KCNS3	2	IL2 STAT5 SIGNALING	KCN-low	TRUE
HALLMARK_MYOGENESIS	29	0.0834777770639192	0.0912779777133953	0.00780020064947602	0.00785585108238215	3.70347395200194e-06	9.25868488000484e-05	smPSC	KCNA5	3	MYOGENESIS	KCN-high	TRUE
HALLMARK_HYPOXIA	29	0.0866766102174066	0.093610758933946	0.00693414871653941	0.00657321431816685	3.70347395200194e-06	9.25868488000484e-05	smPSC	KCNA5	3	HYPOXIA	KCN-high	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	29	0.152560496521233	0.166626179740868	0.014065683219635	0.0156790664662659	7.58823816452192e-05	0.00107960916523723	smPSC	KCNA5	3	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	29	0.0878387153215918	0.0945050977200536	0.00666638239846178	0.00588332462097464	0.000118634992949838	0.00107960916523723	smPSC	KCNA5	3	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	29	0.0811763194852923	0.0875621354216084	0.00638581593631605	0.00518879539338947	0.000118634992949838	0.00107960916523723	smPSC	KCNA5	3	TNFA SIGNALING VIA NFKB	KCN-high	TRUE
HALLMARK_APOPTOSIS	29	0.0946489019726501	0.100332433065073	0.00568353109242332	0.00589923232795367	0.000129553099828468	0.00107960916523723	smPSC	KCNA5	3	APOPTOSIS	KCN-high	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	29	0.118880904425495	0.123902639590685	0.00502173516518992	0.00566395299020374	0.000199862198124994	0.00142758712946424	smPSC	KCNA5	3	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
HALLMARK_P53_PATHWAY	29	0.0600775662206453	0.0632140000684938	0.00313643384784851	0.00329714510883738	0.000868544120422707	0.00542840075264192	smPSC	KCNA5	3	P53 PATHWAY	KCN-high	TRUE
HALLMARK_NOTCH_SIGNALING	29	0.0642735477481749	0.0707050460261085	0.00643149827793364	0.00734507623666199	0.00101359196451101	0.00563106646950559	smPSC	KCNA5	3	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_MTORC1_SIGNALING	29	0.0636867682522502	0.0659707869117107	0.00228401865946049	0.00188700375502406	0.00137316162235749	0.0067264892522946	smPSC	KCNA5	3	MTORC1 SIGNALING	KCN-high	TRUE
HALLMARK_KRAS_SIGNALING_UP	29	0.023581115506102	0.0220633524996963	-0.00151776300640574	-0.00193732518388066	0.00147982763550481	0.0067264892522946	smPSC	KCNA5	3	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	29	0.113610998204839	0.120383345391246	0.00677234718640644	0.00555008944435545	0.00265035667925127	0.0101936795355818	smPSC	KCNA5	3	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	TRUE
HALLMARK_ESTROGEN_RESPONSE_LATE	29	0.0415710803598243	0.0431625107615506	0.00159143040172628	0.00194971430563719	0.00265035667925127	0.0101936795355818	smPSC	KCNA5	3	ESTROGEN RESPONSE LATE	KCN-high	TRUE
HALLMARK_UV_RESPONSE_UP	29	0.0594717303545295	0.061894692139423	0.00242296178489346	0.00245292216515622	0.00305272204169637	0.0109025787203442	smPSC	KCNA5	3	UV RESPONSE UP	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	29	0.0536855169299103	0.0562481102644035	0.00256259333449318	0.00311911739027247	0.00402895506219561	0.0134298502073187	smPSC	KCNA5	3	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_TGF_BETA_SIGNALING	29	0.0666700865154714	0.0698036046873134	0.00313351817184199	0.00219768674891549	0.00431368645841512	0.0134802701825472	smPSC	KCNA5	3	TGF BETA SIGNALING	KCN-high	TRUE
HALLMARK_PEROXISOME	29	0.0408776836352804	0.0428488093934303	0.00197112575814997	0.00340388801974116	0.00643943773562937	0.0189395227518511	smPSC	KCNA5	3	PEROXISOME	KCN-high	TRUE
HALLMARK_UV_RESPONSE_DN	29	0.0641888338084736	0.0665220535170258	0.00233321970855219	0.00234697703052134	0.0136996070581088	0.0380544640503024	smPSC	KCNA5	3	UV RESPONSE DN	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V2	29	0.0356500166589273	0.0341349464406575	-0.00151507021826983	-0.00206675827321653	0.0154439100883612	0.040641868653582	smPSC	KCNA5	3	MYC TARGETS V2	KCN-low	TRUE
HALLMARK_APICAL_JUNCTION	29	0.0531321186719712	0.0548882863294285	0.00175616765745733	0.00167804296965911	0.0163872206505971	0.0409680516264926	smPSC	KCNA5	3	APICAL JUNCTION	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V1	29	0.111351929652555	0.11546273675264	0.00411080710008576	0.00303600678180407	0.0206851431525508	0.0492503408394067	smPSC	KCNA5	3	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_HEME_METABOLISM	29	0.0319589351914307	0.0331915419236769	0.00123260673224617	0.00133366327324109	0.0219022201706537	0.049777773115122	smPSC	KCNA5	3	HEME METABOLISM	KCN-high	TRUE
HALLMARK_MYOGENESIS	30	0.0831954211927407	0.0905442653330085	0.00734884414026779	0.00718032020218988	2.4753489333889e-06	0.000123767446669445	smPSC	KCNAB1	3	MYOGENESIS	KCN-high	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	30	0.151965338151568	0.165890191013857	0.0139248528622883	0.0136788964402234	6.65399498517627e-06	0.000166349874629407	smPSC	KCNAB1	3	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_NOTCH_SIGNALING	30	0.064114505469	0.0741270618398133	0.0100125563708133	0.0101054585854487	1.07443326548451e-05	0.000179072210914084	smPSC	KCNAB1	3	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	30	0.087167561677917	0.0946073070292643	0.00743974535134728	0.00815687776166243	1.71738572319223e-05	0.000214673215399028	smPSC	KCNAB1	3	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	30	0.117848858336308	0.125042801545057	0.00719394320874828	0.00622385694459798	3.25565716829133e-05	0.000324518010844838	smPSC	KCNAB1	3	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
HALLMARK_APICAL_JUNCTION	30	0.0529822026467469	0.0565328069104681	0.00355060426372124	0.00341849740505609	3.89421613013805e-05	0.000324518010844838	smPSC	KCNAB1	3	APICAL JUNCTION	KCN-high	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	30	0.112948116560489	0.121093251546132	0.00814513498564217	0.00657536655344734	0.000130395128838102	0.000931393777415014	smPSC	KCNAB1	3	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	30	0.0538438952068741	0.0567150385209882	0.00287114331411408	0.0020027330658966	0.000167212800317659	0.00104508000198537	smPSC	KCNAB1	3	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_HYPOXIA	30	0.0865154235925765	0.0904692473462596	0.00395382375368307	0.00424214406069266	0.000403545276176421	0.00224191820098012	smPSC	KCNAB1	3	HYPOXIA	KCN-high	TRUE
HALLMARK_TGF_BETA_SIGNALING	30	0.0671891786652578	0.0716441365435963	0.00445495787833844	0.0045642079117429	0.000508858637607548	0.00231299380730704	smPSC	KCNAB1	3	TGF BETA SIGNALING	KCN-high	TRUE
HALLMARK_MTORC1_SIGNALING	30	0.062916318540691	0.0652168095901835	0.00230049104949252	0.00177590523998311	0.000471196593512408	0.00231299380730704	smPSC	KCNAB1	3	MTORC1 SIGNALING	KCN-high	TRUE
HALLMARK_ANDROGEN_RESPONSE	30	0.0709647618325082	0.0746236150092298	0.0036588531767216	0.00323180332656379	0.00133354651612643	0.00555644381719348	smPSC	KCNAB1	3	ANDROGEN RESPONSE	KCN-high	TRUE
HALLMARK_APOPTOSIS	30	0.0943155440558325	0.0987314632161631	0.00441591916033057	0.00449503251966633	0.00153742881590506	0.00589893832559948	smPSC	KCNAB1	3	APOPTOSIS	KCN-high	TRUE
HALLMARK_MITOTIC_SPINDLE	30	0.0362198794630147	0.0382123583155642	0.00199247885254951	0.00145319495897186	0.00176968149767984	0.00589893832559948	smPSC	KCNAB1	3	MITOTIC SPINDLE	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V2	30	0.0352566874050005	0.0333322161203993	-0.00192447128460125	-0.00130178661433031	0.00176968149767984	0.00589893832559948	smPSC	KCNAB1	3	MYC TARGETS V2	KCN-low	TRUE
HALLMARK_P53_PATHWAY	30	0.0599733129913051	0.0623941750897854	0.00242086209848034	0.00295349434340453	0.00326866816638852	0.0102145880199641	smPSC	KCNAB1	3	P53 PATHWAY	KCN-high	TRUE
HALLMARK_COAGULATION	30	0.0662009278915036	0.0699279181858074	0.00372699029430378	0.0028426662680013	0.00483445093581886	0.0142189733406437	smPSC	KCNAB1	3	COAGULATION	KCN-high	TRUE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	30	0.0809569345262248	0.0838895344159092	0.0029325998896844	0.0036376363532503	0.00899671094447304	0.0249908637346473	smPSC	KCNAB1	3	TNFA SIGNALING VIA NFKB	KCN-high	TRUE
HALLMARK_INTERFERON_GAMMA_RESPONSE	30	0.0698554624674623	0.067593093791815	-0.00226236867564732	-0.00273055186979517	0.00955277861090549	0.0251388910813302	smPSC	KCNAB1	3	INTERFERON GAMMA RESPONSE	KCN-low	TRUE
HALLMARK_INTERFERON_ALPHA_RESPONSE	30	0.0740787342041044	0.0709514820259694	-0.00312725217813501	-0.00318869313349053	0.0107576523062104	0.0256134578719296	smPSC	KCNAB1	3	INTERFERON ALPHA RESPONSE	KCN-low	TRUE
HALLMARK_DNA_REPAIR	30	0.0504335052355637	0.0527075812971536	0.00227407606158988	0.00202509542363011	0.0107576523062104	0.0256134578719296	smPSC	KCNAB1	3	DNA REPAIR	KCN-high	TRUE
HALLMARK_ESTROGEN_RESPONSE_LATE	30	0.0414545632782446	0.042852900114846	0.00139833683660138	0.00149502843265333	0.012095788820593	0.0274904291377113	smPSC	KCNAB1	3	ESTROGEN RESPONSE LATE	KCN-high	TRUE
HALLMARK_INFLAMMATORY_RESPONSE	30	0.026720035896876	0.025629226644414	-0.00109080925246206	-0.00159454853521558	0.013579415038449	0.029520467474889	smPSC	KCNAB1	3	INFLAMMATORY RESPONSE	KCN-low	TRUE
HALLMARK_KRAS_SIGNALING_UP	30	0.023862602861441	0.0226060148988616	-0.00125658796257941	-0.00165507087205435	0.0143798288568261	0.0299579767850545	smPSC	KCNAB1	3	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_PEROXISOME	30	0.0407567012000585	0.0427375467940722	0.00198084559401366	0.00379916137310531	0.0161063934340087	0.0322127868680174	smPSC	KCNAB1	3	PEROXISOME	KCN-high	TRUE
HALLMARK_HEME_METABOLISM	30	0.0319479430864272	0.0330393462627557	0.00109140317632843	0.00096853436041288	0.0212420735357063	0.0408501414148198	smPSC	KCNAB1	3	HEME METABOLISM	KCN-high	TRUE
HALLMARK_ALLOGRAFT_REJECTION	30	0.0371315845567718	0.0358046003603002	-0.00132698419647159	-0.001853771055208	0.023665459415354	0.0438249248432482	smPSC	KCNAB1	3	ALLOGRAFT REJECTION	KCN-low	TRUE
HALLMARK_ANGIOGENESIS	30	0.0719864555662958	0.0758874271342101	0.00390097156791432	0.00451798335372342	0.0249646693016507	0.0445797666100905	smPSC	KCNAB1	3	ANGIOGENESIS	KCN-high	TRUE
HALLMARK_NOTCH_SIGNALING	22	0.0642539407198168	0.0759155044711124	0.0116615637512956	0.0102772086749967	7.46961611044807e-05	0.00373480805522403	smPSC	KCNC4	3	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_APICAL_JUNCTION	22	0.0536058319657945	0.0591728959005704	0.00556706393477588	0.00378615861948703	0.000243864679500032	0.00609661698750079	smPSC	KCNC4	3	APICAL JUNCTION	KCN-high	TRUE
HALLMARK_MYOGENESIS	22	0.0851604978933559	0.0901264344652205	0.00496593657186456	0.00479539513216111	0.000734336891337418	0.012238948188957	smPSC	KCNC4	3	MYOGENESIS	KCN-high	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	22	0.122079872320998	0.133207298598787	0.0111274262777895	0.0122326989035245	0.0014644689859755	0.0183058623246938	smPSC	KCNC4	3	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
HALLMARK_MITOTIC_SPINDLE	22	0.0357324187608871	0.0393426017206813	0.00361018295979418	0.0025700178061594	0.00281877368876053	0.0281877368876053	smPSC	KCNC4	3	MITOTIC SPINDLE	KCN-high	TRUE
HALLMARK_ANGIOGENESIS	22	0.0745767180970159	0.0853455541491855	0.0107688360521697	0.00817259584839347	0.00473527385333772	0.039460615444481	smPSC	KCNC4	3	ANGIOGENESIS	KCN-high	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	36	0.148918699096098	0.161715286770128	0.0127965876740301	0.0117125228068077	8.42459994661638e-07	4.21229997330819e-05	smPSC	KCNE4	0	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	36	0.0851917578473884	0.0912911157708713	0.00609935792348288	0.0053989013589612	9.75532247702851e-06	0.000162588707950475	smPSC	KCNE4	0	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_ANDROGEN_RESPONSE	36	0.0721002273774769	0.0751010647806639	0.00300083740318696	0.00336544177710186	8.43055296940972e-06	0.000162588707950475	smPSC	KCNE4	0	ANDROGEN RESPONSE	KCN-high	TRUE
HALLMARK_HYPOXIA	36	0.0887434073082213	0.0935838397044611	0.00484043239623975	0.00482619057215141	1.73248398638049e-05	0.000216560498297562	smPSC	KCNE4	0	HYPOXIA	KCN-high	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	36	0.113837278071317	0.120962988638111	0.00712571056679351	0.00817793487218335	3.72306971427338e-05	0.000372306971427338	smPSC	KCNE4	0	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	TRUE
HALLMARK_P53_PATHWAY	36	0.0607495610798564	0.0640572475322247	0.00330768645236829	0.00283544825672438	5.58332426901999e-05	0.000465277022418332	smPSC	KCNE4	0	P53 PATHWAY	KCN-high	TRUE
HALLMARK_ANGIOGENESIS	36	0.0784726906980203	0.0855091599540167	0.0070364692559964	0.00634923405112524	7.28073655946406e-05	0.00052005261139029	smPSC	KCNE4	0	ANGIOGENESIS	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V1	36	0.111786951306166	0.118508036766767	0.0067210854606011	0.00728582041241949	9.45853254734812e-05	0.000591158284209257	smPSC	KCNE4	0	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	36	0.124644211714242	0.129993211039447	0.00534899932520546	0.00652576034438113	0.000178981969697452	0.000894909848487262	smPSC	KCNE4	0	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
