CellType2	gene	row_label	pathway_label	delta_high_minus_low	padj_BH	direction	dot_size
smPSC	KCNK17	smPSC | KCNK17	INTERFERON ALPHA RESPONSE	0.00542647543817551	0.000820596581206848	KCN-high	3.08587029673554
smPSC	KCNK17	smPSC | KCNK17	INTERFERON GAMMA RESPONSE	0.0040088204604434	0.000820596581206848	KCN-high	3.08587029673554
smPSC	KCNK17	smPSC | KCNK17	XENOBIOTIC METABOLISM	0.00193459143145623	0.00116985929095148	KCN-high	2.93186637144892
smPSC	KCNK17	smPSC | KCNK17	P53 PATHWAY	0.00260605122457135	0.00197219941634003	KCN-high	2.70504917406142
smPSC	KCNK17	smPSC | KCNK17	NOTCH SIGNALING	0.00608976396952809	0.00234640812185047	KCN-high	2.6295964467592
smPSC	KCNK17	smPSC | KCNK17	UNFOLDED PROTEIN RESPONSE	0.00327586954187581	0.00279592725665638	KCN-high	2.55347413208362
smPSC	KCNK17	smPSC | KCNK17	DNA REPAIR	0.00277243372521949	0.00580567382350055	KCN-high	2.23614736751107
smPSC	KCNK17	smPSC | KCNK17	GLYCOLYSIS	0.00217532483634653	0.00685338977809034	KCN-high	2.16409456751721
smPSC	KCNK17	smPSC | KCNK17	PEROXISOME	0.00242022354645552	0.00695852684923882	KCN-high	2.15748269271186
smPSC	KCNK17	smPSC | KCNK17	CHOLESTEROL HOMEOSTASIS	0.00273484622219015	0.00822733672454052	KCN-high	2.08474072773121
smPSC	KCNK17	smPSC | KCNK17	HYPOXIA	0.00360783765188778	0.00839231155446842	KCN-high	2.07611840185515
smPSC	KCNK17	smPSC | KCNK17	COAGULATION	0.00294511172854102	0.0199526018272285	KCN-high	1.700000464111
smPSC	KCNK17	smPSC | KCNK17	MITOTIC SPINDLE	-0.00210178389332499	0.0203237869689298	KCN-low	1.69199536595143
smPSC	KCNK17	smPSC | KCNK17	ESTROGEN RESPONSE LATE	0.00122248943985804	0.0221600708829833	KCN-high	1.65442885477216
smPSC	KCNK17	smPSC | KCNK17	APICAL SURFACE	-0.001928593380887	0.023159472333001	KCN-low	1.63527133982701
smPSC	KCNK17	smPSC | KCNK17	KRAS SIGNALING UP	-0.0013175241867824	0.023159472333001	KCN-low	1.63527133982701
smPSC	KCNK17	smPSC | KCNK17	HEDGEHOG SIGNALING	-0.00217762941523148	0.0253001933050575	KCN-low	1.59687616060287
smPSC	KCNK17	smPSC | KCNK17	MYOGENESIS	0.00168700087593804	0.0333284488574877	KCN-high	1.47718489840997
smPSC	KCNK17	smPSC | KCNK17	UV RESPONSE UP	0.00201580832593575	0.0461069788787919	KCN-high	1.33623333363083
smPSC	KCNK17	smPSC | KCNK17	KRAS SIGNALING DN	-0.000905160687500254	0.0499801230924621	KCN-low	1.30120267861551
smPSC	KCNK3	smPSC | KCNK3	KRAS SIGNALING UP	-0.00251911543059375	0.0192353797017965	KCN-low	1.71589923640331
smPSC	KCNMA1	smPSC | KCNMA1	MYOGENESIS	0.00916997158058759	0.0292954092525673	KCN-high	1.53320043058392
smPSC	KCNMA1	smPSC | KCNMA1	APOPTOSIS	0.00681753850137375	0.0292954092525673	KCN-high	1.53320043058392
smPSC	KCNMA1	smPSC | KCNMA1	UV RESPONSE UP	0.00434434126456244	0.0292954092525673	KCN-high	1.53320043058392
smPSC	KCNMB1	smPSC | KCNMB1	MYOGENESIS	0.0100831331865546	1.78066134004493e-05	KCN-high	4.74941867016903
smPSC	KCNMB1	smPSC | KCNMB1	ADIPOGENESIS	0.00723025786441985	1.78066134004493e-05	KCN-high	4.74941867016903
smPSC	KCNMB1	smPSC | KCNMB1	APICAL JUNCTION	0.00520670769795153	1.83651760842671e-05	KCN-high	4.73600490330785
smPSC	KCNMB1	smPSC | KCNMB1	PI3K AKT MTOR SIGNALING	0.00484961543947317	3.81389221862855e-05	KCN-high	4.41863158436717
smPSC	KCNMB1	smPSC | KCNMB1	KRAS SIGNALING UP	-0.00253234467077752	4.24600056992453e-05	KCN-low	4.37201995187632
smPSC	KCNMB1	smPSC | KCNMB1	KRAS SIGNALING DN	0.00134009900935011	7.32112278087387e-05	KCN-high	4.13542230963218
smPSC	KCNMB1	smPSC | KCNMB1	OXIDATIVE PHOSPHORYLATION	0.0140957601690979	0.000108744763928535	KCN-high	3.96359164519346
smPSC	KCNMB1	smPSC | KCNMB1	EPITHELIAL MESENCHYMAL TRANSITION	0.00826727010658623	0.00021958111682958	KCN-high	3.6584050103482
smPSC	KCNMB1	smPSC | KCNMB1	COAGULATION	0.00440974578066966	0.000538823527400478	KCN-high	3.26855344933153
smPSC	KCNMB1	smPSC | KCNMB1	MYC TARGETS V1	0.00572515439533039	0.000544143831473456	KCN-high	3.26428628971557
smPSC	KCNMB1	smPSC | KCNMB1	HYPOXIA	0.00442821209518701	0.000544143831473456	KCN-high	3.26428628971557
smPSC	KCNMB1	smPSC | KCNMB1	CHOLESTEROL HOMEOSTASIS	0.00441757550004555	0.000923988408907315	KCN-high	3.03433347680929
smPSC	KCNMB1	smPSC | KCNMB1	NOTCH SIGNALING	0.0060856034719756	0.00154491679942311	KCN-high	2.81109490428082
smPSC	KCNMB1	smPSC | KCNMB1	REACTIVE OXYGEN SPECIES PATHWAY	0.00761426601367126	0.00440192196252273	KCN-high	2.3563576609072
smPSC	KCNMB1	smPSC | KCNMB1	MTORC1 SIGNALING	0.00207585609146634	0.00490998480871519	KCN-high	2.30891985156367
smPSC	KCNMB1	smPSC | KCNMB1	APOPTOSIS	0.00395670938147527	0.00818941525123421	KCN-high	2.0867471070587
smPSC	KCNMB1	smPSC | KCNMB1	INTERFERON ALPHA RESPONSE	-0.00222640223192649	0.00818941525123421	KCN-low	2.0867471070587
smPSC	KCNMB1	smPSC | KCNMB1	DNA REPAIR	0.00189929516031961	0.00818941525123421	KCN-high	2.0867471070587
smPSC	KCNMB1	smPSC | KCNMB1	COMPLEMENT	0.00128346901033038	0.00818941525123421	KCN-high	2.0867471070587
smPSC	KCNMB1	smPSC | KCNMB1	BILE ACID METABOLISM	-0.0011448087328202	0.00818941525123421	KCN-low	2.0867471070587
smPSC	KCNMB1	smPSC | KCNMB1	INTERFERON GAMMA RESPONSE	-0.0016713785226907	0.00870487842101168	KCN-low	2.06023729019311
smPSC	KCNMB1	smPSC | KCNMB1	TGF BETA SIGNALING	0.00319029333526498	0.0103168462144956	KCN-high	1.98645304311285
smPSC	KCNMB1	smPSC | KCNMB1	ANDROGEN RESPONSE	0.00220915385028371	0.0104098690089407	KCN-high	1.98255473533597
smPSC	KCNMB1	smPSC | KCNMB1	MITOTIC SPINDLE	0.00158016357145654	0.0116914718444098	KCN-high	1.93213081187766
smPSC	KCNMB1	smPSC | KCNMB1	PROTEIN SECRETION	0.0020562582581527	0.0200990629444794	KCN-high	1.69682418972022
smPSC	KCNMB1	smPSC | KCNMB1	XENOBIOTIC METABOLISM	-0.00121125112012942	0.0200990629444794	KCN-low	1.69682418972022
smPSC	KCNMB1	smPSC | KCNMB1	INFLAMMATORY RESPONSE	-0.00121019651490822	0.0200990629444794	KCN-low	1.69682418972022
smPSC	KCNMB1	smPSC | KCNMB1	GLYCOLYSIS	0.00100901132856046	0.0203518137725905	KCN-high	1.69139687998541
smPSC	KCNMB1	smPSC | KCNMB1	P53 PATHWAY	0.00107469910093734	0.0227160804274096	KCN-high	1.6436666023447
smPSC	KCNMB1	smPSC | KCNMB1	UV RESPONSE UP	0.00137462186975143	0.0241553033163251	KCN-high	1.61698750474011
smPSC	KCNMB1	smPSC | KCNMB1	PEROXISOME	0.00175839487553886	0.0328085835234658	KCN-high	1.48401251942261
smPSC	KCNMB1	smPSC | KCNMB1	ESTROGEN RESPONSE LATE	0.0010945746443926	0.0328085835234658	KCN-high	1.48401251942261
smPSC	KCNS3	smPSC | KCNS3	OXIDATIVE PHOSPHORYLATION	0.0121559806766436	0.00162086445102108	KCN-high	2.79025330263144
smPSC	KCNS3	smPSC | KCNS3	ADIPOGENESIS	0.00542768518899914	0.0135531891113883	KCN-high	1.86795850179946
smPSC	KCNS3	smPSC | KCNS3	PI3K AKT MTOR SIGNALING	0.00420516294746135	0.0135531891113883	KCN-high	1.86795850179946
smPSC	KCNS3	smPSC | KCNS3	G2M CHECKPOINT	-0.00197400288261134	0.0135531891113883	KCN-low	1.86795850179946
smPSC	KCNS3	smPSC | KCNS3	MYC TARGETS V1	0.00515059085563982	0.0212591650511977	KCN-high	1.67245379629335
smPSC	KCNS3	smPSC | KCNS3	KRAS SIGNALING UP	-0.00136283110988914	0.0212591650511977	KCN-low	1.67245379629335
smPSC	KCNS3	smPSC | KCNS3	EPITHELIAL MESENCHYMAL TRANSITION	0.00445740534430158	0.0327283077559812	KCN-high	1.48507644966417
smPSC	KCNS3	smPSC | KCNS3	HYPOXIA	0.00386281376514927	0.0337242098068274	KCN-high	1.47205821750646
smPSC	KCNS3	smPSC | KCNS3	MTORC1 SIGNALING	0.00206451988394618	0.0337242098068274	KCN-high	1.47205821750646
smPSC	KCNS3	smPSC | KCNS3	COAGULATION	0.00325415522249752	0.049422338109625	KCN-high	1.30607671251369
smPSC	KCNS3	smPSC | KCNS3	P53 PATHWAY	0.00237149646539602	0.049422338109625	KCN-high	1.30607671251369
smPSC	KCNS3	smPSC | KCNS3	SPERMATOGENESIS	0.0011900330041256	0.049422338109625	KCN-high	1.30607671251369
