pathway	n_patients	mean_low	mean_high	delta_high_minus_low	median_delta	p_value	padj_BH	CellType2	gene	n_deg_methods	pathway_label	direction	significant
HALLMARK_TGF_BETA_SIGNALING	25	0.072591121019647	0.0703379105677289	-0.00225321045191812	0.000637881332155352	0.609189087616086	0.840951151777008	myCAF	KCNMB1	1	TGF BETA SIGNALING	KCN-low	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	25	0.0849739668676678	0.0834840770531506	-0.0014898898145172	0.000547763869237064	0.59048161734894	0.840951151777008	myCAF	KCNMB1	1	INTERFERON ALPHA RESPONSE	KCN-low	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	25	0.0522876496970278	0.051345752030374	-0.000941897666653828	1.97847420069647e-05	0.686504181787592	0.840951151777008	myCAF	KCNMB1	1	PI3K AKT MTOR SIGNALING	KCN-low	FALSE
HALLMARK_P53_PATHWAY	25	0.0569458452766839	0.0576472565247298	0.000701411248045944	0.00235203427858149	0.628155653709986	0.840951151777008	myCAF	KCNMB1	1	P53 PATHWAY	KCN-high	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	25	0.0725414448689211	0.0732279718682689	0.000686526999347817	4.94903050311246e-05	0.647370988319675	0.840951151777008	myCAF	KCNMB1	1	UNFOLDED PROTEIN RESPONSE	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V2	25	0.0322459749022003	0.0315790340396141	-0.000666940862586207	0.000156745910459465	0.706398967492687	0.840951151777008	myCAF	KCNMB1	1	MYC TARGETS V2	KCN-low	FALSE
HALLMARK_DNA_REPAIR	25	0.0409393268562735	0.0415550837197824	0.000615756863508957	0.000567616603202682	0.66682426626252	0.840951151777008	myCAF	KCNMB1	1	DNA REPAIR	KCN-high	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	25	0.0589510413582669	0.0592935845227604	0.000342543164493477	-0.000319759523179627	0.706398967492687	0.840951151777008	myCAF	KCNMB1	1	CHOLESTEROL HOMEOSTASIS	KCN-high	FALSE
HALLMARK_E2F_TARGETS	25	0.0278509491120425	0.0275747282228525	-0.000276220889190008	-0.000699972191740922	0.686504181787592	0.840951151777008	myCAF	KCNMB1	1	E2F TARGETS	KCN-low	FALSE
HALLMARK_G2M_CHECKPOINT	25	0.0314795354989938	0.030990970526684	-0.00048856497230975	-0.000368603326810622	0.72649641480556	0.844763273029721	myCAF	KCNMB1	1	G2M CHECKPOINT	KCN-low	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	25	0.0777663724003452	0.0779292969610497	0.000162924560704481	0.000106395519869878	0.808654478936302	0.898504976595892	myCAF	KCNMB1	1	INTERFERON GAMMA RESPONSE	KCN-high	FALSE
HALLMARK_FATTY_ACID_METABOLISM	25	0.0489347782171422	0.0490370029573316	0.000102224740189356	0.00022211670794646	0.808654478936302	0.898504976595892	myCAF	KCNMB1	1	FATTY ACID METABOLISM	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	25	0.0447864559861084	0.0443636084235779	-0.000422847562530538	0.000699799327872203	0.829568282736637	0.901704655148518	myCAF	KCNMB1	1	ALLOGRAFT REJECTION	KCN-low	FALSE
HALLMARK_ANDROGEN_RESPONSE	25	0.0683287876886788	0.0679814779790026	-0.000347309709676202	0.000978312508907786	0.850603560371215	0.904897404650229	myCAF	KCNMB1	1	ANDROGEN RESPONSE	KCN-low	FALSE
HALLMARK_HEDGEHOG_SIGNALING	25	0.0332588658749022	0.0332515450125858	-7.32086231637306e-06	-2.06291903042805e-05	0.871745706248599	0.908068444008957	myCAF	KCNMB1	1	HEDGEHOG SIGNALING	KCN-low	FALSE
HALLMARK_GLYCOLYSIS	25	0.0584306406100047	0.0579793968590461	-0.000451243750958605	0.00015643257861616	0.935664046257304	0.9547592308748	myCAF	KCNMB1	1	GLYCOLYSIS	KCN-low	FALSE
HALLMARK_MTORC1_SIGNALING	25	0.0636028308013867	0.0634773290894387	-0.000125501711947972	0.000878306878306881	0.978533980727415	0.978533980727415	myCAF	KCNMB1	1	MTORC1 SIGNALING	KCN-low	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10	0.231642386745302	0.259332605750187	0.0276902190048848	0.0324914829859465	0.00804523748656169	0.0601495626507295	myCAF	KCNMB4	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	FALSE
HALLMARK_ANGIOGENESIS	10	0.174711719105841	0.190665723696167	0.0159540045903263	0.0135809156498889	0.0108269212771313	0.0601495626507295	myCAF	KCNMB4	2	ANGIOGENESIS	KCN-high	FALSE
HALLMARK_COAGULATION	10	0.118166191440848	0.13308406983618	0.0149178783953318	0.0138681385609725	0.0108269212771313	0.0601495626507295	myCAF	KCNMB4	2	COAGULATION	KCN-high	FALSE
HALLMARK_MYOGENESIS	10	0.0845590588075667	0.09177882616274	0.0072197673551733	0.00663257304015022	0.00804523748656169	0.0601495626507295	myCAF	KCNMB4	2	MYOGENESIS	KCN-high	FALSE
HALLMARK_APICAL_JUNCTION	10	0.0709407836368456	0.07749731804043	0.00655653440358446	0.00704782042714045	0.00592153702414871	0.0601495626507295	myCAF	KCNMB4	2	APICAL JUNCTION	KCN-high	FALSE
HALLMARK_COMPLEMENT	10	0.072710930091382	0.0792384085969168	0.00652747850553481	0.00809093590912876	0.0108269212771313	0.0601495626507295	myCAF	KCNMB4	2	COMPLEMENT	KCN-high	FALSE
HALLMARK_GLYCOLYSIS	10	0.0642041593035697	0.0691107114521812	0.00490655214861155	0.00310784775174107	0.00592153702414871	0.0601495626507295	myCAF	KCNMB4	2	GLYCOLYSIS	KCN-high	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	10	0.0747702498885968	0.0791327152660816	0.00436246537748479	0.00411409339108602	0.00804523748656169	0.0601495626507295	myCAF	KCNMB4	2	UNFOLDED PROTEIN RESPONSE	KCN-high	FALSE
HALLMARK_MTORC1_SIGNALING	10	0.0673221181684421	0.0711708328292281	0.00384871466078606	0.00288061372894743	0.0108269212771313	0.0601495626507295	myCAF	KCNMB4	2	MTORC1 SIGNALING	KCN-high	FALSE
HALLMARK_PROTEIN_SECRETION	10	0.0670023300126492	0.0743281269880966	0.00732579697544746	0.00688395117466779	0.0144328239388418	0.0656037451765536	myCAF	KCNMB4	2	PROTEIN SECRETION	KCN-high	FALSE
HALLMARK_SPERMATOGENESIS	10	0.0117795243371638	0.00971277170842061	-0.00206675262874316	-0.00149952043026535	0.0144328239388418	0.0656037451765536	myCAF	KCNMB4	2	SPERMATOGENESIS	KCN-low	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	10	0.0958701591504905	0.10811424845982	0.0122440893093298	0.0112686703736272	0.0190588916017305	0.0794120483405436	myCAF	KCNMB4	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	FALSE
HALLMARK_APOPTOSIS	10	0.106503429651631	0.114653660134557	0.00815023048292504	0.00723907105955928	0.0249324556028631	0.0890444842959397	myCAF	KCNMB4	2	APOPTOSIS	KCN-high	FALSE
HALLMARK_UV_RESPONSE_DN	10	0.0874677730830667	0.0911976012799523	0.00372982819688563	0.00292796129419699	0.0249324556028631	0.0890444842959397	myCAF	KCNMB4	2	UV RESPONSE DN	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V1	10	0.0988190980297405	0.10591748056513	0.00709838253538976	0.00383948396796464	0.0323129112432441	0.0950379742448356	myCAF	KCNMB4	2	MYC TARGETS V1	KCN-high	FALSE
HALLMARK_ADIPOGENESIS	10	0.0621700570767723	0.0674334241667889	0.00526336709001659	0.00279696762312742	0.0323129112432441	0.0950379742448356	myCAF	KCNMB4	2	ADIPOGENESIS	KCN-high	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	10	0.0756167943810132	0.0789698959225413	0.00335310154152804	0.00247880844814007	0.0323129112432441	0.0950379742448356	myCAF	KCNMB4	2	INTERFERON GAMMA RESPONSE	KCN-high	FALSE
HALLMARK_PANCREAS_BETA_CELLS	10	0.0491500545159604	0.0531338524990834	0.00398379798312301	0.00234143994836027	0.0527870006322246	0.146630557311735	myCAF	KCNMB4	2	PANCREAS BETA CELLS	KCN-high	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	10	0.109389787129568	0.120293882164759	0.0109040950351918	0.00768304562273548	0.0665457213437161	0.158442193675515	myCAF	KCNMB4	2	OXIDATIVE PHOSPHORYLATION	KCN-high	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	10	0.0551311346789847	0.0593249089258875	0.00419377424690279	0.00434364832637342	0.0665457213437161	0.158442193675515	myCAF	KCNMB4	2	PI3K AKT MTOR SIGNALING	KCN-high	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	10	0.0829452755009939	0.085245710651678	0.00230043515068409	0.0021876396857834	0.0665457213437161	0.158442193675515	myCAF	KCNMB4	2	INTERFERON ALPHA RESPONSE	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_DN	10	0.00900416619716711	0.00782469688596681	-0.0011794693112003	-0.00208250177388494	0.0831311427008039	0.18071987543653	myCAF	KCNMB4	2	KRAS SIGNALING DN	KCN-low	FALSE
HALLMARK_HEME_METABOLISM	10	0.0288577850482791	0.0277984721609889	-0.00105931288729022	-0.00158806027506099	0.0831311427008039	0.18071987543653	myCAF	KCNMB4	2	HEME METABOLISM	KCN-low	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	10	0.0601035693525687	0.0664899220297608	0.00638635267719207	0.00262768500007777	0.102917539402853	0.205835078805706	myCAF	KCNMB4	2	CHOLESTEROL HOMEOSTASIS	KCN-high	FALSE
HALLMARK_G2M_CHECKPOINT	10	0.0304577378537832	0.0284436317532724	-0.00201410610051089	-0.00160669017031752	0.102917539402853	0.205835078805706	myCAF	KCNMB4	2	G2M CHECKPOINT	KCN-low	FALSE
HALLMARK_PEROXISOME	10	0.0377212882942224	0.0400212950841754	0.00230000678995308	0.000925855785645878	0.153576396549984	0.295339224134584	myCAF	KCNMB4	2	PEROXISOME	KCN-high	FALSE
HALLMARK_FATTY_ACID_METABOLISM	10	0.0483708035091196	0.0504851597734221	0.00211435626430249	0.00181465203156633	0.185143724157873	0.330613793139059	myCAF	KCNMB4	2	FATTY ACID METABOLISM	KCN-high	FALSE
HALLMARK_DNA_REPAIR	10	0.0415097449737876	0.043334632571067	0.00182488759727941	0.00111864440602766	0.185143724157873	0.330613793139059	myCAF	KCNMB4	2	DNA REPAIR	KCN-high	FALSE
HALLMARK_HYPOXIA	10	0.098432677197911	0.103136433018239	0.00470375582032771	0.00232130542444706	0.22127181567247	0.345737211988234	myCAF	KCNMB4	2	HYPOXIA	KCN-high	FALSE
HALLMARK_APICAL_SURFACE	10	0.0515232890170605	0.0559481010162602	0.00442481199919971	0.00399540349334888	0.22127181567247	0.345737211988234	myCAF	KCNMB4	2	APICAL SURFACE	KCN-high	FALSE
HALLMARK_NOTCH_SIGNALING	10	0.0427735147756866	0.0466784302977782	0.00390491552209156	0.00442303994387327	0.22127181567247	0.345737211988234	myCAF	KCNMB4	2	NOTCH SIGNALING	KCN-high	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	10	0.0242020370477397	0.0215407540360253	-0.00266128301171437	-0.00239263907015885	0.22127181567247	0.345737211988234	myCAF	KCNMB4	2	WNT BETA CATENIN SIGNALING	KCN-low	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	10	0.0393495689544541	0.041797016205384	0.00244744725092991	0.00101605292180268	0.262192602406773	0.385577356480549	myCAF	KCNMB4	2	INFLAMMATORY RESPONSE	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V2	10	0.0301785782830767	0.0283676053038201	-0.00181097297925654	-0.00114010765228529	0.262192602406773	0.385577356480549	myCAF	KCNMB4	2	MYC TARGETS V2	KCN-low	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	10	0.0416457288743223	0.043686354612354	0.00204062573803177	0.00125619157955003	0.308063229907199	0.427865597093331	myCAF	KCNMB4	2	ESTROGEN RESPONSE LATE	KCN-high	FALSE
HALLMARK_UV_RESPONSE_UP	10	0.0476468394316027	0.049509810943647	0.00186297151204435	0.00116264997264151	0.308063229907199	0.427865597093331	myCAF	KCNMB4	2	UV RESPONSE UP	KCN-high	FALSE
HALLMARK_HEDGEHOG_SIGNALING	10	0.0375197843611714	0.0348724843956754	-0.00264729996549598	-0.00305687706698807	0.358951435852626	0.472304520858719	myCAF	KCNMB4	2	HEDGEHOG SIGNALING	KCN-low	FALSE
HALLMARK_KRAS_SIGNALING_UP	10	0.0422229547333362	0.0432846529335443	0.0010616982002081	0.00152245502889579	0.358951435852626	0.472304520858719	myCAF	KCNMB4	2	KRAS SIGNALING UP	KCN-high	FALSE
HALLMARK_ANDROGEN_RESPONSE	10	0.067322472032308	0.0671272100831966	-0.000195261949111442	-0.00208580023364119	0.414823067184775	0.531824445108685	myCAF	KCNMB4	2	ANDROGEN RESPONSE	KCN-low	FALSE
HALLMARK_E2F_TARGETS	10	0.0273843121556824	0.0267139318532864	-0.000670380302395992	-0.000831870054250705	0.475532659596901	0.594415824496127	myCAF	KCNMB4	2	E2F TARGETS	KCN-low	FALSE
HALLMARK_TGF_BETA_SIGNALING	10	0.0768163165796741	0.0743950736520422	-0.00242124292763187	-0.00041409014732309	0.540817904242618	0.659534029564168	myCAF	KCNMB4	2	TGF BETA SIGNALING	KCN-low	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	10	0.0327581161508287	0.0340623934908047	0.00130427733997601	3.12077357138979e-06	0.610298655976554	0.709649599972738	myCAF	KCNMB4	2	IL6 JAK STAT3 SIGNALING	KCN-high	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	10	0.0404290541188169	0.0410647397734227	0.000635685654605771	0.000785259625471983	0.610298655976554	0.709649599972738	myCAF	KCNMB4	2	XENOBIOTIC METABOLISM	KCN-high	FALSE
HALLMARK_BILE_ACID_METABOLISM	10	0.0199824999863396	0.0199178031049692	-6.46968813703934e-05	0.000265608326433731	0.683480902201426	0.776682843410711	myCAF	KCNMB4	2	BILE ACID METABOLISM	KCN-low	FALSE
HALLMARK_P53_PATHWAY	10	0.0570913577261563	0.0570478652532238	-4.34924729324555e-05	-0.00258049898560563	0.759765825978067	0.844184251086741	myCAF	KCNMB4	2	P53 PATHWAY	KCN-low	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	10	0.0745543526094008	0.0755214282345566	0.000967075625155793	0.00037836635810639	0.838463781922464	0.891982746726025	myCAF	KCNMB4	2	TNFA SIGNALING VIA NFKB	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	10	0.0451562438215303	0.0455939279832652	0.000437684161734943	-0.00104179113809999	0.838463781922464	0.891982746726025	myCAF	KCNMB4	2	ALLOGRAFT REJECTION	KCN-high	FALSE
HALLMARK_MITOTIC_SPINDLE	10	0.0389977249570858	0.0388206981682344	-0.000177026788851441	0.000792441458341488	0.918812683274642	0.937563962525145	myCAF	KCNMB4	2	MITOTIC SPINDLE	KCN-low	FALSE
HALLMARK_IL2_STAT5_SIGNALING	10	0.0430251626962552	0.0428491747306055	-0.000175987965649734	0.000392610446826872	0.918812683274642	0.937563962525145	myCAF	KCNMB4	2	IL2 STAT5 SIGNALING	KCN-low	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	10	0.0336924565490558	0.0336884317700548	-4.02477900103108e-06	-1.32033716209179e-05	1	1	myCAF	KCNMB4	2	ESTROGEN RESPONSE EARLY	KCN-low	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	6	0.0592239115217579	0.0714132075037805	0.0121892959820226	0.0105246572907787	0.0360316862182336	0.843733392463112	myCAF	KCNN3	2	CHOLESTEROL HOMEOSTASIS	KCN-high	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	6	0.0986863118272852	0.110349611922257	0.011663300094972	0.00544096620066361	0.208412803684149	0.843733392463112	myCAF	KCNN3	2	OXIDATIVE PHOSPHORYLATION	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V1	6	0.0939886070991689	0.104117908765851	0.0101293016666823	0.00459156457427384	0.0360316862182336	0.843733392463112	myCAF	KCNN3	2	MYC TARGETS V1	KCN-high	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6	0.200633888509868	0.210069910022275	0.00943602151240779	0.00855859403801808	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	FALSE
HALLMARK_APOPTOSIS	6	0.108676637092782	0.114590251838455	0.00591361474567308	0.00308063389894846	0.142213241936393	0.843733392463112	myCAF	KCNN3	2	APOPTOSIS	KCN-high	FALSE
HALLMARK_HYPOXIA	6	0.0908021915181946	0.0966982857577352	0.00589609423954064	0.00685617388439803	0.0934924836898357	0.843733392463112	myCAF	KCNN3	2	HYPOXIA	KCN-high	FALSE
HALLMARK_FATTY_ACID_METABOLISM	6	0.048152951956107	0.0537318282221195	0.00557887626601245	0.00612830718441166	0.142213241936393	0.843733392463112	myCAF	KCNN3	2	FATTY ACID METABOLISM	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V2	6	0.0330252013772791	0.038510113359279	0.00548491198199989	0.00716074769934758	0.29450739368011	0.843733392463112	myCAF	KCNN3	2	MYC TARGETS V2	KCN-high	FALSE
HALLMARK_ANDROGEN_RESPONSE	6	0.0693914806438194	0.0747667321224022	0.00537525147858283	0.00549090700066097	0.142213241936393	0.843733392463112	myCAF	KCNN3	2	ANDROGEN RESPONSE	KCN-high	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	6	0.0971266883095313	0.102229675966549	0.00510298765701802	0.00398737160324099	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	FALSE
HALLMARK_COMPLEMENT	6	0.0679678758500057	0.073037697741251	0.00506982189124539	0.00492027338258208	0.29450739368011	0.843733392463112	myCAF	KCNN3	2	COMPLEMENT	KCN-high	FALSE
HALLMARK_MYOGENESIS	6	0.0850207976049746	0.0896127288951197	0.00459193129014502	0.00311926521783842	0.401678166469773	0.843733392463112	myCAF	KCNN3	2	MYOGENESIS	KCN-high	FALSE
HALLMARK_GLYCOLYSIS	6	0.0541029952631461	0.0586450087157099	0.00454201345256375	0.00602795910369743	0.29450739368011	0.843733392463112	myCAF	KCNN3	2	GLYCOLYSIS	KCN-high	FALSE
HALLMARK_MTORC1_SIGNALING	6	0.0587253537664705	0.0631713130824806	0.00444595931601014	0.006445269865099	0.29450739368011	0.843733392463112	myCAF	KCNN3	2	MTORC1 SIGNALING	KCN-high	FALSE
HALLMARK_DNA_REPAIR	6	0.0379162864518923	0.0422791299143986	0.00436284346250637	0.00264059765527331	0.208412803684149	0.843733392463112	myCAF	KCNN3	2	DNA REPAIR	KCN-high	FALSE
HALLMARK_APICAL_JUNCTION	6	0.0628835294987057	0.0668322092644797	0.00394867976577395	0.00178268644685341	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	APICAL JUNCTION	KCN-high	FALSE
HALLMARK_PROTEIN_SECRETION	6	0.0653421919415597	0.0692589979724973	0.00391680603093761	0.00587654502015317	0.401678166469773	0.843733392463112	myCAF	KCNN3	2	PROTEIN SECRETION	KCN-high	FALSE
HALLMARK_ADIPOGENESIS	6	0.0637394103265093	0.0672889370988019	0.00354952677229264	0.000810608465163683	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	ADIPOGENESIS	KCN-high	FALSE
HALLMARK_P53_PATHWAY	6	0.0590941225545913	0.0625850817070233	0.00349095915243195	0.00148966144162881	0.208412803684149	0.843733392463112	myCAF	KCNN3	2	P53 PATHWAY	KCN-high	FALSE
HALLMARK_MITOTIC_SPINDLE	6	0.0388031421619605	0.0416273560814366	0.00282421391947613	0.00288270746158407	0.29450739368011	0.843733392463112	myCAF	KCNN3	2	MITOTIC SPINDLE	KCN-high	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	6	0.0356797586862953	0.0330335316270384	-0.00264622705925685	-0.00327700954436405	0.401678166469773	0.843733392463112	myCAF	KCNN3	2	INFLAMMATORY RESPONSE	KCN-low	FALSE
HALLMARK_KRAS_SIGNALING_UP	6	0.0422380180953619	0.039745983401821	-0.00249203469354093	-0.0014225252015463	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	KRAS SIGNALING UP	KCN-low	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	6	0.0438424034439149	0.0461362320485832	0.00229382860466834	0.000783806967275966	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	XENOBIOTIC METABOLISM	KCN-high	FALSE
HALLMARK_HEDGEHOG_SIGNALING	6	0.0316243382938517	0.0338782741335604	0.00225393583970864	0.000576623992278733	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	HEDGEHOG SIGNALING	KCN-high	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	6	0.0750029190797969	0.077223023639326	0.00222010455952909	0.00292207051556193	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	INTERFERON ALPHA RESPONSE	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	6	0.0430685235437551	0.045237577280841	0.00216905373708587	0.00208262831778431	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	ESTROGEN RESPONSE LATE	KCN-high	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	6	0.0705391390647289	0.0723049485198985	0.00176580945516958	0.00302915344892161	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	UNFOLDED PROTEIN RESPONSE	KCN-high	FALSE
HALLMARK_E2F_TARGETS	6	0.027848524668869	0.0262190800494114	-0.00162944461945762	-0.00193773735868934	0.29450739368011	0.843733392463112	myCAF	KCNN3	2	E2F TARGETS	KCN-low	FALSE
HALLMARK_UV_RESPONSE_DN	6	0.0892362185124294	0.0908546372832087	0.00161841877077931	0.00176093934400121	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	UV RESPONSE DN	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_DN	6	0.0114360909503811	0.013048607539052	0.00161251658867095	0.0022209710541239	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	KRAS SIGNALING DN	KCN-high	FALSE
HALLMARK_IL2_STAT5_SIGNALING	6	0.0451634217461749	0.0437012081568772	-0.00146221358929775	-0.00147184260357604	0.401678166469773	0.843733392463112	myCAF	KCNN3	2	IL2 STAT5 SIGNALING	KCN-low	FALSE
HALLMARK_PEROXISOME	6	0.0395061069183408	0.0380791989841703	-0.00142690793417054	-0.000590048161642511	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	PEROXISOME	KCN-low	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	6	0.0255030607227216	0.0241427832670321	-0.0013602774556895	-0.000138186057303501	0.529368106184798	0.843733392463112	myCAF	KCNN3	2	WNT BETA CATENIN SIGNALING	KCN-low	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	6	0.0490470269221768	0.0477944707346779	-0.00125255618749886	-0.00224895790644009	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	PI3K AKT MTOR SIGNALING	KCN-low	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	6	0.0364345218431085	0.037655641947392	0.00122112010428353	0.00200248429159001	0.401678166469773	0.843733392463112	myCAF	KCNN3	2	ESTROGEN RESPONSE EARLY	KCN-high	FALSE
HALLMARK_TGF_BETA_SIGNALING	6	0.0733146106049329	0.0726812089698409	-0.000633401635091981	-0.00258020043096029	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	TGF BETA SIGNALING	KCN-low	FALSE
HALLMARK_PANCREAS_BETA_CELLS	6	0.0537733975520382	0.0543744197543956	0.000601022202357394	0.00211469048713417	0.401678166469773	0.843733392463112	myCAF	KCNN3	2	PANCREAS BETA CELLS	KCN-high	FALSE
HALLMARK_UV_RESPONSE_UP	6	0.0503919845183411	0.0509781808990216	0.000586196380680502	0.00100867921192836	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	UV RESPONSE UP	KCN-high	FALSE
HALLMARK_SPERMATOGENESIS	6	0.014002428151273	0.013637332167357	-0.000365095983916013	-1.58846444976678e-05	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	SPERMATOGENESIS	KCN-low	FALSE
HALLMARK_NOTCH_SIGNALING	6	0.0423184439633284	0.0425654672529673	0.000247023289638881	-0.00409332563210181	0.674986713970489	0.843733392463112	myCAF	KCNN3	2	NOTCH SIGNALING	KCN-high	FALSE
HALLMARK_HEME_METABOLISM	6	0.0299178527003722	0.0305043409828747	0.000586488282502572	0.000574191276385194	0.833935414088552	0.947653879646082	myCAF	KCNN3	2	HEME METABOLISM	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	6	0.0405441855709887	0.0411014508151244	0.000557265244135646	0.00122840368698329	0.833935414088552	0.947653879646082	myCAF	KCNN3	2	ALLOGRAFT REJECTION	KCN-high	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	6	0.0729623140548128	0.0733480859429207	0.000385771888107871	0.00215849714617158	0.833935414088552	0.947653879646082	myCAF	KCNN3	2	INTERFERON GAMMA RESPONSE	KCN-high	FALSE
HALLMARK_G2M_CHECKPOINT	6	0.0327044188164908	0.0330651820234511	0.000360763206960289	1.46100818454644e-05	0.833935414088552	0.947653879646082	myCAF	KCNN3	2	G2M CHECKPOINT	KCN-high	FALSE
HALLMARK_COAGULATION	6	0.110236371000672	0.115226333263985	0.0049899622633131	0.00195160925581183	1	1	myCAF	KCNN3	2	COAGULATION	KCN-high	FALSE
HALLMARK_APICAL_SURFACE	6	0.050303764799927	0.0536166190681921	0.00331285426826506	-0.00100684173317706	1	1	myCAF	KCNN3	2	APICAL SURFACE	KCN-high	FALSE
HALLMARK_ANGIOGENESIS	6	0.150644418770715	0.151912920804102	0.00126850203338643	-0.00636031602406918	1	1	myCAF	KCNN3	2	ANGIOGENESIS	KCN-high	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	6	0.0801126759246328	0.081073094401586	0.000960418476953235	-0.000104355194398678	1	1	myCAF	KCNN3	2	TNFA SIGNALING VIA NFKB	KCN-high	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	6	0.0336965839949807	0.0329066227273321	-0.000789961267648646	0.000515245190400387	1	1	myCAF	KCNN3	2	IL6 JAK STAT3 SIGNALING	KCN-low	FALSE
HALLMARK_BILE_ACID_METABOLISM	6	0.0241137556908638	0.0236892936214044	-0.000424462069459403	-0.000294829455326823	1	1	myCAF	KCNN3	2	BILE ACID METABOLISM	KCN-low	FALSE
HALLMARK_MYC_TARGETS_V1	6	0.0988695935000714	0.108845397825644	0.0099758043255724	0.00745073812546442	0.0360316862182336	0.467462418449178	myCAF	KCNN4	2	MYC TARGETS V1	KCN-high	FALSE
HALLMARK_PROTEIN_SECRETION	6	0.0670166321618746	0.0745343169595356	0.00751768479766104	0.00745291684323431	0.0591720678258594	0.467462418449178	myCAF	KCNN4	2	PROTEIN SECRETION	KCN-high	FALSE
HALLMARK_APOPTOSIS	6	0.107543413209484	0.114544125720449	0.00700071251096528	0.00760194984728364	0.0591720678258594	0.467462418449178	myCAF	KCNN4	2	APOPTOSIS	KCN-high	FALSE
HALLMARK_MTORC1_SIGNALING	6	0.0736171752935159	0.080364098187029	0.0067469228935131	0.00743996776169205	0.0934924836898357	0.467462418449178	myCAF	KCNN4	2	MTORC1 SIGNALING	KCN-high	FALSE
