target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
C1R	ADAM12	3	1	-0.8814412102257955	6.016261691220104	-3.8205632205755133
C1R	MMP12	4	1	-0.9013086009119404	0.47811873108229846	-2.037233679934822
C1R	HPGD	2	1	-0.9357406377740021	3.9891985376923005	-5.860679813240305
C1R	TESC	4	1	-0.939660485705943	5.488997746557711	-3.6657700522808043
C1R	PRICKLE4	2	1	-0.9469029722162849	1.22114381531639	-3.11494975974896
C1R	PRSS1	4	1	-0.9781380207828351	0.8677877536556478	-4.494441986122618
C1R	GCNT3	5	1	-0.9972109836974834	0.1127202642518988	-3.9552935716043227
C1R	GFRA1	3	1	-0.9989443173328658	1.2059174663196002	-1.3620154814910685
C1R	FXYD2	2	1	-1.0367382509058958	1.2108990454741646	-3.2843755472859564
C1R	MCAM	4	1	-1.0498586776489995	10.95523839586631	-2.4578230150568037
C1R	SOX9	3	1	-1.0503263995004832	2.0007756337870495	-3.403994893706129
C1R	ACP5	3	1	-1.0607569663980914	0.8264681447597519	-1.9538332465290689
C1R	COL17A1	3	1	-1.0649565914375296	0.08119314865316393	-4.180674105004673
C1R	C5orf46	3	1	-1.0724609501097153	5.117587613132264	-4.674779309465624
C1R	PNLIP	3	1	-1.089684482418805	0.25073806953389227	-3.897043376648832
C1R	S100A8	3	1	-1.1140190734586457	3.2779464347380416	-2.083626031770893
C1R	CST6	3	1	-1.1156799842580094	0.5526403363417359	-7.381750067670605
C1R	CDC42EP5	2	1	-1.1265860598365183	0.7760320030116074	-3.029204122684644
C1R	ITGA5	4	1	-1.1684992856490053	6.767706907451871	-4.484508271706297
C1R	VSIG1	2	1	-1.1806516103702798	0.3203778695754781	-2.6816810903160375
C1R	CEL	3	1	-1.1882502519676368	0.4490049936997063	-5.094445466917751
C1R	HMOX1	2	1	-1.2001123948100707	0.3498966782476808	-2.7501214678678223
C1R	SERPINA5	2	1	-1.2278599617559753	0.48295115133440825	-2.9386710748463587
C1R	KLF4	2	1	-1.2805558115159412	4.151685251841324	-6.712796874873207
C1R	CKB	3	1	-1.3117500189260436	0.4838716255688364	-8.736526981389634
C1R	SYCN	2	1	-1.3734080138608438	0.7362599831318866	-3.483076010853574
C1R	NEURL3	2	1	-1.4178637860483518	0.09416514535806272	-2.9298927174547664
C1R	GATM	2	1	-1.544501243393456	0.13106780119425587	-3.220070287981168
C1R	CELA3A	3	1	-1.6856280013786296	0.7753001718909546	-5.361401323503986
C1R	CPA2	3	1	-1.7660459864914062	1.0393998444384405	-5.013918673356039
C1R	IL32	3	1	-1.770680456807416	6.6665975691226445	-3.711101139022512
C1R	CTRC	3	1	-1.843426451716535	0.6433747196711858	-4.768910791493097
C1R	RHOB	4	1	-1.8682775959871094	2.8223263148385853	-4.803173781485194
C1R	DDIT4	3	1	-1.9230385229727491	2.141747025035976	-7.2297679846850045
C1R	PDIA2	3	1	-2.0281811783333006	0.27796647882325914	-3.3928119155233993
C1R	PPP1R1B	4	1	-2.128411627996093	0.012170840485209566	-3.3044332909090075
C1R	KRT20	2	1	-2.281690504696872	0.5719986322558771	-5.135379641649621
C1R	GPX2	6	1	-2.2943028233211846	1.766601973145063	-7.8898210852245745
C1R	CRABP2	6	1	-2.414955703259058	1.8282031767745228	-3.8615647395747046
C1R	CXCL17	4	1	-2.4201851151501916	2.4151648913341925	-4.933438899295866
C1R	RBP1	2	1	-2.507537765483697	4.858732530889881	-9.873808061857275
C1R	SLC6A14	2	1	-2.5183359379767634	0.300643291006313	-5.33731516695984
C1R	SLC34A2	3	1	-2.538439205491849	2.0807706155579937	-2.8376711878290517
C1R	C6orf141	3	1	-2.550155810121839	7.35732354989594	-6.112486017088386
C1R	CPB1	3	1	-2.6128275386345705	0.28515414977347137	-4.2588989342051615
C1R	IER3	4	1	-2.6321005437056773	0.005864619708678198	-10.375255482882825
C1R	HSPA1B	4	1	-2.735330706728596	0.6961247644825641	-8.760052928981308
C1R	SULT1C2	5	1	-2.7777646242950174	1.0340930226370295	-7.102456997331458
