target_gene	orig.ident	partner_gene	local_corr_z
C7	IU_PDA_T1	MYH10	-7.272807672249946
C7	IU_PDA_T1	SLIT3	-7.295336615497836
C7	IU_PDA_T1	TRIM59	-7.36311164072005
C7	IU_PDA_T1	SGMS2	-7.381003648865802
C7	IU_PDA_T1	ISG15	-7.46315644931352
C7	IU_PDA_T1	ADAMTS12	-7.486685704887487
C7	IU_PDA_T1	NKD2	-7.527817713691941
C7	IU_PDA_T1	CXCL12	-7.595425688679858
C7	IU_PDA_T1	CNN2	-7.633534285314451
C7	IU_PDA_T1	KCNMA1	-7.637460332700608
C7	IU_PDA_T1	CHMP1B	-7.647413092191716
C7	IU_PDA_T1	FN1	-7.76936768988845
C7	IU_PDA_T1	FBLN1	-7.798425304458616
C7	IU_PDA_T1	PPP1R15A	-7.818470858877822
C7	IU_PDA_T1	CAV1	-7.819322458501453
C7	IU_PDA_T1	ATP10A	-7.923836791919899
C7	IU_PDA_T1	BCAT1	-7.967021163772136
C7	IU_PDA_T1	C11orf96	-7.967569690921332
C7	IU_PDA_T1	THY1	-8.009392512474202
C7	IU_PDA_T1	CNN3	-8.103210795349694
C7	IU_PDA_T1	CXCR4	-8.123771926602917
C7	IU_PDA_T1	TPM1	-8.137990915118035
C7	IU_PDA_T1	CTNNB1	-8.150750185629922
C7	IU_PDA_T1	EPYC	-8.232040305272964
C7	IU_PDA_T1	CADM1	-8.241125452875453
C7	IU_PDA_T1	ELL2	-8.245134062821553
C7	IU_PDA_T1	ENAH	-8.279513972335165
C7	IU_PDA_T1	PLK3	-8.367243319100881
C7	IU_PDA_T1	CDKN1A	-8.398344544003344
C7	IU_PDA_T1	HSPH1	-8.432176592815699
C7	IU_PDA_T1	SPHK1	-8.476860178876583
C7	IU_PDA_T1	RGS1	-8.608982845325638
C7	IU_PDA_T1	LMCD1	-8.67656797196559
C7	IU_PDA_T1	ERRFI1	-8.687213118948351
C7	IU_PDA_T1	ANXA2	-8.73367862536732
C7	IU_PDA_T1	LGALS1	-8.736416638172443
C7	IU_PDA_T1	FBN1	-8.782708735950704
C7	IU_PDA_T1	ARL4C	-8.816839588220112
C7	IU_PDA_T1	KIAA1217	-8.821573178457795
C7	IU_PDA_T1	PDLIM5	-8.85805501376286
C7	IU_PDA_T1	CHPF	-8.873238494433515
C7	IU_PDA_T1	CD55	-8.911349806486772
C7	IU_PDA_T1	CCN4	-8.932461347483745
C7	IU_PDA_T1	COLEC12	-8.936707612692171
C7	IU_PDA_T1	METRNL	-9.018998415469609
C7	IU_PDA_T1	PDLIM3	-9.032014481984701
C7	IU_PDA_T1	ITGB5	-9.040424855136338
C7	IU_PDA_T1	FSTL1	-9.09957219771863
C7	IU_PDA_T1	ID3	-9.205632070163183
C7	IU_PDA_T1	RHOB	-9.214658196748276
C7	IU_PDA_T1	PCDH7	-9.222349556749332
C7	IU_PDA_T1	DNAJB1	-9.229596299130446
C7	IU_PDA_T1	LMNA	-9.23146946295393
C7	IU_PDA_T1	CTSB	-9.286669421375699
C7	IU_PDA_T1	C5orf46	-9.337760506132115
C7	IU_PDA_T1	PLAUR	-9.358990299017762
C7	IU_PDA_T1	CMTM3	-9.386238152644083
C7	IU_PDA_T1	ITPRIP	-9.426330973542019
C7	IU_PDA_T1	NUAK1	-9.440408278122767
C7	IU_PDA_T1	COL5A1	-9.476729633655564
C7	IU_PDA_T1	CTSK	-9.56094068723937
C7	IU_PDA_T1	DPYSL3	-9.5958396358184
C7	IU_PDA_T1	JUN	-9.629275298743591
C7	IU_PDA_T1	IGHG1	-9.70542681599026
C7	IU_PDA_T1	LOXL2	-9.714727138680132
C7	IU_PDA_T1	ADAM12	-9.789526503025106
C7	IU_PDA_T1	COL6A1	-9.866760357774941
C7	IU_PDA_T1	RCAN1	-9.924221065774436
C7	IU_PDA_T1	RASGRF2	-10.021732582887005
C7	IU_PDA_T1	CDH11	-10.041634674312519
C7	IU_PDA_T1	COL10A1	-10.154138581257545
C7	IU_PDA_T1	TMEM158	-10.274010518613863
C7	IU_PDA_T1	S100A10	-10.37115909892454
C7	IU_PDA_T1	ST6GALNAC5	-10.422420205350644
C7	IU_PDA_T1	RARRES2	-10.497537722181582
C7	IU_PDA_T1	IER2	-10.636206114951031
C7	IU_PDA_T1	ITGA5	-10.753811640532064
C7	IU_PDA_T1	C1QTNF3	-10.77479620165635
C7	IU_PDA_T1	NR4A3	-10.780722149011114
C7	IU_PDA_T1	FIBIN	-10.799449980001027
C7	IU_PDA_T1	SLC11A1	-10.853998483326547
C7	IU_PDA_T1	FOS	-10.89590677815047
C7	IU_PDA_T1	SFRP2	-10.927176766066017
C7	IU_PDA_T1	ADAMTS16	-10.952660945041677
C7	IU_PDA_T1	NBL1	-11.197961163180713
C7	IU_PDA_T1	LOXL1	-11.29497127170009
C7	IU_PDA_T1	FNDC1	-11.491383513584104
C7	IU_PDA_T1	ANTXR1	-11.58864579721679
C7	IU_PDA_T1	GJA1	-11.64536150986541
C7	IU_PDA_T1	MMP14	-11.661378600866225
C7	IU_PDA_T1	JUNB	-11.737260520369048
C7	IU_PDA_T1	ZFP36	-11.757275176174879
C7	IU_PDA_T1	TAGLN	-11.799406937581717
C7	IU_PDA_T1	CCN2	-11.80713735043042
C7	IU_PDA_T1	CNN1	-11.877749852569618
C7	IU_PDA_T1	COL6A2	-12.1174597452859
C7	IU_PDA_T1	ZFP36L1	-12.176316247703255
C7	IU_PDA_T1	GPC1	-12.223269336587503
C7	IU_PDA_T1	CALU	-12.233671583102211
C7	IU_PDA_T1	RGS2	-12.470756599858875
C7	IU_PDA_T1	CCN1	-12.538428744983245
C7	IU_PDA_T1	MMP2	-12.63030869551343
C7	IU_PDA_T1	PRSS23	-12.656697585182918
C7	IU_PDA_T1	SDC1	-12.865506695377533
C7	IU_PDA_T1	NR4A2	-12.992343698754736
C7	IU_PDA_T1	COL5A2	-13.021497345115785
C7	IU_PDA_T1	PXDN	-13.023430114913472
C7	IU_PDA_T1	RGCC	-13.064389854767066
C7	IU_PDA_T1	MFAP5	-13.225036163291746
C7	IU_PDA_T1	COL8A1	-13.72996505856535
C7	IU_PDA_T1	SULF1	-13.969287248086726
C7	IU_PDA_T1	ITGA11	-14.169358044775603
C7	IU_PDA_T1	GAS1	-14.385979343075142
C7	IU_PDA_T1	LRRC15	-14.502455281167746
C7	IU_PDA_T1	SGK1	-14.554715652981784
C7	IU_PDA_T1	SLC2A3	-14.576417760428244
C7	IU_PDA_T1	GADD45B	-14.66051843341483
C7	IU_PDA_T1	ACTG2	-14.751810732375464
C7	IU_PDA_T1	EGR1	-14.991699385996746
C7	IU_PDA_T1	DUSP1	-15.75207642859782
C7	IU_PDA_T1	CTHRC1	-15.826295610900031
C7	IU_PDA_T1	KLF6	-15.931525238002429
C7	IU_PDA_T1	FOSB	-16.252758115916933
C7	IU_PDA_T1	INHBA	-16.777365977128984
C7	IU_PDA_T1	THBS1	-17.002128045670222
C7	IU_PDA_T1	TIMP3	-17.01034962380135
C7	IU_PDA_T1	GJB2	-17.306964508864493
C7	IU_PDA_T1	POSTN	-17.42157609666925
C7	IU_PDA_T1	COL12A1	-18.899899354451804
C7	IU_PDA_T1	MMP11	-18.988405102398342
C7	IU_PDA_T1	THBS2	-19.317280894222627
C7	IU_PDA_T1	NR4A1	-19.90435094741586
C7	IU_PDA_T1	COL11A1	-22.019413254914006
C7	IU_PDA_T1	SERPINE1	-22.310394534831516
C7	IU_PDA_T1	RGS16	-23.15342609821632
C7	IU_PDA_T1	GREM1	-24.529556279387254
C1R	IU_PDA_T1	ZCCHC24	8.12298647426071
C1R	IU_PDA_T1	ENG	7.520259866661547
C1R	IU_PDA_T1	ADAMTSL2	7.452876669952725
C1R	IU_PDA_T1	C7	7.3082661602090555
C1R	IU_PDA_T1	MFAP4	7.161700201229337
C1R	IU_PDA_T1	TSHZ2	7.117573145415814
C1R	IU_PDA_T1	SOD3	6.994202870391203
C1R	IU_PDA_T1	APOD	6.960175657345583
C1R	IU_PDA_T1	F2R	6.882995044870626
C1R	IU_PDA_T1	TGM2	6.825555492646486
C1R	IU_PDA_T1	HAND2	6.802854422756411
C1R	IU_PDA_T1	DEPP1	6.754894665545841
C1R	IU_PDA_T1	PDGFRA	6.722961437627637
C1R	IU_PDA_T1	EPHA3	6.552520056116837
C1R	IU_PDA_T1	GUCY1A1	6.551109805889044
C1R	IU_PDA_T1	MAPK10	6.3783258115365
C1R	IU_PDA_T1	OAF	6.323973592166477
C1R	IU_PDA_T1	SFRP4	6.313537889868469
C1R	IU_PDA_T1	NR2F2	6.294798108992156
C1R	IU_PDA_T1	CRTAP	6.1723076218131565
C1R	IU_PDA_T1	GGT5	6.140251761495738
C1R	IU_PDA_T1	DTX1	6.074335274998675
C1R	IU_PDA_T1	A2M	6.067514422779376
C1R	IU_PDA_T1	JCHAIN	6.053213238591249
C1R	IU_PDA_T1	NRXN2	6.041954139695103
C1R	IU_PDA_T1	BOC	6.031260093215022
C1R	IU_PDA_T1	PODN	6.0152552267359685
C1R	IU_PDA_T1	KIAA1755	6.0126742287963975
C1R	IU_PDA_T1	IGHM	5.965657563162195
C1R	IU_PDA_T1	F2RL2	5.937334934573907
C1R	IU_PDA_T1	CYGB	5.890157373595618
C1R	IU_PDA_T1	COLEC11	5.86669965185881
C1R	IU_PDA_T1	SELENOP	5.830109041730348
