"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_UV_RESPONSE_UP",0.589018302828619,0.892451973982756,0.0617054053637522,0.253728992796375,0.941498124027228,143,"RASGRP1;IL6;C4BPB;LYN;EPCAM;NKX2-5;TUBA4A;GPX3;TCHH;MAPK8IP2;SULT1A1;CDKN1C;ATF3;PLCL1;GAL;JUNB;NR4A1;SHOX2;PDLIM3;EPHX1;ICAM1;CLCN2;CCND3;EIF2S3;CTSV;RRAD;TFRC;GRPEL1;MSX1;IGFBP2;SQSTM1;SLC6A8"
"HALLMARK_HEDGEHOG_SIGNALING",0.63023679417122,0.926818814957677,0.0628003977812234,0.302046755792295,0.872164203359343,31,"CNTFR;L1CAM;HEY1;TLE3;PTCH1;VLDLR;NRCAM;ACHE"
"HALLMARK_P53_PATHWAY",0.71499176276771,1,0.0521630305460055,0.236231330804336,0.902057505215983,180,"GLS2;SLC7A11;TCHH;INHBB;UPP1;TPD52L1;OSGIN1;ATF3;SOCS1;DDIT4;CYFIP2;TM4SF1;ADA;PLK2;IL1A;SESN1;ABAT;TRIB3;NOTCH1;EPHX1;RHBDF2;LIF;CCND3;DDIT3;RRAD;RAB40C;ABHD4;STEAP3;S100A10;CDKN1A;GADD45A;ISCU;GM2A;ZNF365;PTPRE;IER3;MXD1;NDRG1;BAK1;SAT1;FAM162A;PLXNB2;TRAFD1;MXD4;IER5;CD82;HBEGF;TAP1;NUPR1;NINJ1;ANKRA2;ACVR1B;PVT1;COQ8A;RPS12;ABCC5;SERTAD3;BAIAP2;CDKN2B;SLC19A2;S100A4;CSRNP2"
"HALLMARK_HEME_METABOLISM",0.826797385620915,1,0.0451344222209097,0.224752008331582,0.853162392875277,163,"ALDH1L1;HBQ1;ANK1;HTATIP2;EPB41;SLC7A11;IGSF3;AGPAT4;SELENBP1;GCLM;CTSB;SPTB;ACP5;GYPC;TNS1;TRIM58;MXI1;TMCC2;MFHAS1;CCDC28A;CCND3;TFRC;HDGF;TFDP2;SLC6A8;RCL1;SMOX;CPOX;YPEL5;ABCB6;CDR2;KAT2B;RHD;CIR1;KLF3;RANBP10"
"HALLMARK_E2F_TARGETS",0.868686868686869,1,0.0630790410571939,-0.210632335107642,-0.849152915436184,198,"HMGA1;UBR7;ASF1B;SHMT1;UNG;LIG1;NBN;TMPO;DSCC1;POLD1;MCM5;POLA2;NAA38;CHEK2;DLGAP5;IPO7;CDKN3;CDC20;RNASEH2A;TK1;STMN1;DUT;TCF19;RPA1;EIF2S1;MRE11;CENPM;ZW10;PHF5A;BRCA1;RPA3;GINS1;KPNA2;ATAD2;PRIM2;CDK4;KIF2C;DONSON;XRCC6;RFC2;DCK;STAG1;MLH1;MXD3;TP53;BRMS1L;CSE1L;PMS2;USP1;DCLRE1B;NAP1L1;RAD21;HELLS;DNMT1;GINS4;MSH2;CCNB2;CIT;JPT1;ILF3;NUP107;PAN2;CHEK1;AK2;CDCA8;RPA2;BRCA2;WEE1;SSRP1;RAD51AP1;EED;MYC;BIRC5;AURKB;TBRG4;RANBP1;RRM2;TIPIN;CDKN2C;BARD1;MCM4;MCM2;DEPDC1;DDX39A"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.8,1,0.0483117581055019,0.23776686453866,0.845676678578005,108,"DNAJA4;STC2;WFS1;ATF3;DDIT4;SLC7A5;PAIP1;CHAC1;CEBPB;TUBB2A;SERP1;TATDN2;EDC4;CKS1B;VEGFA;SHC1;FUS;NFYA;PDIA6;HERPUD1;MTHFD2;ZBTB17;PSAT1;SLC1A4;ASNS;ATF6"
"HALLMARK_ALLOGRAFT_REJECTION",0.870431893687708,1,0.0435378240914002,0.226348542361413,0.812013853406905,115,"IL6;LYN;IL1B;HCLS1;TGFB2;INHBB;CSF1;HLA-DOB;IL18;ICOSLG;IGSF6;SOCS1;IFNGR1;ACHE;STAT4;JAK2;ICAM1;LIF;CCND3;CTSS;EREG;RPL9"
"HALLMARK_FATTY_ACID_METABOLISM",0.944578313253012,1,0.0568864160475701,-0.203719540525157,-0.775573366562796,128,"ALDH1A1;MGLL;CYP1A1;UBE2L6;BMPR1B;ACSL1;ECH1;ACOT2;FASN;MAOA;UROD;AADAT;DLST;ACADVL;NBN;RAP1GDS1;CPT1A;ADIPOR2;HADH;SUCLG2;GSTZ1;CBR3;REEP6;APEX1;PCBD1;HMGCL;ADSL"
"HALLMARK_MTORC1_SIGNALING",0.979487179487179,1,0.0580983576873206,-0.19001466556776,-0.760790555166034,193,"CXCR4;IGFBP5;IFI30;STC1;FGL2;INSIG1;TM7SF2;SLC37A4;GLRX;FADS2;CD9;PNP;ELOVL6;FADS1"
"HALLMARK_ADIPOGENESIS",0.99238578680203,1,0.0570059526582387,-0.185502186288438,-0.733200044891039,181,"ANGPTL4;ANGPT1;MGLL;UCP2;TST;CD302;ECH1;RTN3;DHRS7;ELOVL6;STAT5A;GPHN;BCKDHA;COX8A;SQOR;LAMA4;FZD4;DHRS7B;ADIPOR2;CAVIN1;LPL;HADH;DDT;AGPAT3;CHCHD10;PGM1;ESYT1;ENPP2;ETFB;ACLY;SAMM50;REEP6"
"HALLMARK_MYC_TARGETS_V2",0.916967509025271,1,0.0449543067640062,0.227049949460274,0.724038013448805,57,"DUSP2;HSPE1;HK2;DDX18;PLK1;RCL1;IMP4;HSPD1;BYSL;MPHOSPH10;TCOF1;NDUFAF4;PRMT3;PPRC1;PUS1;DCTPP1;TFB2M;NIP7;LAS1L;RRP9;NOP16;MRTO4;RRP12;PPAN;WDR43"
"HALLMARK_G2M_CHECKPOINT",1,1,0.0571258510018113,-0.149538822916103,-0.598731280900246,193,"CCND1;MT2A;EFNA5;MEIS1;HMGA1;HOXC10;CDC27;TMPO;HIF1A;ATF5;ABL1;WRN;CDC7;E2F2;MCM5;POLA2;STIL;CDKN3;CDC20;STMN1;PBK;PAFAH1B1;INCENP;SS18;G3BP1;TFDP1;KPNA2;PRIM2;CDK4;CDC45;KIF2C;EWSR1;NUP98;STAG1;PURA;CHAF1A;HIRA;MNAT1;PML;RAD21;TOP1;BCL3;HSPA8;CCNB2;KNL1;JPT1;LIG3;ILF3;HMGN2;CHEK1;RPA2;UPF1;BRCA2;SQLE;NUP50;KIF15;MYC;BIRC5;AURKB;KIF11;TGFB1;SNRPD1;CDKN2C;BARD1;RAD23B;SMARCC1;MCM2;SAP30;MEIS2;FOXN3;DDX39A"
"HALLMARK_PEROXISOME",0.997647058823529,1,0.0532386494755899,-0.158781850361292,-0.568697509510734,86,"ALDH1A1;ACSL1;ECH1;FADS1;ESR2;ERCC1;HSD3B7;SLC25A19;BCL10;SEMA3C;TSPO;HMGCL;PEX2;LONP2;SLC25A17;IDH2;ACOX1;DLG4;YWHAH;CRAT;ALDH9A1;MVP;CLN6;MSH2;DHCR24;ABCB9;NUDT19;ACSL5;RETSAT;PRDX5;IDI1;PEX14;ECI2;FIS1;GSTK1;SMARCC1;HSD17B11"
"HALLMARK_MITOTIC_SPINDLE",1,1,0.0369160593316849,0.130823473990757,0.503649037335747,196,"EPB41;FGD4;TUBA4A;PREX1;BIN1;KATNB1;TRIO;RICTOR;LATS1;NCK2;UXT;BCAR1;CEP192;CD2AP;EZR;RFC1;RALBP1;WASF1;HDAC6;PLK1;MID1IP1;CDC42BPA;ALMS1;ARHGEF11;FGD6;TLK1;SPTBN1;RHOT2;ATG4B;ESPL1;NDC80;CLASP1;FBXO5;ALS2;NEK2;KATNA1;ARL8A;CENPF;DOCK2;BUB1;MAPRE1;FLNB;PIF1;BCL2L11;SMC1A;TSC1;MYO1E;AKAP13;CLIP1;STK38L;KIF3B;FLNA;KIF20B"
"HALLMARK_DNA_REPAIR",1,1,0.0555947097758869,-0.123501889713637,-0.476454632744606,147,"PDE4B;VPS37D;RALA;PNP;CDA;FEN1;ERCC1;GSDME;DDB1"
"HALLMARK_PROTEIN_SECRETION",1,1,0.0536769600638126,-0.125698686579118,-0.456064359519573,91,"EGFR;TPD52;TMED10;KRT18;ARFGEF1;TMX1;NAPA;ARCN1;AP2S1;SEC24D;USO1;CAV2;AP2B1;ZW10;ARFIP1;MAPK1;CD63;ARFGAP3;SCRN1;CLTC;PPT1"
"HALLMARK_MYC_TARGETS_V1",1,1,0.0365314928349125,0.114445574771109,0.440844797234516,195,"HSPE1;HNRNPA3;IFRD1;SSB;HDGF;HSP90AB1;DDX18;ACP1;TCP1;CCT5;DHX15;PSMA7;CCT3;HDDC2;MRPL9;UBE2E1;EIF1AX;PSMD14;PGK1;STARD7;TYMS;HSPD1;PSMD7;HDAC2;PSMA1;U2AF1;EIF2S2;CNBP;SRSF7;CCT7;PRDX3;PRPS2;PSMD1;CSTF2;PRDX4;GOT2;SYNCRIP;TRA2B;PSMB2;NCBP2;SNRPA1;DEK;DDX21;RRP9;ILF2;EIF3J;CYC1;PSMA4;NOP16;PSMD3;PABPC1;RSL1D1;RNPS1;GLO1;CTPS1;SRSF3;TARDBP;VDAC1;NDUFAB1;LDHA;PHB2;TUFM;ORC2;MAD2L1;MRPS18B;SET;XPOT;PA2G4;SRSF2;TOMM70;HNRNPA2B1;EIF4A1;SRSF1;RPS2;NME1;HNRNPU;CUL1;CANX;SSBP1;SNRPG;CCT4;VBP1;XPO1;CCNA2;NOLC1;RPL14;PSMC6;RPS10;NHP2;MCM7;GSPT1;PWP1;SNRPB2;MRPL23;ODC1;PSMB3;RPL22;GNL3;HNRNPR;EIF4H;PCBP1;YWHAQ;POLD2;RPS6;RFC4;PPM1G;MCM6;NOP56;RPL6;AIMP2;SNRPD3;SRPK1;CBX3;EEF1B2;PCNA;PSMA6;PSMA2;CCT2;RACK1;EXOSC7;KPNB1;UBE2L3;NCBP1;ETF1;PPIA;SERBP1;CLNS1A;RAN;RPL34;HNRNPD;EIF4E;HNRNPC;PSMD8;BUB3;AP3S1;LSM7;CDK2;NPM1;CAD;EIF4G2;MCM2;MCM4;SMARCC1;RAD23B;ABCE1;RANBP1;SNRPD1;PTGES3;C1QBP;VDAC3;MYC;FAM120A;PSMC4;HNRNPA1;POLE3;ERH;SRM;LSM2;PABPC4;NAP1L1;RPLP0;USP1;RPS3;XRCC6;SF3B3;EIF3B;TXNL4A;CDC45;CDK4;KPNA2;SNRPA;TFDP1;IMPDH2;HPRT1;G3BP1;EIF3D;COX5A;RRM1;EIF2S1;PRPF31;COPS5;DUT;SF3A1;APEX1;CDC20;YWHAE;UBA2;MCM5;SLC25A3;TRIM28;SNRPD2;RPL18;RPS5;FBL;RUVBL2"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",1,1,0.0370705393657621,0.0906991669341627,0.349682760129636,199,"POLR2F;CYB5A;ATP1B1;POR;COX5B;MTX2;NQO2;ATP5MC3;GRPEL1;HCCS;AFG3L2;ATP6V1G1;NDUFV2;HSD17B10;MTRR;COX17;ISCU;TCIRG1;COX4I1;MPC1;COX7A2;IDH1;ATP6AP1;MRPS30;ATP6V0C;RHOT2;PDHA1;GPX4;TIMM17A;NDUFB3;PDHX;CASP7;NDUFS2;NDUFS6;PRDX3;IDH3B;PDHB;NDUFS3;ATP6V0E1;ATP6V1H;ACADSB;GOT2;ATP6V0B"
