orig.ident	contrast	contrast_labels	gene	n_inside	n_outside	n_inside_positive	n_outside_positive	pct_inside_positive	pct_outside_positive	delta_pct_positive	mean_expression_inside	mean_expression_outside	mean_positive_expression_inside	mean_positive_expression_outside	log2fc_mean_expression	auc	wilcoxon_p	wilcoxon_fdr
IU_PDA_T2	CC1_CC5	CC1,CC5	CCN2	822	3296	671	2185	81.6301703163017	66.2924757281553	15.3376945881464	2.47931873479319	1.43264563106796	3.03725782414307	2.16109839816934	0.516278673016516	0.652346610504807	3.10105209410818e-44	1.55052604705409e-43
IU_PDA_T2	CC1_CC5	CC1,CC5	ACTA2	822	3296	779	2987	94.7688564476886	90.625	4.14385644768856	6.69586374695864	4.65382281553398	7.06546854942234	5.13525276196853	0.444856585402717	0.622738540264097	6.16219816748843e-28	1.54054954187211e-27
IU_PDA_T2	CC1_CC5	CC1,CC5	TAGLN	822	3296	679	2440	82.6034063260341	74.0291262135922	8.57428011244183	2.93187347931873	2.01608009708738	3.54933726067747	2.72336065573771	0.382542156757849	0.600287083953417	1.05662441395129e-19	1.76104068991881e-19
IU_PDA_T2	CC1_CC5	CC1,CC5	POSTN	822	3296	620	2190	75.4257907542579	66.4441747572815	8.98161599697636	2.20681265206813	1.56128640776699	2.9258064516129	2.34977168949772	0.324271484551898	0.580750020669454	1.48253679928912e-13	1.8531709991114e-13
IU_PDA_T2	CC1_CC5	CC1,CC5	COL12A1	822	3296	279	919	33.9416058394161	27.8822815533981	6.059324286018	0.467153284671533	0.375606796116505	1.37634408602151	1.34711643090316	0.0929514596608344	0.5313834287081	0.000458272877520145	0.000458272877520145
IU_PDA_T3	CC1_CC5	CC1,CC5	ACTA2	1911	2443	1895	2191	99.1627420198849	89.6848137535817	9.47792826630321	11.2705389848247	5.49201801064265	11.3656992084433	6.12368781378366	0.918459713500166	0.783109849626428	5.87870525781869e-227	2.93935262890934e-226
IU_PDA_T3	CC1_CC5	CC1,CC5	POSTN	1911	2443	1655	1208	86.603872318158	49.447400736799	37.156471581359	4.5018315018315	1.58125255832992	5.19818731117825	3.19784768211921	1.09184065017834	0.760852727375153	8.31512328908336e-202	2.07878082227084e-201
IU_PDA_T3	CC1_CC5	CC1,CC5	CCN2	1911	2443	1894	2184	99.1104133961277	89.3982808022923	9.71213259383542	11.0753532182104	5.58534588620549	11.174762407603	6.24771062271062	0.874734267045501	0.761560866671679	4.46352871995396e-194	7.43921453325661e-194
IU_PDA_T3	CC1_CC5	CC1,CC5	COL12A1	1911	2443	1202	724	62.8990057561486	29.6356938190749	33.2633119370737	1.30769230769231	0.466639377814163	2.07903494176373	1.57458563535912	0.653936697523946	0.682162515183976	1.58578463487754e-116	1.98223079359693e-116
IU_PDA_T3	CC1_CC5	CC1,CC5	TAGLN	1911	2443	1832	2062	95.8660387231816	84.4044207941056	11.461617929076	5.03715332286761	3.28039295947605	5.25436681222707	3.88651794374394	0.49612519244234	0.672961416689854	1.0973053246181e-86	1.0973053246181e-86
IU_PDA_T4	CC1_CC5	CC1,CC5	CCN2	692	2929	613	2078	88.5838150289017	70.9457152611813	17.6380997677204	5.6893063583815	1.97814953909184	6.42251223491028	2.78825794032724	1.16744042319326	0.744100997203567	3.40184424802307e-92	1.70092212401153e-91
IU_PDA_T4	CC1_CC5	CC1,CC5	ACTA2	692	2929	615	2112	88.8728323699422	72.1065209969273	16.7663113730149	5.55780346820809	2.32809832707409	6.25365853658537	3.22869318181818	0.978514608191639	0.723247147816237	3.29141593530246e-77	8.22853983825615e-77
IU_PDA_T4	CC1_CC5	CC1,CC5	TAGLN	692	2929	478	1179	69.0751445086705	40.2526459542506	28.8224985544199	2.19219653179191	0.843974052577672	3.17364016736402	2.09669211195929	0.791731120645927	0.687341997604185	5.23928168242114e-64	8.73213613736857e-64
IU_PDA_T4	CC1_CC5	CC1,CC5	POSTN	692	2929	518	1770	74.8554913294798	60.4301809491294	14.4253103803504	3.48988439306358	1.726869238648	4.66216216216216	2.85762711864407	0.719432778018197	0.630313616870956	1.98964526760614e-28	2.48705658450768e-28
IU_PDA_T4	CC1_CC5	CC1,CC5	COL12A1	692	2929	292	712	42.1965317919075	24.3086377603278	17.8878940315798	1.02023121387283	0.353704335950836	2.41780821917808	1.45505617977528	0.577607745026738	0.602635938798185	8.91416662715937e-27	8.91416662715937e-27
IU_PDA_T6	CC1_CC5	CC1,CC5	CCN2	820	2577	784	2347	95.609756097561	91.0748932867676	4.53486281079341	14.6719512195122	6.44004656577416	15.3456632653061	7.07115466553046	1.07480125617908	0.7316928835761	1.8654339630371e-89	9.32716981518548e-89
IU_PDA_T6	CC1_CC5	CC1,CC5	COL12A1	820	2577	650	1533	79.2682926829268	59.487776484284	19.7805161986428	3.41585365853659	1.38921226232053	4.30923076923077	2.33529028049576	0.886157330615264	0.695755368787681	3.11489749426451e-68	7.78724373566128e-68
