target_gene	gene	n_sections	mean_delta	median_delta
SIGMAR1	DSN1	10	-0.0249316369395602	-0.0283475286529125
SIGMAR1	SEC62	10	-0.0249334723726372	-0.0193813872472978
SIGMAR1	RBM42	10	-0.0249406388044344	-0.0329035641514684
SIGMAR1	CPSF1	10	-0.0249419285759981	-0.0140398589382266
SIGMAR1	CBY1	10	-0.0249454881562728	-0.0217773204580832
SIGMAR1	MIA	10	-0.0249566077376552	-0.0156993778030516
SIGMAR1	ARL3	10	-0.024959514010409	-0.0312283666983602
SIGMAR1	FBXL17	10	-0.0249719286177755	-0.0326482803015244
SIGMAR1	MTMR12	10	-0.0249871355958213	-0.0523569902101135
SIGMAR1	CCDC88A	10	-0.0249990910864395	-0.0189981231149396
SIGMAR1	HK1	10	-0.0249998864337829	-0.032274358141366
SIGMAR1	LAS1L	10	-0.0250192556738361	-0.0373888548387409
SIGMAR1	MBD2	10	-0.0250244496435766	-0.029352569591676
SIGMAR1	PRPF4B	10	-0.0250382599930807	-0.016614830447216
SIGMAR1	LGALS3BP	10	-0.0250385510464637	-0.0198671251556329
SIGMAR1	VPS37B	10	-0.0250465021130618	-0.0175515525844211
SIGMAR1	MOXD1	10	-0.0250485498839189	-0.0313775101518215
SIGMAR1	FBXL15	10	-0.025068202165911	-0.0254558347550217
SIGMAR1	TRAM2	10	-0.0250750958227267	-0.0266418517306397
SIGMAR1	CCND3	10	-0.0250762512690876	-0.00252531145810311
SIGMAR1	CARD8	10	-0.0250833665581433	-0.00900644831888969
SIGMAR1	ANKRD17	10	-0.0250835502701486	-0.0320768055191281
SIGMAR1	CBX4	10	-0.0250912403332495	-0.0244266295803275
SIGMAR1	ZC3HAV1	10	-0.025105534352699	-0.0418605839768782
SIGMAR1	ZFAND6	10	-0.025107050284716	-0.0201711632917258
SIGMAR1	PTK2	10	-0.0251109804441705	-0.00484585004566468
SIGMAR1	SDHA	10	-0.0251151633162109	-0.0249816633347656
SIGMAR1	PPP1R18	10	-0.0251222427188245	-0.0418670265970243
SIGMAR1	ATP6V1F	10	-0.0251550850688965	-0.0188141448340396
SIGMAR1	EIF4G3	10	-0.025161979197585	-0.0222269733309979
SIGMAR1	CLASP1	10	-0.025175756263315	-0.02113132759647
SIGMAR1	LRRC42	10	-0.0251760536626481	-0.0266929294066561
SIGMAR1	ABCF3	10	-0.0251775034477908	-0.0322560581976228
SIGMAR1	MLLT3	10	-0.0251963786411847	-0.0410457485953734
SIGMAR1	TXNDC5	10	-0.0252149522714442	-0.0147560438552789
SIGMAR1	TUBB6	10	-0.0252161283222731	-0.021461084064537
SIGMAR1	SMIM29	10	-0.0252185485085787	-0.0299765287218929
SIGMAR1	DUSP3	10	-0.0252222197937634	-0.0157015474738261
SIGMAR1	KANK2	10	-0.025225034109409	-0.0509420257266849
SIGMAR1	ZNF880	10	-0.0252363512230113	-0.024277482578251
SIGMAR1	TMBIM4	10	-0.0252484664300356	-0.0248010552496717
SIGMAR1	DAG1	10	-0.0252503564542767	-0.0197044013733538
SIGMAR1	MAPK3	10	-0.0252730142137845	-0.0432017873846763
SIGMAR1	RPN2	10	-0.025287656682321	-0.0188685734746206
SIGMAR1	TJP1	10	-0.025288394469106	-0.0235033115558047
SIGMAR1	SIK3	10	-0.0253029280077402	-0.0204966766041383
SIGMAR1	EIF4E3	10	-0.0253162421508318	-0.0292978025678689
SIGMAR1	COX17	10	-0.0253356836608212	-0.0386330407897972
SIGMAR1	ACTR1B	10	-0.0253510837807299	-0.0181828448689575
SIGMAR1	GOLGA3	10	-0.0253596522633117	-0.0223291563555965
SIGMAR1	PPP2R3C	10	-0.0253615539030508	-0.0295936671286461
SIGMAR1	RBMXL1	10	-0.025364637029162	-0.0276638207924049
SIGMAR1	HERPUD2	10	-0.0253717508162806	-0.0309781473686213
SIGMAR1	FUS	10	-0.0253749656901799	-0.0199855745463038
SIGMAR1	EFNA5	10	-0.0253764688998898	-0.0276227224228845
SIGMAR1	FAM89B	10	-0.0253770192548424	-0.00446298861852548
SIGMAR1	SLC2A4RG	10	-0.025386503492031	-0.0478171679260751
SIGMAR1	TRPC4AP	10	-0.025390261696481	-0.0320917577492249
SIGMAR1	RASGRF2	10	-0.0253992574551404	-0.0187424679631424
SIGMAR1	TMEM59	10	-0.02540525306527	-0.0203702929306694
SIGMAR1	USO1	10	-0.0254059298224733	-0.0117910742607901
SIGMAR1	JUN	10	-0.0254117456182826	-0.0190769386906623
SIGMAR1	MYO9B	10	-0.0254178545846705	-0.0323481881585674
SIGMAR1	MLLT6	10	-0.0254319546762324	-0.00694128589505694
SIGMAR1	PPID	10	-0.0254625145304846	-0.0334878870345942
SIGMAR1	SNX30	10	-0.0254641259712118	-0.0330842462088659
SIGMAR1	BCL2L2	10	-0.0254722192292621	-0.0373381462204385
SIGMAR1	CTSD	10	-0.0254840312001809	-0.0301166497573765
SIGMAR1	TGFB3	10	-0.0254849544345929	-0.016111949965712
SIGMAR1	CHMP2A	10	-0.0254855826670401	-0.0408393711984345
SIGMAR1	CFTR	10	-0.0254976989120298	-0.0291782557493316
SIGMAR1	HERPUD1	10	-0.0255030124285119	-0.00744022386554216
SIGMAR1	GUCD1	10	-0.0255065864929358	-0.0285499949347868
SIGMAR1	ACSL5	10	-0.0255176820745783	-0.0246933743346637
SIGMAR1	RHOF	10	-0.0255246365990509	-0.00135303969951607
SIGMAR1	CDIPT	10	-0.0256025212840194	-0.0213299717769138
SIGMAR1	ARHGAP12	10	-0.0256075462468349	-0.0503383487195909
SIGMAR1	DPM3	10	-0.0256147274352127	-0.0263442147103176
SIGMAR1	HPRT1	10	-0.0256249443236859	-0.025591315243139
SIGMAR1	PFDN6	10	-0.0256302519558329	-0.0272472909966708
SIGMAR1	DDX39A	10	-0.0256356775356724	-0.00924559802664892
SIGMAR1	CCL20	10	-0.0256637042412574	-0.0251710076935375
SIGMAR1	CREB3	10	-0.0256651939574001	-0.0240311883705442
SIGMAR1	PPP1R11	10	-0.0256693997659593	0.00320073365631586
SIGMAR1	SCD5	10	-0.0256920197828135	-0.0195274626889386
SIGMAR1	PLBD2	10	-0.0257054939809729	-0.0383958905066739
SIGMAR1	IFIT3	10	-0.0257101712615339	-0.036209996964526
SIGMAR1	STT3B	10	-0.0257109965360021	-0.0364875227651892
SIGMAR1	BRD2	10	-0.0257253387858942	-0.0343162863196888
SIGMAR1	ARID4B	10	-0.0257355052779623	-0.0311328675936174
SIGMAR1	DNPH1	10	-0.025742808676906	-0.0382932827636326
SIGMAR1	FIBIN	10	-0.0257530288499988	-0.0258439455918041
SIGMAR1	PPP2R5A	10	-0.0257549266137761	-0.0282280664798622
SIGMAR1	ENTPD1	10	-0.0257565992638028	-0.0287155211756533
SIGMAR1	D2HGDH	10	-0.0257612804910354	-0.0362968453543323
SIGMAR1	MAPKAP1	10	-0.0257697038538853	-0.042423223204145
SIGMAR1	PIAS1	10	-0.0257706504291271	-0.0260311239879917
SIGMAR1	PTPRG	10	-0.0258169462425397	-0.0454429917073618
SIGMAR1	TPP1	10	-0.0258200571509292	-0.0186118211211848
SIGMAR1	FAR1	10	-0.02582950721567	-0.0215186650737843
SIGMAR1	MFAP2	10	-0.0258310336257546	-0.0191265097797399
SIGMAR1	PDGFRB	10	-0.025838664995216	-0.0101631297464167
SIGMAR1	RNASE1	10	-0.0258429155176606	-0.041044319284906
SIGMAR1	CEP170B	10	-0.0258437009759262	-0.0270138780474647
SIGMAR1	SCMH1	10	-0.025877053161487	-0.0289898783575238
SIGMAR1	ANXA1	10	-0.0258805569334907	-0.0179324836995528
SIGMAR1	RBBP6	10	-0.0258970378470627	-0.0304239372736763
SIGMAR1	SNAI2	10	-0.0259125022979704	-0.045556813471363
SIGMAR1	DNAAF5	10	-0.0259211348008641	-0.0303877862503472
SIGMAR1	PDLIM3	10	-0.0259255766042082	-0.0309536741650153
SIGMAR1	AMOTL2	10	-0.0259306376691844	-0.0404376555950205
SIGMAR1	NINJ1	10	-0.0259481257740099	-0.0383232524773199
SIGMAR1	THBS2	10	-0.0259487795934231	-0.0170686258846235
SIGMAR1	THAP11	10	-0.0259499051398948	-0.015661554879995
SIGMAR1	SPECC1	10	-0.0259836082620878	-0.0292950466903712
SIGMAR1	PRKAR1B	10	-0.0259926581237431	-0.0288808894822731
SIGMAR1	PATZ1	10	-0.0260004912318409	-0.0313702224133504
SIGMAR1	GCC2	10	-0.0260068314692788	-0.0299425578866932
SIGMAR1	DYSF	10	-0.026015975216296	-0.0317368514950373
SIGMAR1	RABEP1	10	-0.0260232625308844	-0.0270945400109408
SIGMAR1	SH3RF1	10	-0.0260380200529248	-0.019889269282373
SIGMAR1	ZC3H18	10	-0.0260383135542191	-0.0188792524060626
SIGMAR1	ALG5	10	-0.0260469260060926	-0.0289812256117685
SIGMAR1	SERPINB6	10	-0.0260533435806203	-0.0340693663586349
SIGMAR1	GOT2	10	-0.026054606375802	-0.0561866880502169
SIGMAR1	EMG1	10	-0.0260650885497571	-0.0340708608812771
SIGMAR1	VBP1	10	-0.0260678337063412	-0.0222851555447968
SIGMAR1	MOB3B	10	-0.0260806858415249	-0.0265200193187716
SIGMAR1	DYNC1H1	10	-0.0260809558600354	-0.0326781868573734
SIGMAR1	FTH1	10	-0.0260964120457363	-0.033158635096732
SIGMAR1	SCAP	10	-0.026112297413755	-0.028656883609277
SIGMAR1	VCL	10	-0.0261145791107691	-0.0169460976099084
SIGMAR1	ILF2	10	-0.0261186063969396	-0.041807904102794
SIGMAR1	PRDX6	10	-0.0261188238560004	-0.00141890059239431
SIGMAR1	NDUFC2	10	-0.0261209987412712	-0.0212558049904451
SIGMAR1	GLRX5	10	-0.0261262661792131	-0.0250589760008688
SIGMAR1	REXO1	10	-0.0261369350989579	-0.0219721730203088
SIGMAR1	FKBP1A	10	-0.0261447796985494	-0.0338425446907791
SIGMAR1	ATP6V0B	10	-0.0261565449681624	-0.0147567035239052
SIGMAR1	C9orf72	10	-0.0261575444658138	-0.0227582564306994
SIGMAR1	TMUB2	10	-0.0261618573765596	-0.0413139365336931
SIGMAR1	PAM	10	-0.0261758404478261	-0.0347131115286167
SIGMAR1	PNPLA6	10	-0.0261793700478394	-0.0236790392462569
SIGMAR1	HNRNPF	10	-0.0261884926734843	-0.0475339370698453
SIGMAR1	APIP	10	-0.0261943274514429	-0.0289081711811153
SIGMAR1	EMC4	10	-0.0262289155327262	-0.0515223218863004
SIGMAR1	SRSF6	10	-0.0262365608347969	-0.0406891616321189
SIGMAR1	ALG3	10	-0.0262581520931072	-0.0260872497180903
SIGMAR1	AKAP8L	10	-0.0262789406332812	-0.0205158360052068
SIGMAR1	RHOG	10	-0.026292307869576	-0.0259559133544633
SIGMAR1	FBXO3	10	-0.0262980923889806	-0.0349550521719253
SIGMAR1	ZRANB1	10	-0.0263173596027287	-0.0294513308094432
SIGMAR1	PSMD9	10	-0.0263288435518306	-0.0260763313387051
SIGMAR1	GAA	10	-0.0263421514752222	-0.0191426817189247
SIGMAR1	NAGA	10	-0.0263467567081084	-0.0216005641199446
SIGMAR1	FMN1	10	-0.0263474286177726	-0.0397531467381571
SIGMAR1	ALMS1	10	-0.0263484021901159	-0.0225923362231935
SIGMAR1	JTB	10	-0.0263525279001868	-0.0395456585323681
SIGMAR1	OSER1	10	-0.0263560124699578	-0.0337038869139203
SIGMAR1	NPDC1	10	-0.0263562078203351	-0.0353607593424426
SIGMAR1	UTRN	10	-0.0263565703590483	-0.0322943436633041
SIGMAR1	STEAP1	10	-0.0263598995715669	-0.0301062608026053
SIGMAR1	RAB14	10	-0.0263918429851237	-0.01713036463869
SIGMAR1	BRF1	10	-0.0263987747269452	-0.0284303811568233
SIGMAR1	ARL8A	10	-0.0264099872465173	-0.0320157717135873
SIGMAR1	RYBP	10	-0.0264128961498938	-0.0266133994750267
SIGMAR1	MYL6B	10	-0.02644060387945	-0.0193248086695722
SIGMAR1	EIF4E	10	-0.0264479599584833	-0.0285757086120451
SIGMAR1	STAMBPL1	10	-0.0264537519956328	-0.031937624568017
SIGMAR1	PDP1	10	-0.0264634365321011	-0.0266779319644255
SIGMAR1	DNAJB6	10	-0.0264747969122954	-0.0448022201891516
SIGMAR1	PSKH1	10	-0.0264767730780452	-0.0235484403395405
SIGMAR1	PSD3	10	-0.0264929522626897	-0.0245990489960246
SIGMAR1	ADCY7	10	-0.0265202714008723	-0.029817626708149
SIGMAR1	CAPRIN2	10	-0.026530333041221	-0.00820824320726989
SIGMAR1	ANGPTL2	10	-0.0265704682101023	-0.0214850990530564
SIGMAR1	DUOXA2	10	-0.0265750831605159	-0.0243991601347455
SIGMAR1	CLPX	10	-0.0265862225586921	-0.030396450317927
SIGMAR1	AP3S2	10	-0.0265953382294411	-0.0301882824119308
SIGMAR1	PHYKPL	10	-0.026608369347739	-0.0454352284619733
SIGMAR1	ZNF621	10	-0.0266145471254351	-0.0346841352749116
SIGMAR1	ST3GAL2	10	-0.0266238719958835	-0.0455330874008785
SIGMAR1	MRAS	10	-0.026636554581569	-0.0205482745032573
SIGMAR1	HIST1H3D	10	-0.0266403425936015	-0.0361773441880517
SIGMAR1	EIF2AK4	10	-0.0266556647034891	-0.0303582653395656
SIGMAR1	QPCT	10	-0.0266866980635878	-0.0368065477521006
SIGMAR1	HMOX1	10	-0.0267127620284884	-0.0252135881003417
SIGMAR1	GABARAP	10	-0.0267136509742678	-0.020403846716171
SIGMAR1	ENTPD2	10	-0.0267344759352051	-0.0180535425955855
SIGMAR1	CYB561A3	10	-0.0267496891631972	-0.0403256982826976
SIGMAR1	RUVBL1	10	-0.0267522947569996	-0.0474216748897551
SIGMAR1	SNRNP40	10	-0.0267672276559947	-0.0266772797307133
SIGMAR1	KLF5	10	-0.0267728614130475	-0.014037743688165
SIGMAR1	SMARCC2	10	-0.0267848910494135	-0.0336069652712114
SIGMAR1	GPR108	10	-0.0267982582715709	-0.0205507557975204
SIGMAR1	HSD17B11	10	-0.0268241329913874	-0.0252158437304759
SIGMAR1	AC118549.1	10	-0.0268391561642252	-0.0185557043998456
SIGMAR1	OXA1L	10	-0.026840224345338	-0.0317999750678325
SIGMAR1	MIA2	10	-0.0268729730030541	-0.0250551174500525
SIGMAR1	POLG	10	-0.026874323809851	-0.0515378314735254
SIGMAR1	CRLF3	10	-0.0268775536054225	-0.0210453502868224
SIGMAR1	TCIM	10	-0.0269079617683793	-0.0343284501537197
SIGMAR1	ZBTB11	10	-0.0269100861594216	-0.0312952704788953
SIGMAR1	NRP1	10	-0.0269259583244203	-0.0373014244942374
SIGMAR1	IQSEC1	10	-0.0269497423932786	-0.0323986140663706
SIGMAR1	MBTPS1	10	-0.02695285976283	-0.0305918009229757
SIGMAR1	ATP6V1H	10	-0.0269760644306664	-0.0221212520943789
SIGMAR1	CRELD1	10	-0.0269773008810216	-0.0115268023399688
SIGMAR1	DCAF5	10	-0.0269973833589354	-0.0126774854458592
SIGMAR1	OTUD5	10	-0.0269990847263564	-0.00970455501655514
SIGMAR1	UBP1	10	-0.0270064757597204	-0.0540316853238471
SIGMAR1	CSNK2B	10	-0.0270143675928858	-0.0403228754333093
SIGMAR1	CGGBP1	10	-0.0270171297086937	-0.0352686928010713
SIGMAR1	PSMD10	10	-0.0270668360602627	-0.0333776227401483
SIGMAR1	BTG3	10	-0.0270718282462963	-0.0357298319087159
SIGMAR1	TGOLN2	10	-0.0270731812844953	-0.0304010374265286
SIGMAR1	PLS1	10	-0.0271015261696544	-0.0263664044075061
SIGMAR1	FARP1	10	-0.0271321294766158	-0.00109976794447993
SIGMAR1	SERGEF	10	-0.027138110742771	-0.0285016409388871
SIGMAR1	NEDD9	10	-0.0271382592675901	-0.0280197652213932
SIGMAR1	UFD1	10	-0.0271385751568949	-0.0158263735576488
SIGMAR1	NSUN2	10	-0.0271500297866411	-0.0393125999242497
SIGMAR1	NRP2	10	-0.0271543763115136	-0.0302450213873526
SIGMAR1	ELP6	10	-0.0271677346828968	-0.0406731062686581
SIGMAR1	ARHGAP18	10	-0.0272056489301187	-0.0274126909030911
SIGMAR1	LARP4	10	-0.0272079015315134	-0.0233169400226932
SIGMAR1	DIP2A	10	-0.0272129814909005	-0.0321560478667602
SIGMAR1	ANKRD37	10	-0.0272185839614423	-0.0243970535213884
SIGMAR1	HSPA4	10	-0.0272188119421241	-0.0304302152208347
SIGMAR1	JMJD6	10	-0.0272241466722406	-0.0311022636797641
SIGMAR1	CD320	10	-0.0272396268397154	-0.0320463976621872
SIGMAR1	PLTP	10	-0.0272539840256475	-0.0239188131099683
SIGMAR1	RAC2	10	-0.0272795387063946	-0.0293122565864221
SIGMAR1	COL5A2	10	-0.0273219280368623	-0.0537158193453204
SIGMAR1	AHNAK2	10	-0.0273423653631249	-0.00804344032976502
SIGMAR1	SEC24D	10	-0.02735353220847	-0.0183882322200918
SIGMAR1	NPEPL1	10	-0.0273549061200543	-0.0251328117006328
SIGMAR1	AZGP1	10	-0.0273783086856934	-0.0183734610608998
SIGMAR1	CRY2	10	-0.0274154413705207	-0.038914722755515
SIGMAR1	SETD2	10	-0.0274506102592142	-0.0280610831549225
SIGMAR1	IGLV3-1	10	-0.0274559047145627	-0.00451815392537364
SIGMAR1	TOB1	10	-0.0274673670319426	-0.00644036174985107
SIGMAR1	KIF3B	10	-0.0274690339240354	-0.0294599523536651
SIGMAR1	CCDC14	10	-0.0274735627830837	-0.0269222882781977
SIGMAR1	ARMCX3	10	-0.0274890748094074	-0.0220465755028301
SIGMAR1	ESYT2	10	-0.0275077903178577	-0.00564856423518006
SIGMAR1	SNED1	10	-0.0275217805377077	-0.0239918656566725
SIGMAR1	RTCA	10	-0.0275299462224618	-0.0476886801923667
SIGMAR1	TMEM44	10	-0.027534943216564	-0.0175482904808857
SIGMAR1	DNAJA2	10	-0.0275516830750933	-0.0375247092751005
SIGMAR1	NDFIP1	10	-0.0275530078962886	-0.028834512375578
SIGMAR1	H2AFY	10	-0.0275591163403322	-0.0176133931529603
SIGMAR1	RASSF1	10	-0.0276037433189817	-0.0217816789094285
SIGMAR1	UBLCP1	10	-0.0276060339393107	-0.0309595154024872
SIGMAR1	PIGL	10	-0.0276227764160048	-0.0331707682189783
SIGMAR1	PIGG	10	-0.0276310222106871	-0.0186259813400555
SIGMAR1	C12orf57	10	-0.0276391170141398	-0.0432943362012026
SIGMAR1	LMNB2	10	-0.0276487718896945	-0.0402757692638465
SIGMAR1	HSPA1A	10	-0.0276689041877804	-0.0429039673723519
SIGMAR1	PUS1	10	-0.0276711432905653	-0.0252918239528788
SIGMAR1	MRFAP1L1	10	-0.0276878419396102	0.0104840386219537
SIGMAR1	RGS2	10	-0.0276881878270362	-0.0230282773388133
SIGMAR1	ZFP91	10	-0.0276952436659612	-0.0237919953036901
SIGMAR1	DCAF8	10	-0.0276991560696081	-0.0241304888572154
SIGMAR1	FPGS	10	-0.0277023077506444	-0.015966519765898
SIGMAR1	ZNF558	10	-0.0277165736840493	-0.0265380410410185
SIGMAR1	CREB1	10	-0.0277284101125951	-0.0192892859864634
SIGMAR1	HNRNPLL	10	-0.0277354072977769	-0.0257090114507728
SIGMAR1	DDX5	10	-0.0277664966526684	-0.0272079949985872
SIGMAR1	BIRC2	10	-0.0277824225381795	-0.0299126228411152
SIGMAR1	WIPF1	10	-0.0277872129315465	-0.0186339817527245
SIGMAR1	MSRB3	10	-0.0277877006573867	-0.038540930923906
SIGMAR1	FOSL2	10	-0.027792689958552	-0.0535652645539404
SIGMAR1	SCEL	10	-0.0278029882827651	-0.0226744497313604
SIGMAR1	TTC7B	10	-0.0278058473477389	-0.025673487377155
SIGMAR1	DENR	10	-0.0278112796382795	-0.0302445459576313
SIGMAR1	TMEM259	10	-0.0278150340898665	-0.037979576799008
SIGMAR1	PIN1	10	-0.0278157179406412	-0.0227269311577804
SIGMAR1	RSPRY1	10	-0.027819483798898	-0.0310239918552414
SIGMAR1	RTKN2	10	-0.0278215136285086	-0.0208984948959762
SIGMAR1	GDI1	10	-0.0278354952710906	-0.024406688661386
SIGMAR1	CST1	10	-0.0278469653939119	-0.0154677031501207
SIGMAR1	RAB3GAP2	10	-0.0278656525510049	-0.0269687239575823
SIGMAR1	ATG101	10	-0.0278707848531085	-0.0432988611938999
SIGMAR1	VPS26A	10	-0.0278770528599096	-0.0160439646582878
SIGMAR1	DBN1	10	-0.0278873293449652	-0.0232390994548376
SIGMAR1	RIPOR1	10	-0.0278973249243923	-0.0221845397310639
SIGMAR1	DNAJC17	10	-0.0279040261075569	-0.031046899148995
SIGMAR1	IL15RA	10	-0.0279311718346442	-0.0295020606726302
SIGMAR1	TFF1	10	-0.0279411580385387	-0.00604356749687204
SIGMAR1	TFPI	10	-0.0279461998465014	-0.023087607241774
SIGMAR1	GK	10	-0.0279630768807033	-0.029426383781784
SIGMAR1	PHF20	10	-0.027975989094749	-0.0325125141490568
SIGMAR1	LPGAT1	10	-0.0279956604474011	-0.029434460548704
SIGMAR1	HNRNPU	10	-0.0279962716281933	-0.0184267924340192
SIGMAR1	AEBP2	10	-0.0280012807837244	-0.0239891871425456
SIGMAR1	RPAIN	10	-0.0280139396138869	-0.0362915693622686
SIGMAR1	CAMK2D	10	-0.0280228566327533	-0.0446054747194466
SIGMAR1	SNX14	10	-0.028033366305611	-0.0379196210625672
SIGMAR1	RGS5	10	-0.0280413528544827	-0.0375495330451365
SIGMAR1	COL6A1	10	-0.0280426457767769	-0.0452990381021293
SIGMAR1	DNAJA3	10	-0.0280767575585303	-0.0364125208260706
SIGMAR1	GNPDA1	10	-0.0281023067975367	-0.0361039932463067
SIGMAR1	SAMD12	10	-0.0281058956819603	-0.0323265857035703
SIGMAR1	SUSD1	10	-0.0281200097264791	-0.0324787365138278
SIGMAR1	ORMDL1	10	-0.0281234363456872	-0.0219352235495856
SIGMAR1	GNL1	10	-0.0281377099994797	-0.0279953298008815
SIGMAR1	HELLS	10	-0.0281509934103215	-0.0263159413671261
SIGMAR1	UGP2	10	-0.0281817266866501	-0.02059401140157
SIGMAR1	TTC3	10	-0.0281914927319765	-0.0256272489142109
SIGMAR1	CD276	10	-0.0282146085822864	-0.0177949408681081
SIGMAR1	P4HB	10	-0.0282184613971728	-0.00604988417652169
SIGMAR1	SDCBP2	10	-0.0282325223287285	-0.018445902237556
SIGMAR1	MPC2	10	-0.0282529389813694	-0.0280147373983379
SIGMAR1	FAM219A	10	-0.0282763825492951	-0.0313579615340721
SIGMAR1	RNGTT	10	-0.0282837421516679	-0.0289228586426779
SIGMAR1	ERP29	10	-0.0282861895593234	-0.0285086501278615
SIGMAR1	NUP54	10	-0.0282960770452596	-0.0298172322573532
SIGMAR1	MED24	10	-0.0283116724779298	-0.0345445873619689
SIGMAR1	TMEM98	10	-0.0283336985772159	-0.0294263049462371
SIGMAR1	ACTN4	10	-0.0283345711533685	-0.0469177940396204
SIGMAR1	GMPR2	10	-0.0283358821526495	-0.0427483130390362
SIGMAR1	MUC3A	10	-0.0283407942240327	-0.0175307805415107
SIGMAR1	S100A14	10	-0.0283777693643519	-0.0401438284980535
SIGMAR1	N4BP2L2	10	-0.0283897753482614	-0.0282427047197455
SIGMAR1	TGFBR1	10	-0.0284085136157885	-0.0341398958895695
SIGMAR1	OLFML3	10	-0.0284238591008108	-0.0260641465306349
SIGMAR1	BTAF1	10	-0.0284418984880689	-0.0356658940700054
SIGMAR1	TRAPPC5	10	-0.0284658585740538	-0.0156230810893725
SIGMAR1	GNL2	10	-0.0284661535532881	-0.033024520022457
SIGMAR1	RASA1	10	-0.0284828503416553	-0.0415521521896247
SIGMAR1	GGA3	10	-0.0284854011347528	-0.0315976448956815
SIGMAR1	USP34	10	-0.0284916596257591	-0.0447309561509109
SIGMAR1	TMEM8A	10	-0.0284918500378607	-0.0340117160813984
SIGMAR1	ARFGEF2	10	-0.0285050200057147	-0.0360113149915582
SIGMAR1	CDC42BPA	10	-0.0285322165142003	-0.0375996264075726
SIGMAR1	MAP2K7	10	-0.0285322545743017	-0.0396410700999051
SIGMAR1	YIPF6	10	-0.0285442689969205	-0.0189143779158217
SIGMAR1	OTUD4	10	-0.0285861836648063	-0.0367877225134439
SIGMAR1	LIMK2	10	-0.0286019374067435	-0.0270675933043165
SIGMAR1	SRGN	10	-0.0286181042068524	-0.0333977772813806
SIGMAR1	COL8A1	10	-0.028624176948675	-0.0275456962824256
SIGMAR1	CTNNB1	10	-0.0286362414483425	0.00709042652404607
SIGMAR1	GPRC5A	10	-0.0286481477496045	-0.022882844617771
SIGMAR1	UGDH	10	-0.0286514830623087	-0.0325899111877031
SIGMAR1	HLA-DRA	10	-0.0286517338364299	0.00353509632021648
SIGMAR1	PSMF1	10	-0.028669172506057	-0.0248912682654841
SIGMAR1	HADHA	10	-0.0286871854255268	-0.0358995978913469
SIGMAR1	EIF4H	10	-0.0286964649248185	-0.0341023611084018
SIGMAR1	IMMP2L	10	-0.0287069074013697	-0.0356879220661407
SIGMAR1	ZBTB38	10	-0.0287120303135881	-0.0375715784979386
SIGMAR1	GUCY1A1	10	-0.0287288137751721	-0.0396149809673568
SIGMAR1	BMP2K	10	-0.0287308145022059	-0.0316896070230604
SIGMAR1	MYO5A	10	-0.0287538138059637	-0.030341355613867
SIGMAR1	THAP8	10	-0.0287626698627458	-0.0251820378743907
SIGMAR1	VPS29	10	-0.0287765773392024	-0.0647788380967187
SIGMAR1	URGCP	10	-0.0287785026944503	-0.0370038628344614
SIGMAR1	NPR3	10	-0.0287915021770359	-0.0166049776337575
SIGMAR1	UQCR11	10	-0.0287957315505753	-0.0451584520152601
SIGMAR1	RNH1	10	-0.0288176543571655	-0.0321317752968851
SIGMAR1	TNS2	10	-0.0288232334397656	-0.0431973481218848
SIGMAR1	ULK1	10	-0.0288314270023133	-0.012473527557113
SIGMAR1	TGM2	10	-0.028836261405666	-0.0131229236098624
SIGMAR1	SLC35C2	10	-0.0288543551910109	-0.0413879248597335
SIGMAR1	AKAP9	10	-0.0288579623563341	-0.0301547332190016
SIGMAR1	CAVIN3	10	-0.0288732659573232	-0.0441295167803523
SIGMAR1	RASSF4	10	-0.0288894966033202	-0.0172606911135365
SIGMAR1	ADAMTS12	10	-0.0289038801007606	-0.0249818126473384
SIGMAR1	DKK3	10	-0.0289168542583013	-0.022716636156862
SIGMAR1	CDC40	10	-0.0289531288815117	-0.0320128386903674
SIGMAR1	IWS1	10	-0.0289532217271486	-0.0286150283214017
SIGMAR1	EIF2AK1	10	-0.0289596367239594	-0.0509663205904833
SIGMAR1	TCF7L2	10	-0.0289656878189832	-0.0468776765333993
SIGMAR1	TMEM65	10	-0.028986896541417	-0.0291289400205316
SIGMAR1	ZHX2	10	-0.0289960690774414	-0.0122155031398382
SIGMAR1	ARHGAP31	10	-0.0290013898628143	-0.0323076849081808
SIGMAR1	LPP	10	-0.02900935320618	-0.0268130447609903
SIGMAR1	DENND4C	10	-0.0290100210846846	-0.0268722206214947
SIGMAR1	COX7C	10	-0.0290105621004236	-0.0484225561514964
SIGMAR1	UCHL5	10	-0.0290345753064031	-0.0284650387623691
SIGMAR1	HPCAL1	10	-0.0290354148335722	-0.0403875879376924
SIGMAR1	STAB1	10	-0.0290404033753744	-0.0219616641972757
SIGMAR1	SPATA20	10	-0.0290518170892597	-0.033049242735761
SIGMAR1	FURIN	10	-0.0290764818889848	-0.0356544121822861
SIGMAR1	PLAU	10	-0.0290794748135856	-0.0181055661049989
SIGMAR1	PPP6R1	10	-0.0291186130333757	-0.0380722973869396
SIGMAR1	NKIRAS2	10	-0.0291323546577571	-0.0300689974313743
SIGMAR1	PCID2	10	-0.0291410323269581	-0.0288792452016037
SIGMAR1	USP11	10	-0.0291450877136455	-0.0325068687837221
SIGMAR1	CLSTN3	10	-0.0291528527496852	-0.0452911282379149
SIGMAR1	ARPP19	10	-0.0291597857232961	-0.0228000552094754
