target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNAB1	APRT	3	1	2	-0.158669291889224	-0.0297057738301955	0.422678074170635	0.840513846086098
KCNAB1	S100A6	3	0	3	-0.158335950429467	-0.142354969253068	0.18144920772142	0.675898298762291
KCNAB1	TMC5	3	0	3	-0.157740652306021	-0.216085686730256	0.18144920772142	0.675898298762291
KCNAB1	NDRG2	3	1	2	-0.157055895475456	-0.152571203470062	0.422678074170635	0.840513846086098
KCNAB1	EIF4A1	3	0	3	-0.155817985811814	-0.176018882852866	0.18144920772142	0.675898298762291
KCNAB1	TM4SF4	3	0	3	-0.154140995469834	-0.180184873756818	0.18144920772142	0.675898298762291
KCNAB1	COL3A1	3	0	3	-0.153967025387225	-0.185443523589024	0.18144920772142	0.675898298762291
KCNAB1	IFI6	3	0	3	-0.1507181627301	-0.145728243229454	0.18144920772142	0.675898298762291
KCNAB2	S100A6	10	0	10	-0.172417949788701	-0.158524739520693	0.00592153702414871	0.204702823806814
KCNAB2	MUC1	10	1	9	-0.162186589913663	-0.195256308671144	0.0190588916017305	0.235571130517999
KCNAB2	KRT8	10	0	10	-0.152215579210878	-0.121605694347739	0.00592153702414871	0.204702823806814
KCNAB2	ELF3	10	2	8	-0.147043650266504	-0.190188704877573	0.0144328239388418	0.204702823806814
KCNAB2	MARCKSL1	10	1	9	-0.137986497050295	-0.14000818942088	0.00804523748656169	0.204702823806814
KCNAB2	ATP1B1	10	2	8	-0.134061288977155	-0.131629435946488	0.0190588916017305	0.235571130517999
KCNAB2	ITGA3	10	1	9	-0.131749820808441	-0.1239529841742	0.00804523748656169	0.204702823806814
KCNAB2	IFI27	10	0	10	-0.130988238316952	-0.124644397290043	0.00592153702414871	0.204702823806814
KCNAB2	S100A16	10	0	10	-0.123893050279198	-0.112010940156211	0.00592153702414871	0.204702823806814
KCNAB2	C19orf33	10	0	10	-0.123749664123964	-0.100065516506168	0.00592153702414871	0.204702823806814
KCNAB2	SLPI	10	1	9	-0.115943092560583	-0.110342025294239	0.00804523748656169	0.204702823806814
KCNAB2	LAMC2	10	2	8	-0.115812467070752	-0.133070119609679	0.0144328239388418	0.204702823806814
KCNAB2	SOD1	10	1	9	-0.115234458835018	-0.123433172867538	0.00804523748656169	0.204702823806814
KCNAB2	MALL	10	1	9	-0.115022034369381	-0.119093469615829	0.0144328239388418	0.204702823806814
KCNAB2	CYP3A5	10	1	9	-0.114168175944929	-0.112540996607839	0.00804523748656169	0.204702823806814
KCNAB2	LCN2	10	2	8	-0.11219789816127	-0.0953304246389527	0.0144328239388418	0.204702823806814
KCNAB2	ITGB6	10	0	10	-0.111305291259551	-0.105973164105309	0.00592153702414871	0.204702823806814
KCNAB2	WFDC2	10	1	9	-0.10893520691665	-0.1182457821747	0.0190588916017305	0.235571130517999
KCNAB2	KLF5	10	1	9	-0.108498459751577	-0.0734484622045483	0.00804523748656169	0.204702823806814
KCNAB2	CTNNB1	10	1	9	-0.10675821943272	-0.106658593773395	0.00804523748656169	0.204702823806814
KCNAB2	TACSTD2	10	1	9	-0.106713494198149	-0.137361154045571	0.0108269212771313	0.204702823806814
KCNAB2	PTOV1	10	0	10	-0.106671048148273	-0.114083759865128	0.00592153702414871	0.204702823806814
KCNAB2	ATP1A1	10	1	9	-0.106038671768537	-0.122783308595526	0.0190588916017305	0.235571130517999
KCNAB2	DST	10	2	8	-0.105956701156116	-0.10716334494888	0.0144328239388418	0.204702823806814
KCNAB2	SDC4	10	3	7	-0.102643079567537	-0.105423236531602	0.0414910873877316	0.277166798267205
KCNAB2	MAL2	10	2	8	-0.10242443895308	-0.100694998861127	0.0190588916017305	0.235571130517999
KCNAB2	TAF15	10	1	9	-0.101842029288087	-0.113806946601246	0.0144328239388418	0.204702823806814
KCNAB2	S100P	10	3	7	-0.101444893380805	-0.124412660999707	0.0831311427008039	0.327399023300961
KCNAB2	MLPH	10	0	10	-0.10143643781888	-0.0877231636462185	0.00592153702414871	0.204702823806814
KCNAB2	SERINC2	10	2	8	-0.100871844358445	-0.0759206301985065	0.0190588916017305	0.235571130517999
KCNC4	HIST1H1E	10	2	8	-0.109404361616365	-0.125287660782125	0.0527870006322246	0.474392324600414
KCNC4	PAM	10	0	10	-0.102503194561377	-0.107504372223754	0.00592153702414871	0.32551969662063
KCNC4	RAB31	10	2	8	-0.0996487906281667	-0.101452450528077	0.0414910873877316	0.440107279672774
KCNC4	VIM	10	1	9	-0.0964141614762558	-0.104227917779795	0.00804523748656169	0.32551969662063
KCNC4	PPP2CB	10	3	7	-0.0953740137744004	-0.103279629001413	0.0323129112432441	0.421541826331232
KCNC4	YPEL5	10	1	9	-0.0929829915599513	-0.0992895302631097	0.0144328239388418	0.32551969662063
KCNC4	CNPY3	10	1	9	-0.0876802651024176	-0.107636481920457	0.0108269212771313	0.32551969662063
KCNC4	PNN	10	2	8	-0.0871403743897596	-0.107142789020676	0.0831311427008039	0.474392324600414
KCNC4	IK	10	2	8	-0.0839601881768861	-0.0969663293574983	0.0144328239388418	0.32551969662063
KCNC4	CHMP1B	10	2	8	-0.0838872515860138	-0.0772650254671471	0.0249324556028631	0.378462999099142
KCNC4	TIMP3	10	2	8	-0.0828716195520941	-0.0741166718001244	0.0414910873877316	0.440107279672774
KCNC4	FARP1	10	1	9	-0.0814403347111446	-0.0735007986774316	0.00804523748656169	0.32551969662063
KCNC4	TMBIM1	10	3	7	-0.0811831384277977	-0.0883054225542188	0.0527870006322246	0.474392324600414
KCNC4	SEM1	10	4	6	-0.0809198221559199	-0.052001589355257	0.126278928554698	0.516265780790545
KCNC4	CNN2	10	2	8	-0.0801515292053885	-0.0747789375997729	0.0144328239388418	0.32551969662063
KCNC4	ZFP36L1	10	4	6	-0.0800536279019517	-0.064128810913599	0.153576396549984	0.570435927932474
KCNC4	RAC1	10	2	8	-0.0798060899536107	-0.0549296457589168	0.0323129112432441	0.421541826331232
