target_gene	pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KCNAB1	HALLMARK_HYPOXIA	0.205596107055961	0.489514540609431	0.101350743797099	-0.335586647424448	-1.12205073510365	190	IGFBP3;ZFP36;HEXA;ANXA2;HDLBP;JUN;SDC4;RBPJ;COL5A1;P4HA1;CASP6;SRPX;TPD52;TGFB3;CP;SLC2A3;KLF7;DDIT4;NDST2;CCN1;TMEM45A;ERO1A;MAP3K1;PPP1R15A;RORA;FOSL2;PRDX5;PFKP;AK4;EFNA1;CITED2;NDRG1;KDELR3;UGP2;LOX;TPST2;GYS1;GAA;EXT1;HSPA5;SLC2A1;PLIN2;MYH9;TPBG
KCNAB1	HALLMARK_P53_PATHWAY	0.223312883435583	0.507529280535416	0.096887770327544	-0.335663181389601	-1.11452107592195	181	GPX2;S100A10;RGS16;CTSD;DGKA;HINT1;CD82;PCNA;JUN;EPS8L2;CCND3;KLK8;JAG2;EPHX1;HRAS;ABHD4;TP53;NINJ1;PLXNB2;CEBPA;DDIT4;DNTTIP2;TM4SF1;ST14;LIF;PPP1R15A;RALGDS;PERP;BAIAP2;EPHA2;SDC1;NDRG1;VWA5A;RXRA;EI24;MAPKAPK3;IER5;CDKN2AIP;IRAK1;CSRNP2;UPP1;TGFA;SERPINB5
KCNAB1	HALLMARK_ANGIOGENESIS	0.271493212669683	0.557870973343753	0.09754492162472	-0.435217003281283	-1.14330671867259	33	COL3A1;SPP1;VCAN;LUM;FSTL1;JAG2;PTK2;SLCO2A1
KCNAB1	HALLMARK_G2M_CHECKPOINT	0.258895705521472	0.557870973343753	0.0883594442500905	-0.331210674094537	-1.09899494491218	179	PML;CHMP1A;MAPK14;SRSF2;PDS5B;ATRX;RAD21;JPT1;SMAD3;GSPT1;KPNA2;CDK1;MYC;KPNB1;CUL5;PRC1;MCM3;STMN1;SMC4;POLA2;MCM5;BUB3;NUSAP1;SS18;NCL;SQLE;PURA;SNRPD1;SRSF10;CUL4A;AMD1;TFDP1;RBL1;DKC1;CUL1;SLC12A2;TOP1;NUP50;TROAP;SFPQ;HUS1;STAG1;SMC1A;ATF5;PRIM2;SMARCC1;LIG3;POLE;TACC3;SYNCRIP;CCNB2;PLK1;KIF23;TLE3;SRSF1;SMC2;CCNA2;BARD1;CDKN2C;NUP98;STIL;NDC80;SLC7A1;E2F3;MKI67;HIRA;CDC6;NOTCH2
KCNAB1	HALLMARK_PEROXISOME	0.302752293577982	0.557870973343753	0.0833634065110386	-0.345788382428846	-1.08275756804138	100	TSPO;ACSL5;VPS4B;CLN8;HRAS;ACSL4;IDH2;CAT;ERCC1;ACAA1;CRABP2;SOD2;PRDX5;FDPS;NR1I2;HSD17B4;ATXN1;ALDH1A1;SOD1;BCL10;CDK7;HSD11B2;SLC25A17;LONP2;PABPC1;ABCD3;RETSAT;HSD3B7;SMARCC1;SIAH1;ACOT8;GSTK1;ALB;DHCR24
KCNAB1	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.297066014669927	0.557870973343753	0.0806388495950661	-0.322962587878097	-1.07716862709674	188	ZFP36;PMEPA1;CFLAR;INHBA;TGIF1;JUN;SDC4;MCL1;STAT5A;KDM6B;RCAN1;AREG;CCL20;NFKB2;SMAD3;EGR1;SLC2A3;NINJ1;CCN1;MYC;ZC3H12A;PDLIM5;LIF;PPP1R15A;SOD2;FOSL2;RELB;GEM;TNFAIP2;CD44;DUSP4;IFIH1;LAMB3;FUT4;EFNA1;REL;NFKBIE;IER5;NR4A1;IL7R;ID2;ICAM1;PLPP3;BTG3;BIRC2;TANK;RELA
KCNAB1	HALLMARK_BILE_ACID_METABOLISM	0.329032258064516	0.557870973343753	0.0780892306943345	-0.338190428951639	-1.07023256443403	109	ACSL5;RBP1;PEX26;IDH2;CAT;CYP27A1;PRDX5;NR1I2;HSD17B4;ATXN1;GCLM;TFCP2L1;ALDH1A1;RXRA;SOD1;SLC29A1;CYP7B1;LONP2;HSD17B6;AMACR;ABCD3;RETSAT;HSD3B7;BCAR3;LCK;GSTK1;DHCR24
KCNAB1	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.357459379615953	0.557870973343753	0.0808589150280032	-0.386142826226685	-1.0657969071774	42	RBPJ;JAG2;LEF1;TP53;MYC;HDAC2;AXIN1;CUL1;SKP2;NOTCH4;CCND2;CTNNB1;HDAC11;AXIN2;PPARD
KCNAB1	HALLMARK_TGF_BETA_SIGNALING	0.368194842406877	0.557870973343753	0.0776798560117236	-0.373141473942753	-1.06450982586801	51	PMEPA1;TGIF1;CDH1;ACVR1;SMAD3;BMPR2;XIAP;CDK9;PPP1R15A;PPM1A;SPTBN1;ID2;SMAD6;BMPR1A;CTNNB1;BCAR3;NOG
KCNAB1	HALLMARK_ESTROGEN_RESPONSE_LATE	0.340632603406326	0.557870973343753	0.0732558655828455	-0.315641570823548	-1.05536337422832	190	ZFP36;XBP1;PAPSS2;TRIM29;TFF1;LSR;TFF3;LAMC2;SLC16A1;CDH1;TSPAN13;AREG;CXCL12;AFF1;IDH2;PLAAT3;KLK11;ST14;PERP;AGR2;CD44;MDK;UGDH;ABHD2;SNX10;CA2;ALDH3B1;SLC29A1;SCNN1A;NRIP1;ID2;DLG5;BTG3;TPBG;MAPK13;GALE;LLGL2;TNNC1;SERPINA1;ACOX2;FABP5;FARP1;FLNB
