gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
ZNF550	1.71419985942049	-0.29933157892343	0.322259977000365	-0.92885123902026	0.352966185931689	0.501886189528175
TFCP2	4.8975536911707	0.159226288763763	0.171431515083641	0.928804068995578	0.352990635360703	0.501886189528175
SF3A2	1.86835760990011	0.298016652020954	0.321453599663313	0.927090728904867	0.353879429333058	0.503093206959918
OGFOD2	2.3677962083539	0.252231579792127	0.272105868884246	0.926961189137107	0.353946685452103	0.503132143546468
EXOSC2	3.7366345214298	-0.194429165669701	0.209910747535611	-0.926246835630542	0.354317717741974	0.503579625445865
HYOU1	5.19510753463572	0.164550815803964	0.177676743218032	0.926124673514746	0.354381192835557	0.503579625445865
PHKB	8.483521870843	-0.115268378734197	0.124459879708974	-0.926148884313006	0.35436861240189	0.503579625445865
ZNF592	4.94913318513802	-0.1746741089929	0.188633153901653	-0.925998984695812	0.354446507890023	0.503615731768981
GPR82	2.68717350141285	0.235361400454637	0.254488235791412	0.924841966555764	0.355048117361656	0.504413738726118
POMGNT2	3.51673721824238	0.216586639114364	0.234214724364688	0.9247353670947	0.355103577806668	0.504435744250355
KAT14	1.84301748748971	-0.2922461026643	0.316100501137112	-0.924535398118637	0.355207630307407	0.504526763588011
PRSS8	2.60519621638683	-0.278466477651815	0.301248448441452	-0.92437481119819	0.355291204551143	0.504543011007213
DSG3	9.89027820071808	-0.135099749024281	0.146154941079064	-0.924359778922542	0.355299028432734	0.504543011007213
C3orf33	1.70003333129572	-0.344139839102444	0.372340100646236	-0.924262088625834	0.355349876165411	0.504558442530096
SERPINA4	1.80168911557448	0.386878208580164	0.418791249298311	0.923797259919788	0.355591882085782	0.504845264025488
NOL4L	3.45085231573154	0.239839814744171	0.259725040545858	0.923437394561977	0.355779311837627	0.505054546163201
AMN	1.96485005012877	0.366355941982107	0.397283166398844	0.922153196932365	0.35644867211594	0.505947839624695
ACADM	14.1653727138383	-0.109964753218156	0.119287451815391	-0.921846778891192	0.35660850311085	0.506117781068255
SRGAP3	0.664540117825872	0.714582657244841	0.775981673062459	0.920875688242348	0.357115332887096	0.506780108066473
GSK3A	5.93322247084457	0.143701715221286	0.156136679101061	0.920358470851518	0.357385463073153	0.507106425003731
BACH1	8.41340390182512	0.123184825376335	0.133862940131478	0.920230985927432	0.357452065137205	0.507143908041768
BTN3A3	4.18942489622969	0.217586985374442	0.236469372786433	0.920148697526911	0.357495059290271	0.507147892113671
SMC3	25.5623014369678	-0.0728535778299815	0.0792198400247453	-0.919638032685055	0.357761944925013	0.507469455429207
PRKDC	15.3621783113663	-0.0946234419205363	0.102934162776604	-0.919261782173284	0.357958662634939	0.507691427562703
VAC14	2.85567570432587	-0.225998035139789	0.245961430558762	-0.918835260578781	0.358181746226529	0.507950740238094
METTL5	21.2409256572462	-0.0934574009933967	0.101752657220895	-0.918476269278253	0.358369577221384	0.508160007250997
IDH2	17.1128031522842	-0.0995304988155008	0.108383365539644	-0.918318953466111	0.35845190733062	0.5081865297819
WDR45B	13.515431680345	-0.0963635733096952	0.104938446041736	-0.918286642736923	0.358468818392906	0.5081865297819
NUDCD1	5.05656985009347	-0.156395756468509	0.170394449713037	-0.91784536839021	0.35869982650662	0.508456903348708
SIT1	1.10104177209892	0.501497597354809	0.546526880584887	0.917608291870497	0.358823975243359	0.508539270592585
ZNF16	1.98614813964891	-0.282123617810107	0.30748157817073	-0.917530147622234	0.35886490259019	0.508539270592585
CTRL	2.94510170938306	-0.278113235609331	0.303119513172447	-0.917503570451798	0.358878822812802	0.508539270592585
ACOX3	1.68204511087096	0.294417943816551	0.321019464355906	0.917134244203141	0.359072298538053	0.508756304878212
SUFU	2.1730203902448	0.247462216793011	0.269889222248151	0.916902923101837	0.359193512092149	0.508870916322734
PDK1	2.318529375113	0.268229880951779	0.292624453359476	0.916635222628747	0.359333820736446	0.50901255109372
NDE1	3.15973303406221	0.217779795065965	0.238163556624949	0.914412759668835	0.360499999683662	0.510607182492459
CCDC66	17.0608988297744	-0.0924477483973798	0.101110055430823	-0.914327937053007	0.360544555124874	0.510612982344956
ZNF714	1.97315821738613	-0.294504864978985	0.322359031356129	-0.913592722189403	0.360930891987317	0.511102766705559
EMILIN2	1.35636316996186	-0.412211861093157	0.451477521053566	-0.913028538234241	0.361227532452776	0.511408061426299
ANKMY2	3.43014088112135	0.235316709263328	0.257718640620281	0.91307601459081	0.361202564122114	0.511408061426299
WDR36	5.60300091686225	0.14729011639364	0.161347881808807	0.912872947214605	0.361309367042666	0.511466540894946
SH3TC1	0.965908671816132	0.577143692280491	0.63229864585369	0.912770723241496	0.361363139049713	0.511485286541878
NOVA1	16.6921556952464	0.228341138334023	0.250288395600198	0.912312126123366	0.361604432735873	0.511654663205148
G0S2	19.5400124006905	0.203193291293444	0.222689802925798	0.912449912945274	0.361531924742674	0.511654663205148
ACBD5	4.19219846878459	0.167840033992717	0.183958990032599	0.912377448707319	0.361570056690462	0.511654663205148
CCDC181	1.05182766013677	0.445995139652617	0.489060461949481	0.911942744001022	0.361798858825248	0.511814998136379
ZFYVE1	2.76540075923307	0.24952883248264	0.273610295413771	0.911986269030145	0.361775945808374	0.511814998136379
ZNF790	2.67156752968767	0.261613249950607	0.286913784121913	0.911818338569066	0.361864354979752	0.511837866204124
RAB24	13.9645918130516	0.0949646986112829	0.104155600072383	0.911757971201617	0.361896139472218	0.511837866204124
RNF227	1.73446708185986	-0.317482186867445	0.348243224247599	-0.91166795148243	0.361943539704719	0.511847542702102
CACHD1	1.87817464775608	0.298290382414125	0.327294032687214	0.911383504199703	0.362093342092231	0.512002014252544
C16orf74	0.728328345193891	0.721715507841028	0.791974179237102	0.911286664088274	0.362144351195497	0.512005573318046
SLMAP	11.8557627861031	0.106074462510712	0.116408679940095	0.911224683290788	0.362177001030919	0.512005573318046
RELB	5.28855656526514	-0.150246803642293	0.164939237274812	-0.910922143964817	0.362336397168715	0.512173536320473
PDE3B	0.85420098893739	0.712035352098477	0.782128437967954	0.910381617050538	0.362621289023833	0.512383343498143
MIIP	6.73754511082932	-0.165495103417543	0.181776574932421	-0.910431409982661	0.362595039136784	0.512383343498143
OSBPL5	6.03294593007475	0.147405255410308	0.161924647489757	0.910332415079874	0.362647228536086	0.512383343498143
TMEM115	11.6448988754429	-0.115944781342448	0.127358056079153	-0.910384351896731	0.362619847234037	0.512383343498143
C18orf54	1.02247601475738	-0.432822537851473	0.475581497921874	-0.910091203595508	0.362774413184517	0.512505663762298
DSTYK	7.06089092886224	0.130441049646256	0.143379444373641	0.909761160088837	0.362948481928672	0.512694184233249
KIF21A	2.76223683614383	-0.230739338192857	0.253747342782108	-0.909327111224144	0.363177483873878	0.512923615527009
ARL17A	6.38865113082312	-0.140742466600533	0.154781242189291	-0.909299244597165	0.363192189251137	0.512923615527009
ZNF528	2.48321639648085	0.327613785880111	0.360348107387619	0.909159169046788	0.363266113558375	0.512970611290891
SPIRE2	0.804251743934272	0.712950886354576	0.784513990872807	0.908780333619526	0.363466089591264	0.513195575144524
C4orf47	0.648898602720062	1.19465949259963	1.31470432662109	0.908690622225312	0.363513455670741	0.51320503530202
FYCO1	3.88961204109912	0.175142980486114	0.192780838487738	0.908508241068027	0.363609761702456	0.513283578600111
CDK7	4.11835613612906	0.171062259627621	0.188313732702724	0.908389723747144	0.363672353108692	0.513314516970327
MAMDC4	0.701302773456098	0.788965009268136	0.868671208763985	0.908243534847597	0.363749567720838	0.513366086405387
MUC6	11.2619661845049	-0.140086674595606	0.154331596946392	-0.907699248678584	0.36403714101834	0.513714493978694
YY1	28.9760860513059	-0.0737582255202686	0.0813176668517603	-0.907038142827286	0.364386627063992	0.514150182641724
LRRC15	5.06664510154716	2.6460582216756	2.91788561615453	0.906840969716568	0.364490900959216	0.514239482078097
BCLAF1	31.1922321487493	0.0695202643674552	0.0766684996011094	0.906764378188631	0.364531410988166	0.514239482078097
CRACR2A	0.988745242907718	0.598411536990434	0.660146594722195	0.906482805144604	0.364680361985313	0.514392105538689
ATP11A	5.18064406110751	0.162468536751233	0.17932952156699	0.905977640109527	0.36494768753831	0.514711646930429
IKZF1	1.79413390030499	0.350559258684038	0.387012575014699	0.905808444779149	0.365037250458174	0.514722916288509
GPR89B	3.1752275859669	-0.21639029859572	0.238873492261486	-0.905878239343715	0.365000303301185	0.514722916288509
ERO1B	5.11355545079107	-0.161692485224025	0.178561704072196	-0.905527229728102	0.365186140969707	0.514875332257591
BORCS7	23.4600599592068	0.0911335573710031	0.100719756005774	0.904823055426971	0.365559135418372	0.515343642647437
ESR1	1.27806435480623	0.491389029248548	0.54319553250853	0.904626418739612	0.365663334469349	0.515432958896815
RAB34	36.0301862638849	-0.111117723419762	0.122850070017641	-0.904498657622304	0.365731045845517	0.515470828520262
MID2	0.781662582700464	0.583670890549219	0.645431064791726	0.904311742010069	0.365830122269118	0.515552891461336
PDCD2L	2.11064977630091	-0.253958932792055	0.281087608445487	-0.903486760574531	0.36626761172192	0.516054176613892
SPAG7	29.643329292392	-0.0787455003557862	0.0871521241542012	-0.903540804312	0.366238942224737	0.516054176613892
GIMAP7	3.99706791712488	-0.243092615878994	0.269216173092139	-0.90296438392576	0.36654479787275	0.516329428413228
MFF	23.3634256000991	-0.0758723213946449	0.0840215491820454	-0.903010265024464	0.366520446972197	0.516329428413228
ZNF789	1.30478963678413	0.356737957996738	0.39525718026384	0.902546432574886	0.366766667517307	0.516512019122631
SLC37A1	1.9417962868295	-0.285061024453229	0.315874739629402	-0.902449574751291	0.366818096480042	0.516512019122631
GSPT2	3.42174725645648	0.20816608345681	0.230677472829383	0.902411843269921	0.366838132123308	0.516512019122631
R3HDM4	8.38906645813479	-0.116886327991318	0.129517643772178	-0.902474169441517	0.366805036919068	0.516512019122631
CTCF	9.7592761548368	-0.11229275001145	0.124452458393354	-0.90229434967471	0.366900526297901	0.51654224028107
CABCOCO1	2.0871765468215	-0.292064196666535	0.323762751543972	-0.902093262037491	0.367007327868722	0.516634966838068
SIK3	4.74287136277606	0.160123663085336	0.177528297705734	0.901961350132206	0.367077399381547	0.516675973700103
ZBTB14	2.53778253863624	-0.224493237561736	0.249100446206686	-0.901215718318978	0.367473635237942	0.517176009446061
SMIM4	12.4717295273771	0.151387686963172	0.168103370945978	0.900563064924035	0.367820680078687	0.517606710815458
GIT2	6.91303753924841	-0.150653790271673	0.167435983166561	-0.899769496511428	0.368242930573874	0.518143135672014
UCHL5	6.11606910725366	-0.137157549513758	0.152461461656663	-0.899621110957409	0.368321918642302	0.5181965009215
EID2B	2.5141417929553	-0.232974526574578	0.25902936937601	-0.899413557373062	0.368432420515622	0.518294186479451
DNAJC16	3.98389621397174	0.20384808163031	0.226683891828835	0.899261433998285	0.368513424354684	0.518295065578642
UBN2	8.58906446061364	0.127216070055655	0.14146780094499	0.899258129453242	0.36851518410754	0.518295065578642
HIC2	1.84673678295865	0.37232535503204	0.414436571323423	0.898389236845318	0.368978072592117	0.518797277138016
COX18	2.8781038830367	0.235995429531582	0.262696896754775	0.898356366013264	0.368995591092776	0.518797277138016
AP4S1	3.22189050616308	-0.208766886372665	0.232349031913216	-0.898505514112239	0.368916106807288	0.518797277138016
TFPT	8.42277594412858	0.148167922358101	0.164951219956308	0.898252964708888	0.369050702161938	0.518816961265863
ERI3	12.1822253053789	-0.10373648952339	0.115552339372518	-0.897744607220493	0.369321722171146	0.519140135197133
NBEA	6.27334007382092	-0.139751569276476	0.155702871266063	-0.897552936179775	0.369423939636945	0.519225984877854
SIAH1	8.85546166112926	0.119227598437045	0.132873791605261	0.897299587801665	0.369559076387	0.519358078396875
PSMG1	10.4624739584979	-0.112367094648578	0.125263532757474	-0.897045550089465	0.369694611679386	0.519490702526874
ANKRD49	10.7910531871861	-0.114181107388477	0.127314298075488	-0.896844338102351	0.369801985086479	0.519545444619239
CETN2	28.4719604024169	-0.0928194700155796	0.103498640397229	-0.89681825441704	0.36981590562715	0.519545444619239
ATXN2	13.2252853223418	0.107928101466079	0.120471289216794	0.895882348132403	0.370315602698291	0.520189548759175
MBD6	6.0700373895605	-0.145359754224273	0.162270562032309	-0.895786348452598	0.37036688234451	0.520203678930185
C2orf88	0.72591676612743	1.26033409337126	1.40728016531841	0.895581508523637	0.370476315360605	0.520241582268926
USP28	2.08261223354605	-0.283735258362826	0.316795090401023	-0.895642852304473	0.370443541152998	0.520241582268926
MYRF	1.61909473788281	0.321009845286875	0.358474195402301	0.895489408733085	0.370525524995601	0.520252795443312
ACVR2B	1.90229747990743	0.311862550464295	0.348369146255196	0.895207149705047	0.370676363470954	0.520406686728606
RUNX3	1.09834804594637	0.461509536163162	0.515636918250087	0.895028109564736	0.37077206180497	0.520483139041014
STAU2	5.74070177784135	0.144245107280389	0.161214167531352	0.89474212774964	0.370924953100798	0.520639851866541
PELP1	5.2834659705035	-0.156808511451466	0.175284561759065	-0.894593966963302	0.371004178050281	0.520693141347258
FOXF2	7.05843371910918	-0.174653440098951	0.195480652428551	-0.893456400565206	0.371612810553761	0.521489343843931
CAPN8	3.15714427115191	0.220745018685607	0.247144729971577	0.89318116842303	0.371760161085269	0.521638117955981
MDM4	27.8049958328419	-0.0813632220305521	0.0911107522813418	-0.893014490532465	0.371849412737376	0.521705346164056
ARHGAP35	7.30207440702872	-0.132452823078163	0.148369043621022	-0.89272546243869	0.372004211217514	0.521864511512341
PRTFDC1	6.9402533378616	0.130842052400493	0.146577899727864	0.892645157581148	0.372047228210678	0.521866846728772
CTNS	1.53697324490007	0.309284913096767	0.346789349967169	0.891852397214756	0.372472052519081	0.522404679127673
RAPGEFL1	1.21390106058541	0.417406851575636	0.468129763364803	0.89164775291239	0.372581766072608	0.522500487591546
KLRG1	0.871454037693531	-0.505290461583445	0.566852375330817	-0.891396920209704	0.372716269381783	0.5226310355109
EPHA3	12.5531808354707	0.191286819637243	0.214655210287275	0.89113522742468	0.372856628220785	0.522769764264672
KLHL17	0.682846634110977	0.739537583093287	0.830279600347876	0.890709084967799	0.373085259643197	0.523032212474689
TMEM19	3.30963089205495	-0.182378702265542	0.204856646163446	-0.890274763748843	0.373318368399109	0.523300878506804
CABLES1	0.668798904597473	0.882685186749369	0.991655279001272	0.890112930814374	0.373405250378472	0.523306414189486
BCDIN3D	29.7401394327434	-0.0780466337313938	0.0876743181624093	-0.890188088908989	0.373364899284542	0.523306414189486
WDCP	0.935690340742551	-0.515232189850617	0.57904120155601	-0.889802294665865	0.373572054242796	0.523482048028435
TRMT2B	1.13700002664186	-0.468717944267907	0.526824576561899	-0.889704021264154	0.373624834210224	0.523497880285669
ENGASE	3.69266968038413	-0.197707140022179	0.222249816464169	-0.889571668348501	0.373695924649427	0.523539361575907
ARHGEF10L	2.66546803626659	0.21817983553956	0.245329265073869	0.889334729282562	0.373823212129731	0.523659555675125
WFDC3	0.729981530425736	1.10778313564113	1.24648382061038	0.888726445802299	0.374150114634232	0.524059317057048
HSF2BP	0.805859034465774	1.93289336403631	2.17621175963014	0.888191765108749	0.374437607656061	0.524345606815301
ZSWIM9	2.77902505131459	-0.223725918265266	0.25188232532853	-0.888216026962036	0.374424559316876	0.524345606815301
UPF2	23.0971921494986	-0.0875621871637829	0.098756116249703	-0.886650776569459	0.375266947295067	0.525448671348469
GAL3ST4	2.09274082312278	0.273973970485718	0.309030299340525	0.886560221021634	0.375315718371572	0.525458660511342
TIGD7	1.1264494950951	-0.404536498940516	0.456355050731768	-0.886451236360459	0.375374420124737	0.525482549303847
EIPR1	3.16833532077591	-0.185758211660563	0.2095787341501	-0.886340937280033	0.375433835630084	0.525495234860108
MLEC	24.0752642871524	0.0939199906165923	0.10597103614664	0.88627981787994	0.375466761706307	0.525495234860108
USP51	2.47530199867831	0.247303457100872	0.279075020471372	0.886154040885362	0.375534525557112	0.52553179336114
VCPKMT	3.26496936708591	0.189392797603571	0.213789364246998	0.885885031141021	0.375679483107103	0.525676358444576
GDPD3	1.34860842823742	-0.388451924494977	0.438681377087236	-0.885499008583922	0.375887554087798	0.525909194300223
C17orf67	0.913791336713745	0.613768181553093	0.693371659614292	0.885193637557266	0.376052203281005	0.526022922346074
S100A14	6.16148023357819	0.155905882915928	0.176115398922262	0.885248444315457	0.37602264943131	0.526022922346074
MRPL57	43.1130012199524	-0.0707168136412283	0.0799157112773876	-0.884892501247598	0.37621461280113	0.526191778072732
DCBLD1	12.8405304368287	-0.1751425908762	0.198065681636093	-0.884265206518666	0.376553065810216	0.526606791946468
HCFC1	6.11051908779723	0.134825242863512	0.152517774087718	0.88399692212902	0.376697874334927	0.526750933419033
SWT1	1.20129976209127	0.403773051874654	0.456868462685355	0.883784031625602	0.376812808033098	0.526752858286598
FOXK2	4.69717238118723	0.162597449568403	0.183983210194764	0.88376243351922	0.376824469462077	0.526752858286598
GPATCH2L	10.435807092589	0.11500067621356	0.130118718255243	0.883813472462684	0.37679691245033	0.526752858286598
B3GALT6	4.23392186046081	0.174466825187851	0.197462699151511	0.883543200500794	0.376942852170924	0.526859983873858
SYBU	1.22986902975925	0.404298062987787	0.45834124691423	0.882089634545686	0.377728337130654	0.527899403608954
IL7	0.94379415857739	0.505239275874243	0.57293063091	0.881850696430314	0.377857552113035	0.528021515631326
UBQLN2	11.3914868611709	-0.102618144086815	0.116448321330144	-0.881233348103672	0.378191533040773	0.528429710692488
AMER1	0.672313077420272	0.802889114950235	0.911486136878033	0.880857187472145	0.378395122299748	0.52853862129749
TGFBRAP1	2.85666699603355	0.207057170568308	0.23506140391829	0.880864178962719	0.378391337682899	0.52853862129749
BMPR1A	9.06510776476605	0.110981846517311	0.125977137571261	0.880968155468144	0.378335056122096	0.52853862129749
NEMP1	1.24602785409426	0.389805772362441	0.442807940148563	0.880304387115689	0.378694436632201	0.528898161830277
FOLR1	1.04712894820466	0.522592590646442	0.593734445138925	0.880179000772245	0.378762347470659	0.528934472178789
RBPJ	35.4626564230292	0.0777049370556402	0.0883078010594388	0.879932872559448	0.378895675437821	0.529062118170536
PTPN6	3.08798487976973	-0.223330930747189	0.253880162492479	-0.879670662546565	0.379037746707405	0.529201943074173
HLA-DQA1	3.51376649719297	0.186058525447039	0.211612956052016	0.879239763567708	0.379271288626153	0.529469431688281
RHOH	1.77140753424188	0.287320200821757	0.326850254634667	0.879057601294838	0.379370044940367	0.529548718852719
UBASH3B	1.0631894502596	0.479736494139538	0.546418767358223	0.877964892126463	0.379962771392577	0.530250585858546
PKN1	13.052382336841	0.113655200861978	0.129460483296074	0.877914232731929	0.379990264749324	0.530250585858546
RAD23B	23.9092560068824	-0.0746138570478269	0.0849981435289517	-0.877829255440294	0.380036385515656	0.530250585858546
SDCBP	68.7170499765182	-0.0647386643254406	0.0737492872904956	-0.877820880769159	0.380040930989743	0.530250585858546
CPQ	30.0630906951652	-0.0906605697878117	0.103312209218024	-0.877539745534692	0.380193540600292	0.53040487313461
IQCE	2.75441508572006	0.243592731237008	0.277634440270045	0.877386577112242	0.380276701390373	0.530462249535371
THAP4	7.58888723088748	-0.133107580248757	0.151734517675391	-0.877239947033785	0.380356322743265	0.530514676505306
TYW1	2.64516757487476	-0.209090019321925	0.238379375385215	-0.877131333128297	0.38041530760122	0.530538311628621
CACNA2D2	0.648116150519208	-1.01649877027804	1.15904088598183	-0.877017180819253	0.380477306251928	0.530566144187771
PIGL	3.00656286847187	0.231518162802927	0.264022374527141	0.876888419845369	0.38054724664209	0.530605043931409
TULP3	11.0463437132166	-0.110999959843327	0.126613905379191	-0.876680641916045	0.380660124118628	0.530703796550716
LYSMD1	1.62039859706183	-0.321321575707229	0.366628130991784	-0.87642367986877	0.380799749808651	0.530839814711717
SLAIN1	0.81798861725819	-0.748968079522668	0.854829530509325	-0.876160746431416	0.380942652731068	0.530860426781951
HOXC9	1.74563014011467	0.445126798941574	0.508061782820473	0.876127301822389	0.380960832058267	0.530860426781951
CELA3B	26.6962079655865	0.15015774232478	0.171395946014065	0.876086895966941	0.380982795987649	0.530860426781951
ANAPC15	8.95349136124409	-0.108989767790312	0.124386655754576	-0.876217526141688	0.380911790473653	0.530860426781951
VWF	5.18756094729341	0.178996682529998	0.204355760640921	0.875907202070596	0.381080483922489	0.530937923062686
DHX29	24.8176328627861	-0.0733367400049705	0.0837446557812306	-0.875718448190305	0.381183113743171	0.531022286724674
XKR4	0.748857987211886	0.680826717809551	0.778363163970358	0.874690310801346	0.381742433523842	0.531625415037617
METTL1	4.13503553156918	-0.171667525457031	0.196226418647883	-0.874844104274658	0.381658735912948	0.531625415037617
ZNF254	4.20954786576775	-0.161622037690426	0.18477619425999	-0.874690802772001	0.381742165765214	0.531625415037617
VHL	3.64670640301327	-0.18519327941962	0.211773530416971	-0.874487378356419	0.381852890817493	0.531720565167909
ORC4	114.0112583098	0.0593577370150019	0.0679375777216069	0.873709940884804	0.382276235892441	0.532251334616352
EIF2D	7.84975549035365	-0.118460574017101	0.135742428964218	-0.872686417364217	0.382834023072762	0.532969152915417
NCKAP1L	1.10389187773434	0.522655734040933	0.599229042591245	0.872213622658897	0.383091849190097	0.533269262825835
TMEM170B	0.793774612899156	0.615044762072091	0.705282494894002	0.872054483876744	0.383178655247841	0.533331270456353
KLHL15	1.90378927939702	0.299391148236354	0.343423996781593	0.871782842905871	0.38332685615043	0.533361072174028
KATNA1	5.87580701934436	0.137251476192638	0.157420517477056	0.871877938100685	0.383274970463372	0.533361072174028
CMSS1	11.6600827631628	-0.128373412181166	0.14724778844339	-0.871818949121397	0.383307155428684	0.533361072174028
ZDHHC16	4.93629382258165	0.159576124508787	0.183165389339803	0.871213306640296	0.383637695636654	0.533710963794347
DNALI1	4.55147161840403	-0.156558093563047	0.179710744807749	-0.871167128768678	0.383662905193528	0.533710963794347
CLEC5A	0.800996243516392	-0.84183934964038	0.966841215941572	-0.870711069987373	0.383911932584775	0.533998521902333
TRMT44	1.11468964948873	-0.424245198054992	0.487414134957072	-0.870399866619289	0.384081919565445	0.534049288886023
RBM38	1.50910011629424	0.377918055823499	0.43416583649679	0.870446322706676	0.384056541176711	0.534049288886023
SMIM24	2.1370903690382	0.343786732397347	0.394933654315062	0.870492369138762	0.38403138759031	0.534049288886023
DNAJC17	6.58293157022718	-0.140352443919442	0.161262669691329	-0.870334369312431	0.384117701681334	0.534049288886023
ZFPM1	2.34471458301102	-0.230017289161647	0.264410824107201	-0.869923876748669	0.384342006093898	0.534243431755148
RNF141	5.24581540076775	-0.143718319600537	0.165203724097019	-0.86994600385725	0.384329913191079	0.534243431755148
CASP6	4.04314819789339	0.190761139527577	0.219367506753283	0.869596151002074	0.384521141956268	0.534433569547147
CBWD6	2.37254407359858	-0.249755765616617	0.287451100733944	-0.868863486620575	0.384921803135371	0.534931522472016
ZFP82	1.5775290556037	0.332001098340188	0.382261646152759	0.868517942308849	0.385110854312398	0.53513532057063
FAM13B	4.72317691020995	0.165006153605955	0.190093467305421	0.868026429024212	0.385379864518199	0.535450169571691
SDCBP2	3.47171520449306	-0.2133384104667	0.24582730305506	-0.867838550947763	0.385482722422548	0.535534121199093
GRIP2	1.02726451136624	-1.00619110736669	1.16044885778961	-0.867070617212084	0.385903318678401	0.536059425616007
FCGR3A	2.385589487817	-0.266206255971861	0.307142493931744	-0.866719067635818	0.386095955383006	0.536208975121991
HOXB7	8.09991823290191	-0.132922787323823	0.153351976731985	-0.866782353618654	0.386061272575107	0.536208975121991
DMXL1	5.79331638177979	0.144956989347712	0.167287538744717	0.866513970110574	0.38620836867093	0.536306075333091
TMCC1	4.80026748170456	0.147577653780437	0.170383275601929	0.866151054198694	0.386407330659624	0.536523326320218
PIK3CB	2.68107283421021	0.206166089933409	0.238116600542967	0.865819894384922	0.386588937531339	0.536716434724478
SOX18	1.28253705952776	-0.455184823951484	0.525852534411538	-0.865613064812675	0.386702388558728	0.53681488764835
ATRAID	67.4262772847872	-0.0637033509044428	0.0736286123104132	-0.865198309535888	0.386929953077154	0.537071712256234
ZNF577	3.57989619781172	0.182335666246288	0.210852907832237	0.864752912923362	0.387174420580784	0.537351939704112
SP3	14.7423611731188	-0.0972661957043418	0.112488731587384	-0.864675015281715	0.387217186401653	0.537352198415314
RAB9B	0.85018763635211	0.578778564225712	0.669444966251182	0.864564816233974	0.387277690620969	0.537377070438332
CXCL6	6.78276908943273	0.451909117113099	0.522764076180945	0.864460925499172	0.387334736572784	0.537397138912547
ARTN	0.654731211683634	-1.24837622561539	1.44466558803674	-0.864128166375093	0.387517487649844	0.53759158999022
IFI44L	19.4845887967637	0.110249699566921	0.127728215857636	0.863158534131589	0.388050308679426	0.538271586671175
PEX10	4.19539891781071	-0.171486371610653	0.198842346569862	-0.862423797389671	0.388454349779055	0.538772820552992
PRPF40B	3.35528028463994	-0.2010580113307	0.233366885186154	-0.861553305518555	0.388933375804502	0.539298815107959
GTPBP10	3.99460469398092	-0.180583777334504	0.209590188370636	-0.861604155892842	0.388905383288863	0.539298815107959
ZBED6	14.6442751865511	0.0887136377399031	0.102975582055725	0.861501687768036	0.388961792005756	0.539298815107959
LMTK2	1.45783924134239	0.322596465674644	0.374548049776754	0.861295275377686	0.389075437174273	0.539356495803996
RIC1	4.75068343794061	0.156927804336978	0.18220493453797	0.861270880148832	0.389088869873184	0.539356495803996
ASXL1	10.1321495664173	-0.114582484128381	0.133120560013339	-0.860742203284744	0.389380043549272	0.539700840152863
GCLC	2.55347636464139	-0.22810970271494	0.265120263860754	-0.860400858814578	0.389568112585595	0.539902216212411
PRICKLE3	2.10677351011864	-0.251239404030048	0.292107484378956	-0.860092320346404	0.389738154179762	0.540078566569518
DPH7	5.35675536685618	-0.138935819283949	0.161555089479014	-0.85999035828578	0.389794357390398	0.54009714429807
CEP162	3.9990152906332	0.168867983264971	0.196423106032241	0.859715471749303	0.389945904047726	0.54014554277415
PLPPR2	7.8937547079481	-0.122221369171474	0.142168440554706	-0.859694097329876	0.389957689398993	0.54014554277415
STX8	20.4470931480621	-0.0739704166452456	0.0860363379568004	-0.859757846532087	0.389922540231149	0.54014554277415
ZNF57	0.78535709810852	-0.573930669641738	0.66791631493775	-0.859285297882307	0.390183133460281	0.540358174918707
C6orf136	4.18739143777553	-0.178549288940222	0.207794141011783	-0.859260458792709	0.390196834234087	0.540358174918707
TK1	1.85450920247034	-0.474208577099423	0.551965119773716	-0.859127796506109	0.390270013203249	0.540400215780667
C1QTNF12	1.00798168556428	0.532086400040275	0.619479109648437	0.858925493617116	0.390381623273741	0.540495456468964
OSBPL9	16.4102810608328	0.0872683518230188	0.101616676005109	0.858799512578341	0.390451136542884	0.540532398329443
GPAA1	20.2021066183856	-0.0721080711280404	0.0839825481094278	-0.858607803065046	0.390556931614446	0.5406195543462
DKK2	0.985766284630225	2.50824078011081	2.92272295925284	0.858186292399064	0.390789603904147	0.540882298889048
TRAPPC6B	8.75560665664115	-0.108961844159772	0.126995420305125	-0.857998216770144	0.390893448099238	0.540966697555915
ZNF616	1.54242808095648	0.369914896583015	0.431398320144064	0.857478759906814	0.39118034839656	0.541304385610152
C1orf167	0.921991237375447	-0.556781452524198	0.649545157814651	-0.85718667259017	0.391341726767919	0.541468324943661
AP1AR	3.02209839318213	-0.192836223515283	0.22503640016431	-0.856911252466195	0.391493933524901	0.541619539693516
ZSWIM1	0.843982089469492	-0.619380760933294	0.722942303941018	-0.856749919816321	0.391583108254779	0.541683528025355
TSTD3	1.97093780834033	-0.278821376491807	0.32547037129823	-0.856672069348891	0.391626143596804	0.541683683931573
ZNF738	2.8449684963305	-0.186957201358405	0.218352604489858	-0.856216951454266	0.391877787886072	0.541972348835313
TMPRSS2	0.958568489762385	0.56107989177402	0.655504935814478	0.855950674233851	0.392025063660733	0.542116623208246
PARD6A	0.817828232636639	-0.593461778034965	0.693587976359513	-0.855640233485466	0.392196808309509	0.542284877408577
