target_gene	orig.ident	view	value	p_value
KCNN3	IU_PDA_T12	para_ct	0.0295666712888155	0.5215714608587
KCNN3	IU_PDA_T2	intercept	0.00611487270705555	NA
KCNN3	IU_PDA_T2	intra	0.238527583888723	0.00048034786650164
KCNN3	IU_PDA_T2	juxta_ct	-0.00299088515771232	0.952222630142071
KCNN3	IU_PDA_T2	para_ct	0.0726219677208369	0.0964435823762704
KCNN3	IU_PDA_T3	intercept	0.0149792753258193	NA
KCNN3	IU_PDA_T3	intra	-0.00202380311733076	0.833479094249588
KCNN3	IU_PDA_T3	juxta_ct	0.00570522203307408	0.506941203209915
KCNN3	IU_PDA_T3	para_ct	0.000427133291320125	0.951536854958025
KCNN3	IU_PDA_T4	intercept	0.00538372313411562	NA
KCNN3	IU_PDA_T4	intra	0.109051133051404	0.00307020227642307
KCNN3	IU_PDA_T4	juxta_ct	-0.0110640875655179	0.766473864776572
KCNN3	IU_PDA_T4	para_ct	0.0275140107209933	0.570218604520792
KCNN3	IU_PDA_T6	intercept	0.0108725701854128	NA
KCNN3	IU_PDA_T6	intra	0.0645498849000823	0.512626284213652
KCNN3	IU_PDA_T6	juxta_ct	0.375422893442556	1.61308134856153e-05
KCNN3	IU_PDA_T6	para_ct	0.0843516393960426	0.0491349251057589
KCNN3	IU_PDA_T8	intercept	0.00902657848402141	NA
KCNN3	IU_PDA_T8	intra	-0.013853183201548	0.557147393838275
KCNN3	IU_PDA_T8	juxta_ct	-0.0493771178659624	0.0865884602892228
KCNN3	IU_PDA_T8	para_ct	0.0188553115755748	0.341943563820919
KCNN3	IU_PDA_T9	intercept	0.00691766110648923	NA
KCNN3	IU_PDA_T9	intra	0.242895889487084	2.26403318746016e-05
KCNN3	IU_PDA_T9	juxta_ct	0.258409181297144	5.32180266565874e-06
KCNN3	IU_PDA_T9	para_ct	0.18458436534166	0.000162155095533967
KCNN4	IU_PDA_T1	intercept	0.0105551550276173	NA
KCNN4	IU_PDA_T1	intra	0.149570090521084	0.00272905228448117
KCNN4	IU_PDA_T1	juxta_ct	0.168855506777963	0.000708518448356399
KCNN4	IU_PDA_T1	para_ct	0.132258212269544	0.00507976208116379
KCNN4	IU_PDA_T10	intercept	0.0208642428163382	NA
KCNN4	IU_PDA_T10	intra	0.23690120456396	0.00190969700953825
KCNN4	IU_PDA_T10	juxta_ct	0.0358114975490518	0.593577221268776
KCNN4	IU_PDA_T10	para_ct	0.114861707128218	0.0265183098648882
KCNN4	IU_PDA_T11	intercept	0.0102207070476951	NA
KCNN4	IU_PDA_T11	intra	0.236030988182243	0.00302420900951028
KCNN4	IU_PDA_T11	juxta_ct	0.291903673768498	1.76760801779974e-05
KCNN4	IU_PDA_T11	para_ct	0.306167215940895	1.15224985108853e-09
KCNN4	IU_PDA_T12	intercept	-0.00278648461844802	NA
KCNN4	IU_PDA_T12	intra	0.559078344123983	0
KCNN4	IU_PDA_T12	juxta_ct	0.224629614079028	5.42003464554242e-07
KCNN4	IU_PDA_T12	para_ct	0.207835098581379	3.89679364332096e-07
KCNN4	IU_PDA_T2	intercept	0.0509838924857182	NA
KCNN4	IU_PDA_T2	intra	0.254763853809707	0.00169675116651002
KCNN4	IU_PDA_T2	juxta_ct	0.293573120775078	3.68375998616166e-06
KCNN4	IU_PDA_T2	para_ct	-0.00957824308684573	0.807951524127246
KCNN4	IU_PDA_T3	intercept	0.0117988009284628	NA
KCNN4	IU_PDA_T3	intra	0.43770037973114	4.9960036108132e-14
KCNN4	IU_PDA_T3	juxta_ct	0.228345020323414	2.51145379555062e-05
KCNN4	IU_PDA_T3	para_ct	0.102721443232845	0.0180138994562788
KCNN4	IU_PDA_T4	intercept	0.0168280531653625	NA
KCNN4	IU_PDA_T4	intra	0.359245335488441	2.15956594828981e-07
KCNN4	IU_PDA_T4	juxta_ct	0.284626409768198	6.07564321741805e-07
KCNN4	IU_PDA_T4	para_ct	0.132526091221	0.00162878081955942
KCNN4	IU_PDA_T6	intercept	0.0201343959177383	NA
KCNN4	IU_PDA_T6	intra	0.34028446590652	0.00832729460850667
KCNN4	IU_PDA_T6	juxta_ct	0.282604693748942	0.00776796299981464
KCNN4	IU_PDA_T6	para_ct	0.158012400041373	0.000241867803312923
KCNN4	IU_PDA_T8	intercept	-0.0104873373295318	NA
KCNN4	IU_PDA_T8	intra	0.554590504635728	9.49240686054509e-13
KCNN4	IU_PDA_T8	juxta_ct	0.245441962577849	0.000427761717895825
KCNN4	IU_PDA_T8	para_ct	0.277831101886495	1.85110815564826e-10
KCNN4	IU_PDA_T9	intercept	0.0164497944734955	NA
KCNN4	IU_PDA_T9	intra	0.425393579600702	2.27540786212899e-09
KCNN4	IU_PDA_T9	juxta_ct	0.193312207737575	0.00281565135982143
KCNN4	IU_PDA_T9	para_ct	0.0528736767567411	0.280856973800043
KCNQ4	IU_PDA_T1	intercept	0.00480832700396457	NA
KCNQ4	IU_PDA_T1	intra	-0.0174021048925625	0.39311873147399
KCNQ4	IU_PDA_T1	juxta_ct	0.0224185159238707	0.317662064107781
KCNQ4	IU_PDA_T1	para_ct	0.00516602107788418	0.823490894299408
KCNQ4	IU_PDA_T10	intercept	0.00376634240039372	NA
KCNQ4	IU_PDA_T10	intra	-0.00794116101465616	0.788839511344043
KCNQ4	IU_PDA_T10	juxta_ct	-0.0370976947061291	0.218487244256391
KCNQ4	IU_PDA_T10	para_ct	0.0687218370027327	0.0137477467317593
KCNQ4	IU_PDA_T11	intercept	0.00880616361450605	NA
KCNQ4	IU_PDA_T11	intra	0.191154974157243	0.00174141932232708
KCNQ4	IU_PDA_T11	juxta_ct	0.101598900957248	0.102081416833176
KCNQ4	IU_PDA_T11	para_ct	0.0125854800203703	0.808461025802542
KCNQ4	IU_PDA_T12	intercept	0.0162964308057535	NA
KCNQ4	IU_PDA_T12	intra	0.309287906545039	2.58588461754528e-08
KCNQ4	IU_PDA_T12	juxta_ct	0.0294256463877058	0.600344640043885
KCNQ4	IU_PDA_T12	para_ct	0.178470338370992	0.000154391758508732
KCNQ4	IU_PDA_T2	intercept	0.00740377517134805	NA
KCNQ4	IU_PDA_T2	intra	0.0140230130193113	0.387654254401322
KCNQ4	IU_PDA_T2	juxta_ct	0.00526878893141305	0.751698646019245
KCNQ4	IU_PDA_T2	para_ct	-0.00504176955646208	0.654583825433728
KCNQ4	IU_PDA_T3	intercept	0.0114012207046104	NA
KCNQ4	IU_PDA_T3	intra	-0.00967846793875584	0.665315123399419
KCNQ4	IU_PDA_T3	juxta_ct	0.0507176559503822	0.0421296156802378
KCNQ4	IU_PDA_T3	para_ct	-0.00202225115642976	0.914303012426781
KCNQ4	IU_PDA_T4	intercept	0.025312024576303	NA
KCNQ4	IU_PDA_T4	intra	0.103509995246048	0.178860956729977
KCNQ4	IU_PDA_T4	juxta_ct	-0.00360843389976702	0.951989360048644
KCNQ4	IU_PDA_T4	para_ct	0.207047036824067	5.16807660755347e-06
KCNQ4	IU_PDA_T6	intercept	0.0173129863551999	NA
KCNQ4	IU_PDA_T6	intra	0.121238238841209	0.372613762106537
KCNQ4	IU_PDA_T6	juxta_ct	0.116026263286481	0.259888914960873
KCNQ4	IU_PDA_T6	para_ct	0.120129469611799	0.00735549243458178
KCNQ4	IU_PDA_T8	intercept	0.011835150506602	NA
KCNQ4	IU_PDA_T8	intra	-0.0018648367496476	0.94498391891234
KCNQ4	IU_PDA_T8	juxta_ct	0.0180651539377505	0.476670656106774
KCNQ4	IU_PDA_T8	para_ct	-0.0288359256854926	0.118075993658715
KCNQ4	IU_PDA_T9	intercept	0.00483001767079112	NA
KCNQ4	IU_PDA_T9	intra	0.0227663897126064	0.617431660715839
KCNQ4	IU_PDA_T9	juxta_ct	0.0983174751955614	0.0253835966368674
KCNQ4	IU_PDA_T9	para_ct	0.081111278644525	0.0734320348293342
KCNS3	IU_PDA_T1	intercept	0.0408252595721007	NA
KCNS3	IU_PDA_T1	intra	0.0100222219074395	0.872935163336272
KCNS3	IU_PDA_T1	juxta_ct	0.142779865614499	0.00536587453959059
KCNS3	IU_PDA_T1	para_ct	0.173926963881001	0.000246925122868724
KCNS3	IU_PDA_T10	intercept	0.0284493235275016	NA
KCNS3	IU_PDA_T10	intra	0.0107178585363651	0.692322309314094
KCNS3	IU_PDA_T10	juxta_ct	-0.00265906545007762	0.917485770793089
KCNS3	IU_PDA_T10	para_ct	0.0203295523961056	0.299593080271465
KCNS3	IU_PDA_T11	intercept	0.0612304969153839	NA
KCNS3	IU_PDA_T11	intra	0.086961301287366	0.262922490827373
KCNS3	IU_PDA_T11	juxta_ct	0.153611135844835	0.0118185757503071
KCNS3	IU_PDA_T11	para_ct	0.0687201638017665	0.124188988125673
KCNS3	IU_PDA_T12	intercept	0.095122729726247	NA
KCNS3	IU_PDA_T12	intra	0.145910175678652	0.00703981675661991
KCNS3	IU_PDA_T12	juxta_ct	0.142420191493155	0.00695935334617359
KCNS3	IU_PDA_T12	para_ct	0.240214366871353	4.9760489062578e-09
KCNS3	IU_PDA_T2	intercept	0.0446187450240517	NA
KCNS3	IU_PDA_T2	intra	0.16371295932391	0.0451936238527808
KCNS3	IU_PDA_T2	juxta_ct	0.118377365458563	0.0641309803960874
KCNS3	IU_PDA_T2	para_ct	0.111618109078793	0.00321546103785342
KCNS3	IU_PDA_T3	intercept	0.0043971496658234	NA
KCNS3	IU_PDA_T3	intra	0.314816236648791	5.39492550633014e-08
KCNS3	IU_PDA_T3	juxta_ct	0.332717957875719	1.05967457031397e-09
KCNS3	IU_PDA_T3	para_ct	0.278815431094856	2.07900363591307e-12
KCNS3	IU_PDA_T4	intercept	0.0408122695271556	NA
KCNS3	IU_PDA_T4	intra	0.30043778038034	1.49486204970017e-06
KCNS3	IU_PDA_T4	juxta_ct	0.155951154243246	0.00517894909181993
KCNS3	IU_PDA_T4	para_ct	0.151775194249375	0.000352350019887648
KCNS3	IU_PDA_T6	intercept	0.0385522067634776	NA
KCNS3	IU_PDA_T6	intra	0.247693179195629	0.0475328023958337
KCNS3	IU_PDA_T6	juxta_ct	0.145035382462863	0.210887457665789
KCNS3	IU_PDA_T6	para_ct	0.206704579902795	4.97199668991755e-07
KCNS3	IU_PDA_T8	intercept	0.0256513643541544	NA
KCNS3	IU_PDA_T8	intra	0.01602206541997	0.828481860660802
KCNS3	IU_PDA_T8	juxta_ct	0.0814123351796787	0.133614593982696
KCNS3	IU_PDA_T8	para_ct	0.021185386786254	0.534440682064062
KCNS3	IU_PDA_T9	intercept	0.0582851149611231	NA
KCNS3	IU_PDA_T9	intra	0.0460692196989837	0.460055211386972
KCNS3	IU_PDA_T9	juxta_ct	-0.0313916088584602	0.529325084171163
KCNS3	IU_PDA_T9	para_ct	0.122314513756312	0.000474340122199379
KCNT2	IU_PDA_T1	intercept	0.00214881933526984	NA
KCNT2	IU_PDA_T1	intra	-0.00708159075594261	0.733429466078881
KCNT2	IU_PDA_T1	juxta_ct	-0.0124904707573706	0.595283564607247
KCNT2	IU_PDA_T1	para_ct	-0.0178236964734933	0.530843410620829
KCNT2	IU_PDA_T10	intercept	0.00184910211949846	NA
KCNT2	IU_PDA_T10	intra	-0.010431283801388	0.693092779496278
KCNT2	IU_PDA_T10	juxta_ct	-0.0135391886389897	0.594217704617044
KCNT2	IU_PDA_T10	para_ct	-0.0118025015958614	0.652320756660303
KCNT2	IU_PDA_T11	intercept	0.00581913587028373	NA
KCNT2	IU_PDA_T11	intra	-0.0111766457223955	0.775376226552152
KCNT2	IU_PDA_T11	juxta_ct	-0.00423210437353338	0.88015949117416
KCNT2	IU_PDA_T11	para_ct	-0.0308883639724447	0.285050261111137
KCNT2	IU_PDA_T12	intercept	0.0103066553551332	NA
KCNT2	IU_PDA_T12	intra	-0.0509410379533155	0.282366710108031
KCNT2	IU_PDA_T12	juxta_ct	-0.0182884428645792	0.693527614486636
KCNT2	IU_PDA_T12	para_ct	0.139262256145424	0.000440900739639982
KCNT2	IU_PDA_T2	intercept	0.00329026782330393	NA
KCNT2	IU_PDA_T2	intra	-0.00570690952509157	0.813268087236636
KCNT2	IU_PDA_T2	juxta_ct	-0.020527377282425	0.388895269580154
KCNT2	IU_PDA_T2	para_ct	-0.00638811799506096	0.767683549578396
KCNT2	IU_PDA_T3	intercept	0.00290324555579216	NA
KCNT2	IU_PDA_T3	intra	-0.00747570937787566	0.794570909006582
KCNT2	IU_PDA_T3	juxta_ct	-0.0140736854753213	0.594904294655905
KCNT2	IU_PDA_T3	para_ct	-0.0180879264875102	0.479833297365413
KCNT2	IU_PDA_T4	intercept	0.00552642800941457	NA
KCNT2	IU_PDA_T4	intra	-0.00144132238299854	0.703700386092234
KCNT2	IU_PDA_T4	juxta_ct	-0.0041862975230757	0.236774599876081
KCNT2	IU_PDA_T4	para_ct	0.00172837631104475	0.611467122427338
KCNT2	IU_PDA_T6	intercept	0.00400471711269003	NA
KCNT2	IU_PDA_T6	intra	0.0262807984778941	0.69733221372329
KCNT2	IU_PDA_T6	juxta_ct	-0.0837795409220494	0.182699392927487
KCNT2	IU_PDA_T6	para_ct	0.292794721459907	1.67672170592326e-07
KCNT2	IU_PDA_T8	intercept	0.00313828450774814	NA
KCNT2	IU_PDA_T8	intra	-0.00451405998890526	0.53190491243727
KCNT2	IU_PDA_T8	juxta_ct	0.00030465745030016	0.969904435951085
KCNT2	IU_PDA_T8	para_ct	-0.00229461156645464	0.68689632932822
KCNT2	IU_PDA_T9	intercept	0.0120846152745799	NA
KCNT2	IU_PDA_T9	intra	-0.0210118696872346	0.542530991965917
KCNT2	IU_PDA_T9	juxta_ct	-0.00494012939881259	0.883711119467705
KCNT2	IU_PDA_T9	para_ct	0.0596502073810373	0.0273247288144109
