target_gene	orig.ident	view	Predictor	Importance	Predictor_original
KCNK15	IU_PDA_T4	intra	Tumor_Epithelial_cells	1.4545342043044	Tumor Epithelial cells
KCNK15	IU_PDA_T4	juxta_ct	Fibroblasts	1.19548062370632	Fibroblasts
KCNK15	IU_PDA_T4	juxta_ct	Monocytes	0.801473539772458	Monocytes
KCNK15	IU_PDA_T4	juxta_ct	B_cells	5.92376667595996e-05	B cells
KCNK15	IU_PDA_T4	juxta_ct	TAM	0.846228322469974	TAM
KCNK15	IU_PDA_T4	juxta_ct	Hepatocytes	5.87431394995516e-06	Hepatocytes
KCNK15	IU_PDA_T4	juxta_ct	Endothelial_cells	0.0187258307753582	Endothelial cells
KCNK15	IU_PDA_T4	juxta_ct	PVL	0.211808127717288	PVL
KCNK15	IU_PDA_T4	juxta_ct	T_NK_cells	0.000123973142254105	T-NK cells
KCNK15	IU_PDA_T4	juxta_ct	Tumor_Epithelial_cells	1.6865318271907	Tumor Epithelial cells
KCNK15	IU_PDA_T4	para_ct	Fibroblasts	0.586541452060649	Fibroblasts
KCNK15	IU_PDA_T4	para_ct	Monocytes	0.344707132494542	Monocytes
KCNK15	IU_PDA_T4	para_ct	B_cells	0.772834030500211	B cells
KCNK15	IU_PDA_T4	para_ct	TAM	0.663428426193857	TAM
KCNK15	IU_PDA_T4	para_ct	Hepatocytes	0.637660578063131	Hepatocytes
KCNK15	IU_PDA_T4	para_ct	Endothelial_cells	0.585061434319273	Endothelial cells
KCNK15	IU_PDA_T4	para_ct	PVL	0.516817325370584	PVL
KCNK15	IU_PDA_T4	para_ct	T_NK_cells	0.678564919404277	T-NK cells
KCNK15	IU_PDA_T4	para_ct	Tumor_Epithelial_cells	0.325979314673715	Tumor Epithelial cells
KCNK15	IU_PDA_T6	intra	Fibroblasts	1.94910722725282	Fibroblasts
KCNK15	IU_PDA_T6	intra	Monocytes	0.000736452824718067	Monocytes
KCNK15	IU_PDA_T6	intra	TAM	0.763501780337942	TAM
KCNK15	IU_PDA_T6	intra	Endothelial_cells	0.000101929477146295	Endothelial cells
KCNK15	IU_PDA_T6	intra	PVL	1.11528367028605e-05	PVL
KCNK15	IU_PDA_T6	intra	Normal_Epithelial_cells	0.356989337387282	Normal Epithelial cells
KCNK15	IU_PDA_T6	intra	Tumor_Epithelial_cells	1.65088655775553	Tumor Epithelial cells
KCNK15	IU_PDA_T6	juxta_ct	Fibroblasts	2.98555323892606	Fibroblasts
KCNK15	IU_PDA_T6	juxta_ct	Monocytes	0.00468033489636595	Monocytes
KCNK15	IU_PDA_T6	juxta_ct	TAM	1.32376995124716	TAM
KCNK15	IU_PDA_T6	juxta_ct	Endothelial_cells	0.00121119595827563	Endothelial cells
KCNK15	IU_PDA_T6	juxta_ct	PVL	0.000608362243721074	PVL
KCNK15	IU_PDA_T6	juxta_ct	Normal_Epithelial_cells	0.265619546388923	Normal Epithelial cells
KCNK15	IU_PDA_T6	juxta_ct	Tumor_Epithelial_cells	2.46223438751044	Tumor Epithelial cells
KCNK15	IU_PDA_T6	para_ct	Fibroblasts	3.2575503058978	Fibroblasts
KCNK15	IU_PDA_T6	para_ct	Monocytes	2.83288950166981	Monocytes
KCNK15	IU_PDA_T6	para_ct	TAM	2.92546353149475	TAM
KCNK15	IU_PDA_T6	para_ct	Endothelial_cells	2.92009702551324	Endothelial cells
KCNK15	IU_PDA_T6	para_ct	PVL	3.27107661666651	PVL
KCNK15	IU_PDA_T6	para_ct	Normal_Epithelial_cells	3.17297169432645	Normal Epithelial cells
KCNK15	IU_PDA_T6	para_ct	Tumor_Epithelial_cells	3.35826200028395	Tumor Epithelial cells
KCNK15	IU_PDA_T8	intra	Fibroblasts	0.694606178074402	Fibroblasts
KCNK15	IU_PDA_T8	intra	Monocytes	4.94189992402252e-05	Monocytes
KCNK15	IU_PDA_T8	intra	B_cells	0.479966274294638	B cells
KCNK15	IU_PDA_T8	intra	TAM	0.448816279669057	TAM
KCNK15	IU_PDA_T8	intra	Hepatocytes	6.10941387455199e-06	Hepatocytes
KCNK15	IU_PDA_T8	intra	Endothelial_cells	1.42242612612038e-05	Endothelial cells
KCNK15	IU_PDA_T8	intra	PVL	0.00149825159795036	PVL
KCNK15	IU_PDA_T8	intra	Tumor_Epithelial_cells	0.658104542106273	Tumor Epithelial cells
KCNK15	IU_PDA_T8	juxta_ct	Fibroblasts	0.880929892429587	Fibroblasts
KCNK15	IU_PDA_T8	juxta_ct	Monocytes	0.000811959162786538	Monocytes
KCNK15	IU_PDA_T8	juxta_ct	B_cells	0.720795981328832	B cells
KCNK15	IU_PDA_T8	juxta_ct	TAM	0.853652609477786	TAM
KCNK15	IU_PDA_T8	juxta_ct	Hepatocytes	4.08577005723532e-05	Hepatocytes
KCNK15	IU_PDA_T8	juxta_ct	Endothelial_cells	0.000218598640746921	Endothelial cells
KCNK15	IU_PDA_T8	juxta_ct	PVL	6.21435747679072e-05	PVL
KCNK15	IU_PDA_T8	juxta_ct	Tumor_Epithelial_cells	0.923114009567982	Tumor Epithelial cells
KCNK15	IU_PDA_T8	para_ct	Fibroblasts	0.536267108511942	Fibroblasts
KCNK15	IU_PDA_T8	para_ct	Monocytes	0.475489855438839	Monocytes
KCNK15	IU_PDA_T8	para_ct	B_cells	0.53298846706756	B cells
KCNK15	IU_PDA_T8	para_ct	TAM	0.565908780795803	TAM
KCNK15	IU_PDA_T8	para_ct	Hepatocytes	0.543523258836457	Hepatocytes
KCNK15	IU_PDA_T8	para_ct	Endothelial_cells	0.432163449787026	Endothelial cells
KCNK15	IU_PDA_T8	para_ct	PVL	0.658560146938224	PVL
KCNK15	IU_PDA_T8	para_ct	Tumor_Epithelial_cells	0.68929767284242	Tumor Epithelial cells
KCNK15	IU_PDA_T9	intra	Fibroblasts	1.34015809932877	Fibroblasts
KCNK15	IU_PDA_T9	intra	Monocytes	0.783784436896383	Monocytes
KCNK15	IU_PDA_T9	intra	B_cells	0.000161529296910073	B cells
KCNK15	IU_PDA_T9	intra	TAM	0.361623052798146	TAM
KCNK15	IU_PDA_T9	intra	Endothelial_cells	0.23118250564618	Endothelial cells
KCNK15	IU_PDA_T9	intra	PVL	0.00063397933352305	PVL
KCNK15	IU_PDA_T9	intra	T_NK_cells	0.326854687950563	T-NK cells
KCNK15	IU_PDA_T9	intra	Tumor_Epithelial_cells	0.744791205316917	Tumor Epithelial cells
KCNK15	IU_PDA_T9	juxta_ct	Fibroblasts	1.19300068158794	Fibroblasts
KCNK15	IU_PDA_T9	juxta_ct	Monocytes	1.13391206706254	Monocytes
KCNK15	IU_PDA_T9	juxta_ct	B_cells	0.000367169178972271	B cells
KCNK15	IU_PDA_T9	juxta_ct	TAM	0.756122684070662	TAM
KCNK15	IU_PDA_T9	juxta_ct	Endothelial_cells	0.185328982669297	Endothelial cells
KCNK15	IU_PDA_T9	juxta_ct	PVL	0.00364771689859414	PVL
KCNK15	IU_PDA_T9	juxta_ct	T_NK_cells	0.270748087166636	T-NK cells
KCNK15	IU_PDA_T9	juxta_ct	Tumor_Epithelial_cells	0.901533214594691	Tumor Epithelial cells
KCNK15	IU_PDA_T9	para_ct	Fibroblasts	0.791906288412274	Fibroblasts
KCNK15	IU_PDA_T9	para_ct	Monocytes	0.596869164418275	Monocytes
KCNK15	IU_PDA_T9	para_ct	B_cells	0.742730788683308	B cells
KCNK15	IU_PDA_T9	para_ct	TAM	0.487274761064325	TAM
KCNK15	IU_PDA_T9	para_ct	Endothelial_cells	0.666176422358098	Endothelial cells
KCNK15	IU_PDA_T9	para_ct	PVL	0.73699537315637	PVL
KCNK15	IU_PDA_T9	para_ct	T_NK_cells	0.609827306260557	T-NK cells
KCNK15	IU_PDA_T9	para_ct	Tumor_Epithelial_cells	0.767867761567018	Tumor Epithelial cells
KCNK17	IU_PDA_T1	intra	Fibroblasts	1.98297767025424	Fibroblasts
KCNK17	IU_PDA_T1	intra	Monocytes	0.284128325697669	Monocytes
KCNK17	IU_PDA_T1	intra	B_cells	0.960255869546081	B cells
KCNK17	IU_PDA_T1	intra	TAM	1.3310965946872	TAM
KCNK17	IU_PDA_T1	intra	Hepatocytes	3.07466153427527e-05	Hepatocytes
KCNK17	IU_PDA_T1	intra	Endothelial_cells	0.00520493439214539	Endothelial cells
KCNK17	IU_PDA_T1	intra	PVL	1.02133648113709e-05	PVL
KCNK17	IU_PDA_T1	intra	T_NK_cells	0.000830887293124702	T-NK cells
KCNK17	IU_PDA_T1	intra	Tumor_Epithelial_cells	0.79236210951846	Tumor Epithelial cells
KCNK17	IU_PDA_T1	juxta_ct	Fibroblasts	1.81525847018339	Fibroblasts
KCNK17	IU_PDA_T1	juxta_ct	Monocytes	1.45503107044168	Monocytes
KCNK17	IU_PDA_T1	juxta_ct	B_cells	1.89330806950574	B cells
KCNK17	IU_PDA_T1	juxta_ct	TAM	1.47692001976512	TAM
KCNK17	IU_PDA_T1	juxta_ct	Hepatocytes	1.22686066558936e-06	Hepatocytes
KCNK17	IU_PDA_T1	juxta_ct	Endothelial_cells	0.202325831371447	Endothelial cells
KCNK17	IU_PDA_T1	juxta_ct	PVL	0.000159390979805899	PVL
KCNK17	IU_PDA_T1	juxta_ct	T_NK_cells	0.00683394396796084	T-NK cells
KCNK17	IU_PDA_T1	juxta_ct	Tumor_Epithelial_cells	1.30615040357685	Tumor Epithelial cells
KCNK17	IU_PDA_T1	para_ct	Fibroblasts	0.954258008691575	Fibroblasts
KCNK17	IU_PDA_T1	para_ct	Monocytes	0.806560817436922	Monocytes
KCNK17	IU_PDA_T1	para_ct	B_cells	0.798564400257751	B cells
KCNK17	IU_PDA_T1	para_ct	TAM	0.874031991428097	TAM
KCNK17	IU_PDA_T1	para_ct	Hepatocytes	0.870705100255894	Hepatocytes
KCNK17	IU_PDA_T1	para_ct	Endothelial_cells	1.31615341013026	Endothelial cells
KCNK17	IU_PDA_T1	para_ct	PVL	0.986084588285015	PVL
KCNK17	IU_PDA_T1	para_ct	T_NK_cells	1.14403463536832	T-NK cells
KCNK17	IU_PDA_T1	para_ct	Tumor_Epithelial_cells	1.05644753779537	Tumor Epithelial cells
KCNK17	IU_PDA_T10	intra	Fibroblasts	1.27638343534827	Fibroblasts
KCNK17	IU_PDA_T10	intra	Monocytes	0.214412998059772	Monocytes
KCNK17	IU_PDA_T10	intra	B_cells	0.779955089792007	B cells
KCNK17	IU_PDA_T10	intra	TAM	0.739856719143389	TAM
KCNK17	IU_PDA_T10	intra	Endothelial_cells	0.00233525926985675	Endothelial cells
KCNK17	IU_PDA_T10	intra	PVL	0.109440360950388	PVL
KCNK17	IU_PDA_T10	intra	T_NK_cells	0.274130577357135	T-NK cells
KCNK17	IU_PDA_T10	intra	Tumor_Epithelial_cells	1.26673736046101	Tumor Epithelial cells
KCNK17	IU_PDA_T10	juxta_ct	Fibroblasts	1.39074347682876	Fibroblasts
KCNK17	IU_PDA_T10	juxta_ct	Monocytes	0.278938237544929	Monocytes
KCNK17	IU_PDA_T10	juxta_ct	B_cells	1.25203929511707	B cells
KCNK17	IU_PDA_T10	juxta_ct	TAM	1.38176340427142	TAM
KCNK17	IU_PDA_T10	juxta_ct	Endothelial_cells	0.130629721051188	Endothelial cells
KCNK17	IU_PDA_T10	juxta_ct	PVL	0.0159042372738632	PVL
KCNK17	IU_PDA_T10	juxta_ct	T_NK_cells	0.145110174931158	T-NK cells
KCNK17	IU_PDA_T10	juxta_ct	Tumor_Epithelial_cells	1.36953131214772	Tumor Epithelial cells
KCNK17	IU_PDA_T10	para_ct	Fibroblasts	0.785026868689673	Fibroblasts
KCNK17	IU_PDA_T10	para_ct	Monocytes	0.83932781329164	Monocytes
KCNK17	IU_PDA_T10	para_ct	B_cells	0.768510231056873	B cells
KCNK17	IU_PDA_T10	para_ct	TAM	0.902053280976347	TAM
KCNK17	IU_PDA_T10	para_ct	Endothelial_cells	0.713007618414951	Endothelial cells
KCNK17	IU_PDA_T10	para_ct	PVL	0.781231697314544	PVL
KCNK17	IU_PDA_T10	para_ct	T_NK_cells	0.854021783410227	T-NK cells
KCNK17	IU_PDA_T10	para_ct	Tumor_Epithelial_cells	0.920508785246205	Tumor Epithelial cells
KCNK17	IU_PDA_T11	intra	Fibroblasts	0.634563915507923	Fibroblasts
KCNK17	IU_PDA_T11	intra	Monocytes	0.000283935647131297	Monocytes
KCNK17	IU_PDA_T11	intra	B_cells	5.49414297880497e-06	B cells
KCNK17	IU_PDA_T11	intra	TAM	0.588088244875607	TAM
KCNK17	IU_PDA_T11	intra	Endothelial_cells	0.000597173153922318	Endothelial cells
KCNK17	IU_PDA_T11	intra	PVL	0.218600325388753	PVL
KCNK17	IU_PDA_T11	intra	Tumor_Epithelial_cells	0.793590734267305	Tumor Epithelial cells
KCNK17	IU_PDA_T11	juxta_ct	Fibroblasts	0.585229583793339	Fibroblasts
KCNK17	IU_PDA_T11	juxta_ct	Monocytes	0.291194916394741	Monocytes
KCNK17	IU_PDA_T11	juxta_ct	B_cells	7.36501933318433e-05	B cells
KCNK17	IU_PDA_T11	juxta_ct	TAM	0.580000614527877	TAM
KCNK17	IU_PDA_T11	juxta_ct	Endothelial_cells	0.553837907784513	Endothelial cells
KCNK17	IU_PDA_T11	juxta_ct	PVL	0.107988671249148	PVL
KCNK17	IU_PDA_T11	juxta_ct	Tumor_Epithelial_cells	0.663997617839503	Tumor Epithelial cells
KCNK17	IU_PDA_T11	para_ct	Fibroblasts	0.403969083009987	Fibroblasts
KCNK17	IU_PDA_T11	para_ct	Monocytes	0.378834994873064	Monocytes
KCNK17	IU_PDA_T11	para_ct	B_cells	0.422608999864158	B cells
KCNK17	IU_PDA_T11	para_ct	TAM	0.417570302499354	TAM
KCNK17	IU_PDA_T11	para_ct	Endothelial_cells	0.46269362958161	Endothelial cells
KCNK17	IU_PDA_T11	para_ct	PVL	0.358343886860427	PVL
KCNK17	IU_PDA_T11	para_ct	Tumor_Epithelial_cells	0.472645999090888	Tumor Epithelial cells
KCNK17	IU_PDA_T12	intra	Fibroblasts	32.6188110199719	Fibroblasts
KCNK17	IU_PDA_T12	intra	Monocytes	3.8591614828181	Monocytes
KCNK17	IU_PDA_T12	intra	B_cells	31.603846454238	B cells
KCNK17	IU_PDA_T12	intra	TAM	28.147982845707	TAM
KCNK17	IU_PDA_T12	intra	Endothelial_cells	8.618549707072	Endothelial cells
KCNK17	IU_PDA_T12	intra	PVL	3.31068132380176	PVL
KCNK17	IU_PDA_T12	intra	Normal_Epithelial_cells	1.13247431988007	Normal Epithelial cells
KCNK17	IU_PDA_T12	intra	T_NK_cells	0.0911013434029921	T-NK cells
KCNK17	IU_PDA_T12	intra	Tumor_Epithelial_cells	20.6007938351984	Tumor Epithelial cells
KCNK17	IU_PDA_T12	juxta_ct	Fibroblasts	31.433283654243	Fibroblasts
KCNK17	IU_PDA_T12	juxta_ct	Monocytes	8.69322008322795	Monocytes
KCNK17	IU_PDA_T12	juxta_ct	B_cells	38.2229305476024	B cells
KCNK17	IU_PDA_T12	juxta_ct	TAM	31.6734009196424	TAM
KCNK17	IU_PDA_T12	juxta_ct	Endothelial_cells	16.9222257183337	Endothelial cells
KCNK17	IU_PDA_T12	juxta_ct	PVL	5.82995869650488	PVL
KCNK17	IU_PDA_T12	juxta_ct	Normal_Epithelial_cells	1.03994747034264	Normal Epithelial cells
KCNK17	IU_PDA_T12	juxta_ct	T_NK_cells	1.29668664290158	T-NK cells
KCNK17	IU_PDA_T12	juxta_ct	Tumor_Epithelial_cells	29.6054269518612	Tumor Epithelial cells
KCNK17	IU_PDA_T12	para_ct	Fibroblasts	20.1695597354261	Fibroblasts
KCNK17	IU_PDA_T12	para_ct	Monocytes	19.5106760483124	Monocytes
KCNK17	IU_PDA_T12	para_ct	B_cells	22.6734005303384	B cells
KCNK17	IU_PDA_T12	para_ct	TAM	18.9320076524291	TAM
KCNK17	IU_PDA_T12	para_ct	Endothelial_cells	17.8023919870157	Endothelial cells
KCNK17	IU_PDA_T12	para_ct	PVL	19.4219569860306	PVL
KCNK17	IU_PDA_T12	para_ct	Normal_Epithelial_cells	20.3782514199129	Normal Epithelial cells
KCNK17	IU_PDA_T12	para_ct	T_NK_cells	18.8660932406244	T-NK cells
KCNK17	IU_PDA_T12	para_ct	Tumor_Epithelial_cells	20.9501381845077	Tumor Epithelial cells
KCNK17	IU_PDA_T2	intra	Fibroblasts	7.45741582402918	Fibroblasts
KCNK17	IU_PDA_T2	intra	Monocytes	0.19021570652607	Monocytes
KCNK17	IU_PDA_T2	intra	B_cells	3.08858060029332	B cells
KCNK17	IU_PDA_T2	intra	TAM	3.48959298880956	TAM
KCNK17	IU_PDA_T2	intra	Hepatocytes	0.000705175782244041	Hepatocytes
KCNK17	IU_PDA_T2	intra	Endothelial_cells	0.001104189222898	Endothelial cells
KCNK17	IU_PDA_T2	intra	PVL	0.00180893455549222	PVL
KCNK17	IU_PDA_T2	intra	Normal_Epithelial_cells	0.00307875315460699	Normal Epithelial cells
KCNK17	IU_PDA_T2	intra	T_NK_cells	0.0277716033336099	T-NK cells
KCNK17	IU_PDA_T2	intra	Tumor_Epithelial_cells	6.48062081128443	Tumor Epithelial cells
KCNK17	IU_PDA_T2	juxta_ct	Fibroblasts	10.1123859441407	Fibroblasts
KCNK17	IU_PDA_T2	juxta_ct	Monocytes	1.46786494756264	Monocytes
KCNK17	IU_PDA_T2	juxta_ct	B_cells	5.50889690135693	B cells
KCNK17	IU_PDA_T2	juxta_ct	TAM	8.40471649927729	TAM
KCNK17	IU_PDA_T2	juxta_ct	Hepatocytes	0.0106901663014999	Hepatocytes
KCNK17	IU_PDA_T2	juxta_ct	Endothelial_cells	0.182840431553859	Endothelial cells
KCNK17	IU_PDA_T2	juxta_ct	PVL	0.405732856509934	PVL
KCNK17	IU_PDA_T2	juxta_ct	Normal_Epithelial_cells	0.00572317879572375	Normal Epithelial cells
KCNK17	IU_PDA_T2	juxta_ct	T_NK_cells	0.0997724178308091	T-NK cells
KCNK17	IU_PDA_T2	juxta_ct	Tumor_Epithelial_cells	10.7406645705481	Tumor Epithelial cells
KCNK17	IU_PDA_T2	para_ct	Fibroblasts	6.68059736811782	Fibroblasts
KCNK17	IU_PDA_T2	para_ct	Monocytes	6.43579469249302	Monocytes
KCNK17	IU_PDA_T2	para_ct	B_cells	6.62217443757114	B cells
KCNK17	IU_PDA_T2	para_ct	TAM	6.74801285236427	TAM
KCNK17	IU_PDA_T2	para_ct	Hepatocytes	6.6473099633263	Hepatocytes
KCNK17	IU_PDA_T2	para_ct	Endothelial_cells	6.89155136858202	Endothelial cells
KCNK17	IU_PDA_T2	para_ct	PVL	5.93907301541041	PVL
KCNK17	IU_PDA_T2	para_ct	Normal_Epithelial_cells	6.14164760299147	Normal Epithelial cells
KCNK17	IU_PDA_T2	para_ct	T_NK_cells	6.18113886134931	T-NK cells
KCNK17	IU_PDA_T2	para_ct	Tumor_Epithelial_cells	7.19646128059214	Tumor Epithelial cells
KCNK17	IU_PDA_T3	intra	Fibroblasts	5.42927116009871	Fibroblasts
KCNK17	IU_PDA_T3	intra	Monocytes	2.96213108761022	Monocytes
KCNK17	IU_PDA_T3	intra	B_cells	5.1112497817755	B cells
KCNK17	IU_PDA_T3	intra	TAM	2.40604308196516	TAM
KCNK17	IU_PDA_T3	intra	Endothelial_cells	0.622714239340412	Endothelial cells
KCNK17	IU_PDA_T3	intra	PVL	0.40802849175557	PVL
KCNK17	IU_PDA_T3	intra	T_NK_cells	0.548580206856298	T-NK cells
KCNK17	IU_PDA_T3	intra	Tumor_Epithelial_cells	3.42182417187304	Tumor Epithelial cells
KCNK17	IU_PDA_T3	juxta_ct	Fibroblasts	6.20532718754871	Fibroblasts
KCNK17	IU_PDA_T3	juxta_ct	Monocytes	4.78557577950023	Monocytes
KCNK17	IU_PDA_T3	juxta_ct	B_cells	5.53000966894531	B cells
KCNK17	IU_PDA_T3	juxta_ct	TAM	3.96946572500281	TAM
KCNK17	IU_PDA_T3	juxta_ct	Endothelial_cells	0.675239934814511	Endothelial cells
KCNK17	IU_PDA_T3	juxta_ct	PVL	0.992820995828174	PVL
KCNK17	IU_PDA_T3	juxta_ct	T_NK_cells	0.864230209920485	T-NK cells
KCNK17	IU_PDA_T3	juxta_ct	Tumor_Epithelial_cells	3.53727325909012	Tumor Epithelial cells
KCNK17	IU_PDA_T3	para_ct	Fibroblasts	3.72405128393109	Fibroblasts
KCNK17	IU_PDA_T3	para_ct	Monocytes	3.70958812587674	Monocytes
KCNK17	IU_PDA_T3	para_ct	B_cells	3.77611443215175	B cells
KCNK17	IU_PDA_T3	para_ct	TAM	3.95859945244966	TAM
KCNK17	IU_PDA_T3	para_ct	Endothelial_cells	3.85871438162518	Endothelial cells
KCNK17	IU_PDA_T3	para_ct	PVL	3.45726833075167	PVL
KCNK17	IU_PDA_T3	para_ct	T_NK_cells	3.67338926438921	T-NK cells
KCNK17	IU_PDA_T3	para_ct	Tumor_Epithelial_cells	4.4283104531942	Tumor Epithelial cells
KCNK17	IU_PDA_T4	intra	Fibroblasts	2.01384800916931	Fibroblasts
KCNK17	IU_PDA_T4	intra	Monocytes	0.532185690959013	Monocytes
KCNK17	IU_PDA_T4	intra	B_cells	4.28873467529907e-05	B cells
KCNK17	IU_PDA_T4	intra	TAM	0.934921985507598	TAM
KCNK17	IU_PDA_T4	intra	Hepatocytes	1.21870753703844e-06	Hepatocytes
KCNK17	IU_PDA_T4	intra	Endothelial_cells	0.222596549303914	Endothelial cells
KCNK17	IU_PDA_T4	intra	PVL	0.280894865851206	PVL
KCNK17	IU_PDA_T4	intra	T_NK_cells	1.39975471518555e-05	T-NK cells
KCNK17	IU_PDA_T4	intra	Tumor_Epithelial_cells	1.65496212238437	Tumor Epithelial cells
KCNK17	IU_PDA_T4	juxta_ct	Fibroblasts	1.82092223626758	Fibroblasts
KCNK17	IU_PDA_T4	juxta_ct	Monocytes	1.22365899890455	Monocytes
KCNK17	IU_PDA_T4	juxta_ct	B_cells	0.00024061809039162	B cells
KCNK17	IU_PDA_T4	juxta_ct	TAM	1.49278227460673	TAM
KCNK17	IU_PDA_T4	juxta_ct	Hepatocytes	1.2753466327203e-05	Hepatocytes
KCNK17	IU_PDA_T4	juxta_ct	Endothelial_cells	0.105184696699576	Endothelial cells
KCNK17	IU_PDA_T4	juxta_ct	PVL	0.323080910578743	PVL
KCNK17	IU_PDA_T4	juxta_ct	T_NK_cells	3.54564444101434e-05	T-NK cells
KCNK17	IU_PDA_T4	juxta_ct	Tumor_Epithelial_cells	1.71182158364913	Tumor Epithelial cells
KCNK17	IU_PDA_T4	para_ct	Fibroblasts	0.816463433790389	Fibroblasts
KCNK17	IU_PDA_T4	para_ct	Monocytes	0.8525092025396	Monocytes
KCNK17	IU_PDA_T4	para_ct	B_cells	1.04851955417673	B cells
KCNK17	IU_PDA_T4	para_ct	TAM	0.855344310301554	TAM
KCNK17	IU_PDA_T4	para_ct	Hepatocytes	0.708275373913474	Hepatocytes
KCNK17	IU_PDA_T4	para_ct	Endothelial_cells	0.870791288668742	Endothelial cells
KCNK17	IU_PDA_T4	para_ct	PVL	0.76388187295638	PVL
KCNK17	IU_PDA_T4	para_ct	T_NK_cells	0.726158648041843	T-NK cells
KCNK17	IU_PDA_T4	para_ct	Tumor_Epithelial_cells	0.8132085143888	Tumor Epithelial cells
KCNK17	IU_PDA_T6	intra	Fibroblasts	1.7395035385278	Fibroblasts
KCNK17	IU_PDA_T6	intra	Monocytes	0.00188753393171333	Monocytes
KCNK17	IU_PDA_T6	intra	TAM	0.59942205750561	TAM
KCNK17	IU_PDA_T6	intra	Endothelial_cells	0.000203289123363015	Endothelial cells
KCNK17	IU_PDA_T6	intra	PVL	5.150523119272e-05	PVL
KCNK17	IU_PDA_T6	intra	Normal_Epithelial_cells	0.364254285916466	Normal Epithelial cells
KCNK17	IU_PDA_T6	intra	Tumor_Epithelial_cells	1.61784884966694	Tumor Epithelial cells
KCNK17	IU_PDA_T6	juxta_ct	Fibroblasts	2.13926587716764	Fibroblasts
KCNK17	IU_PDA_T6	juxta_ct	Monocytes	0.00313995405333874	Monocytes
KCNK17	IU_PDA_T6	juxta_ct	TAM	1.22858732671024	TAM
KCNK17	IU_PDA_T6	juxta_ct	Endothelial_cells	0.000503906150160015	Endothelial cells
KCNK17	IU_PDA_T6	juxta_ct	PVL	0.000157008122515433	PVL
KCNK17	IU_PDA_T6	juxta_ct	Normal_Epithelial_cells	0.224968768080364	Normal Epithelial cells
KCNK17	IU_PDA_T6	juxta_ct	Tumor_Epithelial_cells	1.94140520729737	Tumor Epithelial cells
KCNK17	IU_PDA_T6	para_ct	Fibroblasts	1.80152714669793	Fibroblasts
KCNK17	IU_PDA_T6	para_ct	Monocytes	1.58312948587598	Monocytes
KCNK17	IU_PDA_T6	para_ct	TAM	1.46982542973378	TAM
KCNK17	IU_PDA_T6	para_ct	Endothelial_cells	1.4370194669932	Endothelial cells
KCNK17	IU_PDA_T6	para_ct	PVL	1.44520420641267	PVL
KCNK17	IU_PDA_T6	para_ct	Normal_Epithelial_cells	1.56386298311792	Normal Epithelial cells
KCNK17	IU_PDA_T6	para_ct	Tumor_Epithelial_cells	1.60557095860448	Tumor Epithelial cells
KCNK17	IU_PDA_T8	intra	Fibroblasts	1.59366812044601	Fibroblasts
KCNK17	IU_PDA_T8	intra	Monocytes	0.000679959073460974	Monocytes
KCNK17	IU_PDA_T8	intra	B_cells	1.37258354848027	B cells
KCNK17	IU_PDA_T8	intra	TAM	0.878263436463695	TAM
KCNK17	IU_PDA_T8	intra	Hepatocytes	1.55803742559569e-05	Hepatocytes
KCNK17	IU_PDA_T8	intra	Endothelial_cells	0.0001655078297307	Endothelial cells
KCNK17	IU_PDA_T8	intra	PVL	0.000603158622867774	PVL
KCNK17	IU_PDA_T8	intra	Tumor_Epithelial_cells	1.81055080730501	Tumor Epithelial cells
KCNK17	IU_PDA_T8	juxta_ct	Fibroblasts	1.83176004525891	Fibroblasts
KCNK17	IU_PDA_T8	juxta_ct	Monocytes	0.127416631725168	Monocytes
KCNK17	IU_PDA_T8	juxta_ct	B_cells	1.76277658252617	B cells
KCNK17	IU_PDA_T8	juxta_ct	TAM	1.72435784249809	TAM
KCNK17	IU_PDA_T8	juxta_ct	Hepatocytes	3.25655692896139e-05	Hepatocytes
KCNK17	IU_PDA_T8	juxta_ct	Endothelial_cells	0.0981637599631019	Endothelial cells
KCNK17	IU_PDA_T8	juxta_ct	PVL	0.00969164038117883	PVL
KCNK17	IU_PDA_T8	juxta_ct	Tumor_Epithelial_cells	2.01503435841522	Tumor Epithelial cells
KCNK17	IU_PDA_T8	para_ct	Fibroblasts	1.15930899169787	Fibroblasts
KCNK17	IU_PDA_T8	para_ct	Monocytes	1.00688674238648	Monocytes
KCNK17	IU_PDA_T8	para_ct	B_cells	1.45290827382585	B cells
KCNK17	IU_PDA_T8	para_ct	TAM	1.25432958676549	TAM
KCNK17	IU_PDA_T8	para_ct	Hepatocytes	1.37605528127009	Hepatocytes
KCNK17	IU_PDA_T8	para_ct	Endothelial_cells	1.35428008336126	Endothelial cells
KCNK17	IU_PDA_T8	para_ct	PVL	1.62526389705235	PVL
KCNK17	IU_PDA_T8	para_ct	Tumor_Epithelial_cells	1.37611624930668	Tumor Epithelial cells
KCNK17	IU_PDA_T9	intra	Fibroblasts	2.09749284570257	Fibroblasts
KCNK17	IU_PDA_T9	intra	Monocytes	1.80957361101064	Monocytes
KCNK17	IU_PDA_T9	intra	B_cells	0.336415616188164	B cells
KCNK17	IU_PDA_T9	intra	TAM	0.594672183276218	TAM
KCNK17	IU_PDA_T9	intra	Endothelial_cells	0.392941025873943	Endothelial cells
KCNK17	IU_PDA_T9	intra	PVL	0.489005637719804	PVL
