target_gene	orig.ident	measure	value
KCNK1	IU_PDA_T8	multi.RMSE	0.289611664974049
KCNK1	IU_PDA_T8	multi.R2	3.35478615963174
KCNK1	IU_PDA_T8	p.RMSE	0.459701516847217
KCNK1	IU_PDA_T8	p.R2	0.194567289610542
KCNK1	IU_PDA_T8	gain.RMSE	-0.000912701595880028
KCNK1	IU_PDA_T8	gain.R2	0.61066552746432
KCNK1	IU_PDA_T9	intra.RMSE	0.201341980555934
KCNK1	IU_PDA_T9	intra.R2	0.824086101613295
KCNK1	IU_PDA_T9	multi.RMSE	0.201317461092506
KCNK1	IU_PDA_T9	multi.R2	0.743878618870912
KCNK1	IU_PDA_T9	p.RMSE	0.498693006664125
KCNK1	IU_PDA_T9	p.R2	0.55679189956029
KCNK1	IU_PDA_T9	gain.RMSE	-2.45194634279911e-05
KCNK1	IU_PDA_T9	gain.R2	-0.080207482742383
KCNK15	IU_PDA_T1	intra.RMSE	0.0298689150811348
KCNK15	IU_PDA_T1	intra.R2	0
KCNK15	IU_PDA_T1	multi.RMSE	0.0298641825625924
KCNK15	IU_PDA_T1	multi.R2	6.16772649975061e-05
KCNK15	IU_PDA_T1	p.RMSE	0.499888709231664
KCNK15	IU_PDA_T1	p.R2	0.186950483150029
KCNK15	IU_PDA_T1	gain.RMSE	-4.73251854240034e-06
KCNK15	IU_PDA_T1	gain.R2	6.16772649975061e-05
KCNK15	IU_PDA_T10	intra.RMSE	0.0573638150364233
KCNK15	IU_PDA_T10	intra.R2	0
KCNK15	IU_PDA_T10	multi.RMSE	0.0573456123654195
KCNK15	IU_PDA_T10	multi.R2	0
KCNK15	IU_PDA_T10	p.RMSE	0.498628996713165
KCNK15	IU_PDA_T10	p.R2	1
KCNK15	IU_PDA_T10	gain.RMSE	-1.8202671003803e-05
KCNK15	IU_PDA_T10	gain.R2	0
KCNK15	IU_PDA_T11	intra.RMSE	0.0735796027360616
KCNK15	IU_PDA_T11	intra.R2	0.00366641350951102
KCNK15	IU_PDA_T11	multi.RMSE	0.0735757040496104
KCNK15	IU_PDA_T11	multi.R2	0
KCNK15	IU_PDA_T11	p.RMSE	0.499766480601195
KCNK15	IU_PDA_T11	p.R2	0.813049516849971
KCNK15	IU_PDA_T11	gain.RMSE	-3.89868645118974e-06
KCNK15	IU_PDA_T11	gain.R2	-0.00366641350951102
KCNK15	IU_PDA_T12	intra.RMSE	0.0680917648372131
KCNK15	IU_PDA_T12	intra.R2	4.06346451464756e-05
KCNK15	IU_PDA_T12	multi.RMSE	0.0680913528602443
KCNK15	IU_PDA_T12	multi.R2	0.00168238226476936
KCNK15	IU_PDA_T12	p.RMSE	0.499986223715476
KCNK15	IU_PDA_T12	p.R2	0.192230655355895
KCNK15	IU_PDA_T12	gain.RMSE	-4.1197696880324e-07
KCNK15	IU_PDA_T12	gain.R2	0.00164174761962288
KCNK15	IU_PDA_T2	intra.RMSE	0.0237226581593655
KCNK15	IU_PDA_T2	intra.R2	0.0352095780774753
KCNK15	IU_PDA_T2	multi.RMSE	0.0239034101821197
KCNK15	IU_PDA_T2	multi.R2	0
KCNK15	IU_PDA_T2	p.RMSE	0.505596225921647
KCNK15	IU_PDA_T2	p.R2	0.813049516849971
KCNK15	IU_PDA_T2	gain.RMSE	0.000180752022754201
KCNK15	IU_PDA_T2	gain.R2	-0.0352095780774753
KCNK15	IU_PDA_T3	intra.RMSE	0.0830148285220168
KCNK15	IU_PDA_T3	intra.R2	0
KCNK15	IU_PDA_T3	multi.RMSE	0.0830129602436707
KCNK15	IU_PDA_T3	multi.R2	0
KCNK15	IU_PDA_T3	p.RMSE	0.499927755733219
KCNK15	IU_PDA_T3	p.R2	1
KCNK15	IU_PDA_T3	gain.RMSE	-1.86827834609826e-06
KCNK15	IU_PDA_T3	gain.R2	0
KCNK15	IU_PDA_T4	intra.RMSE	0.035199480438031
KCNK15	IU_PDA_T4	intra.R2	0
KCNK15	IU_PDA_T4	multi.RMSE	0.036028205887564
KCNK15	IU_PDA_T4	multi.R2	0.868509520902243
KCNK15	IU_PDA_T4	p.RMSE	0.525347816738901
KCNK15	IU_PDA_T4	p.R2	0.0951293151238824
KCNK15	IU_PDA_T4	gain.RMSE	0.000828725449533003
KCNK15	IU_PDA_T4	gain.R2	0.868509520902243
KCNK15	IU_PDA_T6	intra.RMSE	0.0844850798518081
KCNK15	IU_PDA_T6	intra.R2	0
KCNK15	IU_PDA_T6	multi.RMSE	0.0844759233286734
KCNK15	IU_PDA_T6	multi.R2	0
KCNK15	IU_PDA_T6	p.RMSE	0.49952374525095
KCNK15	IU_PDA_T6	p.R2	1
KCNK15	IU_PDA_T6	gain.RMSE	-9.1565231346985e-06
KCNK15	IU_PDA_T6	gain.R2	0
KCNK15	IU_PDA_T8	intra.RMSE	0.0346503887725754
KCNK15	IU_PDA_T8	intra.R2	0.00189694082745939
KCNK15	IU_PDA_T8	multi.RMSE	0.0346505326538337
KCNK15	IU_PDA_T8	multi.R2	2.50211835806091e-05
KCNK15	IU_PDA_T8	p.RMSE	0.500009559540607
KCNK15	IU_PDA_T8	p.R2	0.810189719793403
KCNK15	IU_PDA_T8	gain.RMSE	1.43881258303502e-07
KCNK15	IU_PDA_T8	gain.R2	-0.00187191964387878
KCNK15	IU_PDA_T9	intra.RMSE	0.038941601710758
KCNK15	IU_PDA_T9	intra.R2	0
KCNK15	IU_PDA_T9	multi.RMSE	0.0389304131214794
KCNK15	IU_PDA_T9	multi.R2	0
KCNK15	IU_PDA_T9	p.RMSE	0.499429772022515
KCNK15	IU_PDA_T9	p.R2	1
KCNK15	IU_PDA_T9	gain.RMSE	-1.11885892786004e-05
KCNK15	IU_PDA_T9	gain.R2	0
KCNK17	IU_PDA_T1	intra.RMSE	0.051964662546812
KCNK17	IU_PDA_T1	intra.R2	0
KCNK17	IU_PDA_T1	multi.RMSE	0.0519492778158478
KCNK17	IU_PDA_T1	multi.R2	0.321605160055916
KCNK17	IU_PDA_T1	p.RMSE	0.499035664199846
KCNK17	IU_PDA_T1	p.R2	0.0373808462060981
KCNK17	IU_PDA_T1	gain.RMSE	-1.53847309641991e-05
KCNK17	IU_PDA_T1	gain.R2	0.321605160055916
KCNK17	IU_PDA_T10	intra.RMSE	0.0518830251316684
KCNK17	IU_PDA_T10	intra.R2	0.0187876049055702
KCNK17	IU_PDA_T10	multi.RMSE	0.0518873117712555
KCNK17	IU_PDA_T10	multi.R2	0.0122531709178109
KCNK17	IU_PDA_T10	p.RMSE	0.500210166670726
KCNK17	IU_PDA_T10	p.R2	0.644671514200691
KCNK17	IU_PDA_T10	gain.RMSE	4.28663958710468e-06
KCNK17	IU_PDA_T10	gain.R2	-0.0065344339877593
KCNK17	IU_PDA_T11	intra.RMSE	0.030680475950239
KCNK17	IU_PDA_T11	intra.R2	0
KCNK17	IU_PDA_T11	multi.RMSE	0.0306773961635472
KCNK17	IU_PDA_T11	multi.R2	0
KCNK17	IU_PDA_T11	p.RMSE	0.499897111041338
KCNK17	IU_PDA_T11	p.R2	1
KCNK17	IU_PDA_T11	gain.RMSE	-3.07978669180156e-06
KCNK17	IU_PDA_T11	gain.R2	0
KCNK17	IU_PDA_T12	intra.RMSE	0.231696196390604
KCNK17	IU_PDA_T12	intra.R2	1.513504085667
KCNK17	IU_PDA_T12	multi.RMSE	0.226661746179957
KCNK17	IU_PDA_T12	multi.R2	5.34219482213748
KCNK17	IU_PDA_T12	p.RMSE	0.267384094103506
KCNK17	IU_PDA_T12	p.R2	0.0107195791323651
KCNK17	IU_PDA_T12	gain.RMSE	-0.005034450210647
KCNK17	IU_PDA_T12	gain.R2	3.82869073647048
KCNK17	IU_PDA_T2	intra.RMSE	0.133459160469661
KCNK17	IU_PDA_T2	intra.R2	0.0129448467542903
KCNK17	IU_PDA_T2	multi.RMSE	0.133132360689007
KCNK17	IU_PDA_T2	multi.R2	0.411927881877192
KCNK17	IU_PDA_T2	p.RMSE	0.470475746780941
KCNK17	IU_PDA_T2	p.R2	0.00632751224554245
KCNK17	IU_PDA_T2	gain.RMSE	-0.000326799780654002
KCNK17	IU_PDA_T2	gain.R2	0.398983035122902
KCNK17	IU_PDA_T3	intra.RMSE	0.0897899429106326
KCNK17	IU_PDA_T3	intra.R2	0.0866541994446579
KCNK17	IU_PDA_T3	multi.RMSE	0.0898153998449116
KCNK17	IU_PDA_T3	multi.R2	0.00869077116507189
KCNK17	IU_PDA_T3	p.RMSE	0.502357410629767
KCNK17	IU_PDA_T3	p.R2	0.943023723164693
KCNK17	IU_PDA_T3	gain.RMSE	2.54569342790084e-05
KCNK17	IU_PDA_T3	gain.R2	-0.077963428279586
KCNK17	IU_PDA_T4	intra.RMSE	0.045845254819427
KCNK17	IU_PDA_T4	intra.R2	0.000838629120869516
KCNK17	IU_PDA_T4	multi.RMSE	0.0458411446894723
KCNK17	IU_PDA_T4	multi.R2	0.00794671437613692
KCNK17	IU_PDA_T4	p.RMSE	0.499813054646292
KCNK17	IU_PDA_T4	p.R2	0.0522262869949214
KCNK17	IU_PDA_T4	gain.RMSE	-4.11012995470139e-06
KCNK17	IU_PDA_T4	gain.R2	0.0071080852552674
KCNK17	IU_PDA_T6	intra.RMSE	0.0586014806068822
KCNK17	IU_PDA_T6	intra.R2	0.00664563956789266
KCNK17	IU_PDA_T6	multi.RMSE	0.0586033163810374
KCNK17	IU_PDA_T6	multi.R2	0.00454576121457606
KCNK17	IU_PDA_T6	p.RMSE	0.500081891157418
KCNK17	IU_PDA_T6	p.R2	0.599161146578343
KCNK17	IU_PDA_T6	gain.RMSE	1.83577415519692e-06
KCNK17	IU_PDA_T6	gain.R2	-0.0020998783533166
KCNK17	IU_PDA_T8	intra.RMSE	0.0541974288999082
KCNK17	IU_PDA_T8	intra.R2	0
KCNK17	IU_PDA_T8	multi.RMSE	0.0542277766041826
KCNK17	IU_PDA_T8	multi.R2	0.0208646216500541
KCNK17	IU_PDA_T8	p.RMSE	0.501296782360579
KCNK17	IU_PDA_T8	p.R2	0.186950483150029
KCNK17	IU_PDA_T8	gain.RMSE	3.03477042743958e-05
KCNK17	IU_PDA_T8	gain.R2	0.0208646216500541
KCNK17	IU_PDA_T9	intra.RMSE	0.06342346668434
KCNK17	IU_PDA_T9	intra.R2	0.00293047701995564
KCNK17	IU_PDA_T9	multi.RMSE	0.0634317446906198
KCNK17	IU_PDA_T9	multi.R2	0
KCNK17	IU_PDA_T9	p.RMSE	0.500341405894649
KCNK17	IU_PDA_T9	p.R2	0.813049516849971
KCNK17	IU_PDA_T9	gain.RMSE	8.27800627979658e-06
KCNK17	IU_PDA_T9	gain.R2	-0.00293047701995564
KCNK3	IU_PDA_T1	intra.RMSE	0.0335368930622821
KCNK3	IU_PDA_T1	intra.R2	0.000212690903806934
KCNK3	IU_PDA_T1	multi.RMSE	0.0335340843239687
KCNK3	IU_PDA_T1	multi.R2	0
KCNK3	IU_PDA_T1	p.RMSE	0.499920558663585
KCNK3	IU_PDA_T1	p.R2	0.813049516849971
KCNK3	IU_PDA_T1	gain.RMSE	-2.80873831340345e-06
KCNK3	IU_PDA_T1	gain.R2	-0.000212690903806934
KCNK3	IU_PDA_T10	intra.RMSE	0.0310386692627025
KCNK3	IU_PDA_T10	intra.R2	0
KCNK3	IU_PDA_T10	multi.RMSE	0.0313165349907533
KCNK3	IU_PDA_T10	multi.R2	0.458093866202085
KCNK3	IU_PDA_T10	p.RMSE	0.509345225621048
KCNK3	IU_PDA_T10	p.R2	0.118097929778471
KCNK3	IU_PDA_T10	gain.RMSE	0.000277865728050799
KCNK3	IU_PDA_T10	gain.R2	0.458093866202085
KCNK3	IU_PDA_T11	intra.RMSE	0.0851325733139995
KCNK3	IU_PDA_T11	intra.R2	0
KCNK3	IU_PDA_T11	multi.RMSE	0.0851293534318421
KCNK3	IU_PDA_T11	multi.R2	0.0426163346714947
KCNK3	IU_PDA_T11	p.RMSE	0.49987416551968
KCNK3	IU_PDA_T11	p.R2	0.186950483150029
KCNK3	IU_PDA_T11	gain.RMSE	-3.21988215740143e-06
KCNK3	IU_PDA_T11	gain.R2	0.0426163346714947
KCNK3	IU_PDA_T12	intra.RMSE	0.183100381325143
KCNK3	IU_PDA_T12	intra.R2	1.82813569736833
KCNK3	IU_PDA_T12	multi.RMSE	0.17785709091649
KCNK3	IU_PDA_T12	multi.R2	7.23611794708812
KCNK3	IU_PDA_T12	p.RMSE	0.26737389074175
KCNK3	IU_PDA_T12	p.R2	0.00444696062022683
KCNK3	IU_PDA_T12	gain.RMSE	-0.00524329040865301
KCNK3	IU_PDA_T12	gain.R2	5.40798224971979
KCNK3	IU_PDA_T2	intra.RMSE	0.126501691857329
KCNK3	IU_PDA_T2	intra.R2	0.0720967996012689
KCNK3	IU_PDA_T2	multi.RMSE	0.126493277883362
KCNK3	IU_PDA_T2	multi.R2	0.038752211826254
KCNK3	IU_PDA_T2	p.RMSE	0.499279571127281
KCNK3	IU_PDA_T2	p.R2	0.736255478638268
KCNK3	IU_PDA_T2	gain.RMSE	-8.41397396700305e-06
KCNK3	IU_PDA_T2	gain.R2	-0.0333445877750149
KCNK3	IU_PDA_T3	intra.RMSE	0.314410321302272
KCNK3	IU_PDA_T3	intra.R2	24.2710902825701
KCNK3	IU_PDA_T3	multi.RMSE	0.245165990618736
KCNK3	IU_PDA_T3	multi.R2	53.9240843320117
KCNK3	IU_PDA_T3	p.RMSE	1.99041632946573e-06
KCNK3	IU_PDA_T3	p.R2	1.51509980750366e-05
KCNK3	IU_PDA_T3	gain.RMSE	-0.069244330683536
KCNK3	IU_PDA_T3	gain.R2	29.6529940494416
KCNK3	IU_PDA_T4	intra.RMSE	0.0717853632468289
KCNK3	IU_PDA_T4	intra.R2	1.25791680646738
KCNK3	IU_PDA_T4	multi.RMSE	0.0710631816297603
KCNK3	IU_PDA_T4	multi.R2	4.45572176727595
KCNK3	IU_PDA_T4	p.RMSE	0.459075198109662
KCNK3	IU_PDA_T4	p.R2	0.0864836272337104
KCNK3	IU_PDA_T4	gain.RMSE	-0.000722181617068593
KCNK3	IU_PDA_T4	gain.R2	3.19780496080857
KCNK3	IU_PDA_T6	intra.RMSE	0.100677039591092
KCNK3	IU_PDA_T6	intra.R2	1.14474651529166
KCNK3	IU_PDA_T6	multi.RMSE	0.100260018791096
KCNK3	IU_PDA_T6	multi.R2	2.01962256535219
KCNK3	IU_PDA_T6	p.RMSE	0.466761119945985
KCNK3	IU_PDA_T6	p.R2	0.139292850003642
KCNK3	IU_PDA_T6	gain.RMSE	-0.000417020799996004
KCNK3	IU_PDA_T6	gain.R2	0.87487605006053
KCNK3	IU_PDA_T8	intra.RMSE	0.044218056135709
KCNK3	IU_PDA_T8	intra.R2	0.00093433682581523
KCNK3	IU_PDA_T8	multi.RMSE	0.0442176047088748
KCNK3	IU_PDA_T8	multi.R2	0.0021784888661025
KCNK3	IU_PDA_T8	p.RMSE	0.499971585187219
KCNK3	IU_PDA_T8	p.R2	0.237702314920595
KCNK3	IU_PDA_T8	gain.RMSE	-4.51426834198465e-07
KCNK3	IU_PDA_T8	gain.R2	0.00124415204028727
KCNK3	IU_PDA_T9	intra.RMSE	0.0498947252056969
KCNK3	IU_PDA_T9	intra.R2	0
KCNK3	IU_PDA_T9	multi.RMSE	0.050035504897688
KCNK3	IU_PDA_T9	multi.R2	0.622084282403053
KCNK3	IU_PDA_T9	p.RMSE	0.508157900171193
KCNK3	IU_PDA_T9	p.R2	0.101964869223111
KCNK3	IU_PDA_T9	gain.RMSE	0.000140779691991104
KCNK3	IU_PDA_T9	gain.R2	0.622084282403053
KCNK6	IU_PDA_T1	intra.RMSE	0.154513321829417
KCNK6	IU_PDA_T1	intra.R2	0
KCNK6	IU_PDA_T1	multi.RMSE	0.154362424739475
KCNK6	IU_PDA_T1	multi.R2	0.246278528572221
KCNK6	IU_PDA_T1	p.RMSE	0.494086567759318
KCNK6	IU_PDA_T1	p.R2	0.0531248295819555
KCNK6	IU_PDA_T1	gain.RMSE	-0.000150897089941981
KCNK6	IU_PDA_T1	gain.R2	0.246278528572221
KCNK6	IU_PDA_T10	intra.RMSE	0.171320435197517
KCNK6	IU_PDA_T10	intra.R2	0.33095983804946
KCNK6	IU_PDA_T10	multi.RMSE	0.171377919688439
KCNK6	IU_PDA_T10	multi.R2	0.200605000951666
KCNK6	IU_PDA_T10	p.RMSE	0.502053923993964
KCNK6	IU_PDA_T10	p.R2	0.757354135860868
KCNK6	IU_PDA_T10	gain.RMSE	5.7484490921994e-05
KCNK6	IU_PDA_T10	gain.R2	-0.130354837097794
KCNK6	IU_PDA_T11	intra.RMSE	0.210668153410391
KCNK6	IU_PDA_T11	intra.R2	0.296621722964983
KCNK6	IU_PDA_T11	multi.RMSE	0.210147814775846
KCNK6	IU_PDA_T11	multi.R2	0.510108345637976
KCNK6	IU_PDA_T11	p.RMSE	0.47151771978804
KCNK6	IU_PDA_T11	p.R2	0.250507402271483
KCNK6	IU_PDA_T11	gain.RMSE	-0.000520338634545009
KCNK6	IU_PDA_T11	gain.R2	0.213486622672993
KCNK6	IU_PDA_T12	intra.RMSE	0.358779287486854
KCNK6	IU_PDA_T12	intra.R2	2.16299231342023
KCNK6	IU_PDA_T12	multi.RMSE	0.35591394365995
KCNK6	IU_PDA_T12	multi.R2	3.72591639975503
KCNK6	IU_PDA_T12	p.RMSE	0.23420504672165
KCNK6	IU_PDA_T12	p.R2	0.0793162847801707
KCNK6	IU_PDA_T12	gain.RMSE	-0.00286534382690401
KCNK6	IU_PDA_T12	gain.R2	1.5629240863348
KCNK6	IU_PDA_T2	intra.RMSE	0.194280843241013
KCNK6	IU_PDA_T2	intra.R2	0
KCNK6	IU_PDA_T2	multi.RMSE	0.193545842094277
KCNK6	IU_PDA_T2	multi.R2	0.441158948176925
KCNK6	IU_PDA_T2	p.RMSE	0.479807768905501
KCNK6	IU_PDA_T2	p.R2	0.0624032107674101
KCNK6	IU_PDA_T2	gain.RMSE	-0.000735001146735997
KCNK6	IU_PDA_T2	gain.R2	0.441158948176925
KCNK6	IU_PDA_T3	intra.RMSE	0.199207959908132
KCNK6	IU_PDA_T3	intra.R2	0.144405043109386
KCNK6	IU_PDA_T3	multi.RMSE	0.198919680311292
KCNK6	IU_PDA_T3	multi.R2	0.435632221378712
KCNK6	IU_PDA_T3	p.RMSE	0.473073709994628
KCNK6	IU_PDA_T3	p.R2	0.0712364085768335
KCNK6	IU_PDA_T3	gain.RMSE	-0.000288279596839996
KCNK6	IU_PDA_T3	gain.R2	0.291227178269326
KCNK6	IU_PDA_T4	intra.RMSE	0.227787620790906
KCNK6	IU_PDA_T4	intra.R2	0.979018903055455
KCNK6	IU_PDA_T4	multi.RMSE	0.226621891722741
KCNK6	IU_PDA_T4	multi.R2	2.2492436255918
KCNK6	IU_PDA_T4	p.RMSE	0.43561184190712
KCNK6	IU_PDA_T4	p.R2	0.114274804422669
KCNK6	IU_PDA_T4	gain.RMSE	-0.00116572906816501
KCNK6	IU_PDA_T4	gain.R2	1.27022472253634
KCNK6	IU_PDA_T6	intra.RMSE	0.249471616570665
KCNK6	IU_PDA_T6	intra.R2	0.00196229443896412
KCNK6	IU_PDA_T6	multi.RMSE	0.249352927432269
KCNK6	IU_PDA_T6	multi.R2	0.0522938054189881
KCNK6	IU_PDA_T6	p.RMSE	0.495050195976381
KCNK6	IU_PDA_T6	p.R2	0.133449364740167
KCNK6	IU_PDA_T6	gain.RMSE	-0.000118689138395994
KCNK6	IU_PDA_T6	gain.R2	0.050331510980024
KCNK6	IU_PDA_T8	intra.RMSE	0.165061509861907
KCNK6	IU_PDA_T8	intra.R2	0.367016192725413
KCNK6	IU_PDA_T8	multi.RMSE	0.165104454069198
KCNK6	IU_PDA_T8	multi.R2	0.368412060337073
KCNK6	IU_PDA_T8	p.RMSE	0.501721610235488
KCNK6	IU_PDA_T8	p.R2	0.49834848026361
KCNK6	IU_PDA_T8	gain.RMSE	4.29442072909791e-05
KCNK6	IU_PDA_T8	gain.R2	0.00139586761166
KCNK6	IU_PDA_T9	intra.RMSE	0.211961270510937
KCNK6	IU_PDA_T9	intra.R2	0.00147238921055948
KCNK6	IU_PDA_T9	multi.RMSE	0.211465712258833
KCNK6	IU_PDA_T9	multi.R2	0.250628423932404
KCNK6	IU_PDA_T9	p.RMSE	0.482866629631259
KCNK6	IU_PDA_T9	p.R2	0.138841621869778
KCNK6	IU_PDA_T9	gain.RMSE	-0.000495558252103984
KCNK6	IU_PDA_T9	gain.R2	0.249156034721844
KCNMA1	IU_PDA_T1	intra.RMSE	0.238912228706689
KCNMA1	IU_PDA_T1	intra.R2	0.0414640875523453
KCNMA1	IU_PDA_T1	multi.RMSE	0.238450847018077
KCNMA1	IU_PDA_T1	multi.R2	0.298567431398207
KCNMA1	IU_PDA_T1	p.RMSE	0.480130210656944
KCNMA1	IU_PDA_T1	p.R2	0.141623655738955
KCNMA1	IU_PDA_T1	gain.RMSE	-0.000461381688611984
KCNMA1	IU_PDA_T1	gain.R2	0.257103343845862
KCNMA1	IU_PDA_T10	intra.RMSE	0.168644375548154
KCNMA1	IU_PDA_T10	intra.R2	0
KCNMA1	IU_PDA_T10	multi.RMSE	0.168609304420703
KCNMA1	IU_PDA_T10	multi.R2	0.0387634969987838
KCNMA1	IU_PDA_T10	p.RMSE	0.498988888459223
KCNMA1	IU_PDA_T10	p.R2	0.183881943145272
KCNMA1	IU_PDA_T10	gain.RMSE	-3.50711274510196e-05
KCNMA1	IU_PDA_T10	gain.R2	0.0387634969987838
KCNMA1	IU_PDA_T11	intra.RMSE	0.4518684362348
KCNMA1	IU_PDA_T11	intra.R2	6.1201018296841
KCNMA1	IU_PDA_T11	multi.RMSE	0.441045321127668
KCNMA1	IU_PDA_T11	multi.R2	10.5441143094751
KCNMA1	IU_PDA_T11	p.RMSE	0.0956646831119226
KCNMA1	IU_PDA_T11	p.R2	0.0555022108334156
KCNMA1	IU_PDA_T11	gain.RMSE	-0.010823115107132
KCNMA1	IU_PDA_T11	gain.R2	4.424012479791
KCNMA1	IU_PDA_T12	intra.RMSE	0.451722062364926
KCNMA1	IU_PDA_T12	intra.R2	2.35804557853704
KCNMA1	IU_PDA_T12	multi.RMSE	0.445738351511434
KCNMA1	IU_PDA_T12	multi.R2	4.92492017562234
KCNMA1	IU_PDA_T12	p.RMSE	0.220427120502518
KCNMA1	IU_PDA_T12	p.R2	0.00187860666934704
KCNMA1	IU_PDA_T12	gain.RMSE	-0.00598371085349203
KCNMA1	IU_PDA_T12	gain.R2	2.5668745970853
KCNMA1	IU_PDA_T2	intra.RMSE	0.216380966706581
KCNMA1	IU_PDA_T2	intra.R2	0.137722510773401
KCNMA1	IU_PDA_T2	multi.RMSE	0.216402723366059
KCNMA1	IU_PDA_T2	multi.R2	0.138042171941142
KCNMA1	IU_PDA_T2	p.RMSE	0.500689605448661
KCNMA1	IU_PDA_T2	p.R2	0.499170227309363
KCNMA1	IU_PDA_T2	gain.RMSE	2.17566594780116e-05
KCNMA1	IU_PDA_T2	gain.R2	0.000319661167740987
KCNMA1	IU_PDA_T3	intra.RMSE	0.283576931332118
KCNMA1	IU_PDA_T3	intra.R2	0.922371325190974
KCNMA1	IU_PDA_T3	multi.RMSE	0.283392598223609
KCNMA1	IU_PDA_T3	multi.R2	1.01666376611194
KCNMA1	IU_PDA_T3	p.RMSE	0.49218264332168
KCNMA1	IU_PDA_T3	p.R2	0.426997918986434
KCNMA1	IU_PDA_T3	gain.RMSE	-0.000184333108508961
KCNMA1	IU_PDA_T3	gain.R2	0.094292440920966
KCNMA1	IU_PDA_T4	intra.RMSE	0.142046072017044
KCNMA1	IU_PDA_T4	intra.R2	0.82044520159432
KCNMA1	IU_PDA_T4	multi.RMSE	0.140933099920969
KCNMA1	IU_PDA_T4	multi.R2	2.11689729163111
KCNMA1	IU_PDA_T4	p.RMSE	0.448933357442882
KCNMA1	IU_PDA_T4	p.R2	0.0872852629956819
KCNMA1	IU_PDA_T4	gain.RMSE	-0.001112972096075
KCNMA1	IU_PDA_T4	gain.R2	1.29645209003679
KCNMA1	IU_PDA_T6	intra.RMSE	0.222165035530302
KCNMA1	IU_PDA_T6	intra.R2	1.77720814445791
KCNMA1	IU_PDA_T6	multi.RMSE	0.220657193002564
KCNMA1	IU_PDA_T6	multi.R2	3.11614049277882
KCNMA1	IU_PDA_T6	p.RMSE	0.282801776876566
KCNMA1	IU_PDA_T6	p.R2	0.0356297692591344
KCNMA1	IU_PDA_T6	gain.RMSE	-0.001507842527738
KCNMA1	IU_PDA_T6	gain.R2	1.33893234832091
KCNMA1	IU_PDA_T8	intra.RMSE	0.172659258542877
KCNMA1	IU_PDA_T8	intra.R2	0.450351142889904
KCNMA1	IU_PDA_T8	multi.RMSE	0.172558196136653
KCNMA1	IU_PDA_T8	multi.R2	0.429373782051641
KCNMA1	IU_PDA_T8	p.RMSE	0.493678238244054
KCNMA1	IU_PDA_T8	p.R2	0.540273265879014
KCNMA1	IU_PDA_T8	gain.RMSE	-0.000101062406224012
KCNMA1	IU_PDA_T8	gain.R2	-0.020977360838263
KCNMA1	IU_PDA_T9	intra.RMSE	0.357948737807979
KCNMA1	IU_PDA_T9	intra.R2	1.34695217968978
KCNMA1	IU_PDA_T9	multi.RMSE	0.356196898338116
KCNMA1	IU_PDA_T9	multi.R2	2.31130075727364
KCNMA1	IU_PDA_T9	p.RMSE	0.266276380188983
KCNMA1	IU_PDA_T9	p.R2	0.0289635343511841
KCNMA1	IU_PDA_T9	gain.RMSE	-0.00175183946986296
KCNMA1	IU_PDA_T9	gain.R2	0.96434857758386
KCNMB1	IU_PDA_T1	intra.RMSE	0.120294865876987
KCNMB1	IU_PDA_T1	intra.R2	0
KCNMB1	IU_PDA_T1	multi.RMSE	0.120223638535546
KCNMB1	IU_PDA_T1	multi.R2	0.131275906799984
KCNMB1	IU_PDA_T1	p.RMSE	0.497313320566221
KCNMB1	IU_PDA_T1	p.R2	0.0896370120414988
KCNMB1	IU_PDA_T1	gain.RMSE	-7.12273414409936e-05
KCNMB1	IU_PDA_T1	gain.R2	0.131275906799984
KCNMB1	IU_PDA_T10	intra.RMSE	0.0831868778351892
KCNMB1	IU_PDA_T10	intra.R2	0
KCNMB1	IU_PDA_T10	multi.RMSE	0.0831800079703958
KCNMB1	IU_PDA_T10	multi.R2	0.00193312392068545
KCNMB1	IU_PDA_T10	p.RMSE	0.499696668315288
KCNMB1	IU_PDA_T10	p.R2	0.0890359908658744
KCNMB1	IU_PDA_T10	gain.RMSE	-6.86986479339624e-06
KCNMB1	IU_PDA_T10	gain.R2	0.00193312392068545
KCNMB1	IU_PDA_T11	intra.RMSE	0.310577385868812
KCNMB1	IU_PDA_T11	intra.R2	4.08617350714978
KCNMB1	IU_PDA_T11	multi.RMSE	0.304724444039606
KCNMB1	IU_PDA_T11	multi.R2	7.64415701524005
KCNMB1	IU_PDA_T11	p.RMSE	0.179941282625976
KCNMB1	IU_PDA_T11	p.R2	0.0622766925745537
KCNMB1	IU_PDA_T11	gain.RMSE	-0.00585294182920598
KCNMB1	IU_PDA_T11	gain.R2	3.55798350809027
KCNMB1	IU_PDA_T12	intra.RMSE	0.31253473849287
KCNMB1	IU_PDA_T12	intra.R2	0.370009359484804
KCNMB1	IU_PDA_T12	multi.RMSE	0.311161031343088
KCNMB1	IU_PDA_T12	multi.R2	1.10726472133959
KCNMB1	IU_PDA_T12	p.RMSE	0.4315060260124
KCNMB1	IU_PDA_T12	p.R2	0.0716351288809731
KCNMB1	IU_PDA_T12	gain.RMSE	-0.00137370714978202
KCNMB1	IU_PDA_T12	gain.R2	0.737255361854786
KCNMB1	IU_PDA_T2	intra.RMSE	0.0932043392362647
KCNMB1	IU_PDA_T2	intra.R2	0.000505571515336811
