module	gene	n_sections	mean_delta	median_delta
KCNMA1_KCNMB1	MLLT11	10	-0.00843243916896078	-0.0121198180673822
KCNMA1_KCNMB1	NCEH1	10	-0.00844831946942363	-0.0149044513051094
KCNMA1_KCNMB1	PLEKHJ1	10	-0.00845868645239779	-0.0026558546885764
KCNMA1_KCNMB1	TMED10	10	-0.00846622914748579	0.00154099458537585
KCNMA1_KCNMB1	CARHSP1	10	-0.00847414491946508	-0.00268487021645169
KCNMA1_KCNMB1	CARD11	10	-0.00847703079310645	-0.00509039696166568
KCNMA1_KCNMB1	TMEM205	10	-0.00847817136937451	-0.0150955013454301
KCNMA1_KCNMB1	B3GNT2	10	-0.00847952640457575	-0.00611822145382734
KCNMA1_KCNMB1	TBC1D3B	10	-0.00848195656439719	-0.0120643818783677
KCNMA1_KCNMB1	EHMT1	10	-0.00848505082075402	-0.0179369160731461
KCNMA1_KCNMB1	MMP12	10	-0.00848659445257462	0.000208528644808883
KCNMA1_KCNMB1	SEPTIN6	10	-0.00848834154357408	-0.00393464699077621
KCNMA1_KCNMB1	TSPAN15	10	-0.0084896032086067	0.000256592546571219
KCNMA1_KCNMB1	EPN1	10	-0.00849918260186092	-0.00655287454905751
KCNMA1_KCNMB1	MIS12	10	-0.00849962715219221	-0.00248187661595558
KCNMA1_KCNMB1	CLPB	10	-0.00850740826127879	-0.00413027614802323
KCNMA1_KCNMB1	COIL	10	-0.00850785673949341	-0.0152572164619798
KCNMA1_KCNMB1	DNMBP	10	-0.0085079127587453	-0.00652725142499875
KCNMA1_KCNMB1	ADPRHL2	10	-0.00851630791222412	-0.00196897257499378
KCNMA1_KCNMB1	TIMM50	10	-0.0085311426473828	-0.00774164758840155
KCNMA1_KCNMB1	FAM50B	10	-0.00853125016299493	-0.007942236400235
KCNMA1_KCNMB1	C1orf112	10	-0.00854271079831742	-0.0089731174221138
KCNMA1_KCNMB1	MPPE1	10	-0.00854866220989475	-0.00810319454854036
KCNMA1_KCNMB1	PCDHB13	10	-0.00856067567134183	-0.0107791932209193
KCNMA1_KCNMB1	ZNF579	10	-0.00856482168399634	-0.00871997917494759
KCNMA1_KCNMB1	BAG1	10	-0.00857098315354321	-0.015923309520478
KCNMA1_KCNMB1	ANKRD40	10	-0.00857140038251766	-0.00958463304089694
KCNMA1_KCNMB1	THAP4	10	-0.00857700327563191	-0.0106026328747544
KCNMA1_KCNMB1	PCDHB9	10	-0.00858634405122855	-0.00700546963632659
KCNMA1_KCNMB1	ORMDL3	10	-0.00858708259223097	-0.000980119265816821
KCNMA1_KCNMB1	TSFM	10	-0.00859441225368722	-0.0187861221892539
KCNMA1_KCNMB1	HMGXB4	10	-0.00860063593318978	-0.0125661671058284
KCNMA1_KCNMB1	MYO18A	10	-0.0086010568214565	-0.00960240455061313
KCNMA1_KCNMB1	DNAJA2	10	-0.00860624009636692	-0.00144474955963519
KCNMA1_KCNMB1	SRGAP1	10	-0.00860687603591634	-0.0180722432932241
KCNMA1_KCNMB1	PCBP2	10	-0.00861047689195865	-0.00902558272366372
KCNMA1_KCNMB1	HVCN1	10	-0.00861651841062235	-0.0111433336035389
KCNMA1_KCNMB1	AGAP9	10	-0.00861882066655749	-0.00572265853217525
KCNMA1_KCNMB1	TRIM68	10	-0.00862199002839551	-0.0158952439163788
KCNMA1_KCNMB1	TMEM250	10	-0.00862939275730969	-0.00782575301172633
KCNMA1_KCNMB1	C5orf30	10	-0.00864345607089627	-0.00981622384052101
KCNMA1_KCNMB1	ZNF623	10	-0.00866996160443648	-0.0112994353903036
KCNMA1_KCNMB1	EPHA1	10	-0.00867181935740693	-0.00617959875160034
KCNMA1_KCNMB1	VSTM2L	10	-0.00867217106735535	-0.0133831543178708
KCNMA1_KCNMB1	STYK1	10	-0.0086748334316873	-0.00900093890231988
KCNMA1_KCNMB1	ASTN2	10	-0.00868197017129066	-0.0101550531077128
KCNMA1_KCNMB1	LMAN2	10	-0.00869114892860613	0.00826684593759991
KCNMA1_KCNMB1	CMSS1	10	-0.00869346607257202	-0.00931266027527418
KCNMA1_KCNMB1	ZNF586	10	-0.00869524013707545	-0.00202693460808497
KCNMA1_KCNMB1	GPATCH2L	10	-0.00869752756946843	-0.0179481521705341
KCNMA1_KCNMB1	CYP2C18	10	-0.00869998760825012	-0.00721536915797181
KCNMA1_KCNMB1	APBA3	10	-0.00870632499656454	-0.0131431180585908
KCNMA1_KCNMB1	GOLGA7B	10	-0.00871220087435624	-0.0128624108041903
KCNMA1_KCNMB1	ELF4	10	-0.00871541001633085	-0.0160328996905486
KCNMA1_KCNMB1	ZNF71	10	-0.00872235535876017	-0.010894395652644
KCNMA1_KCNMB1	TIMP3	10	-0.00873313262593368	-0.020285997633793
KCNMA1_KCNMB1	DNAJA3	10	-0.00873832846271529	-0.00824521597725117
KCNMA1_KCNMB1	BCAT2	10	-0.00874118446908214	-0.00519813772645918
KCNMA1_KCNMB1	NELFE	10	-0.00874554499744803	-0.0202277090709584
KCNMA1_KCNMB1	PODNL1	10	-0.00874570748181526	-0.0116835216463772
KCNMA1_KCNMB1	ARFGEF2	10	-0.00874655763669175	-0.00763746851214324
KCNMA1_KCNMB1	ARHGAP26	10	-0.00876258073443567	-0.0194744428875651
KCNMA1_KCNMB1	RABEPK	10	-0.00876592792155051	-0.0132378498689474
KCNMA1_KCNMB1	ASB6	10	-0.00876593637934877	-0.015755474029167
KCNMA1_KCNMB1	STRAP	10	-0.00877043791396909	-0.0129527464861439
KCNMA1_KCNMB1	EML4	10	-0.00877250707282773	-0.00996848872987329
KCNMA1_KCNMB1	TMEM246	10	-0.00877549997328331	-0.0130134473746884
KCNMA1_KCNMB1	ATM	10	-0.00878444960567942	-0.0149013340998224
KCNMA1_KCNMB1	FIZ1	10	-0.00879481240879914	-0.0100813665516782
KCNMA1_KCNMB1	MORF4L2	10	-0.00880103954408057	-0.0124851486532154
KCNMA1_KCNMB1	KCP	10	-0.00880338438368692	-0.000138237639044168
KCNMA1_KCNMB1	YME1L1	10	-0.00880962886920789	0.000369511350979165
KCNMA1_KCNMB1	ERGIC1	10	-0.00880989132816754	0.00844249066140618
KCNMA1_KCNMB1	PIGW	10	-0.00881320379609586	-0.00734063845113241
KCNMA1_KCNMB1	UTP6	10	-0.00881931634229969	-0.00621444819945786
KCNMA1_KCNMB1	SEC16B	10	-0.00882048390090727	-0.0108450299563655
KCNMA1_KCNMB1	POLD3	10	-0.00882061913803788	-0.000690016713231417
KCNMA1_KCNMB1	CPT1A	10	-0.00882193014197071	-0.00826716799431716
KCNMA1_KCNMB1	KIAA1211	10	-0.00882215065163244	-0.016041834876839
KCNMA1_KCNMB1	AKR1A1	10	-0.00883166096721677	-0.0202205752405407
KCNMA1_KCNMB1	KRCC1	10	-0.00883193898230361	-0.00893909473007982
KCNMA1_KCNMB1	ZNF776	10	-0.00883700070696282	-0.0087508613152472
KCNMA1_KCNMB1	AP3M1	10	-0.00884512723447935	0.000124000890250303
KCNMA1_KCNMB1	S100A13	10	-0.0088473170559797	-0.0110506181341015
KCNMA1_KCNMB1	GDI1	10	-0.00884742756669546	-0.0117939562135553
KCNMA1_KCNMB1	C6orf89	10	-0.00885047106596266	-0.0118372702101225
KCNMA1_KCNMB1	STK26	10	-0.00885376519643244	-0.0081130529774011
KCNMA1_KCNMB1	PCM1	10	-0.00886022435791016	-0.0140436730194802
KCNMA1_KCNMB1	GPT2	10	-0.00887182239859519	-0.00918132105942909
KCNMA1_KCNMB1	DYNLL1	10	-0.00887400295685003	0.000148731520608694
KCNMA1_KCNMB1	SRRD	10	-0.00887632111823608	-0.0112951615189211
KCNMA1_KCNMB1	CHMP4A	10	-0.00888450001421856	0.00387891081101195
KCNMA1_KCNMB1	CBR1	10	-0.0088882758465616	-0.00843477008278632
KCNMA1_KCNMB1	PRR7	10	-0.00889111321455949	-0.00860149277376618
KCNMA1_KCNMB1	SLC35C2	10	-0.00889501788496008	-0.00975481683230146
KCNMA1_KCNMB1	AKAP8L	10	-0.00889552793074622	-0.0171856032736048
KCNMA1_KCNMB1	P4HTM	10	-0.00890215516200585	-0.00213127899223714
KCNMA1_KCNMB1	ENTPD6	10	-0.00890330495333246	-0.00783749343099421
KCNMA1_KCNMB1	ATP13A4	10	-0.00890550471191959	-0.00752022520159763
KCNMA1_KCNMB1	JAGN1	10	-0.00890563440435429	-0.0108725312478854
KCNMA1_KCNMB1	NFE2L2	10	-0.00890580251471389	-0.0164259039671646
KCNMA1_KCNMB1	NMUR2	10	-0.00891292861083271	-0.000824093187608987
KCNMA1_KCNMB1	DOC2B	10	-0.00891847312218086	-0.00998574127786251
KCNMA1_KCNMB1	SAMD9	10	-0.00891974898914573	-0.00911478443878725
KCNMA1_KCNMB1	SF1	10	-0.00892455409168292	-0.0082711023410265
KCNMA1_KCNMB1	NAPEPLD	10	-0.00892889100034126	-0.00629609564635049
KCNMA1_KCNMB1	PASK	10	-0.00893171728393658	-0.0148831951880825
KCNMA1_KCNMB1	IFT27	10	-0.00893757967994564	-0.0132156037890582
KCNMA1_KCNMB1	GPR35	10	-0.00894570807313493	-0.0139101725402452
KCNMA1_KCNMB1	TPCN1	10	-0.00895322773179169	-0.00518020245669613
KCNMA1_KCNMB1	AMN	10	-0.0089608580643236	0.000657170193208571
KCNMA1_KCNMB1	C9orf85	10	-0.00896533663489766	-0.0101929991916471
KCNMA1_KCNMB1	ANGPTL4	10	-0.00898198740018137	-0.00593438291815836
KCNMA1_KCNMB1	SLC12A6	10	-0.00898248658179619	-0.00464353995076698
KCNMA1_KCNMB1	AMPD2	10	-0.00898832802786795	-0.0154301270598366
KCNMA1_KCNMB1	SLC9A2	10	-0.00899150034351688	-0.00590353975048659
KCNMA1_KCNMB1	FUT4	10	-0.00899613499833446	0.000644305189435646
KCNMA1_KCNMB1	LY75	10	-0.00899980707559677	-0.0114285034383404
KCNMA1_KCNMB1	PBLD	10	-0.00900037979051421	-0.00363043308988056
KCNMA1_KCNMB1	ZBTB43	10	-0.00900694773932279	-0.0120015697099588
KCNMA1_KCNMB1	LAMA2	10	-0.00900856293061985	-0.0100284213563268
KCNMA1_KCNMB1	WDR25	10	-0.00901007723943793	-0.0115202402358583
KCNMA1_KCNMB1	SOWAHB	10	-0.00901049221683936	-0.00985044254547969
KCNMA1_KCNMB1	LBHD1	10	-0.00901176568845746	-0.010382244293724
KCNMA1_KCNMB1	ADAMTS2	10	-0.00901289683919566	0.0054451834750897
KCNMA1_KCNMB1	UGT1A9	10	-0.00901457249380459	-0.00880470795839005
KCNMA1_KCNMB1	ESF1	10	-0.00901950181487491	-0.014091880952646
KCNMA1_KCNMB1	ME1	10	-0.00902155144042148	-0.0201174622565196
KCNMA1_KCNMB1	NOSTRIN	10	-0.00902312299702693	-0.0106202193937607
KCNMA1_KCNMB1	SPATA18	10	-0.00903047312797512	-0.0106386614930373
KCNMA1_KCNMB1	UTP23	10	-0.00903112819772939	-0.00568249277100698
KCNMA1_KCNMB1	NDUFB10	10	-0.00903370908056678	-0.0144096707823713
KCNMA1_KCNMB1	MAP2K3	10	-0.00903572377235122	-0.00413392942614613
KCNMA1_KCNMB1	DUSP23	10	-0.00903841860258224	-0.0248320776927295
KCNMA1_KCNMB1	CDK20	10	-0.00904196403950273	-0.0127915936551356
KCNMA1_KCNMB1	LEMD1	10	-0.00904616892596201	-0.0109799078736365
KCNMA1_KCNMB1	AGAP2	10	-0.00904829720051443	-0.0107636522600972
KCNMA1_KCNMB1	MAN2A2	10	-0.00905378861927728	-0.0120658562711263
KCNMA1_KCNMB1	FADD	10	-0.00905433256963588	-0.000293813859328557
KCNMA1_KCNMB1	SSR4	10	-0.00905586708517259	-0.00346415381310997
KCNMA1_KCNMB1	DNTTIP2	10	-0.00905882471657725	-0.00532347982611329
KCNMA1_KCNMB1	CLTA	10	-0.00906258278040433	0.0219027765726716
KCNMA1_KCNMB1	SLC25A32	10	-0.00906635072350011	-0.001484364182557
KCNMA1_KCNMB1	RBM26	10	-0.00907127508032205	-0.0024073222152774
KCNMA1_KCNMB1	IVD	10	-0.00907523468288611	-0.00415721001363985
KCNMA1_KCNMB1	UBA5	10	-0.00907839224809057	-0.00374309051401326
KCNMA1_KCNMB1	USP47	10	-0.0090830419777204	-0.0164578732980643
KCNMA1_KCNMB1	TTYH3	10	-0.0090852777828275	-0.0159454836748168
KCNMA1_KCNMB1	SEC24C	10	-0.00908613114468653	-0.0135066851365323
KCNMA1_KCNMB1	NR1I2	10	-0.00908869043677438	-0.00438008689537385
KCNMA1_KCNMB1	BAAT	10	-0.00908979505109682	-0.00298694445964643
KCNMA1_KCNMB1	OST4	10	-0.0090907540243511	-0.0137290913691494
KCNMA1_KCNMB1	RBM15B	10	-0.00909132998064683	-0.0113172186322361
KCNMA1_KCNMB1	NECTIN1	10	-0.00909354327047371	-0.0122050461687299
KCNMA1_KCNMB1	RNF4	10	-0.00909476007737847	-0.00120327495575259
KCNMA1_KCNMB1	SDR39U1	10	-0.0091115160872605	-0.00390936627360906
KCNMA1_KCNMB1	SLC25A36	10	-0.00911332522605811	-0.0251772679737202
KCNMA1_KCNMB1	AURKA	10	-0.00911872521477368	-0.010376071899943
KCNMA1_KCNMB1	POLE2	10	-0.00912129159905139	-0.0107525749334723
KCNMA1_KCNMB1	ACAD11	10	-0.00912242567457848	-0.00203840835451174
KCNMA1_KCNMB1	FAM91A1	10	-0.00912563695286357	-0.0103770863692748
KCNMA1_KCNMB1	C9orf152	10	-0.00912682416700038	-0.0043664966276176
KCNMA1_KCNMB1	RAB2B	10	-0.00912826701659546	0.00419683856060756
KCNMA1_KCNMB1	DFFA	10	-0.00914091859995658	-0.0053728308973682
KCNMA1_KCNMB1	DIO3	10	-0.00914274607660408	-0.00806017030948641
KCNMA1_KCNMB1	PGA5	10	-0.00914768295094827	0
KCNMA1_KCNMB1	NLK	10	-0.00914958260160598	-0.019613147410362
KCNMA1_KCNMB1	TUBGCP5	10	-0.00915388265704091	-0.0148906122977933
KCNMA1_KCNMB1	SNX17	10	-0.00915774787546871	-0.000777629158535423
KCNMA1_KCNMB1	SMC6	10	-0.00915813432561602	-0.0100657997967177
KCNMA1_KCNMB1	CARD6	10	-0.00916445629437421	-0.013753263454719
KCNMA1_KCNMB1	PPP1R8	10	-0.00916645610859242	-0.0146391439987985
KCNMA1_KCNMB1	PRPF40B	10	-0.0091673955994034	-0.0104438759180105
KCNMA1_KCNMB1	SRP72	10	-0.00916815557027355	-0.0104884010684889
KCNMA1_KCNMB1	KIF5B	10	-0.00916824397448655	-0.0153276076939364
KCNMA1_KCNMB1	HCAR2	10	-0.00918455705044237	-0.00343490889179353
KCNMA1_KCNMB1	MPP3	10	-0.00918591545304101	-0.0017110837584305
KCNMA1_KCNMB1	ECE1	10	-0.00921324306643783	-0.0421792054568732
KCNMA1_KCNMB1	PGAM1	10	-0.00921762322556481	0.0126269729023967
KCNMA1_KCNMB1	RBM33	10	-0.00921954408921552	-0.0124867400113828
KCNMA1_KCNMB1	CEP170	10	-0.00922290905138786	-0.00910768968217553
KCNMA1_KCNMB1	PLEKHA2	10	-0.00922915991284724	-0.0208733402039681
KCNMA1_KCNMB1	ZNF513	10	-0.00923414155096112	-0.00662382922322284
KCNMA1_KCNMB1	ABCC10	10	-0.00924664432670728	-0.0020777695003629
KCNMA1_KCNMB1	RUVBL1	10	-0.00924730435246301	-0.0122106047586494
KCNMA1_KCNMB1	TMEM68	10	-0.00924847995609885	-0.0189650400125503
KCNMA1_KCNMB1	EZH2	10	-0.00924915670485275	-0.00532492959508096
KCNMA1_KCNMB1	POFUT2	10	-0.00925145524569087	-0.0098443379726361
KCNMA1_KCNMB1	LTBR	10	-0.00925478272273305	-0.00873494472724784
KCNMA1_KCNMB1	SELENBP1	10	-0.0092549638813762	-0.01578211855339
KCNMA1_KCNMB1	PCNX3	10	-0.00925877536119899	-0.00671524135066849
KCNMA1_KCNMB1	MOSPD2	10	-0.00926056671238489	-0.0014224526038113
KCNMA1_KCNMB1	UBA6	10	-0.00926395912525362	-0.00765743985612185
KCNMA1_KCNMB1	HIBADH	10	-0.0092808375578334	0.00334935721697843
KCNMA1_KCNMB1	MLEC	10	-0.00928113887463018	-0.0118046062446509
KCNMA1_KCNMB1	MYL6B	10	-0.00928640072700515	-0.00554143031296327
KCNMA1_KCNMB1	MYO9B	10	-0.00929028798737707	0.00385614913482316
KCNMA1_KCNMB1	RBSN	10	-0.00929142069785987	-0.0132911925981267
KCNMA1_KCNMB1	SCAI	10	-0.00929555112170431	-0.0124722433871805
KCNMA1_KCNMB1	ACOT11	10	-0.00930134119445773	-0.0110054842860077
KCNMA1_KCNMB1	ARL16	10	-0.00930305952821851	-0.00691704406663755
KCNMA1_KCNMB1	NUDT1	10	-0.00930393139491102	-0.0135181165020587
KCNMA1_KCNMB1	DYNC1H1	10	-0.00930626978163648	-0.0197957422178497
KCNMA1_KCNMB1	HERC5	10	-0.00931216574652105	-0.00316313646988531
KCNMA1_KCNMB1	CAPZB	10	-0.00931506426919767	0.00791286622048926
KCNMA1_KCNMB1	MCAT	10	-0.00931545651946579	-0.0102932096067067
KCNMA1_KCNMB1	RBX1	10	-0.00931575391851056	-0.0082351094588298
KCNMA1_KCNMB1	VMAC	10	-0.00931741638656713	-0.00756727738538247
KCNMA1_KCNMB1	RASAL2	10	-0.00933230499909075	-0.00727709294019412
KCNMA1_KCNMB1	KCTD20	10	-0.00933434075237874	-0.0173621686726721
KCNMA1_KCNMB1	METTL27	10	-0.00934020634905647	-0.00876939784419568
KCNMA1_KCNMB1	SRP68	10	-0.00934643781651455	-0.00916387264865648
KCNMA1_KCNMB1	EHHADH	10	-0.00935269857316286	-0.00598518065835992
KCNMA1_KCNMB1	TIMELESS	10	-0.0093532107613627	-0.0106813726985002
KCNMA1_KCNMB1	F2RL2	10	-0.00935336737440109	-0.0124047391183129
KCNMA1_KCNMB1	STX10	10	-0.00935582331960972	-0.00459865434035388
KCNMA1_KCNMB1	DLGAP5	10	-0.00935583036783209	-0.00817513434660128
KCNMA1_KCNMB1	C12orf65	10	-0.00935965717812561	-0.011460365851904
KCNMA1_KCNMB1	IFIT1	10	-0.0093655188495651	-0.00808795020955719
KCNMA1_KCNMB1	NR1H4	10	-0.00936585319659501	-0.00372293730690721
KCNMA1_KCNMB1	SCFD1	10	-0.00936904126203858	-0.0195680366273588
KCNMA1_KCNMB1	SNX30	10	-0.00937125146260699	0.00182352896001108
KCNMA1_KCNMB1	CCDC159	10	-0.00938565838185029	-0.0055357632020273
KCNMA1_KCNMB1	CCDC18	10	-0.00939242517431071	-0.00939334907221448
KCNMA1_KCNMB1	TMEM9B	10	-0.0093934674748106	-0.00456366824004344
KCNMA1_KCNMB1	PRSS12	10	-0.00940571424760185	-0.0170137719881088
KCNMA1_KCNMB1	CLN6	10	-0.00941035822031685	-0.00725234638693423
KCNMA1_KCNMB1	TNIK	10	-0.00941218823192567	0.00938151246502431
KCNMA1_KCNMB1	CPA6	10	-0.0094170735083516	-0.00367997247603886
KCNMA1_KCNMB1	ZMYM2	10	-0.00941987882163158	0.0115314580348766
KCNMA1_KCNMB1	PPP1R15B	10	-0.00942002461302728	0.012310510581571
KCNMA1_KCNMB1	PARN	10	-0.00943025744554469	-0.00447471685589826
KCNMA1_KCNMB1	CASP2	10	-0.00943589632376316	-0.00911954411950452
KCNMA1_KCNMB1	SPIRE2	10	-0.00943732862564133	-0.00992693459242939
KCNMA1_KCNMB1	CDT1	10	-0.00943871429598363	-0.00436994690431512
KCNMA1_KCNMB1	MYO19	10	-0.00944028967754245	-0.011769807214011
KCNMA1_KCNMB1	CACNG6	10	-0.00944110798028595	-0.00245385845671198
KCNMA1_KCNMB1	RAP2C	10	-0.00944218454268793	-0.0127326723311027
KCNMA1_KCNMB1	TMEM204	10	-0.00945393102080092	-0.0215637181796483
KCNMA1_KCNMB1	MATR3	10	-0.00946080728304612	-0.00836031707536618
KCNMA1_KCNMB1	RACK1	10	-0.00946438583280101	-0.00346764796998933
KCNMA1_KCNMB1	FLYWCH2	10	-0.00946632742844384	-0.00883425176399485
KCNMA1_KCNMB1	CCDC92	10	-0.0094663929229726	-0.00105329182435638
KCNMA1_KCNMB1	APTX	10	-0.0094701701086618	-0.00465370470557211
KCNMA1_KCNMB1	AQP3	10	-0.00948077983246487	-0.0186158215051067
KCNMA1_KCNMB1	PABPC1	10	-0.00949069453911791	-0.00947142259336164
KCNMA1_KCNMB1	GPR157	10	-0.00949226356618955	-0.0156785642138438
KCNMA1_KCNMB1	TXNDC11	10	-0.00950223105999308	-0.0234496735287204
KCNMA1_KCNMB1	GLB1L2	10	-0.00950337991994834	-0.00823342369111912
KCNMA1_KCNMB1	SDF2	10	-0.00950441912143325	-0.0139165649367236
KCNMA1_KCNMB1	ZBTB3	10	-0.00951219459113548	-0.0120735662994243
KCNMA1_KCNMB1	TRIM27	10	-0.00951529790193472	-0.00646270270093299
KCNMA1_KCNMB1	KCNK1	10	-0.00951710874080914	-0.00298530964447945
KCNMA1_KCNMB1	SNX8	10	-0.00951910548581443	-0.0167898453371766
KCNMA1_KCNMB1	INMT	10	-0.00951946062586199	-0.0161138606522512
KCNMA1_KCNMB1	GLP2R	10	-0.00953073529861127	-0.00962077813956336
KCNMA1_KCNMB1	C19orf48	10	-0.00953298404913889	-0.0153409223168763
KCNMA1_KCNMB1	RAB2A	10	-0.00953622501493343	-0.00265367554905234
KCNMA1_KCNMB1	FSD1L	10	-0.00953738496627905	-0.0106554142963194
KCNMA1_KCNMB1	EFR3A	10	-0.00954483768632555	0.00150646849660944
KCNMA1_KCNMB1	ADSL	10	-0.00954753802931741	-0.0180703819503857
KCNMA1_KCNMB1	CST4	10	-0.00955029438732686	-0.00343920399357412
KCNMA1_KCNMB1	NPC1L1	10	-0.0095526146014894	-0.00976239987618408
KCNMA1_KCNMB1	CYP21A2	10	-0.00955465727324313	-0.00260945766270547
KCNMA1_KCNMB1	MYNN	10	-0.00956132809655401	0.0015713523797521
KCNMA1_KCNMB1	LRP6	10	-0.00957858404430701	-0.00470170218875759
KCNMA1_KCNMB1	PER2	10	-0.00958562421848783	0.000773012859391027
KCNMA1_KCNMB1	MYC	10	-0.00958682947031604	0.00269238855285406
KCNMA1_KCNMB1	RTTN	10	-0.00959058934298441	-0.0071588020080019
KCNMA1_KCNMB1	TCEA1	10	-0.00959645310328171	-0.00506945716747326
KCNMA1_KCNMB1	PRPF31	10	-0.00959831407746539	0.00219369612593711
KCNMA1_KCNMB1	HCFC1R1	10	-0.00959835871355222	-0.0142658436222896
KCNMA1_KCNMB1	PUM1	10	-0.00960061366729255	-0.0053990203754912
KCNMA1_KCNMB1	CCDC9B	10	-0.00960619185241638	-0.0134114514845688
KCNMA1_KCNMB1	DTWD2	10	-0.00961776663148238	-0.01413545661848
KCNMA1_KCNMB1	MEGF6	10	-0.00962252146288404	-0.019008990294057
KCNMA1_KCNMB1	INTS4	10	-0.00962516403679473	-0.00663588596625792
KCNMA1_KCNMB1	RASSF6	10	-0.00963370305851437	-0.00789074931954164
KCNMA1_KCNMB1	PYROXD1	10	-0.009638012274142	-0.00801292530725475
KCNMA1_KCNMB1	CXCL5	10	-0.00964099260213975	-0.0169557206489316
KCNMA1_KCNMB1	UBN1	10	-0.00964296649423305	-0.0179800815791219
KCNMA1_KCNMB1	CHAF1A	10	-0.00964992177345447	-0.00486423795975058
KCNMA1_KCNMB1	PIK3R3	10	-0.00965004007495424	-0.024696757200466
KCNMA1_KCNMB1	PEX11A	10	-0.00965295978286134	-0.0165857796623745
KCNMA1_KCNMB1	GALNT7	10	-0.00966195309078187	-0.0102897773664519
KCNMA1_KCNMB1	NPHP3	10	-0.00968199416648871	-0.0164852908414246
KCNMA1_KCNMB1	SEC31A	10	-0.00969186525706195	-0.00317342190405473
KCNMA1_KCNMB1	POLG	10	-0.00969477793847977	-0.0185818860808939
KCNMA1_KCNMB1	MTMR14	10	-0.00971406725749087	-0.00912507195999181
KCNMA1_KCNMB1	ZNF296	10	-0.0097162312474142	-0.0132030622973888
KCNMA1_KCNMB1	ATRN	10	-0.00971851198551115	-0.0134667354314643
KCNMA1_KCNMB1	ARHGDIA	10	-0.00971860793104358	-0.00802060246093494
KCNMA1_KCNMB1	SEPHS2	10	-0.00972024392590205	-0.0073405841353304
KCNMA1_KCNMB1	NIPBL	10	-0.00972491452657061	-0.0140444429607088
KCNMA1_KCNMB1	BCL7C	10	-0.00972605773612829	-0.0213919517258432
KCNMA1_KCNMB1	APP	10	-0.00972716192878936	0.00590742665851396
KCNMA1_KCNMB1	LYPD6	10	-0.00973170022392016	-0.00475331745587002
KCNMA1_KCNMB1	TSPAN12	10	-0.00973252210210217	-0.00566800361040323
KCNMA1_KCNMB1	FRAS1	10	-0.00973285537653057	-0.00879568342405918
KCNMA1_KCNMB1	COMMD9	10	-0.00973568968152978	-0.0137028191456794
KCNMA1_KCNMB1	GLI1	10	-0.00974451450162294	-0.015422203868359
KCNMA1_KCNMB1	FAM32A	10	-0.00975168798142204	-0.00925564521903582
KCNMA1_KCNMB1	GPATCH1	10	-0.00975393883336434	-0.00900606450384962
KCNMA1_KCNMB1	BIRC6	10	-0.00975474216691139	0.0016296980758796
KCNMA1_KCNMB1	DCAF1	10	-0.00975725569254941	-0.013613521056026
KCNMA1_KCNMB1	QTRT1	10	-0.00975801642156622	-0.00902090814081686
KCNMA1_KCNMB1	CUL5	10	-0.00976222380234241	-0.0264859827473425
KCNMA1_KCNMB1	HNRNPA3	10	-0.00976563462780979	-0.0133354416608135
KCNMA1_KCNMB1	HIST1H1D	10	-0.00976638973377954	-0.0218803796243908
KCNMA1_KCNMB1	IKBKG	10	-0.00977497627946718	-0.0149328974934564
KCNMA1_KCNMB1	TMEM130	10	-0.00977518070909047	-0.0061372422583214
KCNMA1_KCNMB1	STAR	10	-0.0097849774307739	0
KCNMA1_KCNMB1	LATS2	10	-0.00978612545822194	-0.0233477097224712
KCNMA1_KCNMB1	ASL	10	-0.00978670926478426	-0.0106641250940608
KCNMA1_KCNMB1	LRG1	10	-0.00978810742167539	-0.0105787163663928
KCNMA1_KCNMB1	POLG2	10	-0.00979433620980103	-0.0133493242218093
KCNMA1_KCNMB1	ETHE1	10	-0.00980037795592604	0.00551911143718148
KCNMA1_KCNMB1	ATP6AP1	10	-0.00980288795423509	-0.00121767582648853
KCNMA1_KCNMB1	COASY	10	-0.00980352684673399	-0.0154148458660429
KCNMA1_KCNMB1	PKNOX1	10	-0.00980373474076738	-0.0100354008238834
KCNMA1_KCNMB1	RNF111	10	-0.009818859497052	-0.00408164484908958
KCNMA1_KCNMB1	KRT6B	10	-0.00982517874648851	-0.00371263256034249
KCNMA1_KCNMB1	RHBDL2	10	-0.00982592517379511	-0.0151912055484648
KCNMA1_KCNMB1	POLR2C	10	-0.00982628083956623	-0.0229969737333582
KCNMA1_KCNMB1	SLC3A1	10	-0.00983754111740438	-0.0041347986780383
KCNMA1_KCNMB1	EXOSC1	10	-0.00983870136894466	-0.0104929641898569
KCNMA1_KCNMB1	MKLN1	10	-0.00984949640285628	-0.0141804823302515
KCNMA1_KCNMB1	ZNF223	10	-0.0098499633472452	-0.00912454876440759
KCNMA1_KCNMB1	RCHY1	10	-0.009851180864758	-0.00968339540693012
KCNMA1_KCNMB1	NTAN1	10	-0.00985230409066878	-0.015430000791877
KCNMA1_KCNMB1	DNAJC16	10	-0.00985319270804472	-0.00801383689499881
KCNMA1_KCNMB1	CYB5B	10	-0.00987369931568864	0.000774467136828688
KCNMA1_KCNMB1	ARFGAP3	10	-0.00987423961633341	-0.00496132540892337
KCNMA1_KCNMB1	GDPD5	10	-0.00988365382163132	-0.00356725413995239
KCNMA1_KCNMB1	TYMS	10	-0.00989062318638563	-0.0144104775860715
