target_gene	pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KCNE4	HALLMARK_E2F_TARGETS	0.869095816464238	0.943472627146097	0.0339723613634993	-0.247037599731958	-0.837626297748333	181	XPO1;MCM7;PAN2;SMC1A;PRKDC;SLBP;NAA38;SMC3;MYBL2;RAD50;CDK4;ANP32E;POP7;ILF3;RBBP7;UNG;RFC1;MSH2;DCK;SNRPB;POLE;DONSON;TFRC;CDC25B;WEE1;CBX5;MXD3;PNN;RAD51C;PCNA;XRCC6;TP53;ING3;DCTPP1;RPA2;RPA1;POLA2;SMC4;TCF19;WDR90;CSE1L;DNMT1;ORC2;CHEK1;RAD21;PDS5B;AURKA;RFC3;POLD1;PSMC3IP;PAICS;PA2G4;LYAR;ATAD2;DDX39A;SPC24;TACC3;HUS1;UBR7;TIPIN;NUDT21;POLD2;NME1;MRE11
KCNE4	HALLMARK_KRAS_SIGNALING_UP	0.916329284750337	0.943472627146097	0.0314209215415833	-0.241792049743757	-0.824950242989585	196	AKT2;SOX9;PRELID3B;PECAM1;TMEM176A;DNMBP;SPP1;IGFBP3;TNFAIP3;GADD45G;SATB1;EMP1;TSPAN13;STRN;WDR33;SDCCAG8;AVL9;MAP3K1;SEMA3B;MAP7;AMMECR1;BTC;CAB39L;ANKH;PRDM1;ADAM17;BMP2;ATG10;FBXO4;NR1H4;PTBP2;BIRC3;GPRC5B;CROT;BPGM;CD37;JUP;PLAUR;GFPT2;IKZF1;HBEGF;IL7R;ZNF639;AKAP12;LIF;PLAT;ZNF277;DCBLD2;TFPI;ALDH1A3;IL1B
KCNE4	HALLMARK_HEDGEHOG_SIGNALING	0.916535433070866	0.943472627146097	0.0387166740042594	-0.265634225580684	-0.712423308775898	35	MYH9;VEGFA;ADGRG1;RASA1;CDK6
KCNE4	HALLMARK_SPERMATOGENESIS	0.993150684931507	0.993150684931507	0.0714786287425507	0.207801537545407	0.731605838089222	127	PEBP1;SHE;CHFR;VDAC3;SPATA6;GSTM3;SCG5;DBF4;ACRBP;PRKAR2A;EZH2;NPHP1;JAM3;CFTR;CLPB;SNAP91
KCNJ15	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.57214812122885e-08	7.70352579402137e-07	0.73376198835648	0.688548359096196	1.64630377889037	188	FOS;EGR1;FOSB;RHOB;CD44;MCL1;IER2;JUN;NR4A1;DUSP1;SDC4;CCN1;SAT1;TGIF1;LITAF;ZFP36;SGK1;IL6ST;CFLAR;KLF6;ID2;VEGFA;BCL6;PDLIM5;CCNL1;PPP1R15A;CDKN1A;PMEPA1;PNRC1;JUNB;EFNA1;MAP2K3;PFKFB3;CXCL2;SMAD3;SERPINE1;NAMPT;BCL3;NFKBIA;BIRC3;ATF3;TLR2;IER3;MAP3K8;KLF10;PER1;LDLR;NFE2L2;RNF19B;SQSTM1;KLF9;F2RL1;NFKB1;CCND1;SPHK1;KDM6B;ZBTB10;ETS2;B4GALT5;GEM;F3;DENND5A;PLAU;TNFAIP3;NFKB2;IFNGR2
KCNJ15	HALLMARK_APOPTOSIS	3.23696869187036e-05	0.000793057329508237	0.557332238758646	0.656275328032132	1.56708979859602	155	CLU;RHOB;CD44;KRT18;MCL1;LMNA;JUN;PTK2;SOD1;APP;CTNNB1;SAT1;DCN;IFITM3;GPX4;CFLAR;TXNIP;CCND2;HSPB1;GSN;BCL2L2;CDKN1A;LUM;EMP1;DNAJA1;CYLD;TIMP1;WEE1;PDCD4;ERBB2;VDAC2;ERBB3;ADD1;BIRC3;ATF3;DPYD;SATB1;IER3;BCL2L1;SPTAN1;SQSTM1;CCND1;IGF2R;MADD;TSPO;GPX3;TIMP2;PDGFRB;BGN;GSR;CD14;ANXA1;SOD2;CASP4;BCL2L11;TNFRSF12A;GADD45A;BCAP31;SC5D;PEA15
KCNJ15	HALLMARK_TGF_BETA_SIGNALING	0.00101298927322359	0.016545491462652	0.45505986738723	0.715212048133972	1.60655110730188	51	CTNNB1;TGIF1;RHOA;ID2;PPP1R15A;PMEPA1;SPTBN1;JUNB;NCOR2;CDH1;FURIN;SMAD3;SERPINE1;FKBP1A;ID1;KLF10;WWTR1;CDK9;SKIL;APC;HIPK2;TRIM33;CDKN1C;SMURF2;PPM1A;IFNGR2;BMPR1A;BCAR3
KCNJ15	HALLMARK_UV_RESPONSE_UP	0.00139679649786521	0.0171107570988488	0.45505986738723	0.614211220842164	1.46297026137759	143	FOS;FOSB;RHOB;NR4A1;DNAJB1;EIF5;IL6ST;EIF2S3;CA2;JUNB;TFRC;DNAJA1;CXCL2;FURIN;EPCAM;CDC34;MMP14;ONECUT1;CREG1;NFKBIA;RPN1;MAOA;ATF3;ATP6V1C1;HNRNPU;AMD1;GLS;SQSTM1;AGO2;STARD3;DGAT1;POLR2H;CLCN2;HLA-F;ABCB1;PRKACA;CDKN1C;AQP3;GGH;GPX3;SELENOW;MARK2;MGAT1;YKT6;PRKCD;CLTB;SOD2;CHKA;CYB5B;BCL2L11;PDLIM3;NXF1;CNP;PARP2;CCND3;OLFM1;GRPEL1;BSG;PPT1
KCNJ15	HALLMARK_PROTEIN_SECRETION	0.00192659545762537	0.0188806354847286	0.45505986738723	0.644499753524263	1.50873003016689	92	ATP1A1;KRT18;TSPAN8;SOD1;AP2M1;ARCN1;CAV2;SGMS1;DST;RAB14;LMAN1;CLTC;TMED2;COPB2;STX7;LAMP2;SNAP23;M6PR;GOLGA4;TPD52;NAPA;SEC22B;STX16;ARF1;ICA1;TMED10;RER1;NAPG;IGF2R;USO1;ARFGAP3;ATP6V1H;YKT6;KIF1B;ARFGEF2;OCRL;DOP1A;ATP7A;GALC;RAB22A;PPT1;YIPF6;ARFIP1;ADAM10;GBF1;VAMP7;SH3GL2;AP1G1;ANP32E
KCNJ15	HALLMARK_ANGIOGENESIS	0.00361860764120849	0.0230242539636578	0.431707695803346	0.715195657361638	1.54560544049979	33	SPP1;PTK2;SERPINA5;APP;ITGAV;CCND2;VEGFA;COL3A1;LUM;TIMP1;NRP1;VAV2;SLCO2A1;VTN;FGFR1;TNFRSF21
KCNJ15	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00338871410759971	0.0230242539636578	0.431707695803346	0.588933735318602	1.40859920439693	189	SPP1;RHOB;CD44;CCN2;JUN;SDC4;CCN1;SAT1;ITGAV;DCN;COL1A1;QSOX1;TPM2;TPM1;ID2;VEGFA;DST;COL3A1;LUM;PMEPA1;COL1A2;COL6A3;FLNA;MATN2;TIMP1;MCM7;SDC1;CALU;SERPINE1;MMP14;NOTCH2;COL6A2;FBN1;ITGB5;TFPI2;FBLN1;FN1;DAB2;LAMA3;GPX7;SPARC;TGM2;P3H1;GEM;PLOD3;LAMC1;LRP1;PDGFRB;BGN;TNFAIP3;PDLIM4;LAMC2;PVR;SCG2;LGALS1;COLGALT1;PRRX1;SGCB;TNFRSF12A;GADD45A;PFN2;PLOD2;SNTB1;COL5A1;COL4A2;TGFBR3;ECM2;LAMA2;CADM1;TIMP3;ENO2;PLAUR;ACTA2
KCNJ15	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0037590618716176	0.0230242539636578	0.431707695803346	0.566316733873266	1.35489334416439	190	FOS;FGFR3;CD44;FARP1;ALDH3A2;SERPINA5;SEMA3B;AFF1;CPE;ZFP36;SGK1;IL6ST;SCNN1A;ID2;TFF3;AGR2;HOMER2;SERPINA3;TFF1;CA2;NCOR2;IDH2;NBL1;FLNB;SERPINA1;NPY1R;TSPAN13;CDH1;CKB;PDCD4;PLXNB1;SLC29A1;PKP3;LLGL2;KCNK5;TPBG;PRLR;TFPI2;DNAJC1;LSR;ABHD2;BAG1;PDZK1;FDFT1;METTL3;ANXA9;OVOL2;CCND1
KCNJ15	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00622186315915766	0.0302125001604803	0.407017918923954	0.598170615664986	1.39954836212431	93	CD74;B2M;IFITM2;IFITM3;TXNIP;LGALS3BP;PSME1;LY6E;PLSCR1;ADAR;ELF1;NUB1;UBA7;CD47;MOV10;TRIM26;BST2;UBE2L6;C1S;IFI44;HLA-C;PROCR;PARP14;PSME2;NMI;IRF9;CNP;IFIT3;TENT5A;PARP12;GBP2;GMPR;TDRD7;BATF2;ISG15;IFI44L;IFIH1;RIPK2;STAT2;CSF1;PSMB8;NCOA7;IRF2;OGFR;LPAR6;CXCL11;IL4R;CMTR1;SLC25A28;CASP8;IRF7;TRIM14;PSMA3;HELZ2
KCNJ15	HALLMARK_COAGULATION	0.00698771756517691	0.0302125001604803	0.407017918923954	0.580458934929478	1.38003056081058	130	CLU;SERPING1;C3;CAPN2;GSN;S100A13;CFB;WDR1;SERPINA1;LGMN;TIMP1;CPQ;FURIN;LAMP2;HPN;SERPINE1;ARF4;CTSH;MMP14;GDA;RAC1;FBN1;TFPI2;FN1;CRIP2;MMP7;SPARC;CTSO;C1S;F3;PLAU;LRP1;USP11;ANXA1;KLKB1;RAPGEF3;DUSP6;ACOX2;HNF4A;CAPN5
KCNJ15	HALLMARK_MYOGENESIS	0.00569436797038986	0.0302125001604803	0.407017918923954	0.562963452482902	1.3463624857517	187	CLU;SOD3;IGFBP7;APP;PLXNB2;AGRN;COL1A1;KIFC3;MYOM1;TPM2;COL3A1;ABLIM1;GSN;CDKN1A;COL15A1;COL6A3;EIF4A2;CKB;KLF5;GABARAPL2;AEBP1;ERBB3;AKT2;COL6A2;ITGB5;DTNA;CNN3;WWTR1;SPTAN1;MAPRE3;SVIL;BAG1;AK1;SPARC;PRNP;SPHK1;FLII;ACHE;GPX3;PICK1;SORBS3;MEF2A;MYO1C;BIN1;ADCY9;REEP1;ITGB4;CD36;PDE4DIP;RIT1;NCAM1;MYL6B;COL4A2;ACTN2
KCNJ15	HALLMARK_IL2_STAT5_SIGNALING	0.00739897963113803	0.0302125001604803	0.407017918923954	0.551561775540999	1.31973747444996	195	ANXA4;SPP1;RHOB;CD44;DHRS3;ITGAV;IFITM3;GPX4;PLEC;ODC1;COL6A1;KLF6;CCND2;AHNAK;MUC1;PLSCR1;MAPKAPK2;CA2;CDC42SE2;EMP1;CTSZ;CD81;FURIN;SH3BGRL2;SPRED2;PNP;ALCAM;GABARAPL1;GSTO1;NRP1;MAP3K8;BCL2L1;WLS;P2RX4;RNH1;PRNP;PLAGL1;SCN9A;TGM2;IGF2R;HIPK2;ABCB1;NFKBIZ;CDKN1C;DENND5A;ETFBKMT;ITIH5;MYO1C;RABGAP1L;SNX14;TNFRSF21;FGL2
KCNJ15	HALLMARK_ANDROGEN_RESPONSE	0.0103516495177049	0.0390177558744261	0.380730400722792	0.593990226977585	1.39262297473457	94	XRCC5;KRT8;PGM3;MAP7;B2M;SAT1;ITGAV;SGK1;SELENOP;LMAN1;PDLIM5;HOMER2;PMEPA1;ZMIZ1;DBI;GNAI3;CDK6;XRCC6;TPD52;ABHD2;UBE2I;PA2G4;ACSL3;CCND1;DHCR24;ZBTB10;TMEM50A;DNAJB9;AKT1;GSR;MYL12A;GPD1L;NDRG1;NGLY1;CAMKK2;ABCC4;SMS;CCND3;HPGD;ALDH1A3;NCOA4;PLPP1;PIAS1;HERC3;BMPR1B
KCNJ15	HALLMARK_COMPLEMENT	0.0163878600239742	0.0535336760783157	0.352487857583619	0.540134577001743	1.29144973403834	188	CLU;HSPA1A;ANXA5;SERPING1;GNAI2;ATOX1;C3;PLSCR1;RNF4;CALM3;S100A13;SRC;PPP2CB;CFB;CD46;RAF1;CA2;SERPINA1;LGMN;TIMP1;GNAI3;PFN1;CPQ;LAMP2;F5;SERPINE1;CTSD;CTSH;MMP14;PPP4C;CD55;TFPI2;CTSS;FN1;RBSN;CTSO;C1S;F3;TIMP2;LRP1;TNFAIP3;PRKCD;KLKB1;DUSP6;GRB2;HNF4A;LCP2;CASP4;STX4;MMP15;CASP7;CD36
