target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNJ16	CFTR	3	3	0	0.227193397500165	0.201037000716876	0.18144920772142	0.953522036192452
KCNJ16	ATP1B1	3	3	0	0.226113181671703	0.222462017887908	0.18144920772142	0.953522036192452
KCNJ16	CLU	3	3	0	0.201324080262165	0.19814117094172	0.18144920772142	0.953522036192452
KCNJ16	AQP1	3	3	0	0.191093120056634	0.175256395430461	0.18144920772142	0.953522036192452
KCNJ16	FXYD2	3	3	0	0.181319531546533	0.200296307149912	0.18144920772142	0.953522036192452
KCNJ16	HSP90AA1	3	3	0	0.178146689388015	0.213756874183908	0.18144920772142	0.953522036192452
KCNJ16	EGR1	3	3	0	0.170366455904491	0.168825801111482	0.18144920772142	0.953522036192452
KCNJ16	ANXA4	3	3	0	0.1564310805556	0.195463096121158	0.18144920772142	0.953522036192452
KCNJ16	ATP1A1	3	3	0	0.153867924424259	0.125260563676134	0.18144920772142	0.953522036192452
KCNJ16	MUC6	3	3	0	0.150409291484043	0.142879345093091	0.18144920772142	0.953522036192452
KCNJ16	FOS	3	3	0	0.144998956500607	0.144863544383683	0.18144920772142	0.953522036192452
KCNJ16	S100A10	3	3	0	0.144830596516012	0.119694340963797	0.18144920772142	0.953522036192452
KCNJ16	FGFR3	3	3	0	0.131165928903757	0.126435418931838	0.18144920772142	0.953522036192452
KCNJ16	SFRP5	3	3	0	0.127432950281244	0.133748339551893	0.18144920772142	0.953522036192452
KCNJ16	TAGLN2	3	3	0	0.121348815529185	0.0991712883282703	0.18144920772142	0.953522036192452
KCNJ16	SYNE2	3	3	0	0.121118648218614	0.113854176002629	0.18144920772142	0.953522036192452
KCNJ16	HSPA1B	3	3	0	0.119793121426153	0.112373634300374	0.18144920772142	0.953522036192452
KCNJ16	SCTR	3	3	0	0.119102209579611	0.14265725060665	0.18144920772142	0.953522036192452
KCNJ16	HSPA1A	3	3	0	0.115923070102216	0.140675095831442	0.18144920772142	0.953522036192452
KCNJ16	IGFBP7	3	3	0	0.115394997456948	0.136646242688692	0.18144920772142	0.953522036192452
KCNJ16	PLXNB2	3	3	0	0.115246886196091	0.117729903194265	0.18144920772142	0.953522036192452
KCNJ16	PNISR	3	3	0	0.113731912177426	0.115491671097771	0.18144920772142	0.953522036192452
KCNJ16	TMSB4X	3	3	0	0.112373322665478	0.0699058575467311	0.18144920772142	0.953522036192452
KCNJ16	LENG8	3	3	0	0.11060930895703	0.107848630343913	0.18144920772142	0.953522036192452
KCNJ16	APP	3	3	0	0.104635547467788	0.0591459559482737	0.18144920772142	0.953522036192452
KCNJ16	ENO1	3	3	0	0.104572886678389	0.108203966325414	0.18144920772142	0.953522036192452
KCNJ16	ACTB	3	3	0	0.103363587371737	0.0835598792138509	0.18144920772142	0.953522036192452
KCNJ16	INS	3	2	1	0.102648070477031	0.0856229134700039	0.422678074170635	1
KCNJ8	KCNJ8	3	3	0	0.977378019051553	0.975339450055382	0.18144920772142	0.826679608162742
KCNJ8	PDK4	3	3	0	0.16375782031967	0.143280334506225	0.18144920772142	0.826679608162742
KCNJ8	MYC	3	3	0	0.140635764675837	0.146064534563649	0.18144920772142	0.826679608162742
KCNJ8	DEFB1	3	3	0	0.139840011101321	0.117599562302001	0.18144920772142	0.826679608162742
KCNJ8	ZFAND5	3	3	0	0.130124893010622	0.147279131080478	0.18144920772142	0.826679608162742
KCNJ8	SGK1	3	3	0	0.123521989401209	0.115167812813334	0.18144920772142	0.826679608162742
KCNJ8	SLC25A25	3	3	0	0.123093378369025	0.113499480487061	0.18144920772142	0.826679608162742
KCNJ8	CEBPD	3	3	0	0.120237857179996	0.115517290246735	0.18144920772142	0.826679608162742
KCNJ8	BTG2	3	3	0	0.119408416107659	0.0779293831278953	0.18144920772142	0.826679608162742
KCNJ8	ATF6	3	3	0	0.118064153653846	0.101476737377836	0.18144920772142	0.826679608162742
KCNJ8	KLF6	3	3	0	0.112155101631534	0.145274956765478	0.18144920772142	0.826679608162742
KCNJ8	RGS2	3	3	0	0.109762129019088	0.0766785840736508	0.18144920772142	0.826679608162742
KCNJ8	CREB3L1	3	3	0	0.106821955921108	0.120915302362065	0.18144920772142	0.826679608162742
KCNJ8	ELL2	3	3	0	0.10488949118821	0.104327437386093	0.18144920772142	0.826679608162742
KCNJ8	DUSP4	3	3	0	0.103666787787936	0.0853658236902165	0.18144920772142	0.826679608162742
KCNJ8	ANGPTL4	3	3	0	0.101610515857838	0.0994050954514741	0.18144920772142	0.826679608162742
KCNJ8	BHLHA15	3	3	0	0.100709066913912	0.0827114388170491	0.18144920772142	0.826679608162742
KCNJ8	PPP2R2D	3	2	1	0.100492425069323	0.148075952657892	0.422678074170635	0.914925782559937
KCNJ8	DEPP1	3	3	0	0.0986785264378017	0.0939181349601479	0.18144920772142	0.826679608162742
KCNJ8	DDIT4	3	3	0	0.097963183065791	0.0937075616709846	0.18144920772142	0.826679608162742
KCNJ8	CMPK1	3	3	0	0.0939348345760556	0.0367203710163653	0.18144920772142	0.826679608162742
KCNJ8	JADE1	3	3	0	0.0930989746718016	0.104334205096705	0.18144920772142	0.826679608162742
KCNJ8	VLDLR	3	3	0	0.0903987729225388	0.101930677410878	0.18144920772142	0.826679608162742
KCNJ8	SYBU	3	3	0	0.090165216187621	0.0983917307782656	0.18144920772142	0.826679608162742
KCNJ8	TXNDC5	3	3	0	0.0900668340786798	0.114423971792213	0.18144920772142	0.826679608162742
KCNJ8	TOB1	3	3	0	0.0849973404010447	0.0941962928336864	0.18144920772142	0.826679608162742
KCNJ8	CHAC1	3	3	0	0.0845415352838775	0.0499861993412714	0.18144920772142	0.826679608162742
KCNJ8	GADD45B	3	3	0	0.0834309469091184	0.0714760072743718	0.18144920772142	0.826679608162742
KCNJ8	PACSIN2	3	3	0	0.0828336356418891	0.0296217515702091	0.18144920772142	0.826679608162742
KCNJ8	ATXN7	3	3	0	0.0816399461186088	0.0988854637377311	0.18144920772142	0.826679608162742
KCNK1	KCNK1	3	3	0	1.01935500576541	0.999426911325667	0.18144920772142	0.759219432590971
KCNK1	LYZ	3	3	0	0.706929952932011	0.76339879266614	0.18144920772142	0.759219432590971
KCNK1	S100A6	3	3	0	0.669840453401305	0.506859588966491	0.18144920772142	0.759219432590971
KCNK1	TFF2	3	2	1	0.571030957559364	0.71316566883946	0.422678074170635	0.882722979854178
KCNK1	LGALS4	3	3	0	0.511105131138844	0.433983447531662	0.18144920772142	0.759219432590971
KCNK1	TFF1	3	2	1	0.495497716341672	0.504036923057064	0.422678074170635	0.882722979854178
KCNK1	FOS	3	2	1	0.489489445837319	0.412071650244012	0.422678074170635	0.882722979854178
KCNK1	MUC1	3	3	0	0.465698637318384	0.505909096038475	0.18144920772142	0.759219432590971
KCNK1	KRT8	3	3	0	0.45548164505356	0.19765534162355	0.18144920772142	0.759219432590971
KCNK1	LMNA	3	3	0	0.448598669466548	0.27812552084696	0.18144920772142	0.759219432590971
KCNK1	TCIM	3	2	1	0.430039819872497	0.437803401248684	0.422678074170635	0.882722979854178
KCNK1	TFF3	3	3	0	0.422094753149129	0.146205492614933	0.18144920772142	0.759219432590971
KCNK1	PIGR	3	3	0	0.413830327267071	0.200867632574487	0.18144920772142	0.759219432590971
KCNK1	NR4A1	3	3	0	0.401498820741554	0.293746376946486	0.18144920772142	0.759219432590971
KCNK1	TMSB4X	3	3	0	0.395425015040642	0.087527399459034	0.18144920772142	0.759219432590971
KCNK1	ZFP36	3	3	0	0.39469520403659	0.167616239320955	0.18144920772142	0.759219432590971
KCNK1	B2M	3	2	1	0.388204095154362	0.299481104081109	0.422678074170635	0.882722979854178
KCNK1	MLPH	3	2	1	0.374458390364361	0.380470766201383	0.422678074170635	0.882722979854178
KCNK1	CYP3A5	3	3	0	0.372126600207562	0.182598164221266	0.18144920772142	0.759219432590971
KCNK1	RHOB	3	2	1	0.36841539442043	0.0840419861382387	0.789268026134281	1
KCNK1	KRT7	3	3	0	0.367396209562246	0.0739923367966896	0.18144920772142	0.759219432590971
KCNK1	MUC5B	3	1	2	0.363341644374988	-0.00258812592877101	1	1
KCNK1	CRISP3	3	3	0	0.363201366620326	0.0301069983688147	0.18144920772142	0.759219432590971
KCNK1	ATP1B1	3	2	1	0.362805719083447	0.341544009877951	0.422678074170635	0.882722979854178
KCNK1	TSPAN8	3	3	0	0.357628385349869	0.22117031223389	0.18144920772142	0.759219432590971
KCNK1	GOLM1	3	2	1	0.357412220667238	0.167724200801595	0.422678074170635	0.882722979854178
KCNK1	S100A10	3	3	0	0.355156899158607	0.0810595795574578	0.18144920772142	0.759219432590971
KCNK1	ELF3	3	3	0	0.353726305433783	0.0877113657065867	0.18144920772142	0.759219432590971
KCNK1	TCN1	3	2	1	0.34878561418889	0.0503444898517322	0.422678074170635	0.882722979854178
KCNK1	UGT2B15	3	3	0	0.347664168128152	0.107006152451882	0.18144920772142	0.759219432590971
KCNK17	INS	3	3	0	0.780277062504497	0.809547604746337	0.18144920772142	0.758503862908982
KCNK17	KCNK17	3	3	0	0.75893279049573	0.759730396388434	0.18144920772142	0.758503862908982
