target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
SIGMAR1	MYH9	1	0	-0.6262783112998999	-0.6262783112998999	-0.6262783112998999
SIGMAR1	C2CD4A	1	0	-0.6368943230891994	-0.6368943230891994	-0.6368943230891994
SIGMAR1	ACSS2	1	0	-0.6412288839899624	-0.6412288839899624	-0.6412288839899624
SIGMAR1	SORBS2	1	0	-0.6424139434716547	-0.6424139434716547	-0.6424139434716547
SIGMAR1	ZNF503	1	0	-0.6558356995637792	-0.6558356995637792	-0.6558356995637792
SIGMAR1	CLIC4	2	0	-0.6598746939888019	-0.502015747917161	-0.8177336400604429
SIGMAR1	LONRF2	1	0	-0.6606736489848422	-0.6606736489848422	-0.6606736489848422
SIGMAR1	FGF9	1	0	-0.6610393488251253	-0.6610393488251253	-0.6610393488251253
SIGMAR1	SAA2	3	0	-0.6627234255172338	-0.494487602143223	-1.0238254039792571
SIGMAR1	GADD45A	1	0	-0.6663213069356497	-0.6663213069356497	-0.6663213069356497
SIGMAR1	TNFRSF9	1	0	-0.6701095468664131	-0.6701095468664131	-0.6701095468664131
SIGMAR1	CAST	1	0	-0.6704952495760659	-0.6704952495760659	-0.6704952495760659
SIGMAR1	HKDC1	1	0	-0.6709533284787419	-0.6709533284787419	-0.6709533284787419
SIGMAR1	FAM222A	1	0	-0.6819255511714843	-0.6819255511714843	-0.6819255511714843
SIGMAR1	KCNJ5	1	0	-0.6836640791383811	-0.6836640791383811	-0.6836640791383811
SIGMAR1	WFDC1	1	0	-0.6837919153565611	-0.6837919153565611	-0.6837919153565611
SIGMAR1	GRIA3	1	0	-0.6845632323891996	-0.6845632323891996	-0.6845632323891996
SIGMAR1	PRRC2C	2	0	-0.6953086193139214	-0.2903199064952677	-1.100297332132575
SIGMAR1	WDR72	1	0	-0.6985864554392079	-0.6985864554392079	-0.6985864554392079
SIGMAR1	GJA4	1	0	-0.704133731840004	-0.704133731840004	-0.704133731840004
SIGMAR1	AMDHD1	1	0	-0.7077223599477565	-0.7077223599477565	-0.7077223599477565
SIGMAR1	MRAP	1	0	-0.7147241156461969	-0.7147241156461969	-0.7147241156461969
SIGMAR1	GAS6	1	0	-0.7219425153100358	-0.7219425153100358	-0.7219425153100358
SIGMAR1	ACAT2	1	0	-0.7252831662896686	-0.7252831662896686	-0.7252831662896686
SIGMAR1	PGA5	1	0	-0.729814382604274	-0.729814382604274	-0.729814382604274
SIGMAR1	QPCT	1	0	-0.733486104065371	-0.733486104065371	-0.733486104065371
SIGMAR1	C2orf66	1	0	-0.7353714410103998	-0.7353714410103998	-0.7353714410103998
SIGMAR1	SGK1	3	0	-0.7382859390636722	-0.36541126093208237	-2.0465477419154774
SIGMAR1	GEM	1	0	-0.7384084992203515	-0.7384084992203515	-0.7384084992203515
SIGMAR1	KLHDC8B	1	0	-0.7398157880235622	-0.7398157880235622	-0.7398157880235622
SIGMAR1	METRNL	1	0	-0.7406645546289179	-0.7406645546289179	-0.7406645546289179
SIGMAR1	TBX3	1	0	-0.7409259095376763	-0.7409259095376763	-0.7409259095376763
SIGMAR1	S100A10	3	0	-0.7519296707885489	-0.08980531978084794	-2.6105655791973628
SIGMAR1	MSMB	1	0	-0.7536288685255585	-0.7536288685255585	-0.7536288685255585
SIGMAR1	ALDOB	2	0	-0.7586064025877463	-0.5010668798930864	-1.016145925282406
SIGMAR1	ZNF275	1	0	-0.7626684862362882	-0.7626684862362882	-0.7626684862362882
SIGMAR1	DYNLL2	1	0	-0.7629028370718565	-0.7629028370718565	-0.7629028370718565
SIGMAR1	ELN	2	0	-0.7631914230188228	-0.4740097504968889	-1.0523730955407566
SIGMAR1	MGARP	1	0	-0.7646402271796073	-0.7646402271796073	-0.7646402271796073
SIGMAR1	MME	1	0	-0.7653344874885718	-0.7653344874885718	-0.7653344874885718
SIGMAR1	PCOLCE	4	0	-0.7670983673960259	-0.47522138393159086	-2.2293417150425867
SIGMAR1	SLC38A2	1	0	-0.7764979206775755	-0.7764979206775755	-0.7764979206775755
SIGMAR1	F3	1	0	-0.781039453811917	-0.781039453811917	-0.781039453811917
SIGMAR1	DPYSL3	4	0	-0.80064433275055	-0.7102141564405112	-2.536209554585314
SIGMAR1	PEG3	1	0	-0.8032166987561293	-0.8032166987561293	-0.8032166987561293
SIGMAR1	NSDHL	1	0	-0.8045722342728693	-0.8045722342728693	-0.8045722342728693
SIGMAR1	TCEAL4	1	0	-0.8122076063227293	-0.8122076063227293	-0.8122076063227293
SIGMAR1	OLFML2B	3	0	-0.8124235714609224	-0.0018887509818361146	-1.9365585510602492
SIGMAR1	NAP1L5	1	0	-0.8126736291369532	-0.8126736291369532	-0.8126736291369532
SIGMAR1	SLC5A1	1	0	-0.8130479694499065	-0.8130479694499065	-0.8130479694499065
SIGMAR1	FAM110C	1	0	-0.8228258017172462	-0.8228258017172462	-0.8228258017172462
SIGMAR1	C2CD2	1	0	-0.8278113419344061	-0.8278113419344061	-0.8278113419344061
SIGMAR1	LFNG	1	0	-0.8320644968651553	-0.8320644968651553	-0.8320644968651553
SIGMAR1	CKLF	1	0	-0.832476457865132	-0.832476457865132	-0.832476457865132
SIGMAR1	MAPK4	1	0	-0.8382749418582374	-0.8382749418582374	-0.8382749418582374
SIGMAR1	CX3CL1	1	0	-0.839327800590634	-0.839327800590634	-0.839327800590634
SIGMAR1	PNCK	1	0	-0.8409359390618355	-0.8409359390618355	-0.8409359390618355
SIGMAR1	GSTA4	1	0	-0.8423728871253959	-0.8423728871253959	-0.8423728871253959
SIGMAR1	CEACAM1	1	0	-0.8427011313805529	-0.8427011313805529	-0.8427011313805529
SIGMAR1	SYNC	1	0	-0.8545932063659041	-0.8545932063659041	-0.8545932063659041
SIGMAR1	DNAJC12	1	0	-0.8571873428179045	-0.8571873428179045	-0.8571873428179045
SIGMAR1	SLC23A2	1	0	-0.8666235335319366	-0.8666235335319366	-0.8666235335319366
SIGMAR1	ASB4	1	0	-0.8667779298538802	-0.8667779298538802	-0.8667779298538802
SIGMAR1	ARHGDIA	1	0	-0.8729597265493106	-0.8729597265493106	-0.8729597265493106
SIGMAR1	SDS	1	0	-0.8733111457588071	-0.8733111457588071	-0.8733111457588071
SIGMAR1	PLPP4	1	0	-0.8751108466315627	-0.8751108466315627	-0.8751108466315627
SIGMAR1	SLC1A2	1	0	-0.8824482154308678	-0.8824482154308678	-0.8824482154308678
SIGMAR1	ADAMTS8	1	0	-0.883314981532801	-0.883314981532801	-0.883314981532801
SIGMAR1	SEMA6A	1	0	-0.889600854161082	-0.889600854161082	-0.889600854161082
SIGMAR1	CITED2	2	0	-0.8898577756057081	-0.5624613220563541	-1.217254229155062
SIGMAR1	ISM1	3	0	-0.8928818690163743	-0.14305736125148727	-1.7467847109574628
SIGMAR1	PLK3	1	0	-0.901849889037664	-0.901849889037664	-0.901849889037664
SIGMAR1	KCNQ1	1	0	-0.9022920381717751	-0.9022920381717751	-0.9022920381717751
SIGMAR1	SLC38A4	1	0	-0.9176587650840754	-0.9176587650840754	-0.9176587650840754
SIGMAR1	SLC16A9	1	0	-0.9192067580445883	-0.9192067580445883	-0.9192067580445883
SIGMAR1	ANKH	1	0	-0.9201631099866464	-0.9201631099866464	-0.9201631099866464
SIGMAR1	ZBTB21	1	0	-0.9234909616881998	-0.9234909616881998	-0.9234909616881998
SIGMAR1	DCD	2	0	-0.9405079570771322	-0.9080933394778631	-0.9729225746764012
SIGMAR1	PPP1R15A	2	0	-0.9452826399827808	-0.5871614169339552	-1.3034038630316065
SIGMAR1	AOX1	2	0	-0.9473810703307013	-0.5262469165924301	-1.3685152240689726
SIGMAR1	BNIP3L	2	0	-0.9476852412049954	-0.3165146197823032	-1.5788558626276876
SIGMAR1	TENT5C	1	0	-0.9488255829255038	-0.9488255829255038	-0.9488255829255038
SIGMAR1	HMGCS2	2	0	-0.9575443700081384	-0.16239894818771358	-1.7526897918285633
SIGMAR1	RSAD2	2	0	-0.9593541211836336	-0.3063156063396347	-1.6123926360276326
SIGMAR1	ROBO1	1	0	-0.9709600105722297	-0.9709600105722297	-0.9709600105722297
SIGMAR1	CYP19A1	1	0	-0.9769150661289997	-0.9769150661289997	-0.9769150661289997
SIGMAR1	SPRY4	1	0	-0.9796534088036831	-0.9796534088036831	-0.9796534088036831
SIGMAR1	ITGA11	8	0	-0.9839339316029085	-0.017716241866092497	-2.0038256773946985
SIGMAR1	PDGFA	2	0	-0.9849596818887343	-0.7493623886185683	-1.2205569751589003
SIGMAR1	RERGL	1	0	-0.986044295703708	-0.986044295703708	-0.986044295703708
SIGMAR1	CEMIP	3	0	-0.9919412667141452	-0.2435488932543619	-2.5237270499606685
SIGMAR1	CXCL13	2	0	-0.9931044723282526	-0.1847347167490785	-1.8014742279074267
SIGMAR1	PLVAP	2	0	-0.999330468791862	-0.9251425276091297	-1.0735184099745945
SIGMAR1	SCGB1D2	1	0	-1.0031374657537773	-1.0031374657537773	-1.0031374657537773
SIGMAR1	ABHD2	1	0	-1.0054236817775761	-1.0054236817775761	-1.0054236817775761
SIGMAR1	SPHK1	1	0	-1.0121305041716298	-1.0121305041716298	-1.0121305041716298
SIGMAR1	GYPC	1	0	-1.0201347127612475	-1.0201347127612475	-1.0201347127612475
SIGMAR1	TYROBP	5	0	-1.0210409390684065	-0.23548775515033632	-2.5478674880589782
SIGMAR1	SERPINE1	8	0	-1.0226068953610583	-0.07715028743380802	-1.7382768908162796
SIGMAR1	ASPH	1	0	-1.0295394368810138	-1.0295394368810138	-1.0295394368810138
