target_gene	orig.ident	partner_gene	local_corr_z
SIGMAR1	IU_PDA_T1	AZGP1	0.436665303430312
SIGMAR1	IU_PDA_T1	PRICKLE4	0.37726704027628977
SIGMAR1	IU_PDA_T1	KCNN3	0.36832492932838523
SIGMAR1	IU_PDA_T1	CCL2	0.3530644951528522
SIGMAR1	IU_PDA_T1	TXNIP	0.3241311433246851
SIGMAR1	IU_PDA_T1	KRT8	0.31368122240427765
SIGMAR1	IU_PDA_T1	SLC30A8	0.3123121574559216
SIGMAR1	IU_PDA_T1	KCNK15	0.2770498509886132
SIGMAR1	IU_PDA_T1	MYRF	0.2582616234198003
SIGMAR1	IU_PDA_T1	KCNA5	0.23709494417895316
SIGMAR1	IU_PDA_T1	IGHJ6	0.22805233017644874
SIGMAR1	IU_PDA_T1	C19orf33	0.21006812455409105
SIGMAR1	IU_PDA_T1	WFDC2	0.176077572067348
SIGMAR1	IU_PDA_T1	S100A14	0.17062391660011406
SIGMAR1	IU_PDA_T1	PDLIM3	0.16956046551280698
SIGMAR1	IU_PDA_T1	WNK1	0.15765167161463
SIGMAR1	IU_PDA_T1	HSPA1A	0.13313960300942634
SIGMAR1	IU_PDA_T1	ITGB4	0.1303316791370604
SIGMAR1	IU_PDA_T1	ACP5	0.12616520807713524
SIGMAR1	IU_PDA_T1	CHGA	0.11810785092268648
SIGMAR1	IU_PDA_T1	CD37	0.08400736217802422
SIGMAR1	IU_PDA_T1	EMP1	0.07262957809513529
SIGMAR1	IU_PDA_T1	CXCL12	0.07076666418388451
SIGMAR1	IU_PDA_T1	IFIT1	0.0522941908740788
SIGMAR1	IU_PDA_T1	CXCL9	0.04971408694159483
SIGMAR1	IU_PDA_T1	CRISPLD2	0.04804764324735955
SIGMAR1	IU_PDA_T1	OASL	0.04734770185454658
SIGMAR1	IU_PDA_T1	CALD1	0.024558472722808103
SIGMAR1	IU_PDA_T1	PLAAT4	-0.0044798308859490795
SIGMAR1	IU_PDA_T1	MX1	-0.013063290747374029
SIGMAR1	IU_PDA_T1	LYZ	-0.013459544998798846
SIGMAR1	IU_PDA_T1	KCNS3	-0.023534784062949777
SIGMAR1	IU_PDA_T1	CTNNB1	-0.03408553190957352
SIGMAR1	IU_PDA_T1	SLPI	-0.07774119228784877
SIGMAR1	IU_PDA_T1	CXCL10	-0.07945749753753917
SIGMAR1	IU_PDA_T1	MYC	-0.09640733298796363
SIGMAR1	IU_PDA_T1	C1QB	-0.10903191675810836
SIGMAR1	IU_PDA_T1	S100G	-0.11931130073677851
SIGMAR1	IU_PDA_T1	ID4	-0.12771897596114035
SIGMAR1	IU_PDA_T1	VCAN	-0.16990235449978638
SIGMAR1	IU_PDA_T1	KRT7	-0.1856273294441465
SIGMAR1	IU_PDA_T1	ISG15	-0.18779606162291498
SIGMAR1	IU_PDA_T1	IGHG2	-0.2029772403252464
SIGMAR1	IU_PDA_T1	LUM	-0.22704679327750532
SIGMAR1	IU_PDA_T1	TMEM158	-0.23058156171716968
SIGMAR1	IU_PDA_T1	SPP1	-0.23429639366804617
SIGMAR1	IU_PDA_T1	KCNJ8	-0.2537221768569854
SIGMAR1	IU_PDA_T1	KCNAB2	-0.25506696297666037
SIGMAR1	IU_PDA_T1	RSAD2	-0.3063156063396347
SIGMAR1	IU_PDA_T1	FTL	-0.30836231510656
SIGMAR1	IU_PDA_T1	CCDC80	-0.3101165822676713
SIGMAR1	IU_PDA_T1	SLC44A1	-0.3313089371882614
SIGMAR1	IU_PDA_T1	CLU	-0.3557050201764516
SIGMAR1	IU_PDA_T1	IGF1	-0.3629834551672284
SIGMAR1	IU_PDA_T1	SPINK1	-0.365696390534309
SIGMAR1	IU_PDA_T1	TNC	-0.38788302373932265
SIGMAR1	IU_PDA_T1	KCNK6	-0.39056438706385277
SIGMAR1	IU_PDA_T1	CD74	-0.40157100966918174
SIGMAR1	IU_PDA_T1	DES	-0.40735902172621574
SIGMAR1	IU_PDA_T1	SMOC2	-0.42483327804489807
SIGMAR1	IU_PDA_T1	ITPRIP	-0.43992350707169114
SIGMAR1	IU_PDA_T1	KCNE4	-0.44227937400141815
SIGMAR1	IU_PDA_T1	MSR1	-0.4540176015320941
SIGMAR1	IU_PDA_T1	IGHG3	-0.4585097754173634
SIGMAR1	IU_PDA_T1	THY1	-0.4655453541640795
SIGMAR1	IU_PDA_T1	C11orf96	-0.4655827087058788
SIGMAR1	IU_PDA_T1	ELN	-0.4740097504968889
SIGMAR1	IU_PDA_T1	CLIC4	-0.502015747917161
SIGMAR1	IU_PDA_T1	CERCAM	-0.5046924677773139
SIGMAR1	IU_PDA_T1	ANTXR1	-0.5138884233427873
